,STPG1 (90529)
ACH-000004,-0.107411721645
ACH-000007,-0.0640313514713
ACH-000009,-0.0908393863414
ACH-000011,0.047496561089900004
ACH-000012,-0.06242775204250001
ACH-000013,-0.17611742868
ACH-000014,-0.178234246816
ACH-000015,-0.0602124687146
ACH-000017,-0.08409365222510001
ACH-000018,0.021712858950299996
ACH-000019,-0.00610501602045
ACH-000021,0.045838986635999994
ACH-000022,-0.022524567326700003
ACH-000025,0.009121156592299999
ACH-000028,0.0353791390221
ACH-000030,-0.0262808668843
ACH-000035,-0.224397310945
ACH-000036,-0.037501784041400005
ACH-000037,-0.090624811873
ACH-000039,-0.193980796105
ACH-000040,0.024170006422000002
ACH-000041,-0.140901492931
ACH-000042,-0.068821529506
ACH-000045,-0.138583503173
ACH-000047,0.08423261086339999
ACH-000052,0.021701866486900003
ACH-000053,-0.0470417688461
ACH-000054,0.0721131743873
ACH-000055,-0.240340727165
ACH-000060,-0.243062122776
ACH-000067,0.0184161414636
ACH-000070,-0.136948064399
ACH-000075,-0.357708577127
ACH-000078,0.217410364105
ACH-000082,0.0399803065796
ACH-000085,-0.160446501745
ACH-000086,-0.0796758758597
ACH-000087,-0.161114328882
ACH-000092,-0.13210416924499999
ACH-000095,-0.031524914891
ACH-000097,-0.062284923592999995
ACH-000098,0.005015226228810001
ACH-000099,-0.0820466171326
ACH-000108,0.0028631603049799996
ACH-000113,-0.028253164489
ACH-000115,0.00171385701755
ACH-000116,-0.025586147206000002
ACH-000118,0.00116881895139
ACH-000120,0.006632983136529999
ACH-000123,0.06545331067530001
ACH-000127,-0.0774619071253
ACH-000128,-0.062360465837
ACH-000132,-0.180663132597
ACH-000133,-0.13891679353
ACH-000137,-0.168257680309
ACH-000138,0.0364450871958
ACH-000142,0.043943367305500004
ACH-000143,-0.24798418640500003
ACH-000146,0.0700514140013
ACH-000148,-0.0708762130837
ACH-000150,-0.0827691386686
ACH-000152,-0.257294870141
ACH-000153,-0.234092849227
ACH-000159,-0.055701345955999994
ACH-000160,-0.182754103004
ACH-000163,-0.07084075941000001
ACH-000167,-0.057023565276499995
ACH-000168,0.023115407005099998
ACH-000169,-0.10952350234899999
ACH-000178,-0.119515837749
ACH-000182,0.0209427562649
ACH-000183,-0.11853221319
ACH-000188,0.0270234089891
ACH-000189,0.08979853822969999
ACH-000190,-0.113815749354
ACH-000198,-0.0427038479713
ACH-000204,-0.08460549820149998
ACH-000206,-0.0825951082273
ACH-000207,0.023771135395900003
ACH-000211,0.12991209796800002
ACH-000215,-0.11078875295299999
ACH-000221,0.0317759323976
ACH-000222,0.125294338821
ACH-000223,-0.00862955276475
ACH-000226,-0.028998895542200004
ACH-000227,-0.09756006191710001
ACH-000228,-0.110291843696
ACH-000231,0.0297273571438
ACH-000232,-0.0920875248488
ACH-000233,-0.149928542671
ACH-000234,-0.17444050133000003
ACH-000235,-0.076563406025
ACH-000237,-0.110445693025
ACH-000238,-0.246828823911
ACH-000243,-0.0218493521747
ACH-000244,-0.111637739373
ACH-000246,-0.17378721639199998
ACH-000248,-0.0403979327625
ACH-000250,-0.0943649020858
ACH-000251,-0.0949832308158
ACH-000253,-0.120623307675
ACH-000255,0.00641497412135
ACH-000256,0.0489896288871
ACH-000257,-0.205649967227
ACH-000258,0.0971245940566
ACH-000259,-0.102259074191
ACH-000260,-0.019640162179900004
ACH-000261,-0.010686807075700001
ACH-000262,-0.053633335219199996
ACH-000263,-0.21398683974399998
ACH-000264,-0.11124399675899999
ACH-000265,-0.0477742313084
ACH-000266,0.022520619021
ACH-000272,-0.040225450974
ACH-000273,0.045345914322
ACH-000274,-0.181089340125
ACH-000277,0.0505289242502
ACH-000278,-0.122640619537
ACH-000279,-0.06730304430680001
ACH-000280,-0.00860477473348
ACH-000281,0.0722050783808
ACH-000288,-0.15217643640200001
ACH-000291,-0.13919466526
ACH-000293,-0.24428521293000002
ACH-000294,-0.0839983010334
ACH-000295,0.161108418847
ACH-000296,-0.125429728884
ACH-000302,0.035836576547500006
ACH-000304,-0.00855313075432
ACH-000307,-0.027358437375799998
ACH-000308,0.009815370039139999
ACH-000310,-0.0399709534955
ACH-000311,-0.190028934516
ACH-000312,-0.08021300089910001
ACH-000315,-0.151486532562
ACH-000316,-0.116985293214
ACH-000317,0.0953112088412
ACH-000318,-0.015090020210799998
ACH-000319,-0.14524903418500001
ACH-000320,-0.0320154366351
ACH-000322,-0.18936983842799998
ACH-000323,-0.18019813092599998
ACH-000324,-0.0745790755585
ACH-000329,0.0214113284137
ACH-000330,-0.102552031418
ACH-000331,-0.0974387905326
ACH-000332,-0.17290026649
ACH-000334,-0.275104082857
ACH-000335,0.00839401448278
ACH-000336,0.07570807674989999
ACH-000337,-0.026216899958200004
ACH-000339,-0.0357517149597
ACH-000341,0.282704316371
ACH-000348,-0.20561395505
ACH-000350,-0.0448659060535
ACH-000352,-0.0506218197667
ACH-000356,-0.103910572359
ACH-000361,0.04048985511019999
ACH-000362,-0.171507052066
ACH-000363,-0.0556260849131
ACH-000364,-0.06872685497169999
ACH-000365,-0.0273283285929
ACH-000366,0.0813734895167
ACH-000368,-0.160731789717
ACH-000374,-0.106823486446
ACH-000375,0.106614585555
ACH-000376,-0.198721903239
ACH-000381,-0.103792268478
ACH-000383,-0.0362680980401
ACH-000387,-0.0376240597996
ACH-000389,-0.0634075591568
ACH-000390,-0.122986901642
ACH-000393,-0.0800596029937
ACH-000395,-0.08326375742330001
ACH-000397,0.027406766767199997
ACH-000401,0.0988690997869
ACH-000402,-0.24143231834399997
ACH-000403,-0.0891267625347
ACH-000404,-0.22543347929299998
ACH-000406,-0.08924593660380001
ACH-000407,0.0549956691341
ACH-000408,0.04375622320590001
ACH-000410,0.0192746178215
ACH-000411,-0.143692469397
ACH-000414,-0.12802049417199998
ACH-000415,-0.123237247293
ACH-000416,-0.0804939501974
ACH-000420,-0.108749567177
ACH-000421,-0.00165108971131
ACH-000424,-0.00191668702702
