,UBL7 (84993)
ACH-000004,0.137999781668
ACH-000007,-0.031647306088
ACH-000009,-0.009862090277430001
ACH-000011,0.06924177783039999
ACH-000012,-0.21045247270700002
ACH-000013,-0.000735933781627
ACH-000014,0.159545402725
ACH-000015,-0.244312251198
ACH-000017,0.0006440709971130001
ACH-000018,-0.0079002584988
ACH-000019,0.049005089628300004
ACH-000021,0.007507786765729999
ACH-000022,-0.07260894392469999
ACH-000025,-0.0536484481228
ACH-000028,-0.12023855366800001
ACH-000030,0.06892768676960001
ACH-000035,-0.19892391448600003
ACH-000036,0.269631613657
ACH-000037,-0.137161986861
ACH-000039,-0.345488839485
ACH-000040,-0.0049141009059300005
ACH-000041,0.06421785314730001
ACH-000042,-0.18411623133699997
ACH-000045,0.214140346681
ACH-000047,0.0461901304349
ACH-000052,-0.0829007612723
ACH-000053,0.00556593131744
ACH-000054,-0.0642443463448
ACH-000055,0.0478469729528
ACH-000060,0.318131887741
ACH-000067,-0.100424423286
ACH-000070,-0.31683026636
ACH-000075,-0.117439382916
ACH-000078,0.211376716981
ACH-000082,-0.047982988021
ACH-000085,0.033262839406
ACH-000086,-0.147217426082
ACH-000087,0.20368418886599998
ACH-000092,-0.180677628636
ACH-000095,0.01059935274
ACH-000097,-0.00291332105973
ACH-000098,-0.04969364299719999
ACH-000099,0.044833545593499995
ACH-000108,-0.19397005803
ACH-000113,-0.101863490472
ACH-000115,-0.108630331922
ACH-000116,0.10060268141300001
ACH-000118,0.16279918975500002
ACH-000120,-0.0305697825825
ACH-000123,-0.224718606307
ACH-000127,0.00024453434364200003
ACH-000128,0.0445887134904
ACH-000132,-0.19514749031
ACH-000133,-0.16895335766
ACH-000137,0.0109199763295
ACH-000138,0.0352864960538
ACH-000142,-0.13452282128100002
ACH-000143,0.0183126327095
ACH-000146,-0.0155696765045
ACH-000148,-0.0758176598142
ACH-000150,-0.0417714649621
ACH-000152,0.0124361048718
ACH-000153,-0.10579934612299999
ACH-000159,0.123826004517
ACH-000160,-0.179036148247
ACH-000163,-0.023987679686099998
ACH-000167,-0.0580652877278
ACH-000168,0.0429375372838
ACH-000169,0.047625933728199996
ACH-000178,-0.217135880148
ACH-000182,0.144255642588
ACH-000183,-0.103946032199
ACH-000188,0.191451142599
ACH-000189,0.285890368736
ACH-000190,0.0201146597065
ACH-000198,-0.114506828441
ACH-000204,-0.189613543257
ACH-000206,0.15144466879000001
ACH-000207,-0.271315693278
ACH-000211,0.209451638565
ACH-000215,-0.12208914051799999
ACH-000221,0.0364859813424
ACH-000222,-0.393223766434
ACH-000223,0.023465125514000002
ACH-000226,-0.0226560223043
ACH-000227,0.353881659882
ACH-000228,0.00250505782078
ACH-000231,-0.0008009826084500001
ACH-000232,0.0947896882212
ACH-000233,0.023303030008499998
ACH-000234,-0.112404320475
ACH-000235,0.0162575832892
ACH-000237,-0.276637798115
ACH-000238,0.0620426600596
ACH-000243,0.0234899491351
ACH-000244,0.0222824325294
ACH-000246,-0.100859032992
ACH-000248,0.0009194386884580001
ACH-000250,0.0517015348231
ACH-000251,-0.164405176556
ACH-000253,0.140768570392
ACH-000255,-0.051755152079
ACH-000256,-0.116195482095
ACH-000257,0.006010770686850001
ACH-000258,-0.15852026333799998
ACH-000259,0.08626365277789999
ACH-000260,0.146171529964
ACH-000261,0.19182813035000001
ACH-000262,0.0863355783461
ACH-000263,0.414949790568
ACH-000264,-0.139084150546
ACH-000265,-0.13071062584899998
ACH-000266,0.043902570376900006
ACH-000272,-0.188168679085
ACH-000273,-0.024984382088799998
ACH-000274,-0.09996178465060002
ACH-000277,-0.05171369826759999
ACH-000278,-0.0760365456829
ACH-000279,-0.000297762004538
ACH-000280,-0.323749358131
ACH-000281,-0.35865538790600004
ACH-000288,-0.16497493285
ACH-000291,-0.00755706340096
ACH-000293,-0.024555401658099996
ACH-000294,-0.09929184870860001
ACH-000295,-0.0154940203961
ACH-000296,0.0834370416075
ACH-000302,-0.221399683267
ACH-000304,-0.198936243598
ACH-000307,-0.1664607179
ACH-000308,-0.06677806714430001
ACH-000310,0.138159957093
ACH-000311,-0.314676108766
ACH-000312,0.0020478095404400003
ACH-000315,-0.466659285471
