,NT5C1A (84618)
ACH-000004,0.0588202182699
ACH-000007,-0.0334198705399
ACH-000009,-0.132176424794
ACH-000011,-0.038175310678699996
ACH-000012,-0.0663416211668
ACH-000013,-0.09918065517069999
ACH-000014,-0.11564608961100001
ACH-000015,0.03399899089
ACH-000017,0.129105616195
ACH-000018,-0.08648409305130002
ACH-000019,-0.187737443712
ACH-000021,0.104865421307
ACH-000022,0.0447425739807
ACH-000025,-0.057861694080800004
ACH-000028,-0.008667259313540001
ACH-000030,-0.0027910469555500004
ACH-000035,-0.0733768019923
ACH-000036,0.0005854859292309999
ACH-000037,-0.208089207032
ACH-000039,0.0330376091157
ACH-000040,0.0766243177764
ACH-000041,0.115586350296
ACH-000042,0.0687027682615
ACH-000045,-0.059589581532300005
ACH-000047,-0.0563570754981
ACH-000052,0.308805160718
ACH-000053,-0.08964798912689999
ACH-000054,-0.0255656326566
ACH-000055,0.028567305071499998
ACH-000060,-0.321597206838
ACH-000067,-0.0630130938038
ACH-000070,-0.0456919422097
ACH-000075,0.0648941180027
ACH-000078,0.09334051158420001
ACH-000082,-0.20356270393399997
ACH-000085,-0.0210359540167
ACH-000086,0.0367282554564
ACH-000087,0.0914966695988
ACH-000092,-0.013419506557799998
ACH-000095,0.026623709237000002
ACH-000097,-0.145229823806
ACH-000098,0.030676892336400002
ACH-000099,-0.00611888347244
ACH-000108,0.00759252813909
ACH-000113,0.0154136929391
ACH-000115,-0.0960155158459
ACH-000116,-0.00420591638576
ACH-000118,-0.000252885131302
ACH-000120,0.05190171447169999
ACH-000123,0.07070709469650001
ACH-000127,-0.12610010121200002
ACH-000128,-0.157438942218
ACH-000132,-0.09192405675359999
ACH-000133,-0.013842453130000001
ACH-000137,-0.145759708392
ACH-000138,0.074253059305
ACH-000142,-0.0659687177043
ACH-000143,-0.066539860826
ACH-000146,-0.27957034359
ACH-000148,0.159228135611
ACH-000150,-0.08033613486169999
ACH-000152,-0.114831499407
ACH-000153,-0.0037229936269499997
ACH-000159,0.049381083597099994
ACH-000160,-0.0244003694319
ACH-000163,0.09778619372649999
ACH-000167,-0.21464260139199998
ACH-000168,-0.042294231057900006
ACH-000169,-0.118064616143
ACH-000178,0.0160355932048
ACH-000182,0.0494820051148
ACH-000183,-0.154445696303
ACH-000188,-0.32616439239100004
ACH-000189,0.113642762006
ACH-000190,0.270614427102
ACH-000198,0.0591876380698
ACH-000204,-0.18188365627099998
ACH-000206,-0.280398952803
ACH-000207,-0.192202538942
ACH-000211,0.0828059373702
ACH-000215,-0.0328134514585
ACH-000221,0.0256991996178
ACH-000222,0.052442771251
ACH-000223,0.047078971310700005
ACH-000226,-0.107897858009
ACH-000227,0.06739437933640001
ACH-000228,0.160988481069
ACH-000231,-0.0556033592827
ACH-000232,-0.0345380092
ACH-000233,0.0309503619698
