,BCAS4 (55653)
ACH-000004,0.00835293274182
ACH-000007,0.21495524312699998
ACH-000009,-0.209153620466
ACH-000011,-0.190632207984
ACH-000012,-0.08803239032400001
ACH-000013,-0.121014773609
ACH-000014,-0.274141348575
ACH-000015,-0.048747688546099996
ACH-000017,-0.182443607914
ACH-000018,-0.038878405616
ACH-000019,-1.37174045929
ACH-000021,-0.130394090286
ACH-000022,-0.15804234354
ACH-000025,-0.190762241338
ACH-000028,-0.21392699314199998
ACH-000030,-0.171319993174
ACH-000035,-0.284635147627
ACH-000036,-0.135193130138
ACH-000037,0.017088085864899998
ACH-000039,-0.0483095987256
ACH-000040,0.010420381902799999
ACH-000041,-0.0603558919126
ACH-000042,-0.18350212500399998
ACH-000045,-0.187041614775
ACH-000047,-0.0527354757544
ACH-000052,-0.142253535128
ACH-000053,0.0264291745847
ACH-000054,-0.230328266874
ACH-000055,-0.09102031681129999
ACH-000060,0.00186225771824
ACH-000067,0.0573761239183
ACH-000070,0.0322305975408
ACH-000075,-0.19634101722800001
ACH-000078,0.0415523275024
ACH-000082,-0.09210945144430001
ACH-000085,-0.14701332598
ACH-000086,-0.07105641372310001
ACH-000087,0.007743935407359999
ACH-000092,0.06067550925890001
ACH-000095,-0.019254350366099997
ACH-000097,-0.269469836036
ACH-000098,0.131343860805
ACH-000099,-0.0408655182156
ACH-000108,-0.10395844973200001
ACH-000113,-0.0647549801191
ACH-000115,-0.123980517488
ACH-000116,-0.155421086657
ACH-000118,-0.218734309848
ACH-000120,-0.0943186895397
ACH-000123,0.025716065342900003
ACH-000127,-0.0911300186073
ACH-000128,0.004672859508850001
ACH-000132,0.339825359526
ACH-000133,-0.18510624227699998
ACH-000137,-0.118046424781
ACH-000138,-0.203883567947
ACH-000142,-0.0827035007275
ACH-000143,0.0053948595961800004
ACH-000146,-0.09581847412419998
ACH-000148,-0.0947756192744
ACH-000150,-0.00179916875294
ACH-000152,-0.0592298907053
ACH-000153,-0.179682766219
ACH-000159,-0.09147106764139999
ACH-000160,-0.256116088561
ACH-000163,-0.278871326016
ACH-000167,-0.15812569992
ACH-000168,-0.10564187924599999
ACH-000169,0.0686212827241
ACH-000178,-0.261459967172
ACH-000182,-0.130713543788
ACH-000183,-0.105616446295
ACH-000188,-0.0972010724446
ACH-000189,-0.225037330168
ACH-000190,0.068500466908
ACH-000198,-0.013486822619999998
ACH-000204,-0.045768055773099996
ACH-000206,-0.376054631302
ACH-000207,-0.0209335914929
ACH-000211,-0.18559087723
ACH-000215,0.06951702301030001
ACH-000221,-0.13128513575200002
ACH-000222,-0.285843753268
ACH-000223,-0.00432963652901
ACH-000226,-0.0503189976767
ACH-000227,0.10117459876900001
ACH-000228,-0.101262084807
ACH-000231,-0.046032210108
ACH-000232,-0.0611242177561
ACH-000233,0.0018018603104200002
ACH-000234,-0.0329784340481
ACH-000235,-0.12381911162999999
ACH-000237,0.00262110007788
ACH-000238,-0.143067319014
ACH-000243,-0.15431798390100002
ACH-000244,0.135773392719
ACH-000246,-0.131016887986
ACH-000248,-0.258501852418
ACH-000250,0.00521468864466
ACH-000251,0.0833105174543
ACH-000253,-0.23664606453899997
ACH-000255,-0.151056923097
ACH-000256,-0.293798263654
ACH-000257,-0.0447092415544
ACH-000258,0.036671711611599996
ACH-000259,-0.08458035757889999
ACH-000260,-0.145725518989
ACH-000261,-0.226532418462
ACH-000262,0.18894473697
ACH-000263,-0.152988956472
ACH-000264,-0.131552549228
ACH-000265,-0.113638178627
ACH-000266,-0.044895700635699996
ACH-000272,-0.173854599648
ACH-000273,-0.186480318422
ACH-000274,-0.251741105132
ACH-000277,-0.8865800378829999
ACH-000278,-0.0070603361981
ACH-000279,0.0303702916478
ACH-000280,-0.059446561116500006
ACH-000281,-0.235471448462
ACH-000288,0.00448125649175
ACH-000291,-0.23206492200599999
ACH-000293,0.105980879627
ACH-000294,-0.08231435208639999
ACH-000295,0.039252641989800004
ACH-000296,-0.300823604201
ACH-000302,-0.0140747611604
ACH-000304,-0.1618080595
ACH-000307,-0.159907411218
ACH-000308,-0.0154113136211
ACH-000310,-0.159071106832
ACH-000311,-0.13050641002900001
ACH-000312,-0.0386876563398
ACH-000315,-0.023204809625800002
ACH-000316,-0.0626234815196
ACH-000317,-0.03881884896519999
ACH-000318,-0.24697819548
ACH-000319,-0.008465772932449999
ACH-000320,-0.0729858735972
ACH-000322,-0.186243583593
ACH-000323,-0.08222006185010002
ACH-000324,-0.029040907554
ACH-000329,-0.18539083969599998
ACH-000330,-0.0732209707023
ACH-000331,-0.284231278722
ACH-000332,-0.11749225429000001
ACH-000334,-0.12831965225199998
ACH-000335,-0.09168531868789999
ACH-000336,0.430559941837
ACH-000337,0.18706276085499998
ACH-000339,-0.0721796110021
ACH-000341,-0.26204557316599997
ACH-000348,-0.147660642023
ACH-000350,-0.0522108138645
ACH-000352,0.013688314306000001
ACH-000356,-0.040363326743
ACH-000361,-0.188066767041
ACH-000362,-0.129101807584
ACH-000363,-0.192670556772
ACH-000364,0.0754374630542
ACH-000365,-0.018256777879
ACH-000366,-0.0285933747287
ACH-000368,0.0672217539925
ACH-000374,-0.033270656718900005
ACH-000375,-0.088578276024
ACH-000376,-0.22704393377700002
ACH-000381,0.0125263850447
ACH-000383,-0.08765695469830001
ACH-000387,0.024156576030099998
ACH-000389,-0.0665874489741
ACH-000390,-0.181539119455
ACH-000393,0.08036120678160001
ACH-000395,-0.552629097056
ACH-000397,-0.313975336547
ACH-000401,-0.106346025552
ACH-000402,-0.320261658238
ACH-000403,-0.33735344901500003
ACH-000404,-0.12148143326
ACH-000406,-0.011921492653299998
ACH-000407,-0.15000615380899998
ACH-000408,0.045998705906600004
ACH-000410,-0.0608056640775
ACH-000411,-0.0175501503871
ACH-000414,-0.162085814881
ACH-000415,0.117760813797
ACH-000416,-0.10730613135
ACH-000420,0.029551420166000004
ACH-000421,-0.0571423660487
ACH-000424,-0.00600638312014
ACH-000425,-0.217483343973
ACH-000426,-0.042830790087400004
ACH-000427,0.0699621385532
ACH-000433,-0.106467982599
ACH-000436,0.09817364566569999
ACH-000444,0.0613820139958
ACH-000445,0.13709908748400002
ACH-000448,-0.0578717000997
ACH-000450,-0.327300484362
ACH-000452,-0.182680694134
ACH-000454,0.21050917672400002
ACH-000458,-0.172919301038
ACH-000459,-0.18092122757800003
ACH-000460,-0.24839489464899997
ACH-000461,0.0246746862452
ACH-000463,-0.04065889828330001
ACH-000464,0.00245321125527
ACH-000466,-0.5184521581830001
ACH-000467,-0.257991553077
ACH-000468,0.015237861564100001
ACH-000469,-0.0162293430746
ACH-000470,-0.46560346753
ACH-000471,-0.165400195112
ACH-000472,-0.11603152963300001
ACH-000473,-0.11405054024900001
ACH-000475,-0.0077069051630100005
ACH-000476,-0.10643193691
ACH-000477,-0.0931421729664
ACH-000480,-0.131088959928
ACH-000481,-0.028760108407099996
ACH-000483,0.196178398125
ACH-000484,0.063556233432
ACH-000485,-0.17774553061599999
ACH-000486,-0.12455150898
ACH-000487,-0.133625748244
ACH-000488,-0.130381327675
ACH-000490,-0.12226557288699999
ACH-000491,-0.0387333754518
ACH-000495,0.011476195870700001
ACH-000496,-0.297818482454
ACH-000499,-0.272091992555
ACH-000500,-0.559538129006
ACH-000502,-0.076633792063
ACH-000503,-0.0200262703285
ACH-000505,0.107989211066
ACH-000507,0.0919613225288
ACH-000510,0.0317709780536
ACH-000511,-0.17196734075999998
ACH-000512,0.132506776595
ACH-000516,-0.000999739192463
ACH-000517,-0.184360107932
ACH-000518,-0.148359193237
ACH-000520,-0.216874327229
ACH-000521,-0.11326032749000002
ACH-000522,0.00897493435741
ACH-000524,-0.0476074465704
ACH-000527,-0.0751195182141
ACH-000528,-0.046224572392
ACH-000537,-0.0544263264901
ACH-000541,0.046345674172199994
ACH-000542,-0.0972276278892
ACH-000544,-0.191162522036
ACH-000545,-0.0933583265992
ACH-000547,-0.0625143750055
ACH-000548,-0.245957972835
