,HARS2 (23438)
ACH-000436,-0.9169700220899999
ACH-000444,-0.99715960657
ACH-000445,-1.04720467344
ACH-000448,-0.842986293759
ACH-000450,-1.07515519359
ACH-000452,-0.679509672121
ACH-000454,-1.3370697247
ACH-000458,-0.8906708320919999
ACH-000459,-1.72961899908
ACH-000460,-0.8619569861130001
ACH-000461,-1.13723149145
ACH-000463,-0.6184557878220001
ACH-000464,-0.6551330965950001
ACH-000466,-0.89452103824
ACH-000467,-0.9951827074940001
ACH-000468,-0.869848296059
ACH-000469,-1.0113539679799999
ACH-000470,-0.858196540068
ACH-000471,-0.563879725308
ACH-000472,-0.795738039956
ACH-000473,-0.97242512635
ACH-000475,-0.8920469192280001
ACH-000476,-0.9144403397669999
ACH-000477,-0.9047791588490001
ACH-000480,-1.1129591988299998
ACH-000481,-0.8104561428589999
ACH-000483,-1.1755907172
ACH-000484,-0.7492301816979999
ACH-000485,-0.8888896672750001
ACH-000486,-1.02132386919
ACH-000487,-0.9133649436299999
ACH-000488,-1.18634308066
ACH-000490,-0.7443910744259999
ACH-000491,-1.5818175854499998
ACH-000495,-0.567092122298
ACH-000496,-0.590485116466
ACH-000499,-1.01290079934
ACH-000500,-1.15101581923
ACH-000502,-0.6566344674360001
ACH-000503,-1.43353010948
ACH-000505,-0.6341101975119999
ACH-000507,-1.26961080265
ACH-000510,-1.1024738219499999
ACH-000511,-0.835511842694
ACH-000512,-1.2992366072900001
ACH-000516,-0.7357017107580001
ACH-000517,-0.456673800405
ACH-000518,-1.2326792527200001
ACH-000520,-0.539034703166
ACH-000521,-0.828643184789
ACH-000522,-0.859146766311
ACH-000524,-0.644386963425
ACH-000527,-0.63120985809
ACH-000528,-0.991874045879
ACH-000537,-1.03367306338
ACH-000541,-0.7327239648459999
ACH-000542,-0.6725790456380001
ACH-000544,-1.00482275519
ACH-000545,-0.986975890585
ACH-000547,-1.0009135502600002
ACH-000548,-0.770963839919
ACH-000549,-1.04770669936
ACH-000550,-0.8489566067800001
ACH-000552,-1.21534873053
ACH-000556,-0.706861887607
ACH-000557,-0.7919578746510001
ACH-000570,-0.9175375532860001
ACH-000571,-0.8253600242620001
ACH-000573,-1.02168367468
ACH-000576,-0.5231415119899999
ACH-000580,-1.04185902126
ACH-000584,-0.6923960757109999
ACH-000585,-0.795950248381
ACH-000588,-0.947990911683
ACH-000589,-1.0901934763299999
ACH-000591,-0.8499889780359999
ACH-000593,-1.0934432286700002
ACH-000600,-0.722359964922
ACH-000601,-0.824789240027
ACH-000604,-1.35800016484
ACH-000605,-1.0845078802600001
ACH-000606,-0.959524087157
ACH-000608,-0.6845078689499999
ACH-000614,-1.36814803391
ACH-000616,-1.0994038959999999
ACH-000618,-1.4345579711399998
ACH-000619,-1.00896283962
ACH-000620,-1.14624483036
ACH-000621,-0.669602513795
ACH-000622,-0.732543563471
ACH-000623,-0.7169097749079999
ACH-000624,-0.643857709401
ACH-000627,-0.692684811871
ACH-000630,-1.05171335887
ACH-000632,-0.75952119426
ACH-000633,-1.32248202302
ACH-000637,-0.958271146485
ACH-000638,-0.8955462675399999
ACH-000646,-0.916262480323
ACH-000647,-1.1371429910200002
ACH-000648,-0.877498137673
ACH-000649,-0.9808384616979999
ACH-000651,-1.2405804003299998
ACH-000652,-1.38154257815
ACH-000653,-0.868171366974
ACH-000657,-0.8836683809870001
ACH-000658,-0.846420968627
ACH-000661,-1.0956318199500001
ACH-000662,-0.95880807404
ACH-000663,-0.9003901464
ACH-000665,-0.523991603785
ACH-000671,-1.22309172679
ACH-000673,-0.437959968072
ACH-000676,-1.31992943483
ACH-000677,-1.48545001325
ACH-000681,-0.796700712313
ACH-000682,-0.807284569329
ACH-000683,-1.0076333073200001
ACH-000684,-0.867838459445
ACH-000688,-0.87953904051
ACH-000693,-1.12862723625
ACH-000694,-1.0717676084999999
ACH-000695,-0.6649850568110001
ACH-000696,-1.0395982500399998
ACH-000697,-1.2087244445799998
ACH-000699,-0.8637201596240001
ACH-000701,-0.627698319299
ACH-000706,-1.26930816906
ACH-000711,-1.14662861129
ACH-000713,-0.868371211495
ACH-000714,-0.800931601166
ACH-000718,-0.9482988114049999
ACH-000720,-0.822594463029
ACH-000721,-0.946801322807
ACH-000724,-0.779047776454
ACH-000725,-1.13634625375
ACH-000732,-1.2263228469499998
ACH-000734,-1.20028149873
ACH-000735,-0.893999236583
ACH-000736,-1.0005800978
ACH-000738,-1.2466798404700001
ACH-000746,-1.3845711803
ACH-000747,-1.10582324301
ACH-000748,-0.532046101096
ACH-000753,-1.16626665559
ACH-000756,-0.31981958014199996
ACH-000757,-1.0428026991500001
ACH-000758,-1.2195467601999999
ACH-000760,-0.9779939027519999
ACH-000763,-0.994632989085
ACH-000764,-0.94647556405
ACH-000765,-0.948828031489
ACH-000766,-0.5780829644709999
ACH-000767,-1.12028230849
ACH-000768,-1.2514284741700001
ACH-000769,-0.921236722835
ACH-000770,-0.9626687899240001
ACH-000771,-1.12049624846
ACH-000773,-0.406584974364
ACH-000776,-0.723164773751
ACH-000777,-0.9404146871279999
ACH-000778,-0.8552958542360001
ACH-000781,-0.872081633318
ACH-000782,-0.8123782697149999
ACH-000783,-0.591511982076
ACH-000784,-1.26929809707
ACH-000785,-0.9807739794399999
ACH-000787,-1.03831476386
ACH-000788,-0.48015503516900004
ACH-000791,-0.751620003665
ACH-000792,-0.653203497664
ACH-000794,-0.9234643106999999
ACH-000796,-0.9850088676440001
ACH-000799,-0.560446487633
ACH-000800,-1.29951053502
ACH-000802,-1.1301221261299998
ACH-000804,-1.12695416486
ACH-000805,-0.874184404503
ACH-000809,-1.06767675172
ACH-000810,-0.35592381425399994
ACH-000811,-0.731294053698
ACH-000817,-1.01614284907
ACH-000819,-0.9221757552709999
ACH-000820,-0.574408222434
ACH-000821,-0.991429769472
ACH-000822,-0.8136940627320001
ACH-000823,-0.8343511187379999
ACH-000824,-0.46479990557800005
ACH-000827,-0.477737248248
ACH-000829,-0.787444809031
ACH-000831,-1.15179837192
ACH-000832,-1.0730257108399999
ACH-000833,-0.9231976086799999
ACH-000834,-1.07287013129
ACH-000835,-0.727493254778
ACH-000836,-1.08444541713
ACH-000837,-1.40635499527
ACH-000838,-0.796287595924
ACH-000839,-0.670271510624
ACH-000840,-0.8588460923129999
ACH-000841,-0.7453836615170001
ACH-000843,-1.17007388121
ACH-000846,-0.646493345155
ACH-000847,-1.22497409645
ACH-000848,-1.07340825055
ACH-000849,-1.07285414398
ACH-000851,-1.19634228569
ACH-000855,-1.17878976625
ACH-000856,-0.8531786083409999
ACH-000858,-1.49839260189
ACH-000859,-1.0690539357200002
ACH-000861,-0.8602362587989999
ACH-000862,-1.1741862708600002
ACH-000865,-1.2101331088299998
ACH-000866,-1.02611802518
ACH-000867,-0.591071298709
ACH-000869,-0.846593918669
ACH-000872,-1.1053748382700002
ACH-000873,-1.27777281838
ACH-000876,-1.39440892069
ACH-000878,-0.9865226540979999
ACH-000880,-1.1070534664
ACH-000881,-1.04805905048
ACH-000882,-1.0884972335299998
ACH-000884,-1.0901781527399999
ACH-000885,-0.930953570428
ACH-000887,-0.779990965792
ACH-000888,-1.0275862114299998
ACH-000889,-1.11543413982
ACH-000890,-0.9617551419760001
ACH-000896,-1.25488888545
ACH-000898,-1.15095722593
ACH-000900,-0.75857192012
ACH-000901,-0.817885555827
ACH-000905,-0.8870543664830001
ACH-000906,-0.956604946011
ACH-000907,-1.07356339578
ACH-000910,-1.69803058644
ACH-000911,-1.11986089185
ACH-000912,-0.8031102939779999
ACH-000913,-1.3509493332799998
ACH-000915,-1.4936275096899998
ACH-000916,-1.26025528309
ACH-000917,-0.9579788942759999
ACH-000921,-1.18216583293
ACH-000924,-1.19378803688
ACH-000926,-1.00427528574
ACH-000928,-1.01288030324
ACH-000929,-0.556372601821
ACH-000932,-0.942868547378
ACH-000935,-1.09082061426
ACH-000936,-1.28128186031
ACH-000937,-1.07755584215
ACH-000938,-0.7269879879109999
ACH-000939,-1.53772359833
ACH-000941,-0.956472112041
ACH-000943,-1.2922084157200002
ACH-000946,-0.8557119078350001
ACH-000947,-1.25892299391
ACH-000948,-1.1631245219
ACH-000950,-1.31892526355
ACH-000953,-0.8392864627940001
ACH-000957,-1.04786876706
ACH-000958,-0.908331625472
ACH-000960,-0.825386522772
ACH-000963,-1.05174379094
ACH-000968,-1.47424828157
ACH-000969,-1.08902685458
ACH-000973,-1.27989586302
ACH-000974,-0.698801602846
ACH-000975,-1.38109274885
ACH-000976,-0.881546803337
ACH-000978,-1.36491922508
ACH-000980,-1.27285507012
ACH-000984,-0.729874488129
ACH-000986,-0.908339559732
ACH-000988,-0.7093843187729999
ACH-000993,-0.667912099725
ACH-000994,-1.75592414876
ACH-000996,-0.608949076606
ACH-001001,-1.3398522664399999
ACH-001020,-0.823369522667
ACH-001028,-0.919820394559
ACH-001031,-1.12160882427
ACH-001038,-1.14633274736
ACH-001048,-0.9577954424420001
ACH-001050,-0.422437347726
ACH-001053,-1.1132601251899998
ACH-001054,-0.912353623001
ACH-001061,-1.16666082503
ACH-001067,-0.7001734056919999
ACH-001075,-0.8379037694660001
ACH-001096,-1.0911116877200002
ACH-001128,-0.7288854453679999
ACH-001134,-0.9226585913040001
ACH-001151,-0.517105284346
ACH-001163,-1.17994791329
ACH-001164,-1.2291732128100001
ACH-001173,-0.888791311005
ACH-001183,-0.7581858943559999
ACH-001184,-0.595555921663
ACH-001190,-0.8232853277359999
ACH-001192,-0.638356407706
ACH-001193,-0.839463195793
ACH-001196,-0.8006894559000001
ACH-001197,-0.746067220417
ACH-001205,-0.60496787596
ACH-001211,-0.756300004881
ACH-001212,-0.491686471048
ACH-001228,-0.755203198261
ACH-001232,-0.908573372814
ACH-001239,-1.13842054776
ACH-001274,-1.1161008022499999
ACH-001275,-1.11372065088
ACH-001277,-0.8500309774429999
ACH-001278,-1.2078708752399998
ACH-001280,-0.553916977784
ACH-001283,-0.809784070053
ACH-001289,-0.6000000813549999
ACH-001295,-0.283309739801
ACH-001300,-0.7240523523319999
ACH-001301,-0.611907403378
ACH-001302,-0.752881581449
ACH-001303,-1.21078870578
ACH-001306,-0.6741634106919999
ACH-001318,-1.5424679374899999
ACH-001322,-0.876330420792
ACH-001328,-0.959212657162
ACH-001332,-1.30674231047
ACH-001333,-1.08215192279
ACH-001336,-1.08631407837
ACH-001340,-0.58571484282
ACH-001346,-1.285922865
ACH-001353,-0.6001131356399999
ACH-001354,-1.03354964699
ACH-001367,-1.32223563409
ACH-001368,-0.9059502404449999
ACH-001374,-0.5400170257069999
ACH-001375,-0.588106690948
ACH-001377,-0.80503748829
ACH-001380,-0.9384608632320001
ACH-001391,-0.913546699726
ACH-001407,-1.1903869513299998
ACH-001408,-0.8965651025210001
ACH-001413,-0.345586147658
ACH-001430,-0.634287840601
ACH-001431,-0.924963399877
ACH-001450,-1.0643184384
ACH-001496,-0.9825707036810001
ACH-001500,-0.9758135671700001
ACH-001521,-0.801908807821
ACH-001523,-1.2922643836299998
ACH-001532,-0.7732378013590001
ACH-001536,-0.442090553963
ACH-001550,-1.05878135847
ACH-001552,-0.546048240213
ACH-001554,-1.12240175628
ACH-001645,-0.806567781192
ACH-001654,-0.906863916019
ACH-001715,-0.519990632528
ACH-001735,-0.9166018227700001
ACH-001736,-0.734244271116
ACH-001737,-0.22651377174400003
ACH-001740,-0.9180539846879999
ACH-001745,-0.851954183142
ACH-001750,-0.721561510313
ACH-001765,-0.860275522378
ACH-001956,-0.420122659119
ACH-001957,-0.678316460025
