,ZNF780B (163131)
ACH-000004,-0.10524665453700001
ACH-000007,-0.19447848675299997
ACH-000009,-0.177217135515
ACH-000011,-0.0902176379593
ACH-000012,-0.134206242533
ACH-000013,-0.9098172832879999
ACH-000014,-0.08348615538439999
ACH-000015,-0.32702077632300003
ACH-000017,-0.157371008181
ACH-000018,-0.16040580915799998
ACH-000019,-0.255550783938
ACH-000021,-0.26768454317699997
ACH-000022,-0.114338227282
ACH-000025,-0.0685254977314
ACH-000028,-0.278596587384
ACH-000030,-0.242868204818
ACH-000035,-0.0694904976925
ACH-000036,-0.136724777852
ACH-000037,-0.29933662479
ACH-000039,-0.157821902723
ACH-000040,-0.131353186447
ACH-000041,-0.09975832086110001
ACH-000042,-0.045159607678899996
ACH-000045,-0.028855251951099996
ACH-000047,-0.21314239144699998
ACH-000052,-0.11195930535399999
ACH-000053,-0.266757441942
ACH-000054,-0.36503986906900004
ACH-000055,-0.112983814485
ACH-000060,-0.141513879455
ACH-000067,-0.268517933926
ACH-000070,-0.0391008709797
ACH-000075,-0.44793596901999994
ACH-000078,-0.32317737750799996
ACH-000082,-0.219584739767
ACH-000085,-0.325099331019
ACH-000086,-0.19235753426399999
ACH-000087,-0.302294694824
ACH-000092,-0.196085251682
ACH-000095,-0.188689279289
ACH-000097,-0.27831079231600003
ACH-000098,-0.243169665175
ACH-000099,-0.369029911872
ACH-000108,-0.09871857171369999
ACH-000113,-0.057414859206300004
ACH-000115,-0.249386851318
ACH-000116,-0.16277892257999999
ACH-000118,-0.14469281707
ACH-000120,-0.22036390597199998
ACH-000123,-0.270135885746
ACH-000127,-0.178059437878
ACH-000128,0.0181620620488
ACH-000132,-0.249336354226
ACH-000133,-0.24383264399000001
ACH-000137,-0.171492857769
ACH-000138,-0.17632745709699998
ACH-000142,-0.343678075421
ACH-000143,-0.25831504477899997
ACH-000146,-0.28338439395599996
ACH-000148,-0.126961462267
ACH-000150,-0.237626170752
ACH-000152,-0.20937592356899998
ACH-000153,-0.41908326845399996
ACH-000159,-0.26105011266
ACH-000160,-0.150995853959
ACH-000163,-0.321121356212
ACH-000167,-0.37166312626500003
ACH-000168,-0.0995787223931
ACH-000169,-0.236029085676
ACH-000178,-0.22175513088000004
ACH-000182,-0.358315407195
ACH-000183,-0.186595509666
ACH-000188,-0.200705911748
ACH-000189,-0.40457509101899997
ACH-000190,-0.482333232947
ACH-000198,-0.184852343867
ACH-000204,-0.28077002371800003
ACH-000206,-0.06742960191399999
ACH-000207,-0.407954170548
ACH-000211,-0.236728779148
ACH-000215,-0.176625159121
ACH-000221,-0.19952025572999998
ACH-000222,-0.229922300016
ACH-000223,-0.16843148823399998
ACH-000226,-0.209312756859
ACH-000227,-0.12478919408500001
ACH-000228,-0.199782556225
ACH-000231,-0.107243450913
ACH-000232,-0.20857649448399998
ACH-000233,-0.209545725381
ACH-000234,-0.126666533231
ACH-000235,-0.244765535494
