,SKOR2 (652991)
ACH-000004,-0.0809428658318
ACH-000007,-0.165950273275
ACH-000009,0.032553676653299994
ACH-000011,-0.0252040838587
ACH-000012,0.115213722276
ACH-000013,0.112654524199
ACH-000014,-0.103671018014
ACH-000015,0.0847404639787
ACH-000017,-0.0165495751058
ACH-000018,-0.09417598492820001
ACH-000019,-0.0651369284373
ACH-000021,0.14393149280099998
ACH-000022,0.259391253814
ACH-000025,-0.0623403045098
ACH-000028,0.014859296570700002
ACH-000030,0.010794632493399998
ACH-000035,0.113227568017
ACH-000036,-0.0471014329843
ACH-000037,0.0767315584167
ACH-000039,-0.201455648416
ACH-000040,0.149720053655
ACH-000041,-0.117558741214
ACH-000042,0.0342716788928
ACH-000045,0.153615327401
ACH-000047,-0.062143123399199994
ACH-000052,0.12982981706399999
ACH-000053,0.100599433427
ACH-000054,-0.0483444003285
ACH-000055,-0.08555918762610001
ACH-000060,-0.110857601296
ACH-000067,0.234680074908
ACH-000070,0.295413075023
ACH-000075,0.197176584727
ACH-000078,-0.0168306388167
ACH-000082,0.0864457209165
ACH-000085,0.025748183174999998
ACH-000086,0.220596233092
ACH-000087,0.04579068543769999
ACH-000092,0.08523539185489999
ACH-000095,0.09033780408669999
ACH-000097,0.170448054683
ACH-000098,0.158613872654
ACH-000099,-0.0132316279762
ACH-000108,-0.0332881308068
ACH-000113,0.134932595842
ACH-000115,0.30414319322
ACH-000116,0.12823183308
ACH-000118,0.09756836561000001
ACH-000120,-0.072194653305
ACH-000123,0.0419111912826
ACH-000127,0.0232576293897
ACH-000128,0.0050267389665200005
ACH-000132,0.054979331035199995
ACH-000133,0.0914506356254
ACH-000137,0.215895242799
ACH-000138,0.105387898355
ACH-000142,0.14478406333
ACH-000143,0.0243049747793
ACH-000146,0.129649605989
ACH-000148,0.211008676413
ACH-000150,0.255645046055
ACH-000152,0.132253570806
ACH-000153,0.63861535804
ACH-000159,0.026710247703400004
ACH-000160,0.752965583254
ACH-000163,0.0296437460544
ACH-000167,1.01377158867
ACH-000168,0.0241946795322
ACH-000169,0.09113401183089999
ACH-000178,0.12880703923800002
ACH-000182,0.0871218557659
ACH-000183,0.120237695284
ACH-000188,0.013591463391499999
ACH-000189,0.10984353606200001
ACH-000190,0.5237395786569999
ACH-000198,0.0553243523121
ACH-000204,0.116497002741
ACH-000206,-0.13462190800899998
ACH-000207,0.215761579675
ACH-000211,0.173071624274
ACH-000215,-0.007617639819970001
ACH-000221,0.108718423169
ACH-000222,-0.00108498202574
ACH-000223,-0.17740165837299998
ACH-000226,-0.112114658505
ACH-000227,0.0229899475313
ACH-000228,0.108020213511
ACH-000231,0.126609596815
ACH-000232,0.0230894265278
ACH-000233,0.016139827724299997
ACH-000234,-0.0925412969165
ACH-000235,0.053174488864599995
ACH-000237,0.249228471127
ACH-000238,0.197700028768
ACH-000243,0.0788741856607
ACH-000244,0.133577499104
ACH-000246,0.023813259353800003
ACH-000248,0.142548821203
ACH-000250,0.0297844082295
ACH-000251,0.210963182764
ACH-000253,0.127277872323
ACH-000255,0.0024474058738300003
ACH-000256,-0.0694810891662
ACH-000257,0.0539339015254
ACH-000258,-0.199854094531
ACH-000259,0.145550753929
ACH-000260,0.118436467554
ACH-000261,0.11060871887399999
ACH-000262,-0.154237751171
ACH-000263,-0.0747353699272
ACH-000264,0.0800854162155
ACH-000265,0.0866142148593
ACH-000266,-0.053165465550499995
ACH-000272,0.27726180221200003
ACH-000273,0.152389117752
ACH-000274,0.0804082523764
ACH-000277,0.043337470701900006
ACH-000278,-0.0748213150796
ACH-000279,0.09124985190919999
ACH-000280,-0.07892024664760001
ACH-000281,-0.046465324660300004
ACH-000288,0.10347907223300001
ACH-000291,0.09388023911460001
ACH-000293,0.147658330809
ACH-000294,0.28270187536999997
ACH-000295,0.47444297609700004
ACH-000296,0.00831568475566
ACH-000302,-0.043718202318699995
ACH-000304,0.014486999623000001
ACH-000307,-0.18795438757
ACH-000308,0.14398926005999999
ACH-000310,0.158179841205
ACH-000311,-0.249803200324
ACH-000312,0.057622667918
ACH-000315,-0.0740244353485
ACH-000316,0.105811038043
ACH-000317,0.23757560128000002
ACH-000318,0.135121111951
ACH-000319,-0.0145441367791
ACH-000320,0.0875674140536
ACH-000322,-0.21030267806400002
ACH-000323,0.0320578880278
ACH-000324,-0.0334809270835
ACH-000329,0.11710001608300001
ACH-000330,-0.058802997183600006
ACH-000331,0.088801503135
ACH-000332,0.0833752024895
ACH-000334,0.656445484036
ACH-000335,-0.050123400773
ACH-000336,-0.012370926047200002
ACH-000337,0.0456734244071
ACH-000339,0.00929940535013
ACH-000341,0.516568972888
ACH-000348,0.135797403776
ACH-000350,0.06815199226719999
ACH-000352,0.08498622483729999
ACH-000356,0.27445241046
ACH-000361,0.328140286712
ACH-000362,0.0821931549375
ACH-000363,0.23281688961999997
ACH-000364,0.388393972475
ACH-000365,0.13972819966299999
ACH-000366,0.10468865073599999
ACH-000368,0.12694928152899998
ACH-000374,0.10641158682700001
ACH-000375,0.017606232889
ACH-000376,0.247945893167
ACH-000381,-0.266910958658
ACH-000383,0.09435462490589999
ACH-000387,0.0387280442632
ACH-000389,0.14941444100600001
ACH-000390,-0.10906427707699999
ACH-000393,-0.03842215424480001
ACH-000395,0.0271862716138
ACH-000397,0.140522376366
ACH-000401,0.0577243801869
ACH-000402,-0.06677716105140001
ACH-000403,0.127568501496
ACH-000404,0.18925539956700002
ACH-000406,0.265499636417
ACH-000407,-0.0138780155164
ACH-000408,0.411509789287
ACH-000410,-0.00319787239983
ACH-000411,0.19952000721700003
ACH-000414,0.14364422543400002
ACH-000415,0.013725485406799999
ACH-000416,0.189100481707
ACH-000420,0.265959433388
ACH-000421,0.0643171494051
ACH-000424,0.22601914550500002
ACH-000425,-0.12267600158
ACH-000426,-0.426180999815
ACH-000427,-0.254799171902
ACH-000433,-0.160978064065
ACH-000436,-0.139298436212
ACH-000444,0.179882992203
ACH-000445,-0.03696009305280001
ACH-000448,0.20184458385499998
ACH-000450,-0.0561493890902
ACH-000452,0.0667178544
ACH-000454,-0.136935937313
ACH-000458,0.0074587777181399995
ACH-000459,0.08417884497919999
ACH-000460,0.156503453291
ACH-000461,0.441733189182
ACH-000463,-0.150129540199
ACH-000464,0.125329095875
ACH-000466,0.154156954123
ACH-000467,0.0361022481416
ACH-000468,0.08403080710920001
ACH-000469,0.17361913148299998
ACH-000470,0.029798296476599997
ACH-000471,0.192353949061
ACH-000472,0.0446779481299
ACH-000473,0.17487128138
ACH-000475,0.114652084443
ACH-000476,-0.058102567459800004
ACH-000477,0.14843446677000002
ACH-000480,0.209832152062
ACH-000481,0.022030865407500003
ACH-000483,0.0492299441278
ACH-000484,0.110471228413
ACH-000485,-0.157232716052
ACH-000486,0.162650029423
ACH-000487,0.25496550382
ACH-000488,0.00432665689762
ACH-000490,0.008699518470540001
ACH-000491,0.155955616699
ACH-000495,0.123834936401
ACH-000496,0.15480064677799998
ACH-000499,0.345413359949
ACH-000500,0.099478004665
ACH-000502,-0.0536712319781
ACH-000503,0.276989733891
ACH-000505,0.136134376208
ACH-000507,0.125043440033
ACH-000510,0.0653757610469
ACH-000511,0.262709540018
ACH-000512,-0.23638771495400002
ACH-000516,0.188481556834
ACH-000517,0.0639565913994
ACH-000518,0.10344533244200001
ACH-000520,0.046943233187699995
ACH-000521,0.11907396122000001
ACH-000522,0.08311022864560001
ACH-000524,-0.00606220114682
ACH-000527,0.0235882657933
ACH-000528,0.110886075525
ACH-000537,0.160453538365
ACH-000541,0.463160169702
ACH-000542,-0.11661764306
ACH-000544,0.067584827104
ACH-000545,0.193451593198
ACH-000547,0.191445275561
ACH-000548,0.133992120298
ACH-000549,-0.0018636829121199997
ACH-000550,0.198626874308
ACH-000552,-0.155701763982
ACH-000556,-0.035598388384800006
ACH-000557,0.0311094276405
ACH-000570,0.0158425793234
ACH-000571,0.258592814639
ACH-000573,-0.0672329954366
ACH-000576,0.0949815875976
ACH-000580,0.0364381823984
ACH-000584,-0.0350084718782
ACH-000585,0.0875892801003
ACH-000588,0.33306579316199997
ACH-000589,0.0480645651805
ACH-000591,0.307836831774
ACH-000593,0.188626936952
ACH-000600,0.0137417241145
ACH-000601,0.135002942478
ACH-000604,-0.316149485242
ACH-000605,0.149144254612
ACH-000606,0.0205022716487
ACH-000608,-0.0639498964209
ACH-000614,-0.138671463066
ACH-000616,0.036140235226300006
ACH-000618,-0.0400793804548
ACH-000619,0.09859946229800001
ACH-000620,-0.056955588801
ACH-000621,-0.0225469913577
ACH-000622,0.18858858166499998
ACH-000623,0.112562236633
ACH-000624,0.129119015658
ACH-000627,0.0971725516943
ACH-000630,0.160210428913
