,MTPAP (55149)
ACH-000233,-1.04727314388
ACH-000234,-0.956383962238
ACH-000235,-0.510068772868
ACH-000237,-0.558749622357
ACH-000238,-1.10509765557
ACH-000243,-0.627109634838
ACH-000244,-0.6772971984720001
ACH-000246,-0.951872146914
ACH-000248,-1.47536357789
ACH-000250,-0.454783469905
ACH-000251,-1.37542059373
ACH-000253,-1.0
ACH-000255,-0.862395207471
ACH-000256,-0.7244235040260001
ACH-000257,-1.5182915323100001
ACH-000258,-0.945004546485
ACH-000259,-1.25514293318
ACH-000260,-0.6114270205510001
ACH-000261,-0.524940290195
ACH-000262,-0.837185462319
ACH-000263,-0.80587554353
ACH-000264,-0.936561038467
ACH-000265,-1.18985789359
ACH-000266,-1.08569253222
ACH-000272,-0.529284866576
ACH-000273,-1.17801807816
ACH-000274,-0.7363970009090001
ACH-000277,-0.7805690032699999
ACH-000278,-0.44618770882700004
ACH-000279,-1.5630493918900001
ACH-000280,-1.42487465276
ACH-000281,-1.03877372075
ACH-000288,-1.25746079284
ACH-000291,-0.801359947026
ACH-000293,-1.14048923161
ACH-000294,-0.9148460840260001
ACH-000295,-1.17531866429
ACH-000296,-0.592085071334
ACH-000302,-0.9837344021850001
ACH-000304,-1.3758069505500001
ACH-000307,-0.879002383412
ACH-000308,-0.985135709872
ACH-000310,-0.692421333109
ACH-000311,-0.818402386635
ACH-000312,-1.0352540104
ACH-000315,-0.9878354440870001
ACH-000316,-0.686861313119
ACH-000317,-1.1388362351999999
ACH-000318,-0.699964262669
ACH-000319,-0.884638533337
ACH-000320,-1.02897031393
ACH-000322,-1.1445669484999998
ACH-000323,-1.06505073914
ACH-000324,-0.793306150184
ACH-000329,-1.06475720707
ACH-000330,-1.3611506402000002
ACH-000331,-0.9471048846
ACH-000332,-0.533861176134
ACH-000334,-0.623036520546
ACH-000335,-0.9277102286550001
ACH-000336,-0.895363797301
ACH-000337,-1.2769254873
ACH-000339,-0.8034390195469999
ACH-000341,-1.0464491391700002
ACH-000348,-0.737329159097
ACH-000350,-0.8731135378589999
ACH-000352,-0.8497236020129999
ACH-000356,-1.17665159883
ACH-000361,-0.8504960822229999
ACH-000362,-0.546571895645
ACH-000363,-0.741972109137
ACH-000364,-1.10052760062
ACH-000365,-1.04424698017
ACH-000366,-0.684255517383
ACH-000368,-0.743843801306
ACH-000374,-1.2251178545
ACH-000375,-0.709425085498
ACH-000376,-1.31882877766
ACH-000381,-0.819631211621
ACH-000383,-0.819098877467
ACH-000387,-0.793129871781
ACH-000389,-1.0225998221600001
ACH-000390,-1.1526454461799998
ACH-000393,-0.572265622586
ACH-000395,-0.892146136067
ACH-000397,-0.58626843233
ACH-000401,-0.995601447913
ACH-000402,-1.24778951193
ACH-000403,-0.731162369116
ACH-000404,-1.31960996859
ACH-000406,-1.2205261250100001
ACH-000407,-0.8951692584309999
ACH-000408,-1.27972852099
ACH-000410,-0.920485868355
ACH-000411,-0.558764972942
ACH-000414,-1.0192139155
ACH-000415,-1.12848008924
ACH-000416,-0.621777395162
ACH-000420,-0.9581049405069999
ACH-000421,-0.8461963202130001
ACH-000424,-1.10813536543
ACH-000425,-1.07594151648
ACH-000426,-0.7152955352789999
ACH-000427,-1.24871677326
ACH-000433,-0.728253952343
ACH-000436,-1.22176691833
ACH-000444,-0.726336991028
ACH-000445,-0.998585672879
ACH-000448,-0.8117788671259999
ACH-000450,-1.17675970085
ACH-000452,-0.8905792115889999
ACH-000454,-1.31329992388
ACH-000458,-1.07833591437
ACH-000459,-1.9191973430000002
ACH-000460,-0.857120936086
ACH-000461,-1.40622800613
ACH-000463,-0.7474672644499999
ACH-000464,-0.776308810984
ACH-000466,-1.38473943329
ACH-000467,-1.4082149908700001
ACH-000468,-0.8509446896870001
ACH-000469,-1.24676406909
ACH-000470,-0.8255510539319999
ACH-000471,-0.653689880718
ACH-000472,-1.1760607140000001
ACH-000473,-1.02378403154
ACH-000475,-0.957574069292
ACH-000476,-1.25329302256
ACH-000477,-0.809397893295
ACH-000480,-0.9823180169310001
ACH-000481,-0.601651024878
ACH-000483,-1.22784927923
ACH-000484,-1.2922567347
ACH-000485,-0.857998521473
ACH-000486,-0.904058242014
ACH-000487,-1.2792310761499999
ACH-000488,-1.1260100012799998
ACH-000490,-1.35271950137
ACH-000491,-0.9695033526010001
ACH-000495,-0.484266179174
ACH-000496,-0.6293379943299999
ACH-000499,-1.1935159922
ACH-000500,-1.22897114679
ACH-000502,-0.8542727644529999
ACH-000503,-0.95326659308
ACH-000505,-0.5052718466030001
ACH-000507,-1.3277964845499999
ACH-000510,-1.23529190854
ACH-000511,-0.734068671674
ACH-000512,-1.05027022149
ACH-000516,-0.7822954743420001
ACH-000517,-0.6893580918150001
ACH-000518,-0.999817735254
ACH-000520,-0.296382536087
ACH-000521,-0.7619775217929999
ACH-000522,-0.956593343905
ACH-000524,-0.927898326181
ACH-000527,-0.998798239097
ACH-000528,-1.02021135359
ACH-000537,-0.944591591637
ACH-000541,-1.0653978376100002
ACH-000542,-0.560547001276
ACH-000544,-1.0708457411599999
ACH-000545,-1.1427716555299998
ACH-000547,-1.07647740676
ACH-000548,-1.25027548775
ACH-000549,-1.3663142967200002
ACH-000550,-0.570501392937
ACH-000552,-1.06230261281
ACH-000556,-0.9799044753139999
ACH-000557,-0.49772930238799995
ACH-000570,-1.19171597666
ACH-000571,-1.8897862829599998
ACH-000573,-0.8806706531799999
ACH-000576,-0.6920284305959999
ACH-000580,-1.43356006118
ACH-000584,-1.01798525858
ACH-000585,-1.28560570031
ACH-000588,-0.944164375001
ACH-000589,-1.14606148637
ACH-000591,-1.27953731205
ACH-000593,-1.27206731951
ACH-000600,-1.25214732111
ACH-000601,-1.1077726685
ACH-000604,-1.37400560821
ACH-000605,-1.41800556532
ACH-000606,-1.27537178315
ACH-000608,-0.715256180317
ACH-000614,-1.14174412765
ACH-000616,-1.0661774240200002
ACH-000618,-1.19625030255
ACH-000619,-1.4120618385600001
ACH-000620,-0.80359905895
ACH-000621,-0.89489050844
ACH-000622,-0.717017739302
ACH-000623,-0.85600794703
ACH-000624,-0.7935796173299999
ACH-000627,-1.05730672136
ACH-000630,-1.3690300925999999
ACH-000632,-0.9940907435140001
ACH-000633,-1.43625906882
ACH-000637,-0.597555845449
ACH-000638,-0.8740914897159999
ACH-000646,-0.863248765665
ACH-000647,-1.11683620704
ACH-000648,-1.29218538282
ACH-000649,-0.8689906142739999
ACH-000651,-1.44868812408
ACH-000652,-0.820670497484
ACH-000653,-1.10732955455
ACH-000657,-1.05878274475
ACH-000658,-0.985554616128
ACH-000661,-0.816259366601
ACH-000662,-1.43015812887
ACH-000663,-0.843136229564
ACH-000665,-0.5612750453600001
ACH-000671,-1.2940784537899999
ACH-000673,-0.29276948121199997
ACH-000676,-1.4406221036700002
ACH-000677,-1.3102746817200002
ACH-000681,-1.01855293411
ACH-000682,-1.30000200838
ACH-000683,-1.32848166062
ACH-000684,-0.7836265798090001
ACH-000688,-0.923062911472
ACH-000693,-1.29096585904
ACH-000694,-1.4518988594100002
ACH-000695,-0.7749520285860001
ACH-000696,-1.07799691984
ACH-000697,-0.803293398388
ACH-000699,-1.68226762494
ACH-000701,-1.11870714963
ACH-000706,-1.10853629304
ACH-000711,-1.09616263902
ACH-000713,-0.8556947758169999
ACH-000714,-0.866727949321
ACH-000718,-0.7281820057680001
ACH-000720,-1.12725929809
ACH-000721,-1.13460810548
ACH-000724,-1.1249098311499999
ACH-000725,-1.15527403073
ACH-000732,-1.3001861535500001
ACH-000734,-1.38490987746
ACH-000735,-1.3503152984600002
ACH-000736,-1.05847464662
ACH-000738,-1.34767870049
ACH-000746,-1.60090031019
ACH-000747,-1.27461137182
ACH-000748,-0.516422517755
ACH-000753,-1.26075484254
ACH-000756,-0.784868680365
ACH-000757,-1.14309707856
ACH-000758,-1.13917851141
ACH-000760,-0.859505279193
ACH-000763,-0.784979631413
ACH-000764,-0.919310163146
ACH-000765,-0.975692003915
ACH-000766,-0.580745220591
ACH-000767,-1.02729001788
ACH-000768,-1.02574850622
ACH-000769,-1.16894197517
ACH-000770,-0.792322588218
ACH-000771,-1.48284508456
ACH-000773,-0.64460751928
ACH-000776,-1.0557484375200001
ACH-000777,-1.08661360146
ACH-000778,-1.27620553065
ACH-000781,-0.856024253231
ACH-000782,-1.07810268627
ACH-000783,-0.713938764543
ACH-000784,-1.19264084233
ACH-000785,-0.879263209768
ACH-000787,-1.23851226785
ACH-000788,-0.5843792054429999
ACH-000791,-0.659543693634
ACH-000792,-0.5534599506100001
ACH-000794,-1.26165468652
ACH-000796,-1.0209103319700001
ACH-000799,-0.8697877225149999
ACH-000800,-1.0258121892899998
ACH-000802,-1.2683573319499999
ACH-000804,-0.707457670979
ACH-000805,-1.09812620929
ACH-000809,-1.03750527572
ACH-000810,-0.693446742387
ACH-000811,-0.532695713523
ACH-000817,-0.9005947605310001
ACH-000819,-1.2900851285100001
ACH-000820,-0.807439507722
ACH-000821,-0.9999991154790001
ACH-000822,-1.23054579998
ACH-000823,-0.9421270813179999
ACH-000824,-1.01082390484
ACH-000827,-0.640873973481
ACH-000829,-0.7645176211229999
ACH-000831,-1.15722372375
ACH-000832,-1.35452249113
ACH-000833,-1.3521049861899999
ACH-000834,-1.01408066574
ACH-000835,-1.0896959044499999
ACH-000836,-1.2115029956299999
ACH-000837,-1.06403629745
ACH-000838,-0.38555139489
ACH-000839,-0.733845686771
ACH-000840,-1.5400097071599999
ACH-000841,-0.8793855112960001
ACH-000843,-1.09662530315
ACH-000846,-1.14725361456
ACH-000847,-1.2635418247299999
ACH-000848,-1.1958376427600002
ACH-000849,-1.3084029510500002
ACH-000851,-1.06305645317
ACH-000855,-1.27574580704
ACH-000856,-1.0481958336
ACH-000858,-1.33389425934
ACH-000859,-0.935399211455
ACH-000861,-1.03563764674
ACH-000862,-1.40973020854
ACH-000865,-1.13360127067
ACH-000866,-0.9904859374959999
ACH-000867,-1.20489753042
ACH-000869,-0.9730729581730001
ACH-000872,-1.2588336641700002
ACH-000873,-0.956322834092
ACH-000876,-1.7262682001599998
ACH-000878,-0.677164586849
ACH-000880,-1.2147968227500001
ACH-000881,-0.920616728114
ACH-000882,-1.09472627443
ACH-000884,-1.12766258434
ACH-000885,-1.17589398386
ACH-000887,-0.794952136893
ACH-000888,-1.07069827973
ACH-000889,-1.2598299695
ACH-000890,-0.720670196612
ACH-000896,-0.96030588956
ACH-000898,-0.8140469950560001
ACH-000900,-1.27375648688
ACH-000901,-0.667784467051
ACH-000905,-0.9697213979629999
ACH-000906,-0.8269715153659999
ACH-000907,-1.00709602725
ACH-000910,-1.31111812698
ACH-000911,-1.12239343473
ACH-000912,-0.796707870268
ACH-000913,-1.10815391832
ACH-000915,-1.3703657766100001
ACH-000916,-0.984594814461
ACH-000917,-0.9859422691449999
ACH-000921,-1.04818018907
ACH-000924,-1.31209855304
ACH-000926,-0.8397843905069999
ACH-000928,-0.948064660873
ACH-000929,-0.774015349551
ACH-000932,-1.07954320233
ACH-000935,-1.07656222192
ACH-000936,-1.2699343250200001
ACH-000937,-1.50244790335
ACH-000938,-1.2726412724
ACH-000939,-1.6470017704700002
ACH-000941,-0.833211022485
ACH-000943,-0.989963044737
ACH-000946,-1.03700643835
ACH-000947,-1.1977034326
ACH-000948,-1.12107605659
ACH-000950,-0.988490904085
ACH-000953,-0.518641057681
ACH-000957,-1.2645622277
ACH-000958,-0.947772639403
ACH-000960,-1.05141592244
ACH-000963,-0.898050282175
ACH-000968,-1.29049139422
ACH-000969,-1.18639884118
ACH-000973,-1.24834905866
ACH-000974,-0.6974505309110001
ACH-000975,-1.7899548185499998
ACH-000976,-0.778886199341
ACH-000978,-1.46438647468
ACH-000980,-1.17988562584
ACH-000984,-0.8941074040899999
ACH-000986,-1.15660114721
ACH-000988,-0.751304006353
ACH-000993,-0.453210326032
ACH-000994,-1.0506504647200001
ACH-000996,-0.39699825336499994
ACH-001001,-1.34634707789
ACH-001020,-0.914528123022
ACH-001028,-1.26884056894
ACH-001031,-0.8258759882860001
ACH-001038,-0.8366275995290001
ACH-001048,-0.9188609076459999
ACH-001050,-0.462425580686
ACH-001053,-0.9199342174740001
ACH-001054,-0.967219033812
ACH-001061,-1.07761245001
ACH-001067,-0.9489469145080001
ACH-001075,-1.03030871628
ACH-001096,-1.04783373874
ACH-001128,-1.2398945588099999
ACH-001134,-0.96231475544
ACH-001151,-1.3439593946000001
ACH-001163,-1.29949805779
ACH-001164,-0.876800044682
ACH-001173,-1.22210747656
ACH-001183,-1.15335048194
ACH-001184,-0.790265388388
ACH-001190,-0.875345992074
ACH-001192,-0.946665571073
ACH-001193,-1.2103180883600002
ACH-001196,-0.894169450649
ACH-001197,-1.06460702514
ACH-001205,-0.806329280928
ACH-001211,-0.900375919513
ACH-001212,-0.7802751017280001
ACH-001228,-0.797810364129
ACH-001232,-0.8526074419140001
ACH-001239,-1.01504309776
ACH-001274,-0.87150833889
ACH-001275,-1.14035328203
ACH-001277,-1.08322620645
ACH-001278,-1.0378239295799998
ACH-001280,-0.701672038295
ACH-001283,-0.967396704693
ACH-001289,-0.686841374399
ACH-001295,-0.237901249853
ACH-001300,-1.01355491795
ACH-001301,-0.5731970450899999
ACH-001302,-0.6463472931809999
ACH-001303,-0.743220328241
ACH-001306,-0.524180265767
ACH-001318,-1.04184609464
ACH-001322,-1.05628136815
ACH-001328,-1.3713718063299998
ACH-001332,-1.30622732801
ACH-001333,-1.30192577444
ACH-001336,-1.04995113935
ACH-001340,-0.616208574857
ACH-001346,-1.26312779469
ACH-001353,-0.488220122834
ACH-001354,-1.0528251631399999
ACH-001367,-1.24577058684
ACH-001368,-0.9685476539910001
ACH-001374,-0.895437270069
ACH-001375,-0.6896419397429999
ACH-001377,-0.9587179733230001
ACH-001380,-0.945002456036
ACH-001391,-0.746705082178
ACH-001407,-1.60829470701
ACH-001408,-1.2765944736
ACH-001413,-0.5109617414459999
ACH-001430,-1.14131323056
ACH-001431,-0.8475559225929999
ACH-001450,-1.1385366078399999
ACH-001496,-1.21053949309
ACH-001500,-1.4468947730700001
ACH-001521,-0.9990726985870001
ACH-001523,-1.50173579131
ACH-001532,-0.992306541444
ACH-001536,-0.874543056018
ACH-001550,-1.4429859863499999
ACH-001552,-0.849518834569
ACH-001554,-1.19212950546
ACH-001645,-0.5964573896149999
ACH-001654,-0.9994094736910001
ACH-001715,-0.354554572396
ACH-001735,-0.703315531962
ACH-001736,-0.903942543924
ACH-001737,-0.578495050628
ACH-001740,-0.592718235058
ACH-001745,-0.659319227407
ACH-001750,-0.9597440823639999
ACH-001765,-1.05319540052
ACH-001956,-0.570258030305
ACH-001957,-1.13044046065
