,GPBAR1 (151306)
ACH-000747,-0.27117659189800003
ACH-000748,-0.11437630085200001
ACH-000753,-0.12072087861300002
ACH-000756,-0.205863649663
ACH-000757,-0.08501752083080001
ACH-000758,-0.176037185905
ACH-000760,-0.231186571347
ACH-000763,-0.261043880897
ACH-000764,-0.430920812269
ACH-000765,-0.299637513234
ACH-000766,-0.182661619096
ACH-000767,-0.318942246778
ACH-000768,-0.122072254237
ACH-000769,-0.126801162051
ACH-000770,-0.0751317756816
ACH-000771,-0.221911199129
ACH-000773,-0.08599534717910001
ACH-000776,-0.181507366504
ACH-000777,-0.157625116
ACH-000778,-0.014810395655000001
ACH-000781,-0.18021716780400002
ACH-000782,-0.23486373004799999
ACH-000783,-0.269638211679
ACH-000784,-0.117108624111
ACH-000785,-0.23186877077100002
ACH-000787,-0.042694459862900005
ACH-000788,-0.262017120926
ACH-000791,-0.08130065195830001
ACH-000792,-0.035252066144400004
ACH-000794,-0.152034277962
ACH-000796,-0.370881736547
ACH-000799,-0.610722838746
ACH-000800,0.11666212412799999
ACH-000802,-0.00249265563478
ACH-000804,-0.00221369657394
ACH-000805,-0.157236775049
ACH-000809,-0.0964578836315
ACH-000810,-0.7726697940389999
ACH-000811,-0.0371235569906
ACH-000817,-0.0584256950902
ACH-000819,-0.0442960404368
ACH-000820,-0.084334838521
ACH-000821,0.0117995590806
ACH-000822,-0.18561187859499997
ACH-000823,-0.241038992011
ACH-000824,-0.20446735257399998
ACH-000827,-0.135705383785
ACH-000829,0.125311297101
ACH-000831,-0.212024205655
ACH-000832,-0.017074411890499998
ACH-000833,-0.0883936601874
ACH-000834,-0.011878225029599999
ACH-000835,-0.150107522613
ACH-000836,-0.0282308591599
ACH-000837,-0.25607852732700004
ACH-000838,-0.185803937709
ACH-000839,-0.17274052886900002
ACH-000840,-0.309904963759
ACH-000841,-0.153855353511
ACH-000843,-0.0655254379906
ACH-000846,-0.0631035443521
ACH-000847,0.0813007171661
ACH-000848,-0.133918317115
ACH-000849,-0.109862618377
ACH-000851,-0.0963683008989
ACH-000855,0.0390577508095
ACH-000856,-0.129070122775
ACH-000858,-0.30160088361299997
ACH-000859,0.011393715055200001
ACH-000861,-0.0661452950961
ACH-000862,-0.10234952528999999
ACH-000865,-0.175313461555
ACH-000866,-0.106968832348
ACH-000867,-0.176953769632
ACH-000869,-0.27087133099800004
ACH-000872,-0.280582838828
ACH-000873,0.0170624945954
ACH-000876,0.143432905419
ACH-000878,-0.536451984974
ACH-000880,-0.04287016120519999
ACH-000881,-0.15697853311499999
ACH-000882,-0.267955206168
ACH-000884,-0.0234041618613
ACH-000885,-0.112525599309
ACH-000887,-0.20511480773200003
ACH-000888,-0.043578440218199996
ACH-000889,-0.156490543353
ACH-000890,-0.11977167112199999
ACH-000896,-0.0801195300944
ACH-000898,-0.0167070979466
ACH-000900,-0.0775196467786
ACH-000901,-0.178612689509
ACH-000905,0.080370709708
ACH-000906,-0.23592795608300002
ACH-000907,-0.08996531714469999
ACH-000910,-0.199139254691
ACH-000911,-0.163304314713
ACH-000912,-0.160399913331
ACH-000913,-0.00926388771693
ACH-000915,-0.320958668836
ACH-000916,-0.654911743421
ACH-000917,-0.124567783974
ACH-000921,-0.0760533664277
ACH-000924,-0.18384367701499998
ACH-000926,-0.169260207672
ACH-000928,-0.07329103285569999
ACH-000929,-0.187171498074
ACH-000932,-0.10351896516
ACH-000935,-0.279432773721
ACH-000936,-0.0711641071575
ACH-000937,-0.127923269453
ACH-000938,-0.061138883919
ACH-000939,0.09367254138499999
ACH-000941,-0.165297985712
ACH-000943,-0.166610223501
ACH-000946,-0.261612397062
ACH-000947,-0.112388514406
ACH-000948,-0.142232369531
ACH-000950,-0.136094536288
ACH-000953,-0.00900217359831
ACH-000957,-0.156603927895
ACH-000958,-0.053165521084500005
ACH-000960,-0.10855815808599999
ACH-000963,-0.169574417733
ACH-000968,-0.164488751566
ACH-000969,-0.0224596408152
ACH-000973,-0.118036725877
ACH-000974,-0.18399840901
ACH-000975,-0.27632975758699996
ACH-000976,-0.321196398632
ACH-000978,-0.41258280307499995
ACH-000980,-0.153673816674
ACH-000984,-0.16780468166200002
ACH-000986,-0.199146212575
ACH-000988,-0.17681306324499999
ACH-000993,-0.207193741466
ACH-000994,-0.22904927866
ACH-000996,-0.262389358123
ACH-001001,-0.221618977858
ACH-001020,-0.42798099009900004
ACH-001028,-0.165650574251
ACH-001031,-0.16239449783600002
ACH-001038,-0.160127200779
ACH-001048,-0.04805676422119999
ACH-001050,-0.10087656097400001
ACH-001053,-0.104982934248
ACH-001054,-0.224735932385
ACH-001061,-0.12633639115
ACH-001067,-0.24325041999000002
ACH-001075,-0.025543813798199998
ACH-001096,-0.24875210604800002
ACH-001128,-0.38303213021399996
ACH-001134,-0.361196676369
ACH-001151,-0.15957387928300001
ACH-001163,-0.272832080098
ACH-001164,-0.280514111049
ACH-001173,-0.123085365837
ACH-001183,0.016960278636
ACH-001184,-0.157647742058
ACH-001190,-0.161631291685
ACH-001192,-0.276422515572
ACH-001193,-0.026550780259700004
ACH-001196,-0.257150591241
ACH-001197,0.0516458776602
ACH-001205,0.04639920735780001
ACH-001211,-0.176773521987
ACH-001212,-0.296128210817
ACH-001228,-0.035732158556199996
ACH-001232,-0.194464104781
ACH-001239,-0.254212599777
ACH-001274,-0.249270671511
ACH-001275,-0.135547794729
ACH-001277,-0.08893943999050001
ACH-001278,-0.243928062885
ACH-001280,-0.150996141222
ACH-001283,-0.0876504664903
ACH-001289,-0.165444348023
ACH-001295,-0.103345206141
ACH-001300,-0.0568303420654
ACH-001301,-0.309157085715
ACH-001302,-0.37796900092200003
ACH-001303,-0.31772964653
ACH-001306,-0.11340096640200001
ACH-001318,-0.13175544498
ACH-001322,-0.267038589428
ACH-001328,-0.0988703835017
ACH-001332,-0.464605792032
ACH-001333,-0.302222990677
ACH-001336,-0.149465837269
ACH-001340,-0.278589468317
ACH-001346,-0.0819023469838
ACH-001353,-0.24966659998100002
ACH-001354,-0.0735319130423
ACH-001367,-0.305530559037
ACH-001368,-0.14176313845799998
ACH-001374,-0.07377919465510001
ACH-001375,-0.139046686776
ACH-001377,-0.106246047985
ACH-001380,-0.171031545618
ACH-001391,-0.175168146798
ACH-001407,-0.182133849792
ACH-001408,-0.14385119260600002
ACH-001413,-0.254807763141
ACH-001430,-0.0058296284521599994
ACH-001431,-0.15384294861199999
ACH-001450,-0.0938150303193
ACH-001496,-0.0284994448085
ACH-001500,-0.101587003574
ACH-001521,-0.256930954288
ACH-001523,-0.160167970818
ACH-001532,-0.12214509347899999
ACH-001536,-0.0627809634026
ACH-001550,0.04056000913780001
ACH-001552,-0.00187549979352
ACH-001554,-0.168065273619
ACH-001645,-0.343304682298
ACH-001654,-0.137449837602
ACH-001715,0.0497401924995
ACH-001735,-0.11546807146600001
ACH-001736,0.0236956754907
ACH-001737,0.22341451331700002
ACH-001740,-0.268054675279
ACH-001745,-0.188681291496
ACH-001750,-0.24490330396600002
ACH-001765,-0.289036442063
ACH-001956,-0.14887981355399998
ACH-001957,-0.0753608037273
