,FMO5 (2330)
ACH-000004,0.12248139559599999
ACH-000007,-0.0216647603285
ACH-000009,-0.259127607039
ACH-000011,0.092564534782
ACH-000012,0.109695379512
ACH-000013,0.00703141370732
ACH-000014,-0.0121681542217
ACH-000015,-0.0958655593564
ACH-000017,0.139173007756
ACH-000018,-0.130711897687
ACH-000019,-0.15971305392899998
ACH-000021,-0.09300510273910001
ACH-000022,0.09880883542829999
ACH-000025,-0.10113719260199999
ACH-000028,-0.16542133808599999
ACH-000030,0.015604090525799998
ACH-000035,0.22462515409000003
ACH-000036,0.0056337421687
ACH-000037,-0.129639454426
ACH-000039,0.0571116082857
ACH-000040,0.25648333914500004
ACH-000041,-0.15243535396500002
ACH-000042,-0.0689542383259
ACH-000045,-0.050446700147400006
ACH-000047,-0.0355705506139
ACH-000052,-0.0337230390058
ACH-000053,-0.0632103632621
ACH-000054,0.0326674490017
ACH-000055,0.217122336217
ACH-000060,0.133969205037
ACH-000067,0.138552957678
ACH-000070,0.21611248148
ACH-000075,-0.015369751315299999
ACH-000078,-0.222251072062
ACH-000082,0.117036016755
ACH-000085,-0.044296823554600004
ACH-000086,-0.15041115653599998
ACH-000087,0.21550715829300002
ACH-000092,-0.008673579502280001
ACH-000095,0.075879510102
ACH-000097,-0.171490002291
ACH-000098,-0.0439083953981
ACH-000099,0.0836582437596
ACH-000108,0.113317463519
ACH-000113,-0.0945438156989
ACH-000115,-0.0282425335094
ACH-000116,-0.09149448476
ACH-000118,-0.07283891828030001
ACH-000120,0.13980391498400002
ACH-000123,-0.103013082228
ACH-000127,0.0768935963623
ACH-000128,0.039407078773199995
ACH-000132,0.0530112509271
ACH-000133,-0.102283054291
ACH-000137,-0.0265394979012
ACH-000138,-0.0915286635143
ACH-000142,0.0974797040033
ACH-000143,0.0721118243265
ACH-000146,0.040618164504499996
ACH-000148,-0.0616439142868
ACH-000150,0.157563703423
ACH-000152,0.0959473405403
ACH-000153,-0.0628622589333
ACH-000159,-0.026814791421500003
ACH-000160,0.0524068859146
ACH-000163,0.056433391558
ACH-000167,0.16134012610200002
ACH-000168,0.174437796226
ACH-000169,0.0302798760188
ACH-000178,0.132821834474
ACH-000182,0.045681500225099994
ACH-000183,0.09023623209519999
ACH-000188,0.0162878640833
ACH-000189,0.153313140967
ACH-000190,0.08889923040660001
ACH-000198,0.0868324013727
ACH-000204,-0.31765701225299997
ACH-000206,-0.0460292163194
ACH-000207,-0.016560185688499998
ACH-000211,-0.0674020793436
ACH-000215,-0.0821888658519
ACH-000221,-0.0599318171141
ACH-000222,0.15593693777599998
ACH-000223,-0.0910498738828
ACH-000226,0.143048738
ACH-000227,0.21614890459199998
ACH-000228,-0.130660949045
ACH-000231,0.011970499531799999
ACH-000232,-0.0612324669637
ACH-000233,0.11542954088099999
ACH-000234,0.102049542981
ACH-000235,-0.0897425579609
ACH-000237,0.00997193538433
ACH-000238,0.09066638815479999
ACH-000243,-0.07914474804310001
ACH-000244,-0.0680061009542
ACH-000246,0.0518939233067
ACH-000248,-0.307274921536
ACH-000250,0.109453541533
ACH-000251,-0.26201864401999997
ACH-000253,0.053189704255
ACH-000255,-0.04480202585390001
ACH-000256,0.00655588891609
ACH-000257,0.0417493795904
ACH-000258,0.07492699694249999
ACH-000259,-0.0043108333357200004
ACH-000260,-0.0125653378653
ACH-000261,0.06309200023599999
ACH-000262,0.15396204198400001
ACH-000263,0.37672786984300005
ACH-000264,0.0478003034595
ACH-000265,0.0660342642076
ACH-000266,0.00546215320811
ACH-000272,-0.0911444601027
ACH-000273,0.0218703898011
ACH-000274,0.20884104357900002
ACH-000277,-0.0485744990465
ACH-000278,-0.046214462747900004
ACH-000279,0.156387509261
ACH-000280,-0.039590014231
ACH-000281,0.0032790383127800004
ACH-000288,0.0989171910616
ACH-000291,0.100848448815
ACH-000293,0.04644765478730001
ACH-000294,0.07126058469600001
ACH-000295,-0.0734236861285
ACH-000296,-0.0614834285364
ACH-000302,0.108638930123
ACH-000304,0.0347808645286
ACH-000307,0.08538222737610002
ACH-000308,0.04552478752380001
ACH-000310,-0.026351626729799998
ACH-000311,-0.029424338358599998
ACH-000312,-0.06102449839380001
ACH-000315,0.0355447938175
ACH-000316,0.19466753050900001
ACH-000317,-0.0136371482106
ACH-000318,-0.119092938957
ACH-000319,-0.045395592800599995
ACH-000320,-0.0131609235184
ACH-000322,0.157846468559
ACH-000323,-0.148188247073
ACH-000324,0.04540262767580001
ACH-000329,0.136547111833
ACH-000330,-0.014441266339200001
ACH-000331,-0.022254885040199998
ACH-000332,-0.0470537743198
ACH-000334,0.157814904909
ACH-000335,0.0820187410732
ACH-000336,-0.11458471839500001
ACH-000337,-0.0655692361978
ACH-000339,0.09766618343839999
ACH-000341,0.15194968924399999
ACH-000348,-0.0221064800543
ACH-000350,0.0327439964929
ACH-000352,0.024878858288500002
ACH-000356,0.032488069728700004
ACH-000361,0.0339980402354
ACH-000362,0.055224312773199995
ACH-000363,0.186178672718
ACH-000364,-0.125373067634
ACH-000365,0.0305743745077
ACH-000366,0.021092688141099998
ACH-000368,0.19182875092999999
ACH-000374,-0.0278794042279
ACH-000375,0.09107684472660002
ACH-000376,0.0310945083526
ACH-000381,0.161375113841
ACH-000383,-0.0344589628785
ACH-000387,-0.0322414178976
ACH-000389,0.0170691184348
ACH-000390,-0.11900695603900001
ACH-000393,0.190297692175
ACH-000395,0.16701576013
ACH-000397,0.009292606747059999
ACH-000401,-0.182695635165
ACH-000402,-0.125844815092
ACH-000403,0.180216400383
ACH-000404,-0.0019990821863599996
ACH-000406,-0.00166049252144
ACH-000407,0.12041348058
ACH-000408,0.0842503586214
ACH-000410,-0.0577172048939
ACH-000411,0.00614314666014
ACH-000414,-0.10464415094799999
ACH-000415,0.0440569590938
ACH-000416,-0.0290006542504
ACH-000420,0.08889643549630001
ACH-000421,0.0616507954629
ACH-000424,-0.00032219509503900005
ACH-000425,-0.0391792226785
ACH-000426,-0.024711868505199998
ACH-000427,-0.168394234596
ACH-000433,0.0966682054655
ACH-000436,0.0663623066545
ACH-000444,0.04374384440449999
