,OR10A4 (283297)
ACH-000004,-0.320214384456
ACH-000007,-0.0764365859387
ACH-000009,-0.294500859872
ACH-000011,-0.552224079379
ACH-000012,0.005349204713689999
ACH-000013,-0.15633178855399998
ACH-000014,-0.31153573000100004
ACH-000015,-0.22078278121800002
ACH-000017,-0.23556067774199999
ACH-000018,-0.259695050681
ACH-000019,-0.097287489046
ACH-000021,-0.115423086118
ACH-000022,-0.404330956935
ACH-000025,-0.0897595712651
ACH-000028,-0.224539921329
ACH-000030,-0.33152835784699997
ACH-000035,-0.37649644066200005
ACH-000036,-0.443557881516
ACH-000037,-0.336376836523
ACH-000039,0.06189800310719999
ACH-000040,-0.5183704480319999
ACH-000041,-0.21182201250500002
ACH-000042,-0.234440276758
ACH-000045,-0.5040202283899999
ACH-000047,-0.294227617356
ACH-000052,0.028900061753599996
ACH-000053,-0.258883033416
ACH-000054,-0.46812521293799997
ACH-000055,-0.244127198563
ACH-000060,-0.19990353213599998
ACH-000067,-0.292278887624
ACH-000070,-0.399085921914
ACH-000075,-0.24608617717300002
ACH-000078,-0.549041265214
ACH-000082,-0.23112028788000002
ACH-000085,-0.26281936078
ACH-000086,-0.11456920052200001
ACH-000087,-0.06322465725269999
ACH-000092,-0.08102406942710001
ACH-000095,-0.263759840525
ACH-000097,-0.379638993502
ACH-000098,-0.251106987907
ACH-000099,-0.1900783802
ACH-000108,-0.0746171242863
ACH-000113,-0.257327951646
ACH-000115,-0.306353806857
ACH-000116,-0.21471661159400002
ACH-000118,-0.043238230832
ACH-000120,-0.317439463861
ACH-000123,-0.0702571290786
ACH-000127,-0.319305611428
ACH-000128,-0.18330763024900001
ACH-000132,-0.139841024759
ACH-000133,-0.22066027298799998
ACH-000137,-0.286466906444
ACH-000138,-0.220403253119
ACH-000142,-0.206884611801
ACH-000143,-0.147392496726
ACH-000146,-0.195737972509
ACH-000148,-0.191830444441
ACH-000150,-0.43974160446599997
ACH-000152,-0.0015721222640300001
ACH-000153,-0.36159377519
ACH-000159,-0.333573529955
ACH-000160,-0.0833848634304
ACH-000163,-0.19431473613400002
ACH-000167,-0.16012575818299998
ACH-000168,-0.208415407205
ACH-000169,-0.29776487131499996
ACH-000178,-0.302908777291
ACH-000182,-0.190438594959
ACH-000183,-0.314709850437
ACH-000188,-0.282864389243
ACH-000189,-0.21433367973099998
ACH-000190,-0.502979516687
ACH-000198,-0.318236620659
ACH-000204,-0.045540705178600004
ACH-000206,-0.39330081027099995
ACH-000207,-0.222792499321
ACH-000211,-0.236767641592
ACH-000215,-0.37741724765600004
ACH-000221,-0.13233591780099999
ACH-000222,-0.22516720700800003
