,HHEX (3087)
ACH-000237,-0.29868279298
ACH-000238,-0.052701174291699994
ACH-000243,-0.154955495004
ACH-000244,0.273946255435
ACH-000246,-0.155476720412
ACH-000248,-0.148579697828
ACH-000250,-0.322993816047
ACH-000251,-0.333158646288
ACH-000253,-0.22569842462099998
ACH-000255,-0.183303808179
ACH-000256,-0.249957949421
ACH-000257,-0.010088504511700002
ACH-000258,-0.270098156463
ACH-000259,-0.049071689654599994
ACH-000260,-0.077147340073
ACH-000261,-0.171630837533
ACH-000262,-0.144672095666
ACH-000263,-0.8047561876870001
ACH-000264,-0.526099081003
ACH-000265,-0.0709746309333
ACH-000266,-0.0968181432535
ACH-000272,-0.0722186729518
ACH-000273,-0.221110617805
ACH-000274,-0.040718651749199995
ACH-000277,-0.24358287531800002
ACH-000278,-0.217167469829
ACH-000279,-0.22938891164500003
ACH-000280,-0.0511538981956
ACH-000281,0.0139353297018
ACH-000288,-0.132016034944
ACH-000291,-0.170161204552
ACH-000293,-0.197944473227
ACH-000294,-0.554171070716
ACH-000295,-0.43968373645000003
ACH-000296,-0.110985978077
ACH-000302,0.0140740102856
ACH-000304,-0.426307583081
ACH-000307,-0.0108219494914
ACH-000308,-0.24250318573600002
ACH-000310,-0.323915479557
ACH-000311,-0.187715507728
ACH-000312,-0.08594904220710001
ACH-000315,0.141998870588
ACH-000316,0.019096333198799997
ACH-000317,-0.119743483932
ACH-000318,-0.0837196876377
ACH-000319,-0.130787312228
ACH-000320,-0.165814855413
ACH-000322,-0.36067491190300005
ACH-000323,-0.5452024925469999
ACH-000324,-0.18441456137899997
ACH-000329,-0.230023395101
ACH-000330,0.000945012905323
ACH-000331,-0.319989666845
ACH-000332,-0.0795074083131
ACH-000334,0.0133215554908
ACH-000335,0.000762828252297
ACH-000336,0.151935173432
ACH-000337,-0.193784116338
ACH-000339,-0.219389602716
ACH-000341,-0.0627763982461
ACH-000348,-0.17812263147100002
ACH-000350,-0.181873756365
ACH-000352,-0.155896407442
ACH-000356,-0.265520493992
ACH-000361,0.022224658070200003
ACH-000362,-0.09541390169280001
ACH-000363,0.00431438775145
ACH-000364,-0.249624091957
ACH-000365,-0.0329017154963
ACH-000366,-0.27071251226
ACH-000368,-0.424374570695
ACH-000374,-0.13330111812
ACH-000375,-0.40476266460199994
ACH-000376,-0.023342127628099996
ACH-000381,-0.0391039292569
ACH-000383,-0.0764166643712
ACH-000387,-0.454158477971
ACH-000389,-0.389095017765
ACH-000390,-0.08608606701580002
ACH-000393,-0.293456943768
ACH-000395,-0.212181445003
ACH-000397,0.0569657243358
ACH-000401,-0.138127872836
ACH-000402,0.413483133617
ACH-000403,-0.16519038562000002
ACH-000404,-0.912009512118
ACH-000406,-0.0166113731748
ACH-000407,-0.155626500424
ACH-000408,-0.243558729832
ACH-000410,-0.240354583622
ACH-000411,-0.18470152454799998
ACH-000414,-0.059306304207600004
ACH-000415,-0.35957776146799997
ACH-000416,-0.255569927091
ACH-000420,-0.0256644847803
ACH-000421,-0.156841072522
ACH-000424,-0.04981132317419999
ACH-000425,-0.39068105738799996
ACH-000426,-0.08923558239660001
ACH-000427,-0.532121226874
ACH-000433,-0.10100733953299999
ACH-000436,-0.47523346808999994
ACH-000444,-0.19639601890099997
ACH-000445,0.011066317043700001
ACH-000448,-0.24572564279399997
ACH-000450,-0.0102239576228
ACH-000452,-0.237072033252
ACH-000454,-0.055405560937400004
ACH-000458,-0.111660392903
ACH-000459,-0.131075337934
ACH-000460,-0.278522237648
ACH-000461,0.029941712722900003
ACH-000463,-0.340108718991
ACH-000464,-0.34815844427299997
ACH-000466,-0.213034209773
ACH-000467,0.0705337280235
ACH-000468,0.00385968106498
ACH-000469,-0.137371900045
ACH-000470,0.137235828259
ACH-000471,-0.391132717482
ACH-000472,-0.119250916545
ACH-000473,-0.18805075710900002
ACH-000475,-0.294332982747
ACH-000476,-0.023098644766700004
ACH-000477,0.152801277589
ACH-000480,-0.788985976991
ACH-000481,-0.0664298083344
ACH-000483,-0.47731472093099997
ACH-000484,-0.246771732148
ACH-000485,-0.0260524704254
ACH-000486,-0.138390203587
ACH-000487,-0.283739624189
ACH-000488,-0.09374557385639999
ACH-000490,-0.38939088710600006
ACH-000491,-0.174434966987
ACH-000495,-0.461733566423
ACH-000496,-0.295907876476
ACH-000499,-0.06746699886509999
ACH-000500,-0.8342262466339999
ACH-000502,-0.252871701694
ACH-000503,-0.242505025944
ACH-000505,-0.366630768456
ACH-000507,-0.260025718157
ACH-000510,-0.180147430994
ACH-000511,-0.101197238233
ACH-000512,0.019487579313
ACH-000516,0.011551285554700001
ACH-000517,-0.117877127346
ACH-000518,-0.11472771255999999
ACH-000520,-0.274624509866
ACH-000521,-0.244142544656
ACH-000522,-0.257567111063
ACH-000524,-0.363946529145
ACH-000527,-0.0965602245563
ACH-000528,-0.264058357643
ACH-000537,-0.42858433835999993
ACH-000541,-0.21443793442
ACH-000542,-0.23208881357299999
ACH-000544,-0.134874697761
ACH-000545,-0.0804353177279
ACH-000547,-0.35982735904700003
ACH-000548,-0.417284695836
ACH-000549,-0.0843601496339
ACH-000550,-0.161283658774
ACH-000552,-0.0990651528235
ACH-000556,-0.0356297954745
ACH-000557,-0.0166015413339
ACH-000570,-0.196140326038
ACH-000571,-0.12222297262
ACH-000573,-0.357101003759
ACH-000576,-0.174205436851
ACH-000580,-0.294995274581
ACH-000584,-0.165471887436
ACH-000585,-0.235754313439
ACH-000588,-0.029862728028700002
ACH-000589,-0.034536762148099996
ACH-000591,-0.27102963006700004
ACH-000593,-0.10463427740499999
ACH-000600,-0.233878107374
ACH-000601,-0.109065348613
ACH-000604,-0.552067738565
ACH-000605,-0.0456553911661
ACH-000606,-0.277198737533
ACH-000608,-0.166747574947
ACH-000614,-0.00989043993772
ACH-000616,-0.455496822483
ACH-000618,-0.137396686902
ACH-000619,-0.0447512551299
ACH-000620,-0.0707840521865
ACH-000621,-0.0719379714422
ACH-000622,-0.09449167307260001
ACH-000623,-0.29462082041
ACH-000624,-0.205173861264
ACH-000627,-0.23238202493000001
ACH-000630,-0.027570980377799998
ACH-000632,0.031885638107699996
ACH-000633,-0.0638672540733
ACH-000637,-0.18216532685400003
ACH-000638,-0.18614847102499998
ACH-000646,-0.413688109639
ACH-000647,-0.215671020984
ACH-000648,-0.15260275926300002
ACH-000649,-0.134580337542
ACH-000651,-0.0519781476114
ACH-000652,0.207854038944
ACH-000653,-0.13081528333200002
ACH-000657,-0.24774261765099997
ACH-000658,-0.0987257714233
ACH-000661,-0.0658026027962
ACH-000662,-0.462829855383
ACH-000663,-0.248518538797
ACH-000665,-0.24823014463100002
ACH-000671,-0.107179382972
ACH-000673,-0.24624702891300002
ACH-000676,-0.308169269539
ACH-000677,-0.42081220393
ACH-000681,-0.00737023993804
ACH-000682,-0.223226078115
ACH-000683,-0.346281682822
ACH-000684,-0.19449337392000002
ACH-000688,-0.34151570723499997
ACH-000693,-0.19597265729899999
ACH-000694,-0.218374529712
ACH-000695,-0.0170267446106
ACH-000696,-0.126703540629
ACH-000697,-0.0141141304841
ACH-000699,-0.328297207568
ACH-000701,-0.365464123572
ACH-000706,-0.0619910722731
ACH-000711,-0.21342429988400002
ACH-000713,-0.114990414814
ACH-000714,-0.39145886724699996
ACH-000718,-0.22278559323199998
ACH-000720,-0.271984242839
ACH-000721,-0.10185983479800001
ACH-000724,0.0819154128502
ACH-000725,-0.24988185202399998
ACH-000732,-0.125654684435
ACH-000734,-0.10927584830499999
ACH-000735,-0.25752875960099997
ACH-000736,-0.23800638605500002
ACH-000738,-0.445346382602
ACH-000746,-0.0133560268111
ACH-000747,-0.315653262344
ACH-000748,-0.146052168158
ACH-000753,0.0220076863536
ACH-000756,-0.418817932877
ACH-000757,0.0969666079229
ACH-000758,-0.0823895546611
ACH-000760,-0.232315112123
ACH-000763,-0.23631300577
ACH-000764,-0.36163051811999997
ACH-000765,0.149736595432
ACH-000766,-0.209112764476
ACH-000767,-0.288518553796
ACH-000768,-0.152175263762
ACH-000769,-0.184424180794
ACH-000770,-0.330344673924
ACH-000771,-0.16240359023
ACH-000773,-0.120282592734
ACH-000776,0.09882374681560001
ACH-000777,-0.22287620055500001
ACH-000778,-0.0643209773457
ACH-000781,-0.159165629671
ACH-000782,-0.46131899566000006
ACH-000783,-0.308443807115
ACH-000784,-0.104769050217
ACH-000785,0.00455562492929
ACH-000787,-0.17339058935499999
ACH-000788,-0.0621242273102
ACH-000791,-0.08027430028739999
ACH-000792,-0.050842384369
ACH-000794,-0.047197588228699995
ACH-000796,-0.14081099541
ACH-000799,-0.453556261775
ACH-000800,-0.279647638275
ACH-000802,-0.04131753257219999
ACH-000804,-0.0422087113915
ACH-000805,-0.42648244018200004
ACH-000809,-0.09508280708939999
ACH-000810,-0.296613729283
ACH-000811,-0.180798961537
ACH-000817,-0.0936244741364
ACH-000819,-0.00956073459624
ACH-000820,0.0204983734757
ACH-000821,-0.116779257646
ACH-000822,-0.150168222968
ACH-000823,-0.218559754193
ACH-000824,-0.17325270806600002
ACH-000827,0.0355140318536
ACH-000829,-0.0697343763326
ACH-000831,-0.176783722933
ACH-000832,-0.176982243745
ACH-000833,-0.146110713015
ACH-000834,-0.045408936534199994
ACH-000835,-0.100803683928
ACH-000836,-0.17285733961
ACH-000837,0.012356143692900001
ACH-000838,0.0035156806190299998
ACH-000839,-0.35342287495499997
ACH-000840,-0.0757471016084
ACH-000841,-0.175402688719
ACH-000843,-0.08383253496519999
ACH-000846,-0.367848879971
ACH-000847,-0.0144729400379
ACH-000848,-0.175166768516
ACH-000849,-0.32436152007
ACH-000851,0.0140834766749
ACH-000855,-0.07981132230610001
ACH-000856,-0.25284420511
ACH-000858,-0.141756812658
ACH-000859,0.06624753658440001
ACH-000861,-0.48830823168000004
ACH-000862,-0.19666322028799998
ACH-000865,-0.218273395086
ACH-000866,-0.199514866204
ACH-000867,-0.208171119019
ACH-000869,-0.140506049417
ACH-000872,-0.11161188644999999
ACH-000873,-0.203405019947
ACH-000876,-0.170221414928
ACH-000878,-0.284867786003
ACH-000880,-0.280665804902
ACH-000881,-0.17254651081300001
ACH-000882,-0.161574938841
ACH-000884,-0.197219040265
ACH-000885,-0.391313250158
ACH-000887,-0.157488621807
ACH-000888,-0.250631896606
ACH-000889,-0.00835996549123
ACH-000890,-0.208482309063
ACH-000896,-0.240351979962
ACH-000898,-0.18652549559300002
ACH-000900,-0.311909731459
ACH-000901,-0.09707490316810001
ACH-000905,-0.174200950748
ACH-000906,-0.0567015477554
ACH-000907,-0.22508133455600002
ACH-000910,0.00904141630601
ACH-000911,-0.244338352304
ACH-000912,-0.0859585546405
ACH-000913,-0.0696270224892
ACH-000915,-0.35215078679
ACH-000916,-0.0196860440228
ACH-000917,-0.144446641954
ACH-000921,-0.0973024871278
ACH-000924,-0.276857067129
ACH-000926,-0.15193732275900002
ACH-000928,0.07344926181530001
ACH-000929,-0.141797819647
ACH-000932,-0.273096625669
ACH-000935,-0.151315543936
ACH-000936,-0.355554958481
ACH-000937,-0.11636069392300001
ACH-000938,-0.599702240529
ACH-000939,0.120756166439
ACH-000941,-0.190495143156
ACH-000943,-0.0794548085823
ACH-000946,-0.111412633795
ACH-000947,-0.0982405905297
ACH-000948,-0.05252841695780001
ACH-000950,0.0505869654509
ACH-000953,-0.338699568248
ACH-000957,-0.0387158752091
ACH-000958,0.0430324582388
ACH-000960,-0.254921102294
ACH-000963,-0.5197650901959999
ACH-000968,-0.15992920316
ACH-000969,-0.25138266975
ACH-000973,-0.304880854231
ACH-000974,-0.182016969893
ACH-000975,-0.0864057774739
ACH-000976,-0.10872473633400001
ACH-000978,-0.305845988369
ACH-000980,-0.20051795419799998
ACH-000984,-0.307389056724
ACH-000986,-0.0644115292356
ACH-000988,-0.296649574181
ACH-000993,-0.18281451834399998
ACH-000994,-0.17545994351
ACH-000996,-0.5309340350689999
ACH-001001,-0.19939631651200002
ACH-001020,-0.138706632305
ACH-001028,-0.23507900975999999
ACH-001031,-0.008585176369010001
ACH-001038,-0.258845232095
ACH-001048,-0.378584873542
ACH-001050,-0.120012090227
ACH-001053,-0.338359482271
ACH-001054,-0.0594409174399
ACH-001061,-0.0762063880175
ACH-001067,-0.299983538215
ACH-001075,-0.03511708724
ACH-001096,-0.17873866843
ACH-001128,0.421926919633
ACH-001134,-0.20577819634599998
ACH-001151,-0.091659296745
ACH-001163,-0.137171897151
ACH-001164,-0.408473623434
ACH-001173,-0.20048801580400002
ACH-001183,-0.236423909537
ACH-001184,-0.346612214065
ACH-001190,0.0947960282506
ACH-001192,-0.09449188624360001
ACH-001193,-0.472742035705
ACH-001196,-0.342649903701
ACH-001197,-0.172178001066
ACH-001205,-0.468106083731
ACH-001211,-0.123915519649
ACH-001212,0.295819109162
ACH-001228,-0.07067023118530001
ACH-001232,-0.34748641103600003
ACH-001239,-0.320260994678
ACH-001274,-0.40268112687200003
ACH-001275,-0.144867850301
ACH-001277,-0.19772433040999998
ACH-001278,-0.0670518300836
ACH-001280,0.137181237771
ACH-001283,-0.126345242302
ACH-001289,-0.21097307590199998
ACH-001295,-0.340261687372
ACH-001300,-0.0994170672113
ACH-001301,-0.140956742813
ACH-001302,-0.0657058648983
ACH-001303,-0.410175518995
ACH-001306,-0.433948877557
ACH-001318,-0.32693557284499997
ACH-001322,-0.23006021794300002
ACH-001328,-0.26478681189500003
ACH-001332,-0.0893018884647
ACH-001333,0.0720193112058
ACH-001336,-0.1405344999
ACH-001340,-0.137994858541
ACH-001346,-0.123405550636
ACH-001353,-0.192105398541
ACH-001354,-0.312752116283
ACH-001367,-0.203567270851
ACH-001368,-0.21225882576400001
ACH-001374,0.350749168493
ACH-001375,0.015430387291299998
ACH-001377,-0.6150717931440001
ACH-001380,-0.20639850990699998
ACH-001391,-0.229462797887
ACH-001407,-0.113976431742
ACH-001408,-0.00312559091526
ACH-001413,-0.28700624310600004
ACH-001430,-0.18451614245499998
ACH-001431,-0.178145583594
ACH-001450,-0.294654154973
ACH-001496,-0.042625621458300005
ACH-001500,-0.0656537418365
ACH-001521,-0.41706800338
ACH-001523,-0.12201847796399999
ACH-001532,-0.38446894579400004
ACH-001536,-0.092933423493
ACH-001550,-0.24355391829700002
ACH-001552,-0.195414274522
ACH-001554,-0.350513160388
ACH-001645,-0.207399708793
ACH-001654,-0.161394807355
ACH-001715,0.116605765997
ACH-001735,-0.209318196186
ACH-001736,-0.0481530399276
ACH-001737,-0.313914836305
ACH-001740,0.06980164669960001
ACH-001745,0.0836436852366
ACH-001750,-0.0643965376118
ACH-001765,-0.00753970030148
ACH-001956,-0.19429925364199999
ACH-001957,-0.291058559477
