,MMD (23531)
ACH-000004,0.10787906497300001
ACH-000007,-0.08837209669330001
ACH-000009,0.0241076830184
ACH-000011,0.0134498391886
ACH-000012,0.200658206484
ACH-000013,0.0330184921262
ACH-000014,-0.37258897395499996
ACH-000015,0.0018659378298299999
ACH-000017,-0.0316760340156
ACH-000018,-0.165162043003
ACH-000019,0.13881634343000002
ACH-000021,0.108614031168
ACH-000022,-0.07056489824199999
ACH-000025,0.164734479337
ACH-000028,0.0752467033517
ACH-000030,-0.105704600318
ACH-000035,-0.019355553569599997
ACH-000036,-0.0211939722184
ACH-000037,0.134017015446
ACH-000039,0.188110381411
ACH-000040,-0.16819883679
ACH-000041,-0.0396605779944
ACH-000042,-0.194209993675
ACH-000045,0.007709144335149999
ACH-000047,-0.024355045198400004
ACH-000052,-0.0898221134665
ACH-000053,-0.0975778594795
ACH-000054,-0.0303789376651
ACH-000055,0.117790478104
ACH-000060,-0.444954798275
ACH-000067,-0.09318906133989999
ACH-000070,-0.0671350582228
ACH-000075,-0.06781365833719999
ACH-000078,-0.0639165131299
ACH-000082,0.027932662099700002
ACH-000085,-0.006739933172939999
ACH-000086,-0.135603249009
ACH-000087,0.031708169208
ACH-000092,-0.176173897763
ACH-000095,-0.202179869527
ACH-000097,-0.140681069693
ACH-000098,-0.290660269802
ACH-000099,-0.09098996559080001
ACH-000108,-0.0993236589975
ACH-000113,0.0006940771966960001
ACH-000115,-0.0615273909143
ACH-000116,-0.104301449682
ACH-000118,0.148550032903
ACH-000120,-0.164480997746
ACH-000123,-0.054099615651699996
ACH-000127,0.0473765062019
ACH-000128,-0.239186105607
ACH-000132,0.0036976488497800003
ACH-000133,-0.0333742840284
ACH-000137,-0.0793876847485
ACH-000138,-0.194116455035
ACH-000142,-0.123821536133
ACH-000143,-0.165782675849
ACH-000146,-0.0657185793636
ACH-000148,-0.156664792644
ACH-000150,0.043307284942100004
ACH-000152,-0.033821409956400005
ACH-000153,-0.0804122392049
ACH-000159,0.0595992060974
ACH-000160,0.0297239759898
ACH-000163,-0.319187685929
ACH-000167,-0.409239599376
ACH-000168,-0.0729817643314
ACH-000169,-0.0061814492343199995
ACH-000178,-0.141678946938
ACH-000182,0.37643604364600003
ACH-000183,-0.198962300438
ACH-000188,-0.07907744236980001
ACH-000189,0.140944083197
ACH-000190,-0.208323096545
ACH-000198,-0.245428135702
ACH-000204,-0.512673061158
ACH-000206,0.0373341423839
ACH-000207,-0.0063398621615600005
ACH-000211,-0.0414890621471
ACH-000215,0.030327539961000002
ACH-000221,0.042785210242800006
ACH-000222,0.10532649953199999
ACH-000223,0.039859487169800006
ACH-000226,-0.15440314594000001
ACH-000227,-0.284157823412
ACH-000228,-0.12028142567500001
ACH-000231,0.049050556438699995
ACH-000232,-0.204690713364
ACH-000233,-0.0593801866499
ACH-000234,0.0356238718574
ACH-000235,-0.105157849814
ACH-000237,0.10084775389799999
ACH-000238,-0.10562884063
ACH-000243,-0.09547002065360001
ACH-000244,0.12925265003
ACH-000246,-0.00694826416005
ACH-000248,0.0904506850566
ACH-000250,-0.199986346175
ACH-000251,0.24117241593699998
ACH-000253,0.129244667508
ACH-000255,-0.119820113411
ACH-000256,0.217384981384
ACH-000257,-0.131242271523
ACH-000258,-0.172581453631
ACH-000259,-0.126022449026
ACH-000260,-0.111931488594
ACH-000261,-0.134670254136
ACH-000262,0.393958443883
ACH-000263,-0.18828800976500001
ACH-000264,-0.069131926993
ACH-000265,-0.00893964015842
ACH-000266,-0.19689280413600002
ACH-000272,-0.238692502415
ACH-000273,0.10782814045499999
ACH-000274,-0.239184324389
ACH-000277,0.0427870028586
ACH-000278,0.028367674402299998
ACH-000279,-0.05588449202330001
ACH-000280,-0.0692815262462
ACH-000281,-0.0504643325268
ACH-000288,-0.175616176459
ACH-000291,-0.0207959019424
ACH-000293,-0.100740017653
ACH-000294,-0.036966139763099995
ACH-000295,-0.0569918390384
ACH-000296,0.112869994542
ACH-000302,0.00132260882697
ACH-000304,-0.23016220483000002
ACH-000307,-0.0214240103138
ACH-000308,-0.0233648660082
ACH-000310,-0.15861688543
ACH-000311,0.0742101152389
ACH-000312,-0.09004089705880002
ACH-000315,-0.221927209932
ACH-000316,-0.151986818095
ACH-000317,0.0387563114407
ACH-000318,-0.181713322455
ACH-000319,-0.18943706239799998
ACH-000320,0.0773909500158
ACH-000322,-0.175806726739
ACH-000323,0.0659213542147
ACH-000324,0.00478012905506
ACH-000329,-0.0329717521311
ACH-000330,-0.119594442128
ACH-000331,-0.0656053547009
ACH-000332,0.172973296998
ACH-000334,-0.0803954870576
ACH-000335,-0.08788814041489999
ACH-000336,-0.512260542275
ACH-000337,-0.0204634317772
ACH-000339,0.020303477379299998
ACH-000341,-0.047398595216
ACH-000348,-0.0824003512351
ACH-000350,0.0524739323264
ACH-000352,0.11338133390999999
ACH-000356,-0.102927939833
ACH-000361,0.0104087451771
ACH-000362,-0.25697447821999997
ACH-000363,-0.0356794408829
ACH-000364,-0.18093518259799998
ACH-000365,-0.09734084467710001
ACH-000366,-0.055639429883599996
ACH-000368,0.0652997187309
ACH-000374,0.0047724423221899995
ACH-000375,-0.11549754900999999
ACH-000376,0.011106069554000002
ACH-000381,-0.107214658544
ACH-000383,-0.0442535748964
ACH-000387,-0.152149792974
ACH-000389,0.02574935603
ACH-000390,-0.0742170048715
ACH-000393,-0.131170263766
ACH-000395,0.234439007988
ACH-000397,-0.0200722608093
ACH-000401,-0.113347169156
ACH-000402,0.17302327998199998
ACH-000403,-0.0336773943581
ACH-000404,-0.206266581917
ACH-000406,-0.08152578049869999
ACH-000407,0.0348860604587
ACH-000408,0.0763898922271
ACH-000410,-0.10639512343499999
ACH-000411,-0.10603935499500002
ACH-000414,0.0789890529472
ACH-000415,-0.0821378609525
ACH-000416,0.026139481134599997
ACH-000420,-0.0400981533258
ACH-000421,-0.0994804945411
ACH-000424,0.022717142097400004
ACH-000425,-0.158540727598
ACH-000426,0.28043361534899997
ACH-000427,0.171886094684
ACH-000433,-0.053838633151
ACH-000436,0.147857965708
ACH-000444,-0.0676224545651
ACH-000445,-0.157050234529
ACH-000448,0.11440505655
ACH-000450,-0.14301329331499998
ACH-000452,-0.09314382067960002
ACH-000454,0.191104276653
ACH-000458,-0.059444360817099993
ACH-000459,-0.0959579862997
ACH-000460,-0.125976916142
ACH-000461,0.136669883179
ACH-000463,0.0314806202092
ACH-000464,0.215627362636
ACH-000466,-0.166015046397
ACH-000467,0.137042246778
ACH-000468,0.0332111160854
ACH-000469,-0.344569587362
ACH-000470,0.31151149175799997
ACH-000471,-0.206162916892
ACH-000472,-0.019427363702700002
ACH-000473,-0.143042864627
ACH-000475,-0.09755792317669999
ACH-000476,0.061909329360300004
ACH-000477,-0.0014785962347200002
ACH-000480,0.07048529208899999
ACH-000481,-0.142201795515
ACH-000483,0.137127502968
ACH-000484,0.432374242156
ACH-000485,0.040698114714699994
ACH-000486,-0.0331945284022
ACH-000487,-0.128445800458
ACH-000488,0.244833083032
ACH-000490,0.0509111264837
ACH-000491,-0.07089094313489999
ACH-000495,-0.140623478134
ACH-000496,-0.0207529249043
ACH-000499,-0.13517344314000002
ACH-000500,0.242347382595
ACH-000502,-0.042922523327699996
ACH-000503,0.161857435623
ACH-000505,-0.216141276431
ACH-000507,0.0230234228822
ACH-000510,-0.051086992863300006
ACH-000511,0.054822794138
ACH-000512,0.18200899280299998
ACH-000516,-0.039044170752800006
ACH-000517,-0.176262635492
ACH-000518,0.0130144105712
ACH-000520,0.09649931584419999
ACH-000521,-0.036019989538
ACH-000522,-0.0812468557104
ACH-000524,-0.13681752303300002
ACH-000527,0.009940391099030001
ACH-000528,0.161188551218
ACH-000537,-0.395986337604
ACH-000541,-0.179027457677
ACH-000542,-0.119470030299
ACH-000544,0.025718399542400003
ACH-000545,-0.159923919979
ACH-000547,-0.0209322836618
ACH-000548,-0.0993202961677
ACH-000549,-0.10211366283600001
ACH-000550,-0.183703673257
ACH-000552,-0.0631050686732
ACH-000556,-0.0393474170281
ACH-000557,0.0275297970188
ACH-000570,-0.007607303683550001
ACH-000571,-0.0976943128968
ACH-000573,-0.0428050698575
ACH-000576,-0.113823666973
ACH-000580,0.020330517378200002
ACH-000584,0.017510631252999998
ACH-000585,-0.117739458803
ACH-000588,0.026575849049400004
ACH-000589,0.11655679770999999
ACH-000591,-0.233558783119
ACH-000593,-0.0596857489126
ACH-000600,-0.244514365025
ACH-000601,0.0463882568487
ACH-000604,0.0726930953516
ACH-000605,0.141136374865
ACH-000606,0.124806659385
ACH-000608,-0.020249150750900002
ACH-000614,-0.052301148624300006
ACH-000616,-0.0694684044173
ACH-000618,-0.0496753370464
ACH-000619,0.052960420415699996
ACH-000620,0.0682706129648
ACH-000621,-0.050692915662
ACH-000622,0.0322043367465
ACH-000623,0.0675463045685
ACH-000624,0.0896407096155
ACH-000627,-0.111986680373
ACH-000630,-0.172170565182
ACH-000632,-0.08366073893130001
ACH-000633,-0.0500397483596
ACH-000637,0.109293217794
ACH-000638,0.148510621011
ACH-000646,0.000122274466635
ACH-000647,-0.164119512642
ACH-000648,-0.0916859576709
ACH-000649,0.0480634388786
ACH-000651,-0.0391504787419
ACH-000652,-0.146057187995
ACH-000653,0.0173666032056
ACH-000657,-0.0685379119064
ACH-000658,-0.18021438064599998
ACH-000661,0.0553867806685
ACH-000662,0.330384551365
ACH-000663,-0.22996723671799998
ACH-000665,0.00269208715709
ACH-000671,-0.0320168871478
ACH-000673,-0.0225668916959
ACH-000676,-0.061664300087199996
ACH-000677,0.034253751588900004
ACH-000681,-0.09474555090350001
ACH-000682,-0.018986846912
ACH-000683,0.0579199065913
ACH-000684,-0.113774483183
ACH-000688,-0.19237710491999999
ACH-000693,0.07927369117489999
ACH-000694,0.0505349243346
ACH-000695,-0.0018555466103699998
ACH-000696,0.00722025919566
ACH-000697,-0.010799055617200001
ACH-000699,-0.0382115470266
ACH-000701,-0.0620842384294
ACH-000706,0.14892051256
ACH-000711,0.0501844072554
ACH-000713,0.197462193358
ACH-000714,-0.0284333101512
ACH-000718,-0.0269454593775
ACH-000720,0.0441063991964
ACH-000721,-0.0351698872649
ACH-000724,0.048073500815
ACH-000725,0.019187490908400003
ACH-000732,0.110032142008
ACH-000734,0.150016684106
ACH-000735,-0.17095335645999998
ACH-000736,0.18391164463399998
ACH-000738,0.00665098467716
ACH-000746,-0.157502337442
ACH-000747,0.11937687790200001
ACH-000748,-0.00834637655567
ACH-000753,-0.0192559278231
ACH-000756,-0.10377100652799999
ACH-000757,0.048674021825900006
ACH-000758,0.252695013654
ACH-000760,-0.08939586579530001
ACH-000763,-0.197004640352
ACH-000764,-0.009917298808649999
ACH-000765,-0.258813177144
ACH-000766,-0.177279210985
ACH-000767,-0.131017460807
ACH-000768,-0.19958161079300002
ACH-000769,0.147334645826
ACH-000770,-0.12960392773600002
ACH-000771,-0.34119981279600003
ACH-000773,-0.19094321241700002
ACH-000776,0.180642604639
ACH-000777,-0.0968642907876
ACH-000778,0.07484631781710001
ACH-000781,0.10792761967299999
ACH-000782,0.08053817702600001
ACH-000783,-0.00451395611463
ACH-000784,-0.105065786
ACH-000785,-0.05566684029900001
ACH-000787,-0.0983063407869
ACH-000788,-0.015921947267
ACH-000791,0.0172461368746
ACH-000792,-0.062276443404
ACH-000794,0.08158907265889999
ACH-000796,-0.0250430548869
ACH-000799,-0.120066868487
ACH-000800,-0.0405616191877
ACH-000802,-0.033011093658699996
ACH-000804,-0.037317621739999994
ACH-000805,0.10535790408399999
ACH-000809,-0.0167611842276
ACH-000810,-0.187171060382
ACH-000811,-0.208175005702
ACH-000817,-0.218713344571
ACH-000819,-0.0146732312495
ACH-000820,-0.218989626092
ACH-000821,0.24286922711300002
ACH-000822,-0.133434912251
ACH-000823,0.0186077691187
ACH-000824,0.0395445451156
ACH-000827,-0.126464253039
ACH-000829,-0.0452043090055
ACH-000831,0.005503806952300001
ACH-000832,0.0143859998692
ACH-000833,0.060527526642899995
ACH-000834,0.24210095188
ACH-000835,-0.14984502168199998
ACH-000836,0.0664899695684
ACH-000837,-0.0286646680754
ACH-000838,-0.0642786121302
ACH-000839,0.0796218410168
ACH-000840,0.0150116937381
