,AMT (275)
ACH-000004,-0.051926320591000004
ACH-000007,0.414548105638
ACH-000009,0.062015351273699997
ACH-000011,0.18840813108899998
ACH-000012,0.036753848422599995
ACH-000013,0.07042037331289999
ACH-000014,0.223611428966
ACH-000015,-0.0215613646081
ACH-000017,0.0360137888564
ACH-000018,0.20423825048799998
ACH-000019,0.441939723105
ACH-000021,0.135654541707
ACH-000022,0.282243127156
ACH-000025,0.06285795440809999
ACH-000028,0.193139515273
ACH-000030,0.0374950934017
ACH-000035,0.200399713959
ACH-000036,0.156294011745
ACH-000037,0.110708951726
ACH-000039,0.25495105668699997
ACH-000040,0.22367044944800002
ACH-000041,0.04197410108440001
ACH-000042,0.151264149273
ACH-000045,0.17491072647999997
ACH-000047,0.12134440134999999
ACH-000052,0.288792743621
ACH-000053,0.033765917638
ACH-000054,0.0362078476999
ACH-000055,0.058564772478300005
ACH-000060,0.07118532968010001
ACH-000067,-0.241084840648
ACH-000070,0.0858040179348
ACH-000075,0.0160789417284
ACH-000078,0.128359353545
ACH-000082,0.124807140081
ACH-000085,0.118487436422
ACH-000086,0.060390606556900005
ACH-000087,-0.02958848505
ACH-000092,0.131982966319
ACH-000095,0.18381132024799998
ACH-000097,0.0310890646121
ACH-000098,0.056794566145199996
ACH-000099,0.09899007113870001
ACH-000108,0.27518906891899997
ACH-000113,0.163819004172
ACH-000115,0.196956250907
ACH-000116,0.18528831255
ACH-000118,0.204299772274
ACH-000120,0.134847208425
ACH-000123,0.204339260253
ACH-000127,0.123445946666
ACH-000128,0.36945738234399994
ACH-000132,0.265432077821
ACH-000133,0.164848156369
ACH-000137,0.22892657977699998
ACH-000138,0.271099037755
ACH-000142,0.0961398289466
ACH-000143,0.11894294706700001
ACH-000146,-0.0259733594887
ACH-000148,0.275941201576
ACH-000150,-0.0098014710126
ACH-000152,0.013474870613799999
ACH-000153,-0.020610769974
ACH-000159,0.0900653632862
ACH-000160,0.0196535159887
ACH-000163,0.00645264374118
ACH-000167,0.169484887374
ACH-000168,0.12857572328400002
ACH-000169,0.141315119473
ACH-000178,0.0714049441406
ACH-000182,0.08605877289319999
ACH-000183,0.244524449586
ACH-000188,-0.018166222679099998
ACH-000189,0.0354320608013
ACH-000190,0.0272276928352
ACH-000198,0.035684871841099995
ACH-000204,0.30617642595600003
ACH-000206,0.208954182981
ACH-000207,-0.0258620790449
ACH-000211,0.0787120307867
ACH-000215,0.009813984717809998
ACH-000221,0.167374628145
ACH-000222,0.359199050429
ACH-000223,0.211387061497
ACH-000226,-0.033431334042
ACH-000227,0.270939855074
ACH-000228,0.21312245087200002
ACH-000231,0.20836747687399998
ACH-000232,0.227936342753
ACH-000233,0.258042345184
ACH-000234,0.025462796641500002
ACH-000235,0.057633512258199994
ACH-000237,0.12072647194
ACH-000238,0.014502365526700001
ACH-000243,0.0660278332948
ACH-000244,-0.00978159798705
ACH-000246,0.051705984707000004
ACH-000248,0.207694721503
ACH-000250,0.165952694374
ACH-000251,0.144063145587
ACH-000253,0.133331167461
ACH-000255,0.08420203977839999
ACH-000256,0.056932268383700003
ACH-000257,-0.00917588265989
ACH-000258,-0.0340852902393
ACH-000259,0.042532419256300004
ACH-000260,0.055540816762800004
ACH-000261,0.11988902353700001
ACH-000262,0.224481990332
ACH-000263,-0.32428263253
ACH-000264,-0.164542233749
ACH-000265,0.125511009152
ACH-000266,0.11853514654200001
ACH-000272,0.19217939431699999
ACH-000273,-0.0230347370768
ACH-000274,0.0953379105325
ACH-000277,0.174175072674
ACH-000278,0.212762322933
ACH-000279,0.0643003754935
ACH-000280,0.053554353918900004
ACH-000281,-0.0202998113595
ACH-000288,0.173058389925
ACH-000291,0.152584035066
ACH-000293,0.08072017035889999
ACH-000294,0.0042699720127399995
ACH-000295,0.168485626494
ACH-000296,0.08523447480969999
ACH-000302,0.130818028198
ACH-000304,0.0429268545485
ACH-000307,-0.0579876922295
ACH-000308,0.169467254036
ACH-000310,-0.0601706038995
ACH-000311,0.385528315536
ACH-000312,0.0342960598329
ACH-000315,-0.055981140494
ACH-000316,0.191669062255
ACH-000317,-0.12469882565099999
ACH-000318,0.24804895699700003
ACH-000319,0.246897340255
ACH-000320,0.21891712737100003
ACH-000322,0.105448336285
ACH-000323,0.18358502561700002
ACH-000324,0.135441634906
ACH-000329,-0.00546719900552
ACH-000330,0.37389676813600004
ACH-000331,0.0689683734749
ACH-000332,0.098988994025
ACH-000334,0.421113094548
ACH-000335,0.22499094459000002
ACH-000336,0.542140423465
ACH-000337,0.25314314220600004
ACH-000339,0.04676805945180001
ACH-000341,0.0143238388084
ACH-000348,0.175395212398
ACH-000350,0.0353335290581
ACH-000352,-0.023481560084599996
ACH-000356,-0.000468599681628
ACH-000361,-0.0290895725455
ACH-000362,0.130921645403
ACH-000363,0.0663007648701
ACH-000364,0.133292279929
ACH-000365,0.147880528029
ACH-000366,0.277397978
ACH-000368,0.000445232742945
ACH-000374,0.0102323466381
ACH-000375,0.27371384774199997
ACH-000376,0.0815727657334
ACH-000381,-0.07311624062310002
ACH-000383,0.13972535325899998
ACH-000387,0.121118473921
ACH-000389,-0.0388902260062
ACH-000390,-0.170428213229
ACH-000393,0.0403523029519
ACH-000395,0.11292692850700001
ACH-000397,0.127485717503
ACH-000401,0.19491066371399998
ACH-000402,-0.013193810617400001
ACH-000403,0.0943117337789
ACH-000404,0.231745968285
ACH-000406,-0.00661854398624
ACH-000407,0.20504050552
ACH-000408,0.05027712727130001
ACH-000410,0.181838612424
ACH-000411,0.22197964814399998
ACH-000414,0.12799535547000002
ACH-000415,-0.14751589341399998
ACH-000416,0.0799351618574
ACH-000420,-0.00307118315717
ACH-000421,0.108012100975
ACH-000424,-0.0254536195057
ACH-000425,0.0426472553591
ACH-000426,0.134509383836
ACH-000427,0.0397465122896
ACH-000433,-0.0640156607063
ACH-000436,0.08774290802930002
ACH-000444,0.155493209294
ACH-000445,0.101705139069
ACH-000448,0.209294269479
ACH-000450,-0.0492438655821
ACH-000452,0.0661005577837
ACH-000454,-0.0135193867781
ACH-000458,-0.031699732491
ACH-000459,0.185980459843
ACH-000460,0.09366652651450001
ACH-000461,0.119262462985
ACH-000463,0.23244333380600002
ACH-000464,0.239021348761
ACH-000466,0.298224526734
ACH-000467,0.10624083685499999
ACH-000468,-0.012879952758
ACH-000469,0.03489790158930001
ACH-000470,0.139396304286
ACH-000471,0.091591931561
ACH-000472,0.106144671839
ACH-000473,0.017035418522000002
ACH-000475,0.092014130593
ACH-000476,0.036289146258800004
ACH-000477,-0.0960245203468
ACH-000480,-0.139499061904
ACH-000481,0.0836158471128
ACH-000483,0.3337093273
ACH-000484,-0.0339911335665
ACH-000485,-0.030506568493
ACH-000486,-0.00595562193728
ACH-000487,0.039496048734
ACH-000488,0.164264369662
ACH-000490,0.16813791225299998
ACH-000491,0.150743477549
ACH-000495,0.11149650877999999
ACH-000496,0.21409504026700002
ACH-000499,0.102957368239
ACH-000500,-0.477386785814
ACH-000502,0.131942738112
ACH-000503,0.554509775365
ACH-000505,0.054159926307800005
ACH-000507,0.29769267874600003
ACH-000510,0.14468842637
ACH-000511,0.17568461075999997
ACH-000512,-0.156253740821
ACH-000516,0.024451162036
ACH-000517,-0.0568417552904
ACH-000518,0.255606618185
ACH-000520,0.166997884458
ACH-000521,0.21321247580299998
ACH-000522,0.08673157249980001
ACH-000524,0.05131563498030001
ACH-000527,0.07653222635769999
ACH-000528,0.166030490533
ACH-000537,0.056059593531800005
ACH-000541,-0.140243867985
ACH-000542,0.11863830366599999
ACH-000544,0.12490202041
ACH-000545,0.214363302241
ACH-000547,-0.0629896156755
ACH-000548,0.141663878432
ACH-000549,0.0502794920419
ACH-000550,0.0625390557238
ACH-000552,0.115108866896
ACH-000556,0.0527505015032
ACH-000557,0.158445177035
ACH-000570,-0.0012443200571500002
ACH-000571,-0.016205923717399998
ACH-000573,0.13834254358200002
ACH-000576,0.25745042647300004
ACH-000580,0.13457054690300002
ACH-000584,0.07750576494730001
ACH-000585,0.233509848039
ACH-000588,0.151813105712
ACH-000589,-0.00407301293292
ACH-000591,0.237924247999
ACH-000593,0.24580200923099998
ACH-000600,-0.0705623786878
ACH-000601,0.196250299155
ACH-000604,0.337999838964
ACH-000605,0.213770550266
ACH-000606,0.10178840499500001
ACH-000608,-0.00748813702776
ACH-000614,0.260201364767
ACH-000616,0.0606394265415
ACH-000618,0.161870862589
ACH-000619,0.138177937046
ACH-000620,0.054765702540100006
ACH-000621,0.16227032870400002
ACH-000622,0.0613703906546
ACH-000623,0.158908339951
ACH-000624,0.047919981795
ACH-000627,0.118117411417
ACH-000630,0.143017336107
ACH-000632,0.140102736356
ACH-000633,-0.08819577666430001
ACH-000637,0.143905061375
ACH-000638,0.023251266147
ACH-000646,0.0629784029699
ACH-000647,0.14713204796499998
ACH-000648,0.48245816207
ACH-000649,0.225946105313
ACH-000651,0.11828572716199999
ACH-000652,0.18507303410700002
ACH-000653,0.089171352211
ACH-000657,0.16629791883300002
ACH-000658,0.032295210859
ACH-000661,0.0941298801608
ACH-000662,0.59737882972
ACH-000663,0.146668524811
ACH-000665,0.144120625815
ACH-000671,0.21200980077999998
ACH-000673,0.131252916371
ACH-000676,0.169983945847
ACH-000677,0.0871543788875
ACH-000681,0.186035544717
ACH-000682,0.060847246211900005
ACH-000683,0.109436504292
ACH-000684,0.261364014148
ACH-000688,0.0766937980276
ACH-000693,0.14429298710000002
ACH-000694,0.0921051167089
ACH-000695,0.5552955895430001
ACH-000696,0.270822819941
ACH-000697,0.110182641688
ACH-000699,0.15483513831700002
ACH-000701,0.0813637869668
ACH-000706,0.0786015639854
ACH-000711,0.175857331795
ACH-000713,0.0790355006212
ACH-000714,0.0334477274642
ACH-000718,0.22722336629599998
ACH-000720,0.13382408224700001
ACH-000721,0.0318839274562
ACH-000724,0.200451375275
ACH-000725,0.141288729094
ACH-000732,0.0585699373593
ACH-000734,0.0793729891156
ACH-000735,0.0133548460198
