,SRL (6345)
ACH-000004,-0.040103124092
ACH-000007,-0.00789479906071
ACH-000009,0.11665472757300001
ACH-000011,0.0721424056096
ACH-000012,-0.0431769704782
ACH-000013,-0.126905816703
ACH-000014,0.356294506815
ACH-000015,0.0184504901477
ACH-000017,0.055743533539999994
ACH-000018,0.314123354728
ACH-000019,-0.066052904704
ACH-000021,0.0394937651367
ACH-000022,0.0771626435261
ACH-000025,-0.0763841645233
ACH-000028,-0.068080981295
ACH-000030,0.171300823739
ACH-000035,-0.224333614828
ACH-000036,-0.12362156939
ACH-000037,-0.0184657989877
ACH-000039,0.15333405339700001
ACH-000040,0.0391842785439
ACH-000041,-0.024018667218299997
ACH-000042,0.0845307441382
ACH-000045,0.167580006876
ACH-000047,-0.0280025311369
ACH-000052,0.0584498668779
ACH-000053,0.18339447827599997
ACH-000054,-0.04781959762069999
ACH-000055,-0.0787285162116
ACH-000060,-0.0160932838132
ACH-000067,-0.0178714813666
ACH-000070,-0.0575464737519
ACH-000075,0.410774222315
ACH-000078,0.10087302864099999
ACH-000082,0.09647964647530001
ACH-000085,0.29533615689599996
ACH-000086,0.07826574771589999
ACH-000087,0.12899015047
ACH-000092,-0.035333104372099994
ACH-000095,0.128930835273
ACH-000097,0.0378510899197
ACH-000098,-0.0896935359261
ACH-000099,-0.009237887187950001
ACH-000108,-0.012361707812999998
ACH-000113,0.138920130172
ACH-000115,-0.0063776042039
ACH-000116,0.0153738382529
ACH-000118,-0.029573592254499997
ACH-000120,-0.0746882249511
ACH-000123,0.0390947636955
ACH-000127,0.0161092946876
ACH-000128,0.27144729618200003
ACH-000132,0.274022201066
ACH-000133,0.0074243832511600005
ACH-000137,-0.145338520415
ACH-000138,0.230469137134
ACH-000142,-0.0121714191178
ACH-000143,0.0630813380656
ACH-000146,0.103294842128
ACH-000148,0.0653050068848
ACH-000150,-0.16404083123
ACH-000152,0.0845394423845
ACH-000153,0.386374966225
ACH-000159,0.0499525886431
ACH-000160,0.12005156423900001
ACH-000163,0.21811338593199997
ACH-000167,0.192676750814
ACH-000168,0.154581279297
ACH-000169,-0.123213541223
ACH-000178,-0.0192208670117
ACH-000182,0.23639667661699998
ACH-000183,0.056917782487399995
ACH-000188,0.027425205714500002
ACH-000189,-0.245981727623
ACH-000190,0.457132290766
ACH-000198,0.148288262654
ACH-000204,0.135404608793
ACH-000206,0.19895585941500002
ACH-000207,0.264523750405
ACH-000211,0.16767713976600002
ACH-000215,0.018640769004900002
ACH-000221,0.07107081871030001
ACH-000222,-0.0169100570555
ACH-000223,0.22127288471
ACH-000226,-0.04488056926799999
ACH-000227,-0.0950294925612
ACH-000228,0.131843292789
ACH-000231,-0.137751867874
ACH-000232,0.017595237692
ACH-000233,0.09381607856280001
ACH-000234,-0.0342157390174
ACH-000235,0.0403155714546
ACH-000237,-0.0130924155219
ACH-000238,0.0043753308332099995
ACH-000243,-0.0463407130507
ACH-000244,0.0201203325589
ACH-000246,0.0771738291348
ACH-000248,-0.035228623388699996
ACH-000250,-0.07863334616449999
ACH-000251,-0.0557121361995
ACH-000253,0.0992959136079
ACH-000255,0.310956940982
ACH-000256,0.0378243021633
ACH-000257,0.317187838103
ACH-000258,0.21882080806499998
ACH-000259,0.011514352561299998
ACH-000260,-0.022035155982300002
ACH-000261,0.062067968586499996
ACH-000262,0.609265413327
ACH-000263,0.206888065442
ACH-000264,-0.00408518509288
ACH-000265,0.009116298623379999
ACH-000266,0.11926098885
ACH-000272,0.06014630000030001
ACH-000273,0.004686856423340001
ACH-000274,0.014619848074
ACH-000277,0.048011545843099995
ACH-000278,0.379885363327
ACH-000279,0.0529057825156
ACH-000280,0.0161374180699
ACH-000281,0.160240441574
ACH-000288,-0.17424701071600002
ACH-000291,0.12721360099600001
ACH-000293,0.017215169654999998
ACH-000294,0.27732254409400003
ACH-000295,0.458032504164
ACH-000296,0.184348223123
ACH-000302,0.005889183537279999
ACH-000304,0.26811156587900004
ACH-000307,0.0293648820279
ACH-000308,0.151626475303
ACH-000310,0.06632846757040001
ACH-000311,-0.04705124465419999
ACH-000312,0.022947259244599998
ACH-000315,0.0756516354358
ACH-000316,-0.0440320467492
ACH-000317,0.327792535013
ACH-000318,-0.031298365224
ACH-000319,-0.046057360216300004
ACH-000320,0.0025891454858200003
ACH-000322,-0.397598579014
ACH-000323,-0.0523531454114
ACH-000324,0.16368108892000002
ACH-000329,0.0596473613361
ACH-000330,0.172222437387
ACH-000331,0.00333793592615
ACH-000332,-0.030947154863200002
ACH-000334,-0.0234190120329
ACH-000335,0.087773109541
ACH-000336,0.23099393268500001
ACH-000337,0.08275490013060001
ACH-000339,0.105238404094
ACH-000341,0.17675913105799998
ACH-000348,-0.036141550725099995
ACH-000350,0.229008530499
ACH-000352,0.26169122124899996
ACH-000356,0.0739404382595
ACH-000361,0.131043904816
ACH-000362,0.19733084406800003
ACH-000363,-0.08049472971
ACH-000364,0.121968543961
ACH-000365,0.127808705639
ACH-000366,0.043968541537699996
ACH-000368,-0.12886599070399998
ACH-000374,0.1513083214
ACH-000375,-0.15719215484899998
ACH-000376,-0.00831024349259
ACH-000381,0.167432844245
ACH-000383,0.10834572678099999
ACH-000387,-0.030359598348599998
ACH-000389,0.151795345021
ACH-000390,0.0384616218856
ACH-000393,0.08897784858100001
ACH-000395,0.124831430959
ACH-000397,-0.0176241662948
ACH-000401,-0.0428371812072
ACH-000402,0.170351734532
ACH-000403,0.146108922689
ACH-000404,-0.15814517859899999
ACH-000406,0.00121143145913
ACH-000407,-0.07201832477030001
ACH-000408,-0.0226157216469
ACH-000410,0.0337934221043
ACH-000411,0.0769960318083
ACH-000414,-0.0680653613797
ACH-000415,0.11960513562200001
ACH-000416,0.047486919208500004
ACH-000420,-0.0907139261382
ACH-000421,0.103446587203
ACH-000424,-0.0847446853307
ACH-000425,0.107312929006
ACH-000426,-0.12670750716499998
ACH-000427,0.0928827205854
ACH-000433,0.195897080303
ACH-000436,0.022326085005999998
ACH-000444,8.9242557471e-05
ACH-000445,-0.176552102039
ACH-000448,-0.00235073876425
ACH-000450,0.0625312946387
ACH-000452,-0.0696700789843
ACH-000454,0.017793247664000002
ACH-000458,-0.044953155652999996
ACH-000459,-0.317553753315
ACH-000460,0.112585650459
ACH-000461,-0.0888017712101
ACH-000463,0.34827984310500004
ACH-000464,-0.023318699454999998
ACH-000466,0.09520996408160001
ACH-000467,0.0714460516884
ACH-000468,0.24251394196999998
ACH-000469,0.048565382975399994
ACH-000470,0.05015302273990001
ACH-000471,0.069435083755
ACH-000472,0.119531913343
ACH-000473,0.19026128696800002
ACH-000475,0.08236735931639999
ACH-000476,0.033838024950599996
ACH-000477,0.207368292206
ACH-000480,-0.1408352205
ACH-000481,0.251974833935
ACH-000483,-9.94799616643e-05
ACH-000484,0.022516397349900002
ACH-000485,-0.26249378935
ACH-000486,0.105386091295
ACH-000487,0.171906173608
ACH-000488,-0.0351824178551
ACH-000490,-0.20216208364
ACH-000491,0.195941749613
ACH-000495,-0.10750284066299999
ACH-000496,-0.105391514523
ACH-000499,0.100954174792
ACH-000500,0.459303255546
ACH-000502,-0.0683737956887
ACH-000503,0.233249817232
ACH-000505,0.107842599079
ACH-000507,0.07668794875969999
ACH-000510,-0.0287277040485
ACH-000511,0.172050329774
ACH-000512,0.25130020722
ACH-000516,0.118605171241
ACH-000517,0.128868846049
ACH-000518,0.165640449681
ACH-000520,0.0471477705948
ACH-000521,0.077668464315
ACH-000522,-0.028873680228
ACH-000524,0.14486087837300002
ACH-000527,0.0721249251066
ACH-000528,0.0859585467396
ACH-000537,0.0890641828307
ACH-000541,-0.0657841131614
ACH-000542,0.16875463119000003
ACH-000544,0.0767018979791
ACH-000545,0.0937603576488
ACH-000547,-0.045152398923899995
ACH-000548,0.0580954012081
ACH-000549,0.19595538656599998
ACH-000550,0.07253807137950001
ACH-000552,0.0714222542891
ACH-000556,-0.149780934981
ACH-000557,-0.000672256691478
ACH-000570,-0.022037737672000002
ACH-000571,0.22106759944600002
ACH-000573,0.07959041610930001
ACH-000576,-0.0202005216129
ACH-000580,0.0200115297087
ACH-000584,0.071883227119
ACH-000585,-0.018422347701
ACH-000588,-0.0561272471992
ACH-000589,-0.10903918111199999
ACH-000591,0.139391347065
ACH-000593,0.15436274431299998
ACH-000600,0.077199322116
ACH-000601,-0.0245866541249
ACH-000604,0.0254320034173
ACH-000605,0.0638286521642
ACH-000606,-0.0127914722034
ACH-000608,0.0403341325317
ACH-000614,0.08433430315580001
ACH-000616,-0.037122573828500004
ACH-000618,-0.061335532242300005
ACH-000619,0.223007727587
ACH-000620,0.0010835130449100001
ACH-000621,-0.08334894082330001
ACH-000622,0.053219418876400006
ACH-000623,-0.18392631482400001
ACH-000624,0.0859108197693
ACH-000627,0.0996265265268
ACH-000630,0.147872047991
ACH-000632,0.0186970103289
ACH-000633,0.0250754335875
ACH-000637,0.113559304978
ACH-000638,0.143227449266
ACH-000646,0.194326233739
ACH-000647,0.163227398851
ACH-000648,-0.0158307346867
ACH-000649,0.0208675343858
ACH-000651,0.008918732352030001
ACH-000652,0.113431133029
ACH-000653,0.120439839621
ACH-000657,0.0467340308653
ACH-000658,-0.0595917696904
ACH-000661,0.279621947466
ACH-000662,0.33900438184
ACH-000663,0.219095487948
ACH-000665,0.037635013386800004
ACH-000671,0.172902168165
ACH-000673,-0.036607424874999996
ACH-000676,0.0976487078097
ACH-000677,0.049291372638099996
ACH-000681,0.0440963033043
ACH-000682,0.0733109291477
ACH-000683,0.154412980326
ACH-000684,-0.119738678419
ACH-000688,0.264843716403
ACH-000693,0.0725075982363
ACH-000694,-0.0282602416107
ACH-000695,-0.023469360448500003
ACH-000696,0.0638680161468
ACH-000697,0.124350557282
ACH-000699,-0.182729829423
ACH-000701,0.218480553841
ACH-000706,0.09219109848689999
ACH-000711,0.0782498764627
ACH-000713,-0.0550634733275
ACH-000714,-0.1664416523
ACH-000718,0.101412182329
ACH-000720,0.0510455476817
ACH-000721,0.03889141807430001
ACH-000724,0.07214100658520001
ACH-000725,-0.20622988903900002
ACH-000732,0.0289088810234
ACH-000734,0.0689469798585
ACH-000735,0.102529247789
ACH-000736,-0.08083599688849999
