,FABP5 (2171)
ACH-000651,-0.272853533608
ACH-000652,-0.400162061406
ACH-000653,-0.579636015272
ACH-000657,-0.421387741518
ACH-000658,-0.472496481792
ACH-000661,-0.147235630209
ACH-000662,-0.601350169992
ACH-000663,-0.33635336577799996
ACH-000665,-0.444703580941
ACH-000671,-0.474708569212
ACH-000673,-0.312611792635
ACH-000676,-0.13340066397800002
ACH-000677,-0.259325936883
ACH-000681,-0.392350462567
ACH-000682,-0.506134486191
ACH-000683,-0.594595335277
ACH-000684,-0.510018901725
ACH-000688,-0.488888263631
ACH-000693,-0.22734681601999998
ACH-000694,-0.176715831489
ACH-000695,-0.46623445718199996
ACH-000696,-0.25817522561
ACH-000697,-0.38774611939000003
ACH-000699,0.00820745292385
ACH-000701,-0.318385676754
ACH-000706,-0.7607492811480001
ACH-000711,-0.200614479683
ACH-000713,-0.39584385255000004
ACH-000714,-0.16803773604699998
ACH-000718,-0.640491175396
ACH-000720,-0.33364178819
ACH-000721,-0.160954094273
ACH-000724,-0.262680806823
ACH-000725,-0.380614546855
ACH-000732,-0.13856367460000002
ACH-000734,-0.33038791250300004
ACH-000735,-0.467989379238
ACH-000736,-0.015891527341499997
ACH-000738,-0.5012259296530001
ACH-000746,-0.270638662972
ACH-000747,-0.379311030431
ACH-000748,-0.176607532856
ACH-000753,-0.298528868778
ACH-000756,-0.383536606565
ACH-000757,-0.330195979932
ACH-000758,-0.20798296552700002
ACH-000760,-0.245172683761
ACH-000763,-0.383245985641
ACH-000764,-0.162103065583
ACH-000765,-0.485317541702
ACH-000766,-0.475505236457
ACH-000767,-0.6107405324140001
ACH-000768,-0.5628231750530001
ACH-000769,-0.606688265834
ACH-000770,-0.468382543781
ACH-000771,-0.37332846597499997
ACH-000773,-0.479090567449
ACH-000776,-0.438845753947
ACH-000777,-0.353419468099
ACH-000778,-0.535938478518
ACH-000781,-0.5229424657680001
ACH-000782,-0.341101686515
ACH-000783,-0.43032996891
ACH-000784,-0.501304886132
ACH-000785,-0.7854025291619999
ACH-000787,-0.452678840637
ACH-000788,-0.209440561661
ACH-000791,-0.440941483037
ACH-000792,-0.20850493631099998
ACH-000794,-0.43667849846199996
ACH-000796,-0.252382301749
ACH-000799,-0.392838593126
ACH-000800,-0.327815431039
ACH-000802,-0.415205199402
ACH-000804,-0.518280497989
ACH-000805,-0.588517983648
ACH-000809,-0.523687032498
ACH-000810,-0.557508662808
ACH-000811,-0.15875083592800002
ACH-000817,-0.653294236493
ACH-000819,-0.34838312112400005
ACH-000820,-0.447556406147
ACH-000821,-0.322831112938
ACH-000822,-0.22468468346200002
ACH-000823,-0.279200064614
ACH-000824,-0.275915486991
ACH-000827,-0.295428382768
ACH-000829,-0.537971131902
ACH-000831,-0.44843596753799997
ACH-000832,-0.520213061468
ACH-000833,-0.30331643001200004
ACH-000834,-0.442742292267
ACH-000835,-0.43439999435800003
ACH-000836,-0.471066935577
ACH-000837,-0.149030934896
ACH-000838,-0.10099909555299999
ACH-000839,-0.232438948266
ACH-000840,-0.235335440805
ACH-000841,-0.249895299429
ACH-000843,-0.546181500812
ACH-000846,-0.25366510171900003
ACH-000847,-0.356978397129
ACH-000848,-0.5380983640820001
ACH-000849,-0.132173007854
ACH-000851,-0.592929627082
ACH-000855,-0.297754332628
ACH-000856,-0.474009103039
ACH-000858,-0.47677667174099997
ACH-000859,-0.308066233645
ACH-000861,-0.419755023872
ACH-000862,-0.121065781016
ACH-000865,-0.35294966367299996
ACH-000866,-0.286647600405
ACH-000867,-0.41922155695200003
ACH-000869,-0.40846011063500004
ACH-000872,-0.354272213851
ACH-000873,-0.523449156355
ACH-000876,-0.46398796531099995
ACH-000878,-0.08140269889519999
ACH-000880,-0.191749670793
ACH-000881,-0.563135654088
ACH-000882,-0.388994239306
ACH-000884,-0.455571598518
ACH-000885,-0.584553579472
ACH-000887,-0.42942189616400006
ACH-000888,-0.249172588482
ACH-000889,-0.308824033437
ACH-000890,-0.510629098753
ACH-000896,-0.437958591245
ACH-000898,-0.38223218624399996
ACH-000900,-0.254708387652
ACH-000901,-0.493302723491
ACH-000905,-0.22840947029
ACH-000906,-0.43206219688299996
ACH-000907,-0.39092520062200004
ACH-000910,-0.31448842168499996
ACH-000911,-0.338805330646
ACH-000912,-0.232286818339
ACH-000913,-0.34229970178499997
ACH-000915,-0.490725183546
ACH-000916,-0.47431460605
ACH-000917,-0.44133732946299997
ACH-000921,-0.32189626126800003
ACH-000924,-0.154992983344
ACH-000926,-0.5084445298529999
ACH-000928,-0.169541726914
ACH-000929,-0.21219239418299998
ACH-000932,-0.289570971734
ACH-000935,-0.69668034097
ACH-000936,-0.415061127957
ACH-000937,-0.502354623734
ACH-000938,0.102149407088
ACH-000939,-0.360131247594
ACH-000941,-0.322035450229
ACH-000943,-0.534493664266
ACH-000946,-0.309138455711
ACH-000947,-0.451427323336
ACH-000948,-0.46181331641
ACH-000950,-0.297964360189
ACH-000953,-0.267744906169
ACH-000957,-0.271285554125
ACH-000958,-0.500286165703
ACH-000960,-0.21464716667199998
ACH-000963,-0.28378898040100003
ACH-000968,-0.548600893114
ACH-000969,-0.621336011962
ACH-000973,-0.301727205163
ACH-000974,-0.302276123326
ACH-000975,-0.39388516806100005
ACH-000976,-0.475891633623
ACH-000978,-0.270178531976
ACH-000980,-0.201197263459
ACH-000984,-0.19234484296799997
ACH-000986,-0.39419055151999993
ACH-000988,-0.21138809079799997
ACH-000993,-0.29876064979600003
ACH-000994,-0.41630685344400004
ACH-000996,-0.375168644885
ACH-001001,-0.31018151147100004
ACH-001020,-0.07761072863639999
ACH-001028,-0.31305825871599996
ACH-001031,-0.37400174547799997
ACH-001038,-0.597010474255
ACH-001048,-0.345987163877
ACH-001050,-0.300946565698
ACH-001053,-0.415881584011
ACH-001054,-0.340142264009
ACH-001061,-0.460513350334
ACH-001067,-0.278206275183
ACH-001075,-0.0562903364348
ACH-001096,-0.16788811917500002
ACH-001128,-0.240156289024
ACH-001134,-0.351191073425
ACH-001151,-0.29303489803599997
ACH-001163,-0.583382764032
ACH-001164,-0.16436536074799998
ACH-001173,-0.292170915946
ACH-001183,-0.325393179563
ACH-001184,-0.243378858166
ACH-001190,-0.697830790262
ACH-001192,-0.548626061543
ACH-001193,-0.538737431243
ACH-001196,-0.433654550986
ACH-001197,-0.456954556827
ACH-001205,-0.260686958791
ACH-001211,-0.329690054208
ACH-001212,-0.655757637717
ACH-001228,-0.41376190157
ACH-001232,-0.34662396440300003
ACH-001239,-0.39602905165700003
ACH-001274,-0.475818071532
ACH-001275,-0.40501207534500006
ACH-001277,-0.337426149336
ACH-001278,-0.227085327905
ACH-001280,-0.565446798713
ACH-001283,-0.5359597262820001
ACH-001289,-0.43243186794
ACH-001295,-0.444739208673
ACH-001300,-0.210130419857
ACH-001301,-0.444353267068
ACH-001302,-0.559743635272
ACH-001303,-0.43594230941100004
ACH-001306,-0.40243834774899995
ACH-001318,-0.334778436347
ACH-001322,-0.38307435750600005
ACH-001328,-0.152975285096
ACH-001332,-0.210657447891
ACH-001333,-0.333142719545
ACH-001336,-0.544200981935
ACH-001340,-0.270510879867
ACH-001346,-0.254754693064
ACH-001353,-0.7147202504569999
ACH-001354,-0.32681111236099997
ACH-001367,-0.532116537594
ACH-001368,-0.264035843652
ACH-001374,-1.03935644086
ACH-001375,-0.41319793692100004
ACH-001377,-0.603816722848
ACH-001380,-0.5436065538570001
ACH-001391,-0.279358915994
ACH-001407,-0.20043708584699998
ACH-001408,-0.390360306932
ACH-001413,-0.245190176043
ACH-001430,-0.15415363387
ACH-001431,-0.221960242967
ACH-001450,-0.31493378068000005
ACH-001496,-0.127252053086
ACH-001500,-0.24392993342099997
ACH-001521,-0.465594977324
ACH-001523,-0.64830137584
ACH-001532,-0.41135887184500003
ACH-001536,-0.391851913112
ACH-001550,-0.35121610436800005
ACH-001552,-0.17717484179600002
ACH-001554,-0.451866788685
ACH-001645,-0.23887789293
ACH-001654,-0.7036493399339999
ACH-001715,-0.485813938079
ACH-001735,-0.283917861677
ACH-001736,-0.015267386965900001
ACH-001737,-0.6652535850169999
ACH-001740,-0.215622575614
ACH-001745,-0.262875874441
ACH-001750,-0.39859330876000004
ACH-001765,-0.367119890575
ACH-001956,-0.24512242911899998
ACH-001957,-0.397875958657
