,FANCD2 (2177)
ACH-000295,-0.305324770891
ACH-000296,-0.18795883017200002
ACH-000302,-0.18436672509799998
ACH-000304,-0.296310265586
ACH-000307,-0.183621849007
ACH-000308,-0.241670252579
ACH-000310,-0.371276704249
ACH-000311,-0.35103695424900005
ACH-000312,-0.0392624195232
ACH-000315,0.101321781036
ACH-000316,-0.212408345493
ACH-000317,-0.329419683636
ACH-000318,-0.17774292938499997
ACH-000319,-0.26697516433400004
ACH-000320,-0.187789255323
ACH-000322,-0.106144071873
ACH-000323,-0.574970314353
ACH-000324,-0.230358149042
ACH-000329,-0.330819131437
ACH-000330,-0.188389452571
ACH-000331,-0.191471259464
ACH-000332,-0.281524959622
ACH-000334,-0.388193687262
ACH-000335,0.09685837183229999
ACH-000336,-0.513594947928
ACH-000337,-0.053959515307900004
ACH-000339,-0.305663584932
ACH-000341,-0.32529899919
ACH-000348,-0.414649403803
ACH-000350,-0.180970830784
ACH-000352,-0.137831971864
ACH-000356,-0.10791590801899999
ACH-000361,-0.40858611931
ACH-000362,-0.4031684843
ACH-000363,-0.0517772216552
ACH-000364,-0.306799701347
ACH-000365,-0.498127318156
ACH-000366,-0.016126607185200002
ACH-000368,-0.18343622857500003
ACH-000374,-0.6979035233490001
ACH-000375,-0.163675404963
ACH-000376,-0.08599796447869999
ACH-000381,-0.309965319065
ACH-000383,-0.151646145317
ACH-000387,-0.156334286553
ACH-000389,-0.155557424313
ACH-000390,-0.07402946754689999
ACH-000393,-0.39119171532200003
ACH-000395,-0.44859703677699997
ACH-000397,-0.35066930371
ACH-000401,-0.47986412897200004
ACH-000402,-0.305808088057
ACH-000403,-0.367882672761
ACH-000404,-0.432114361729
ACH-000406,-0.2894370641
ACH-000407,-0.318319471797
ACH-000408,-0.285406091591
ACH-000410,-0.432685322091
ACH-000411,-0.199235306062
ACH-000414,-0.010472780506799999
ACH-000415,-0.361243475401
ACH-000416,-0.078218562545
ACH-000420,-0.177032859704
ACH-000421,-0.353976786377
ACH-000424,-0.207650656422
ACH-000425,-0.281363089896
ACH-000426,-0.042341794126900006
ACH-000427,0.0635725946659
ACH-000433,-0.283372465156
ACH-000436,-0.302964417909
ACH-000444,-0.547388566741
ACH-000445,-0.19444972142099998
ACH-000448,-0.421699932583
ACH-000450,-0.0737893435697
ACH-000452,-0.349558504435
ACH-000454,-0.17131846116799998
ACH-000458,-0.460617570901
ACH-000459,-0.477893484981
ACH-000460,-0.130526370679
ACH-000461,-0.14192533627599999
ACH-000463,-0.312897163945
ACH-000464,-0.12084137494899999
ACH-000466,-0.378279632214
ACH-000467,-0.21689860794100002
ACH-000468,-0.24297891704100003
ACH-000469,-0.339489826864
ACH-000470,-0.369995877278
ACH-000471,-0.27171370440299997
ACH-000472,-0.36086568599200003
ACH-000473,-0.20479594996
ACH-000475,-0.009873666006589999
ACH-000476,-0.16112363360200002
ACH-000477,-0.061250740455300004
ACH-000480,-0.24247187436599998
ACH-000481,-0.138526585826
ACH-000483,-0.39977279975
ACH-000484,-0.319784253274
ACH-000485,-0.09400212248230001
ACH-000486,-0.269739483078
ACH-000487,-0.230092192041
ACH-000488,-0.139893364826
ACH-000490,-0.142333193245
ACH-000491,-0.155367306604
ACH-000495,-0.859387185607
ACH-000496,-0.0738366575096
ACH-000499,-0.06287422666930001
ACH-000500,-0.18018790175299998
ACH-000502,-0.158879714123
ACH-000503,-0.35649715728200004
ACH-000505,-0.272326248115
ACH-000507,-0.552053845461
ACH-000510,-0.298381539126
ACH-000511,-0.5182059536320001
ACH-000512,-0.455690280555
ACH-000516,-0.3123996291
ACH-000517,-0.440218105202
ACH-000518,-0.23793211388399998
ACH-000520,-0.296222431356
ACH-000521,-0.479127282285
ACH-000522,-0.323870971809
ACH-000524,-0.26287556012400004
ACH-000527,-0.19943341022100003
ACH-000528,-0.657655343604
ACH-000537,-0.282161546406
ACH-000541,-0.027898667268400002
ACH-000542,-0.468968783345
ACH-000544,-0.41644730633500004
ACH-000545,-0.05204334263259999
ACH-000547,-0.44580574266500006
ACH-000548,-0.295573027408
ACH-000549,-0.5424426242279999
ACH-000550,-0.327149414091
ACH-000552,-0.074155606343
ACH-000556,-0.038432186156800004
ACH-000557,-0.13435908174
ACH-000570,-0.08583009772320001
ACH-000571,-0.10569977179500001
ACH-000573,-0.409366034112
ACH-000576,0.0161396713219
ACH-000580,-0.5349884432
ACH-000584,-0.42292355096
ACH-000585,-0.298161387718
ACH-000588,-0.338327959466
ACH-000589,-0.295771156646
ACH-000591,-0.278547306072
ACH-000593,-0.151375078015
ACH-000600,-0.0999163595234
ACH-000601,-0.10532946688200001
ACH-000604,-0.32444465418900004
ACH-000605,-0.154719009676
ACH-000606,-0.260328497472
ACH-000608,-0.256620281215
ACH-000614,-0.07692146882260001
ACH-000616,-0.44974025331600004
ACH-000618,-0.040215440267
ACH-000619,-0.314143056317
ACH-000620,-0.222394070434
ACH-000621,-0.333890282783
ACH-000622,-0.159952122579
ACH-000623,-0.24680921048700002
ACH-000624,-0.490451599122
ACH-000627,-0.408698260496
ACH-000630,-0.143778324332
ACH-000632,-0.06740558043219999
ACH-000633,-0.365490253903
ACH-000637,-0.39574040375200004
ACH-000638,-0.47682866918600003
ACH-000646,-0.397550959817
ACH-000647,-0.16110668292000002
ACH-000648,-0.5780825325110001
ACH-000649,-0.377365933985
ACH-000651,-0.13290073467
ACH-000652,-0.16412387648600002
ACH-000653,-0.374718942025
ACH-000657,-0.223102690277
ACH-000658,-0.25929092689
ACH-000661,-0.41622676329
ACH-000662,-0.38402046448
ACH-000663,-0.27778396706
ACH-000665,-0.203167075504
ACH-000671,-0.0614321819649
ACH-000673,-0.220488777089
ACH-000676,-0.417066395782
ACH-000677,-0.17463033064199998
ACH-000681,0.000618754568742
ACH-000682,-0.338760417037
ACH-000683,-0.17256979263500002
ACH-000684,-0.163440516287
ACH-000688,-0.38915856782799996
ACH-000693,-0.306734333302
ACH-000694,-0.22840868340700002
ACH-000695,-0.173538621044
ACH-000696,-0.29676164542800004
ACH-000697,-0.059234867820300005
ACH-000699,-0.35283025704099996
ACH-000701,-0.38623928699
ACH-000706,-0.35327627066
ACH-000711,0.0539416316859
ACH-000713,-0.206896145188
ACH-000714,0.012567193710900001
ACH-000718,-0.195561768313
ACH-000720,-0.38882351943599996
ACH-000721,-0.29708747529
ACH-000724,-0.048819736295499995
ACH-000725,-0.16879831402800002
ACH-000732,-0.31473636923099996
ACH-000734,-0.00373829550115
ACH-000735,-0.175997061707
ACH-000736,-0.121637701643
ACH-000738,-0.250939098247
ACH-000746,0.0470145287725
ACH-000747,-0.0118748116561
ACH-000748,-0.201995833456
ACH-000753,-0.16287169300899998
ACH-000756,-0.117732632672
ACH-000757,0.039743604080500004
ACH-000758,-0.295625193611
ACH-000760,-0.046089545374800006
ACH-000763,-0.41335513479099995
ACH-000764,-0.0644431569659
ACH-000765,-0.346462558954
ACH-000766,-0.245431946628
ACH-000767,0.011840079856
ACH-000768,-0.540270885842
ACH-000769,-0.33672392042800003
ACH-000770,-0.33562261716200004
ACH-000771,-0.181497618618
ACH-000773,-0.223462907388
ACH-000776,-0.309869452481
ACH-000777,-0.8496106595890001
ACH-000778,-0.368694486901
ACH-000781,-0.0323995895883
ACH-000782,-0.460023968635
ACH-000783,-0.128666694475
ACH-000784,-0.218520005841
ACH-000785,-0.474815481892
ACH-000787,-0.25974706224
ACH-000788,-0.255487464826
ACH-000791,-0.285968413145
ACH-000792,-0.21351385805999998
ACH-000794,-0.45960962886699996
ACH-000796,-0.554480583747
ACH-000799,-0.404827562767
ACH-000800,-0.416506400807
ACH-000802,-0.329959506391
ACH-000804,-0.237566184063
ACH-000805,-0.209526305909
ACH-000809,-0.552019166548
ACH-000810,-0.17999716079300002
ACH-000811,-0.307204072605
ACH-000817,-0.263855779819
ACH-000819,-0.262229374916
ACH-000820,-0.534275767197
ACH-000821,-0.230818767247
ACH-000822,-0.416853651688
ACH-000823,-0.275634216715
ACH-000824,-0.115942458028
ACH-000827,-0.201064830183
ACH-000829,-0.43948065660400004
ACH-000831,0.0347157481827
ACH-000832,-0.44584297327100003
ACH-000833,-0.466324298244
ACH-000834,-0.266500815244
ACH-000835,-0.298782290062
ACH-000836,-0.25752857428599996
ACH-000837,-0.220268812073
ACH-000838,-0.213897326451
ACH-000839,-0.115093201232
ACH-000840,-0.270201456678
ACH-000841,-0.429470126607
ACH-000843,-0.33493338749699997
ACH-000846,0.0017997599476300002
ACH-000847,-0.148002387523
ACH-000848,-0.0584967312326
ACH-000849,-0.0799102092657
ACH-000851,-0.278337873259
ACH-000855,-0.233706973535
ACH-000856,-0.38066412518299997
ACH-000858,-0.301914192496
ACH-000859,-0.19436544442499998
ACH-000861,-0.233294622241
ACH-000862,-0.28094200507100003
ACH-000865,-0.32293873986
ACH-000866,0.00887126777161
ACH-000867,-0.116543850576
ACH-000869,-0.270574228431
ACH-000872,-0.103457736521
ACH-000873,-0.639634218931
ACH-000876,-0.33102643863000003
ACH-000878,-0.126055237746
ACH-000880,-0.0463485639028
ACH-000881,-0.194437836773
ACH-000882,-0.17307489546
ACH-000884,-0.06686417683240001
ACH-000885,-0.0309373183752
ACH-000887,-0.186672556156
ACH-000888,-0.0485906508364
ACH-000889,-0.223873254625
ACH-000890,-0.365718760456
ACH-000896,0.0117571253041
ACH-000898,-0.23960689774399999
ACH-000900,-0.18106917854600002
ACH-000901,-0.348162093824
ACH-000905,-0.26673235415999996
ACH-000906,-0.305252051636
ACH-000907,-0.508851944352
ACH-000910,-0.152989933177
ACH-000911,-0.358856662939
ACH-000912,-0.217237184062
ACH-000913,-0.169090983816
ACH-000915,-0.0962580584858
ACH-000916,-0.538631636746
ACH-000917,-0.30808213458
ACH-000921,-0.38989553711499997
ACH-000924,-0.176545243827
ACH-000926,-0.248403811174
ACH-000928,-0.25883146555
ACH-000929,-0.29004806960900004
ACH-000932,-0.012838408233700001
ACH-000935,-0.6368971456170001
ACH-000936,-0.0407731934351
ACH-000937,-0.138381292735
ACH-000938,-0.627870816811
ACH-000939,-0.0838327157767
ACH-000941,0.0408918991169
ACH-000943,-0.126395999411
ACH-000946,-0.35209198840899997
ACH-000947,-0.280741045029
ACH-000948,-0.163438113459
ACH-000950,-0.224081577729
ACH-000953,0.10645453018300001
ACH-000957,-0.0373261812945
ACH-000958,-0.448381635713
ACH-000960,-0.43937053181
ACH-000963,-0.18144620258299998
ACH-000968,-0.42101724352
ACH-000969,-0.05494288938919999
ACH-000973,-0.24950093300099999
ACH-000974,-0.555897840294
ACH-000975,-0.144880131527
ACH-000976,-0.337342342952
ACH-000978,-0.50767686258
ACH-000980,-0.22744824749
ACH-000984,-0.23606429704300003
ACH-000986,-0.123133204805
ACH-000988,-0.24678240687800002
ACH-000993,-0.0721137373256
ACH-000994,-0.39141795897500004
ACH-000996,-0.09961835894580001
ACH-001001,-0.442564762853
ACH-001020,-0.34459484271799995
ACH-001028,-0.261845322408
ACH-001031,-0.354113502377
ACH-001038,-0.234821814358
ACH-001048,-0.142471117564
ACH-001050,-0.172332704683
ACH-001053,-0.221211436492
ACH-001054,-0.279141208983
ACH-001061,-0.136461599543
ACH-001067,-0.519122727132
ACH-001075,-0.23869692452
ACH-001096,-0.4449022856
ACH-001128,-0.473951592425
ACH-001134,-0.21158404206599998
ACH-001151,-0.386566174615
ACH-001163,-0.134158008133
ACH-001164,-0.988867647685
ACH-001173,-0.312289254681
ACH-001183,-0.592357079321
ACH-001184,-0.478524232856
ACH-001190,-0.299756697899
ACH-001192,-0.22269513997499998
ACH-001193,-0.20276517344999997
ACH-001196,0.109194300295
ACH-001197,-0.554792533765
ACH-001205,-0.214700260363
ACH-001211,-0.308561959073
ACH-001212,-0.309663548636
ACH-001228,-0.164698157884
ACH-001232,-0.181043621768
ACH-001239,-0.23222943388099998
ACH-001274,-0.362295545882
ACH-001275,-0.134235212329
ACH-001277,-0.204432187617
ACH-001278,-0.31172127456500004
ACH-001280,-0.488878217437
ACH-001283,-0.400630032903
ACH-001289,-0.457469124681
ACH-001295,-0.36282714202
ACH-001300,-0.29798843564800004
ACH-001301,-0.178667364769
ACH-001302,-0.286654529414
ACH-001303,-0.239891376001
ACH-001306,-0.0805522145911
ACH-001318,-0.13043004765900001
ACH-001322,-0.25744855861
ACH-001328,-0.120384036669
ACH-001332,-0.14769223014900001
ACH-001333,-0.533573274184
ACH-001336,-0.727304384506
ACH-001340,-0.118467023358
ACH-001346,-0.368242315398
ACH-001353,-0.26308524303
ACH-001354,-0.28189125274099996
ACH-001367,-0.20137467655400001
ACH-001368,-0.265769341914
ACH-001374,-0.152729494143
ACH-001375,-0.0336059939843
ACH-001377,-0.21045654344700002
ACH-001380,-0.165894573223
ACH-001391,-0.287636267618
ACH-001407,-0.293955136915
ACH-001408,-0.388722228741
ACH-001413,-0.29366939083099997
ACH-001430,-0.09622389844450001
ACH-001431,-0.156271194005
ACH-001450,-0.148530111192
ACH-001496,-0.212238370164
ACH-001500,-0.0797878382309
ACH-001521,-0.412972669234
ACH-001523,-0.278737793997
ACH-001532,-0.560227397563
ACH-001536,-0.333896264551
ACH-001550,-0.21891008718600002
ACH-001552,0.0631486546562
ACH-001554,-0.308245138799
ACH-001645,-0.171001541751
ACH-001654,-0.41985493889200004
ACH-001715,-0.41509925376
ACH-001735,-0.409054106397
ACH-001736,-0.660787946614
ACH-001737,0.282437185943
ACH-001740,-0.49769641256700003
ACH-001745,-0.689758563363
ACH-001750,-0.340136909784
ACH-001765,-0.26926287205
ACH-001956,-0.47720315623000004
ACH-001957,-0.378398264751
