,INTS1 (26173)
ACH-000004,-1.1703183564
ACH-000007,-1.04044591913
ACH-000009,-0.977798852072
ACH-000011,-0.998910417548
ACH-000012,-1.1084380028
ACH-000013,-1.33127945214
ACH-000014,-1.1182368661
ACH-000015,-0.984214708842
ACH-000017,-1.10524885081
ACH-000018,-0.946622609374
ACH-000019,-1.4295627208000001
ACH-000021,-0.9897566364120001
ACH-000022,-1.3371422444499999
ACH-000025,-1.21933810081
ACH-000028,-0.9781744551070001
ACH-000030,-1.04833749341
ACH-000035,-0.8249248140979999
ACH-000036,-1.09402741669
ACH-000037,-1.09871880748
ACH-000039,-1.28080018265
ACH-000040,-1.1362698041500001
ACH-000041,-1.12284280887
ACH-000042,-1.15206976653
ACH-000045,-1.00059380256
ACH-000047,-1.2720779495
ACH-000052,-1.13512304438
ACH-000053,-1.13041469459
ACH-000054,-1.04261632815
ACH-000055,-1.19268492134
ACH-000060,-1.21210935634
ACH-000067,-1.05732706881
ACH-000070,-1.32167672698
ACH-000075,-1.1868853912700001
ACH-000078,-1.10478599736
ACH-000082,-1.74919262996
ACH-000085,-0.938684000409
ACH-000086,-0.9333699040539999
ACH-000087,-1.0378882403
ACH-000092,-1.1795922779299999
ACH-000095,-1.22820678547
ACH-000097,-1.158263313
ACH-000098,-0.949616364408
ACH-000099,-1.1370000227200001
ACH-000108,-1.1117057158499999
ACH-000113,-1.13111442155
ACH-000115,-1.6388373288
ACH-000116,-1.3780751191999998
ACH-000118,-1.03478769585
ACH-000120,-1.4326852327700001
ACH-000123,-1.1216261392
ACH-000127,-1.19751489131
ACH-000128,-1.05830473331
ACH-000132,-1.1796407463299998
ACH-000133,-1.2729535483299999
ACH-000137,-0.8429030232379999
ACH-000138,-0.9824857330210001
ACH-000142,-1.31407668704
ACH-000143,-0.8692105768330001
ACH-000146,-1.36900310419
ACH-000148,-1.01620854613
ACH-000150,-1.0708595405299999
ACH-000152,-1.48013192649
ACH-000153,-1.09550238966
ACH-000159,-1.3430162644900001
ACH-000160,-1.03350418337
ACH-000163,-1.0401035652200001
ACH-000167,-0.980618009787
ACH-000168,-0.9207432378779999
ACH-000169,-1.24556272517
ACH-000178,-0.943191027434
ACH-000182,-1.10972051814
ACH-000183,-1.084266152
ACH-000188,-1.15843982549
ACH-000189,-1.12069704019
ACH-000190,-0.996315150797
ACH-000198,-1.23936199658
ACH-000204,-1.28830001784
ACH-000206,-0.867775583912
ACH-000207,-1.15105113239
ACH-000211,-1.25516802518
ACH-000215,-1.08876213052
ACH-000221,-1.06349124847
ACH-000222,-1.37888228936
ACH-000223,-1.0801881709299999
ACH-000226,-1.0601319935100002
ACH-000227,-0.948814924227
ACH-000228,-1.02629131309
ACH-000231,-1.4079540969799997
ACH-000232,-1.0414237585700001
ACH-000233,-1.18460185245
ACH-000234,-1.3113664589799998
ACH-000235,-1.2121138618
ACH-000237,-1.1928706132
ACH-000238,-0.9654098033
ACH-000243,-0.901786654581
ACH-000244,-1.41405193178
ACH-000246,-1.2176483585
ACH-000248,-1.01648614832
ACH-000250,-1.17627659475
ACH-000251,-0.977020692062
ACH-000253,-1.3327279667899998
ACH-000255,-1.28222385751
ACH-000256,-1.2298331899
ACH-000257,-1.1586157374500001
ACH-000258,-1.5790259411899998
ACH-000259,-1.0473506676200002
ACH-000260,-1.07393040188
ACH-000261,-1.06350633159
ACH-000262,-0.7169714529469999
