,LCE3A (353142)
ACH-000350,-0.424063566887
ACH-000352,-0.16174169651599998
ACH-000356,-0.45304829584299994
ACH-000361,-0.302348903622
ACH-000362,-0.29369024544100003
ACH-000363,-0.0611771093296
ACH-000364,-0.32082053991799997
ACH-000365,-0.37191155027199996
ACH-000366,-0.355419455593
ACH-000368,-0.10600995142000001
ACH-000374,-0.19163711595600003
ACH-000375,-0.149816457907
ACH-000376,-0.363331866754
ACH-000381,-0.208854558898
ACH-000383,-0.306647731918
ACH-000387,-0.12176003353
ACH-000389,-0.362559981846
ACH-000390,-0.48775264938699997
ACH-000393,-0.101199123026
ACH-000395,-0.30140310783
ACH-000397,-0.166590358882
ACH-000401,-0.47271675865900004
ACH-000402,-0.311739853197
ACH-000403,-0.469119922922
ACH-000404,-0.270505742496
ACH-000406,-0.368705037455
ACH-000407,-0.30778237224300004
ACH-000408,-0.30592242106600004
ACH-000410,-0.7129736208670001
ACH-000411,-0.314617928356
ACH-000414,-0.614449147736
ACH-000415,-0.23599070300299999
ACH-000416,-0.43990217721999997
ACH-000420,-0.16656745726
ACH-000421,-0.31943203553000005
ACH-000424,-0.279172712689
ACH-000425,-0.34804414035899994
ACH-000426,-1.02140721251
ACH-000427,-0.30382687075
ACH-000433,-0.102266332224
ACH-000436,-0.242946802165
ACH-000444,-0.42971363370800003
ACH-000445,-0.05205558820040001
ACH-000448,-0.212778953673
ACH-000450,-0.388885783842
ACH-000452,-0.343440143903
ACH-000454,-0.45837107761000007
ACH-000458,-0.28422737127
ACH-000459,-0.37962537433300003
ACH-000460,-0.46715565155199995
ACH-000461,-0.15927368022
ACH-000463,-0.38133378537600005
ACH-000464,-0.384576781426
ACH-000466,-0.34346689663
ACH-000467,-0.400164053385
ACH-000468,-0.226726417274
ACH-000469,-0.470293687794
ACH-000470,-0.15875660504300002
ACH-000471,-0.251513402889
ACH-000472,-0.304009707564
ACH-000473,-0.66583236983
ACH-000475,-0.386947978069
ACH-000476,-0.201231678272
ACH-000477,-0.37064170522900003
ACH-000480,-0.329801319333
ACH-000481,-0.303577228611
ACH-000483,-0.32999370302299996
ACH-000484,-0.5085645778360001
ACH-000485,-0.351467456893
ACH-000486,-0.283923484226
ACH-000487,-0.35618427668799996
ACH-000488,-0.26090667305799997
ACH-000490,-0.389353642254
ACH-000491,-0.32746474260499997
ACH-000495,-0.510270863126
ACH-000496,-0.15577013618899999
ACH-000499,-0.297925453025
ACH-000500,-0.440669869304
ACH-000502,-0.43319935501100004
ACH-000503,-0.5381766833680001
ACH-000505,-0.628354788232
ACH-000507,-0.418989465803
ACH-000510,-0.41386272704800003
ACH-000511,-0.254457227445
ACH-000512,0.21110209935899998
ACH-000516,-0.167490587216
ACH-000517,-0.405409599414
ACH-000518,-0.134390668925
ACH-000520,-0.21969159928100002
ACH-000521,-0.324829826457
ACH-000522,-0.33558564738700003
ACH-000524,-0.224189735114
ACH-000527,-0.168902416522
ACH-000528,-0.383353741475
ACH-000537,-0.36602039888300003
ACH-000541,-0.5220505428600001
ACH-000542,-0.297836016698
ACH-000544,-0.240400079883
ACH-000545,-0.16622145932600002
ACH-000547,-0.418457541149
ACH-000548,-0.577955009581
ACH-000549,-0.5361190550899999
ACH-000550,-0.176264352559
ACH-000552,-0.29329522360300003
ACH-000556,-0.326216467009
ACH-000557,-0.293194261413
ACH-000570,-0.220162076103
ACH-000571,-0.328718933703
ACH-000573,-0.36483510362300003
ACH-000576,-0.515371416465
ACH-000580,-0.241682282222
ACH-000584,-0.13041370261
ACH-000585,-0.276703501312
ACH-000588,-0.496423028336
ACH-000589,-0.363404783586
ACH-000591,-0.0403052259551
ACH-000593,-0.306359859575
ACH-000600,-0.49733077174999996
ACH-000601,-0.356925184705
ACH-000604,-0.6475399716610001
ACH-000605,-0.14529686840199998
ACH-000606,-0.25819741408
ACH-000608,-0.22375553773
ACH-000614,-0.0658812321507
ACH-000616,-0.374326797274
ACH-000618,-0.37039128103299995
ACH-000619,-0.177682243017
ACH-000620,-0.288243590746
ACH-000621,-0.215303058041
ACH-000622,0.0613209829896
ACH-000623,-0.202188393725
ACH-000624,-0.287351895052
ACH-000627,-0.38576432123899995
ACH-000630,-0.298351251165
ACH-000632,-0.154626878364
ACH-000633,-0.533907336405
ACH-000637,-0.18665307173700002
ACH-000638,-0.07067022211280001
ACH-000646,-0.1740670711
ACH-000647,-0.479817999032
ACH-000648,-0.145267077568
ACH-000649,-0.24098694860300002
ACH-000651,-0.40318375728
ACH-000652,-0.53447897996
ACH-000653,-0.342432912576
ACH-000657,-0.43207528203999995
ACH-000658,-0.617968385875
ACH-000661,-0.10041049444399999
ACH-000662,-0.33037341075
ACH-000663,-0.146488303568
ACH-000665,-0.199440178786
ACH-000671,-0.405653531127
ACH-000673,-0.498061966095
ACH-000676,-0.357609403752
ACH-000677,-0.49126078254600003
ACH-000681,-0.17501115326799999
ACH-000682,-0.355048247611
ACH-000683,-0.44713296479500003
ACH-000684,-0.209517496021
ACH-000688,-0.185141455609
ACH-000693,-0.24704522856999997
ACH-000694,-0.283030274883
ACH-000695,-0.08629793899319999
ACH-000696,-0.41453670327799996
ACH-000697,-0.26726290911600004
ACH-000699,-0.247020419366
ACH-000701,-0.538181650895
ACH-000706,-0.457296781954
ACH-000711,-0.348975949014
ACH-000713,-0.429724445347
ACH-000714,-0.347533377999
ACH-000718,-0.270263225255
ACH-000720,-0.434876289995
ACH-000721,-0.261179068598
ACH-000724,-0.0997558137336
ACH-000725,-0.419304554404
ACH-000732,-0.518123825059
ACH-000734,-0.42050382399400005
ACH-000735,-0.19446232637699998
ACH-000736,-0.246177039078
ACH-000738,-0.263144966508
ACH-000746,-0.30372181748599997
ACH-000747,-0.503416929006
ACH-000748,-0.270340550141
ACH-000753,-0.493796963847
ACH-000756,-0.200914778145
ACH-000757,-0.039709919142800004
ACH-000758,-0.316709429502
ACH-000760,-0.558736003705
ACH-000763,-0.809134695623
ACH-000764,-0.564872425466
ACH-000765,-0.360553384832
ACH-000766,-0.22893500778499998
ACH-000767,-0.540136902045
ACH-000768,-0.451011849709
ACH-000769,-0.636744684464
ACH-000770,-0.29281249163
ACH-000771,-0.364487850074
ACH-000773,-0.23495464671500002
ACH-000776,-0.317864450758
ACH-000777,-0.46579685567100004
ACH-000778,-0.262908611742
ACH-000781,-0.294961133992
ACH-000782,-0.15248405147
ACH-000783,-0.485428025989
ACH-000784,-0.291532266002
ACH-000785,-0.57025986471
ACH-000787,-0.502303932439
ACH-000788,-0.238058503087
ACH-000791,-0.12085795187699999
ACH-000792,-0.258052903418
ACH-000794,-0.312338476177
ACH-000796,-0.15937713109
ACH-000799,-0.567240338869
ACH-000800,-0.42195341302699996
ACH-000802,-0.20548953640700002
ACH-000804,-0.46342874276999996
ACH-000805,-0.291830750541
ACH-000809,-0.266905256882
ACH-000810,-0.267207443156
ACH-000811,-0.3013430876
ACH-000817,-0.298653249829
ACH-000819,-0.207632104798
ACH-000820,-0.195347776503
ACH-000821,-0.462524058704
ACH-000822,-0.348935933681
ACH-000823,-0.23722184439599997
ACH-000824,-0.522536072899
ACH-000827,-0.45932113989900003
ACH-000829,-0.483840486752
ACH-000831,-0.17513854240899998
ACH-000832,-0.227133546325
ACH-000833,-0.504280124204
ACH-000834,-0.39937085435099995
ACH-000835,-0.430591573894
ACH-000836,-0.271626430749
ACH-000837,-0.260829807935
ACH-000838,-0.8406456489149999
ACH-000839,-0.24895939265500003
ACH-000840,-0.434434588957
ACH-000841,-0.0800004965307
ACH-000843,-0.400808098269
ACH-000846,-0.558698762948
ACH-000847,-0.144903023844
ACH-000848,-0.277408796586
ACH-000849,-0.34207619651
ACH-000851,-0.10940339747099999
ACH-000855,-0.4666214853
ACH-000856,-0.24962497477499998
ACH-000858,-0.45443301268200004
ACH-000859,0.0855302357371
ACH-000861,-0.38918322766999996
ACH-000862,-0.34484013903599997
ACH-000865,-0.174072547234
ACH-000866,-0.341766362005
ACH-000867,-0.600952761522
ACH-000869,-0.78729826912
ACH-000872,-0.24417471875799998
ACH-000873,-0.0499371456772
ACH-000876,-0.47370878171
ACH-000878,0.015328295974099999
ACH-000880,-0.192045133882
ACH-000881,-0.358769864143
ACH-000882,-0.236840477804
ACH-000884,-0.204980795489
ACH-000885,-0.23461238220300001
ACH-000887,-0.37443034577
ACH-000888,-0.388725284068
ACH-000889,-0.559315049565
ACH-000890,-0.42405829123000005
ACH-000896,-0.38892303937100003
ACH-000898,-0.488832255833
ACH-000900,-0.35613732017
ACH-000901,-0.240163283274
ACH-000905,-0.23153692750799998
ACH-000906,-0.206054633697
ACH-000907,-0.43215825914300005
ACH-000910,-0.387704400914
ACH-000911,-0.133193885584
ACH-000912,-0.345909141955
ACH-000913,-0.353380154291
ACH-000915,-0.265117607678
ACH-000916,-0.535944843769
ACH-000917,-0.247210586183
ACH-000921,-0.125138097936
ACH-000924,-0.355547282394
ACH-000926,-0.278010576618
ACH-000928,-0.441414224392
ACH-000929,-0.236876420513
ACH-000932,-0.33385380698399997
ACH-000935,-0.219286361756
ACH-000936,-0.44190127265100004
ACH-000937,-0.336914247362
ACH-000938,-0.353122207081
ACH-000939,-0.182703213301
ACH-000941,-0.33402599693199997
ACH-000943,-0.32577567572
ACH-000946,-0.31235797626999995
ACH-000947,-0.508192070389
ACH-000948,-0.57194746185
ACH-000950,-0.25558384665399997
ACH-000953,-0.48383001295500006
ACH-000957,-0.363673411999
ACH-000958,-0.326584638141
ACH-000960,-0.510953321708
ACH-000963,-0.21348013996100001
ACH-000968,-0.202667853279
ACH-000969,-0.383637081172
ACH-000973,-0.198120737022
ACH-000974,-0.428622735281
ACH-000975,-0.241214967054
ACH-000976,-0.497029672574
ACH-000978,-0.16979908212699998
ACH-000980,-0.17901396714
ACH-000984,-0.422566188651
ACH-000986,-0.195651675022
ACH-000988,-0.200983864416
ACH-000993,-0.235862982949
ACH-000994,-0.115096368398
ACH-000996,-0.10305165224099999
ACH-001001,-0.392086083832
ACH-001020,-0.408563589727
ACH-001028,-0.19815550250300001
ACH-001031,-0.025065584402
ACH-001038,-0.38444316343
ACH-001048,-0.26692951632899997
ACH-001050,-0.490458316571
ACH-001053,-0.0956112422608
ACH-001054,-0.11937543447999999
ACH-001061,-0.39273019881
ACH-001067,-0.152008545612
ACH-001075,-0.493627482437
ACH-001096,-0.577829959186
ACH-001128,0.297293124685
ACH-001134,-0.297969694387
ACH-001151,-0.335092839954
ACH-001163,-0.333566526656
ACH-001164,-0.42423018935400003
ACH-001173,-0.295219662361
ACH-001183,-0.425806481764
ACH-001184,-0.5599882987979999
ACH-001190,-0.42167882064499995
ACH-001192,-0.38699642522100003
ACH-001193,-0.209132374126
ACH-001196,-0.328917716019
ACH-001197,-0.40923045014799997
ACH-001205,-0.253221482416
ACH-001211,-0.27526476616900003
ACH-001212,-0.195360862146
ACH-001228,-0.475794627906
ACH-001232,-0.137646538747
ACH-001239,-0.431845505511
ACH-001274,-0.0863807764442
ACH-001275,-0.174279335773
ACH-001277,-0.410340025714
ACH-001278,-0.0751830085969
ACH-001280,-0.640167895674
ACH-001283,-0.326104214529
ACH-001289,-0.250961448878
ACH-001295,-0.307272841565
ACH-001300,-0.197017981047
ACH-001301,-0.08437931767719999
ACH-001302,-0.479640808666
ACH-001303,-0.7303384798379999
ACH-001306,-0.323055405088
ACH-001318,-0.404124406532
ACH-001322,-0.40736679620399996
ACH-001328,-0.211830178093
ACH-001332,-0.279074825605
ACH-001333,-0.27001584634
ACH-001336,-0.203777694675
ACH-001340,-0.273215577865
ACH-001346,-0.63138642082
ACH-001353,-0.22497002186999998
ACH-001354,-0.813882025092
ACH-001367,-0.11867851238600001
ACH-001368,-0.173974422841
ACH-001374,-0.15988423745
ACH-001375,-0.213908100779
ACH-001377,-0.35835424264300003
ACH-001380,-0.310724658197
ACH-001391,-0.535016089534
ACH-001407,-0.20503919137200002
ACH-001408,-0.204798110702
ACH-001413,-0.489214327001
ACH-001430,-0.5326202932899999
ACH-001431,-0.24853827428000003
ACH-001450,-0.224273345216
ACH-001496,-0.30914778750599997
ACH-001500,-0.385141652349
ACH-001521,-0.28124419069699996
ACH-001523,-0.37087280416599994
ACH-001532,-0.360147407015
ACH-001536,-0.497271793372
ACH-001550,-0.265898661824
ACH-001552,-0.39957862331200006
ACH-001554,-0.34834946193599997
ACH-001645,-0.4706113136399999
ACH-001654,-0.322939944082
ACH-001715,-0.33669405108999995
ACH-001735,-0.343582809439
ACH-001736,-0.29955193061200003
ACH-001737,-0.333715445908
ACH-001740,-0.38927713313400003
ACH-001745,-0.43353447522699995
ACH-001750,-0.493028325476
ACH-001765,-0.47428265739799996
ACH-001956,-0.42430200098399995
ACH-001957,-0.488510543979
