,TECTB (6975)
ACH-000004,0.0736856480367
ACH-000007,0.0431477046471
ACH-000009,0.00179212947523
ACH-000011,0.070385062643
ACH-000012,0.025066815431300002
ACH-000013,0.115173027169
ACH-000014,0.050817230686
ACH-000015,0.0472892088841
ACH-000017,0.13487253982699998
ACH-000018,-0.04357612157869999
ACH-000019,0.125088314015
ACH-000021,0.240921152736
ACH-000022,-0.12072949880100001
ACH-000025,0.0691664624588
ACH-000028,0.09211073710989999
ACH-000030,0.0725820842034
ACH-000035,0.05531849515290001
ACH-000036,0.07225888468189999
ACH-000037,0.059406653763499996
ACH-000039,0.15846950350199998
ACH-000040,0.0167001767202
ACH-000041,0.091980213483
ACH-000042,-0.0319031552175
ACH-000045,0.159533125826
ACH-000047,0.0876492758901
ACH-000052,0.116302132487
ACH-000053,0.132856738936
ACH-000054,0.06500460808040001
ACH-000055,0.31281260919
ACH-000060,0.0341491845612
ACH-000067,0.09369715772579999
ACH-000070,0.10812483308599999
ACH-000075,0.06908340555869999
ACH-000078,0.149654126729
ACH-000082,0.0662828996658
ACH-000085,0.023845648920400003
ACH-000086,0.0444314880319
ACH-000087,0.055748450609
ACH-000092,0.187871030614
ACH-000095,0.06916560962450001
ACH-000097,0.07050449666339999
ACH-000098,0.0455769662081
ACH-000099,-0.0327247974629
ACH-000108,0.164500051168
ACH-000113,0.195413622814
ACH-000115,-0.035961443251
ACH-000116,0.026140334662200004
ACH-000118,0.065093304087
ACH-000120,0.07143802750110001
ACH-000123,-0.017480815372099997
ACH-000127,0.121738475234
ACH-000128,0.15220521254799999
ACH-000132,0.10246540176300001
ACH-000133,0.147764879891
ACH-000137,0.06755424817269999
ACH-000138,0.12218053514499999
ACH-000142,0.112537795161
ACH-000143,-0.045668885327
ACH-000146,0.126085024633
ACH-000148,0.0418769617491
ACH-000150,0.154606819495
ACH-000152,0.029096740144000002
ACH-000153,0.10345373490599999
ACH-000159,0.112439771602
ACH-000160,0.058104729210099994
ACH-000163,0.15183666349199998
ACH-000167,0.0416206452329
ACH-000168,-0.022736561791500003
ACH-000169,-0.148127026231
ACH-000178,0.050381809864300006
ACH-000182,0.10691865731399999
ACH-000183,0.16848757868900002
ACH-000188,0.146105903986
ACH-000189,0.142956861143
ACH-000190,-0.0793736144128
ACH-000198,-0.0038185758277
ACH-000204,-0.0047678885365
ACH-000206,0.0192489720443
ACH-000207,0.385050894856
ACH-000211,0.0609812597806
ACH-000215,0.056233118720399995
ACH-000221,0.058697429554
ACH-000222,0.00114735718277
ACH-000223,-0.021694094111599997
ACH-000226,0.185607532509
ACH-000227,0.116845250101
ACH-000228,0.10635958359999999
ACH-000231,0.027220312014900005
ACH-000232,0.105856371808
ACH-000233,-0.012847390541999999
ACH-000234,0.19985767242
ACH-000235,0.061903900601000005
ACH-000237,0.0406304751506
ACH-000238,0.134999748865
ACH-000243,-0.025472137150500004
ACH-000244,0.33042342313
ACH-000246,0.0635153752715
ACH-000248,0.22719005269
ACH-000250,0.035911531761300006
ACH-000251,-0.0839689839858
ACH-000253,0.0459085435365
ACH-000255,0.11061304586100001
ACH-000256,0.08913578754069999
ACH-000257,0.0464869189323
ACH-000258,0.20643314269299998
ACH-000259,0.0791891457036
ACH-000260,0.0707461549484
ACH-000261,0.186440142877
ACH-000262,0.11950516247700001
ACH-000263,0.30051439745999997
ACH-000264,0.08026380068
ACH-000265,0.111243656053
ACH-000266,0.0351665137703
ACH-000272,0.023907018536
ACH-000273,0.0977941881196
ACH-000274,0.143554300204
ACH-000277,0.050980806068000005
ACH-000278,0.20897170826499997
ACH-000279,0.0163510727383
ACH-000280,0.115677097109
ACH-000281,-0.155941214397
ACH-000288,0.0415769370314
ACH-000291,0.181573702287
ACH-000293,-0.06337005343930001
ACH-000294,0.071519806398
ACH-000295,0.126505365216
ACH-000296,-0.0354022996774
ACH-000302,0.057592000809399996
ACH-000304,0.0646583192995
ACH-000307,-0.0402553673582
ACH-000308,0.0492698897605
ACH-000310,-0.0060141344250900005
ACH-000311,0.0430013498304
ACH-000312,0.07258099941160001
ACH-000315,0.147240372793
ACH-000316,0.006464849303189999
ACH-000317,0.0224962639897
ACH-000318,0.304273628731
ACH-000319,0.08764644482439998
ACH-000320,0.0583605717885
ACH-000322,0.0451137983056
ACH-000323,0.057926874908800004
ACH-000324,0.0950946107518
ACH-000329,0.0884576733627
ACH-000330,0.0699061471123
ACH-000331,0.19997770476500001
ACH-000332,0.019301848389599998
ACH-000334,0.056265524118999995
ACH-000335,0.160570167603
ACH-000336,0.191934435966
ACH-000337,-0.05705080616930001
ACH-000339,0.06853762988789999
ACH-000341,-0.0375762635479
ACH-000348,0.114616247069
ACH-000350,-0.173456379734
ACH-000352,0.109219967743
ACH-000356,-0.0299478248928
ACH-000361,-0.017334093419900002
ACH-000362,0.0412478927489
ACH-000363,0.054113194846
ACH-000364,0.0762018608437
ACH-000365,0.09201652834730001
ACH-000366,0.038935478645800006
ACH-000368,0.06042216503740001
ACH-000374,0.090639619824
ACH-000375,-0.0470935290754
ACH-000376,-0.0374073906088
ACH-000381,0.0736454631685
ACH-000383,0.0788131861584
ACH-000387,0.000487567183234
ACH-000389,0.138700011647
ACH-000390,0.161984433259
ACH-000393,0.179909208028
ACH-000395,-0.09266523095380001
ACH-000397,0.10018932983100001
ACH-000401,0.149153029683
ACH-000402,0.318581233404
ACH-000403,0.10315212283700001
ACH-000404,0.18169983172899998
ACH-000406,0.0528836486126
ACH-000407,0.09131135720110001
ACH-000408,0.015873761804100002
ACH-000410,0.0821475535583
ACH-000411,0.036371647149699995
ACH-000414,0.107867200298
ACH-000415,0.0745922710091
ACH-000416,0.0425110610435
ACH-000420,-0.0906368755731
ACH-000421,0.072604857016
ACH-000424,0.0710929690699
ACH-000425,-0.0112531712748
ACH-000426,0.0251578785506
ACH-000427,0.131764580135
ACH-000433,0.20588792435699999
ACH-000436,0.039621117310300005
ACH-000444,0.0038079408750199997
ACH-000445,0.115490308166
ACH-000448,0.109056888464
ACH-000450,0.0347939985558
ACH-000452,0.10558711029100001
ACH-000454,0.07906022961360001
ACH-000458,0.12716656206399998
ACH-000459,-0.14046016031199998
ACH-000460,0.028722001855799997
ACH-000461,0.183263193097
ACH-000463,0.040595676386699996
ACH-000464,0.0115049799902
ACH-000466,0.175566136353
ACH-000467,0.07946707168389999
ACH-000468,0.187584831123
ACH-000469,0.09838916175750001
ACH-000470,0.195318477484
ACH-000471,0.175685032245
ACH-000472,0.0642517516477
ACH-000473,0.00723384668524
ACH-000475,0.054306940999099995
ACH-000476,0.150061731255
ACH-000477,0.141386001095
ACH-000480,-0.0255660559559
ACH-000481,0.110644197698
ACH-000483,0.0779088897473
ACH-000484,-0.09351717612810001
ACH-000485,0.170714068928
ACH-000486,0.065955015166
ACH-000487,0.00150996519084
ACH-000488,0.0591561695745
ACH-000490,0.08643955741289999
ACH-000491,0.174778384515
ACH-000495,0.018005814087700002
ACH-000496,0.0571599509208
ACH-000499,0.00336890341318
ACH-000500,-0.0272328134284
ACH-000502,0.0930764254446
ACH-000503,0.16808282488899998
ACH-000505,0.0963731346892
ACH-000507,0.10309251422900001
ACH-000510,0.0657423447688
ACH-000511,0.0742046542155
ACH-000512,0.0261481240862
ACH-000516,0.17211787191199998
ACH-000517,0.13499713300400001
ACH-000518,0.09963057770349999
ACH-000520,0.11751324336300001
ACH-000521,0.257418637922
ACH-000522,0.143486825135
ACH-000524,0.07051629335239999
ACH-000527,0.032083661175299996
ACH-000528,0.0218780813908
ACH-000537,0.0896365711286
ACH-000541,0.144924821459
ACH-000542,0.119642808199
ACH-000544,0.0908129720493
ACH-000545,0.200042765939
ACH-000547,0.0626915746031
ACH-000548,0.123863496186
ACH-000549,-0.0849138724231
ACH-000550,-0.0246780120647
ACH-000552,0.09308872005839999
ACH-000556,0.0441208687656
ACH-000557,0.037435182711699995
ACH-000570,0.108333659059
ACH-000571,0.114700814163
ACH-000573,0.09345225537270001
ACH-000576,0.191990599436
ACH-000580,0.341618072471
ACH-000584,0.0951268883027
ACH-000585,0.049124888050300006
ACH-000588,0.145654374689
ACH-000589,0.157199808938
ACH-000591,-0.0790874463709
ACH-000593,0.103408555764
ACH-000600,0.0902535222734
ACH-000601,0.107573247868
ACH-000604,0.229319646618
ACH-000605,0.008268348154270001
ACH-000606,0.08896339495950001
ACH-000608,0.0413065309441
ACH-000614,0.12421959947899999
ACH-000616,-0.0276321619363
ACH-000618,0.162314236118
ACH-000619,0.13939275235200002
ACH-000620,0.145459281294
ACH-000621,0.07872993566719999
ACH-000622,0.149325163114
ACH-000623,0.0767036329444
ACH-000624,0.134361508065
ACH-000627,0.0930139292003
ACH-000630,0.065733103977
ACH-000632,0.07556895846350001
