,MT1A (4489)
ACH-000381,-0.22064051696999998
ACH-000383,-0.23154651463300002
ACH-000387,-0.12469505004899999
ACH-000389,-0.30764265034899996
ACH-000390,-0.226923615465
ACH-000393,-0.199489717698
ACH-000395,-0.33337459405000003
ACH-000397,-0.334595463374
ACH-000401,-0.145009977689
ACH-000402,-0.285668919211
ACH-000403,-0.23822073473000002
ACH-000404,-0.24841343429200002
ACH-000406,-0.146619384974
ACH-000407,-0.153438344896
ACH-000408,-0.0204174753391
ACH-000410,-0.18720588942299998
ACH-000411,-0.154621006479
ACH-000414,-0.032980307314
ACH-000415,-0.139764973012
ACH-000416,-0.274157806538
ACH-000420,-0.186382156695
ACH-000421,-0.15189387431600002
ACH-000424,-0.062116536262800004
ACH-000425,-0.11762866292000002
ACH-000426,-0.234797025722
ACH-000427,-0.45163532545699997
ACH-000433,0.0737148548089
ACH-000436,-0.40688048534000004
ACH-000444,-0.000941954705557
ACH-000445,-0.33854350479900003
ACH-000448,-0.218212128752
ACH-000450,-0.107999682598
ACH-000452,-0.119295195602
ACH-000454,-0.27307202952799997
ACH-000458,-0.276975442822
ACH-000459,0.0430033965608
ACH-000460,-0.231071507722
ACH-000461,-0.308239785002
ACH-000463,-0.183479643902
ACH-000464,-0.0303627523892
ACH-000466,-0.310567349639
ACH-000467,-0.12322012586200001
ACH-000468,-0.0682261204374
ACH-000469,-0.138743681695
ACH-000470,-0.264623862761
ACH-000471,-0.153257827163
ACH-000472,-0.200940759009
ACH-000473,-0.270493843606
ACH-000475,-0.24025960027499998
ACH-000476,-0.266106223565
ACH-000477,-0.249819883633
ACH-000480,-0.0390154652726
ACH-000481,-0.10051327906199999
ACH-000483,-0.463807729926
ACH-000484,0.142685564715
ACH-000485,-0.266077320332
ACH-000486,-0.0734957902328
ACH-000487,-0.161937662055
ACH-000488,-0.211144685215
ACH-000490,-0.114603521
ACH-000491,0.0285348740123
ACH-000495,-0.0127059207088
ACH-000496,-0.24045378264000003
ACH-000499,-0.17038950614599999
ACH-000500,0.07970810769060001
ACH-000502,-0.126515496826
ACH-000503,-0.0708064290097
ACH-000505,-0.302566012462
ACH-000507,-0.24357561317600002
ACH-000510,-0.139988255779
ACH-000511,-0.279455734834
ACH-000512,-0.316795966652
ACH-000516,-0.21437063348700003
ACH-000517,-0.325347356343
ACH-000518,-0.14812662087
ACH-000520,-0.515400040718
ACH-000521,-0.026433738912499997
ACH-000522,-0.3765768576
ACH-000524,-0.22433246379000002
ACH-000527,-0.203427881581
ACH-000528,-0.202292979518
ACH-000537,-0.12016868309499999
ACH-000541,-0.44332281310000005
ACH-000542,-0.222244181871
ACH-000544,-0.210218895475
ACH-000545,-0.30447111168
ACH-000547,-0.361510550131
ACH-000548,-0.334674163217
ACH-000549,-0.207069129853
ACH-000550,-0.27921674799400004
ACH-000552,-0.256806969314
ACH-000556,-0.392316624232
ACH-000557,-0.328244495947
ACH-000570,-0.0534930683658
ACH-000571,-0.39548467757399997
ACH-000573,-0.130746071072
ACH-000576,-0.195797195963
ACH-000580,0.018624511473400003
ACH-000584,-0.0841090736366
ACH-000585,-0.11303717828099999
ACH-000588,-0.231372707401
ACH-000589,-0.0541865947618
ACH-000591,-0.17905107434099998
ACH-000593,-0.177244327177
ACH-000600,-0.21202596618099998
ACH-000601,-0.18814583127300002
ACH-000604,-0.280628104257
ACH-000605,-0.133363350953
ACH-000606,-0.07431183993639999
ACH-000608,-0.0607926837031
ACH-000614,-0.0300863678803
ACH-000616,-0.276603391789
ACH-000618,-0.18403779943100002
ACH-000619,-0.0419927123023
ACH-000620,-0.161290971625
ACH-000621,-0.30888542628000004
ACH-000622,-0.158239608464
ACH-000623,-0.0894206506426
ACH-000624,-0.254561670255
ACH-000627,-0.108818609133
ACH-000630,-0.257254032851
ACH-000632,-0.139610378172
ACH-000633,-0.0810490452558
ACH-000637,-0.49224492624099997
ACH-000638,-0.16143100602399998
ACH-000646,-0.059020614210199995
ACH-000647,-0.23988412978
ACH-000648,-0.10600962693299999
ACH-000649,-0.157490744639
ACH-000651,-0.302562947893
ACH-000652,-0.246085437671
ACH-000653,-0.0843419910748
ACH-000657,-0.26738435188000004
ACH-000658,-0.251966166279
ACH-000661,-0.269951423282
ACH-000662,-0.298161546743
ACH-000663,-0.267107623005
ACH-000665,0.0636079787694
ACH-000671,-0.280937637622
ACH-000673,-0.155080826513
ACH-000676,-0.0671729963614
ACH-000677,-0.190326553983
ACH-000681,-0.040833873616300004
ACH-000682,-0.0643366231395
ACH-000683,-0.213913522839
ACH-000684,-0.16785305258400002
ACH-000688,-0.182345324324
ACH-000693,-0.15089665868
ACH-000694,-0.163252127098
ACH-000695,-0.35847220115500006
ACH-000696,-0.12322709806399999
ACH-000697,-0.404107170237
ACH-000699,-0.133960664404
ACH-000701,0.1082310492
ACH-000706,-0.0929142291647
ACH-000711,-0.0827935769855
ACH-000713,-0.220964160435
ACH-000714,-0.0202928541095
ACH-000718,-0.111220873826
ACH-000720,-0.275918327438
ACH-000721,-0.165217965736
ACH-000724,-0.270421436512
ACH-000725,-0.630670942175
ACH-000732,0.00906827241176
ACH-000734,-0.057350942947199994
ACH-000735,-0.22443931012899998
ACH-000736,-0.279135994013
ACH-000738,-0.36538729948
ACH-000746,-0.301715451239
ACH-000747,-0.17577784811
ACH-000748,-0.0819292653475
ACH-000753,-0.0902320806053
ACH-000756,-0.278008284568
ACH-000757,-0.0742029238188
ACH-000758,-0.332501541083
ACH-000760,-0.284924384669
ACH-000763,-0.19018672092500002
ACH-000764,-0.430789481504
ACH-000765,-0.0310019249307
ACH-000766,-0.10400333009400001
ACH-000767,-0.210729939114
ACH-000768,-0.194737471531
ACH-000769,-0.271789083185
ACH-000770,-0.272822342077
ACH-000771,-0.18076617147399998
ACH-000773,-0.186075996682
ACH-000776,-0.12461361350099999
ACH-000777,-0.229902918073
ACH-000778,-0.157206080747
ACH-000781,0.0122259935779
ACH-000782,-0.35974238361500005
ACH-000783,-0.323762712721
ACH-000784,-0.037299720348099995
ACH-000785,-0.0965066513185
ACH-000787,-0.06815040374369999
ACH-000788,-0.115038305365
ACH-000791,-0.10199683124600001
ACH-000792,-0.11883473981499999
ACH-000794,-0.155730511938
ACH-000796,-0.257198129723
ACH-000799,0.0183582759072
ACH-000800,-0.307589079797
ACH-000802,-0.0725461436055
ACH-000804,-0.21957878305300002
ACH-000805,-0.0587308390754
ACH-000809,-0.0735389056637
ACH-000810,0.120470599313
ACH-000811,-0.198771741767
ACH-000817,-0.6694087396580001
ACH-000819,-0.032279583425500004
ACH-000820,-0.4146756866
ACH-000821,-0.171400642768
ACH-000822,-0.19861918357900002
ACH-000823,-0.07720421484189999
ACH-000824,-0.29997781159000003
ACH-000827,-0.170160215389
ACH-000829,-0.305505235062
ACH-000831,-0.145872581711
ACH-000832,-0.256688740752
ACH-000833,-0.320448653908
ACH-000834,-0.09228922446969999
ACH-000835,-0.19567936274300002
ACH-000836,-0.270203157948
ACH-000837,0.020090554692500002
ACH-000838,-0.0518613000558
ACH-000839,-0.11059236750399999
ACH-000840,-0.26524892201699996
ACH-000841,-0.322744506667
ACH-000843,-0.464927128166
ACH-000846,-0.361771921589
ACH-000847,-0.6091267925770001
ACH-000848,-0.072063343871
ACH-000849,-0.308437586738
ACH-000851,-0.190332414729
ACH-000855,-0.156891170271
ACH-000856,0.0512978434239
ACH-000858,-0.18439488197700002
ACH-000859,0.11642067695999998
ACH-000861,-0.24225844118200002
ACH-000862,-0.097495136471
ACH-000865,-0.0443825545344
ACH-000866,-0.0850903676529
ACH-000867,-0.167049844646
ACH-000869,-0.04862769598569999
ACH-000872,-0.210783839289
ACH-000873,0.141047885541
ACH-000876,-0.047806656691399996
ACH-000878,-0.19961913605700002
ACH-000880,-0.19063124562699998
ACH-000881,-0.0864826879783
ACH-000882,-0.149379375184
ACH-000884,0.0176805694448
ACH-000885,-0.07926932657110002
ACH-000887,-0.101406198578
ACH-000888,-0.27052117492100003
ACH-000889,-0.198187733147
ACH-000890,-0.198404583707
ACH-000896,-0.145808952647
ACH-000898,-0.10880749729
ACH-000900,-0.0308230576537
ACH-000901,-0.167148964403
ACH-000905,-0.285972013518
ACH-000906,-0.13715832579099999
ACH-000907,-0.030674242482400003
ACH-000910,-0.13588295900900002
ACH-000911,-0.0821733762479
ACH-000912,-0.15287776186
ACH-000913,-0.0752258138816
ACH-000915,-0.108203258849
ACH-000916,-0.296380322259
ACH-000917,-0.221646681021
ACH-000921,-0.149922486492
ACH-000924,-0.24633903555999997
ACH-000926,-0.0509041120405
ACH-000928,-0.0758098902055
ACH-000929,-0.140822265415
ACH-000932,-0.189440731898
ACH-000935,-0.224296611122
ACH-000936,-0.135880913139
ACH-000937,-0.17946995501899998
ACH-000938,-0.0708195471606
ACH-000939,-0.24634898166900002
ACH-000941,-0.08438138654850001
ACH-000943,-0.112050178266
ACH-000946,-0.147894191289
ACH-000947,-0.0626324551102
ACH-000948,0.0183828575332
ACH-000950,-0.162617743679
ACH-000953,-0.283573713076
ACH-000957,0.020636451897799998
ACH-000958,-0.0379634984761
ACH-000960,-0.315531657005
ACH-000963,-0.436060890027
ACH-000968,-0.0748011931304
ACH-000969,-0.12464056578400001
ACH-000973,-0.193589817126
ACH-000974,-0.103688970792
ACH-000975,-0.218388326809
ACH-000976,-0.393971702689
ACH-000978,-0.123183730114
ACH-000980,-0.200186241376
ACH-000984,-0.22241435463599998
ACH-000986,0.0048609221525
ACH-000988,-0.219026201028
ACH-000993,-0.208301636679
ACH-000994,-0.279846651906
ACH-000996,-0.0053257118456700005
ACH-001001,-0.186084008415
ACH-001020,-0.276506598116
ACH-001028,-0.022676507686400005
ACH-001031,-0.10248764976
ACH-001038,-0.127179832619
ACH-001048,0.012593275479999999
ACH-001050,-0.219173120926
ACH-001053,-0.0043735684994799994
ACH-001054,-0.253349643995
ACH-001061,-0.236929304595
ACH-001067,-0.256694527498
ACH-001075,-0.16022105918
ACH-001096,-0.0704432791838
ACH-001128,0.374583389505
ACH-001134,-0.0943381987222
ACH-001151,-0.205605101558
ACH-001163,-0.22927918869199998
ACH-001164,-0.175985995467
ACH-001173,-0.291333339772
ACH-001183,-0.034523121421500005
ACH-001184,-0.114153767399
ACH-001190,-0.288311176821
ACH-001192,-0.013766873126199999
ACH-001193,-0.22389068986699998
ACH-001196,-0.0120181810779
ACH-001197,-0.329110486257
ACH-001205,-0.260024966603
ACH-001211,-0.165403705385
ACH-001212,-0.034928661950199995
ACH-001228,-0.21812726992400003
ACH-001232,-0.033101519232200005
ACH-001239,-0.213146164681
ACH-001274,-0.0317591459289
ACH-001275,-0.164832622701
ACH-001277,-0.11088562064600001
ACH-001278,-0.225522656457
ACH-001280,-0.12386715132300001
ACH-001283,-0.24551494402899998
ACH-001289,-0.231745114357
ACH-001295,-0.184817262971
ACH-001300,-0.19349698251800002
ACH-001301,-0.0850786151235
ACH-001302,-0.155338579801
ACH-001303,-0.413688935359
ACH-001306,-0.175343428514
ACH-001318,-0.156863778482
ACH-001322,-0.232745916606
ACH-001328,-0.068130930471
ACH-001332,-0.234116310182
ACH-001333,-0.225250329928
ACH-001336,0.00364863807637
ACH-001340,-0.157412223214
ACH-001346,0.016286545958399998
ACH-001353,-0.181221515278
ACH-001354,-0.49883986797799995
ACH-001367,-0.122468574628
ACH-001368,-0.20347272671
ACH-001374,0.123951277645
ACH-001375,-0.199619033999
ACH-001377,-0.0424404766213
ACH-001380,-0.118263267492
ACH-001391,-0.235405767107
ACH-001407,-0.217569075209
ACH-001408,-0.154936044382
ACH-001413,-0.134123007157
ACH-001430,-0.129331107055
ACH-001431,0.0497726320463
ACH-001450,-0.23700078526
ACH-001496,0.025734943540400002
ACH-001500,-0.0127188591466
ACH-001521,-0.34137529081999995
ACH-001523,-0.138596907361
ACH-001532,-0.117000511423
ACH-001536,-0.0308828949161
ACH-001550,-0.159996453505
ACH-001552,-0.19198973794399998
ACH-001554,-0.10125489787
ACH-001645,-0.10199903346799999
ACH-001654,-0.138352300211
ACH-001715,-0.317897434884
ACH-001735,-0.43254640823999996
ACH-001736,-0.200324866983
ACH-001737,-0.555137473214
ACH-001740,0.05218160437180001
ACH-001745,-0.0695845853362
ACH-001750,-0.326737902772
ACH-001765,-0.246332855452
ACH-001956,-0.13687765579299999
ACH-001957,-0.167997233532
