,HNF1A (6927)
ACH-000278,-0.0571493951467
ACH-000279,-0.19073865289099998
ACH-000280,-0.220716811135
ACH-000281,-0.362977939538
ACH-000288,-0.220044840627
ACH-000291,-0.261113302162
ACH-000293,0.0368107915271
ACH-000294,-0.102441910049
ACH-000295,-0.0261499714799
ACH-000296,-0.0883701850127
ACH-000302,-0.161020215647
ACH-000304,0.0417200809255
ACH-000307,-0.268858828356
ACH-000308,0.0394029146672
ACH-000310,-0.116652691513
ACH-000311,-0.26136927609
ACH-000312,-0.26655179902
ACH-000315,-0.240156085105
ACH-000316,-0.35963091060999997
ACH-000317,-0.0533369158851
ACH-000318,-0.238152815578
ACH-000319,-0.166502290773
ACH-000320,-0.4068553281
ACH-000322,-0.04281565153919999
ACH-000323,-0.16180125036499998
ACH-000324,-0.00571418144584
ACH-000329,-0.180247658098
ACH-000330,-0.124237045891
ACH-000331,-0.168454261603
ACH-000332,-0.177719420607
ACH-000334,-0.150204978641
ACH-000335,-0.06720414281039999
ACH-000336,0.158792132272
ACH-000337,-0.0783559828719
ACH-000339,-0.177774964375
ACH-000341,-0.43163030379100004
ACH-000348,-0.115179163335
ACH-000350,-0.293279673594
ACH-000352,-0.297787178449
ACH-000356,-0.220305389089
ACH-000361,-0.579468869766
ACH-000362,-0.23395344062600001
ACH-000363,0.00849291314184
ACH-000364,-0.20425667771899997
ACH-000365,-0.0653136894386
ACH-000366,-0.18452176292199998
ACH-000368,-0.44462241335
ACH-000374,-0.157089564006
ACH-000375,0.0362145150764
ACH-000376,-0.0726631463793
ACH-000381,-0.265122385623
ACH-000383,-0.151685018162
ACH-000387,-0.17859859123799998
ACH-000389,0.031068283031900002
ACH-000390,-0.189577248043
ACH-000393,-0.267525282307
ACH-000395,-0.00284077190835
ACH-000397,-0.029415731400000002
ACH-000401,-0.20909059726799997
ACH-000402,-0.106948919515
ACH-000403,-0.24905135975900003
ACH-000404,-0.0151583522021
ACH-000406,-0.142210003382
ACH-000407,-0.0596211926479
ACH-000408,-0.21824583802900002
ACH-000410,-0.143747483089
ACH-000411,-0.232653755169
ACH-000414,-0.481184591209
ACH-000415,-0.0384240650954
ACH-000416,-0.218578195743
ACH-000420,0.022590664253400002
ACH-000421,-0.111161101193
ACH-000424,-0.0513102836873
ACH-000425,-0.172526536387
ACH-000426,-0.112481060333
ACH-000427,-0.289397336025
ACH-000433,-0.032058864414
ACH-000436,0.142555742104
ACH-000444,-0.0291110654085
ACH-000445,-0.390250255417
ACH-000448,-0.17490413636500002
ACH-000450,-0.32520127945099997
ACH-000452,-0.258238662007
ACH-000454,-0.0601491896887
ACH-000458,-0.10921028883600001
ACH-000459,-0.010152208424200001
ACH-000460,-0.11866510354
ACH-000461,-0.180992482135
ACH-000463,-0.072624870247
ACH-000464,-0.131137389232
ACH-000466,-0.331777273901
ACH-000467,-0.592964708426
ACH-000468,-0.283460812379
ACH-000469,-0.173197123123
ACH-000470,-0.186896514509
ACH-000471,-0.20453946726599997
ACH-000472,-0.172482139194
ACH-000473,-0.145718695087
ACH-000475,-0.9373154480320001
ACH-000476,-0.132649054896
ACH-000477,-0.00177586155398
ACH-000480,0.249587103404
ACH-000481,-0.25285750493799997
ACH-000483,0.0335850263611
ACH-000484,-0.07229240027
ACH-000485,-0.728323275842
ACH-000486,-0.156388602539
ACH-000487,-0.165677250998
ACH-000488,-0.163482412771
ACH-000490,0.075068533709
ACH-000491,-0.551228873287
ACH-000495,0.0440548938485
ACH-000496,-0.270524913358
ACH-000499,-0.589766587491
ACH-000500,0.0335461072913
ACH-000502,-0.89522274595
ACH-000503,-0.513505168636
ACH-000505,-0.0479948199128
ACH-000507,-0.920901621546
ACH-000510,-0.172702758206
ACH-000511,-0.128660298153
ACH-000512,0.27435991721299996
ACH-000516,-0.22028543630800002
ACH-000517,-0.11742019492799999
ACH-000518,-0.0583756724752
ACH-000520,-0.12393724293299999
ACH-000521,-0.180527552244
ACH-000522,-0.141725023114
ACH-000524,-0.0601079918308
ACH-000527,-0.0173806860061
ACH-000528,-0.0983866528215
ACH-000537,-0.25410609918
ACH-000541,0.157553873667
ACH-000542,-0.008182376421439999
ACH-000544,-0.252404372348
ACH-000545,-0.140138768611
ACH-000547,-0.028360389313599996
ACH-000548,-0.0907060129217
ACH-000549,-0.13491506585000002
ACH-000550,-0.0813003449422
ACH-000552,-0.0591105633289
ACH-000556,-0.180131569734
ACH-000557,-0.276554157221
ACH-000570,0.0287303474229
ACH-000571,-0.32933877819
ACH-000573,-0.259387822696
ACH-000576,-0.0308512516055
ACH-000580,0.138915031965
ACH-000584,-0.18260965485
ACH-000585,-0.185560640477
ACH-000588,0.07117878558810001
ACH-000589,-0.30573400308299997
ACH-000591,-0.321689123349
ACH-000593,-0.29748459225
ACH-000600,0.0846146429046
ACH-000601,-0.07042259994280001
ACH-000604,-0.322225062684
ACH-000605,-0.334723643843
ACH-000606,-0.298985734838
ACH-000608,-0.0983088882451
ACH-000614,0.030965998339299996
ACH-000616,-0.206329631728
ACH-000618,-0.21370387889000003
ACH-000619,-0.199736819461
ACH-000620,-0.12774854620999998
ACH-000621,-0.208927144093
ACH-000622,-0.37371620354199997
ACH-000623,-0.210929426098
ACH-000624,-0.0736129279784
ACH-000627,-0.08899276883610001
ACH-000630,-0.0651264092678
ACH-000632,-0.10078278706
ACH-000633,-0.0047063519158300005
ACH-000637,-0.11928738851199999
ACH-000638,-0.16300067150699998
ACH-000646,-0.34125079528
ACH-000647,-0.118934519
ACH-000648,-0.20817315345100001
ACH-000649,-0.102605003604
ACH-000651,0.00495575582838
ACH-000652,-0.104278918402
ACH-000653,0.0337525377546
ACH-000657,-0.187555895259
ACH-000658,-0.045533351519900005
ACH-000661,-0.104273000681
ACH-000662,-0.264761937981
ACH-000663,-0.0297076368931
ACH-000665,-0.122659856692
ACH-000671,-0.691747752965
ACH-000673,-0.18448563513099997
ACH-000676,-0.105273278804
ACH-000677,-0.0400408794862
ACH-000681,-0.20196332765799999
ACH-000682,-0.284473367757
ACH-000683,-0.268870868745
ACH-000684,0.0694600388188
ACH-000688,0.267199431814
ACH-000693,-0.188855304551
ACH-000694,-0.20969984088399998
ACH-000695,0.112819342606
ACH-000696,-0.112611888378
ACH-000697,-0.027590379150099997
ACH-000699,-0.0921796382112
ACH-000701,-0.266426414349
ACH-000706,-0.0672107357703
ACH-000711,-0.0666239852841
ACH-000713,-0.199436409397
ACH-000714,-0.306223395004
ACH-000718,-0.053704099868900006
ACH-000720,-0.208939654142
ACH-000721,-0.149116316255
ACH-000724,-0.12160862499500001
ACH-000725,-0.0842369599782
ACH-000732,-0.012539033529999999
ACH-000734,-0.689461756936
ACH-000735,-0.277816479642
ACH-000736,-0.0805986074543
ACH-000738,-0.0784617503474
ACH-000746,-0.262524563369
ACH-000747,-0.12885998601
ACH-000748,-0.0251635873672
ACH-000753,-0.122558403977
ACH-000756,-0.195108464871
ACH-000757,-0.0531113379682
ACH-000758,-0.127805672794
ACH-000760,-0.17439365460900003
ACH-000763,-0.0992823328132
ACH-000764,0.00677322844552
ACH-000765,-0.12149327753599999
ACH-000766,-0.0594507135523
ACH-000767,-0.17331180869000004
ACH-000768,-0.284732394476
ACH-000769,0.0125266495064
ACH-000770,-0.163820647981
ACH-000771,-0.128460035144
ACH-000773,-0.123749954186
ACH-000776,-0.25110726927
ACH-000777,-0.0710717905287
ACH-000778,-0.0492542315466
ACH-000781,-0.29272961224
ACH-000782,-0.18266632304699998
ACH-000783,-0.125946306846
ACH-000784,-0.239567814493
ACH-000785,-0.37416047291
ACH-000787,-0.20257432577799997
ACH-000788,-0.110363693864
ACH-000791,-0.21149423839
ACH-000792,0.0015701162385400001
ACH-000794,-0.21261373525600002
ACH-000796,-0.32962225307500004
ACH-000799,0.04982633980830001
ACH-000800,-0.25755743961
ACH-000802,-0.221951347091
ACH-000804,0.036949682932199995
ACH-000805,-0.14774435298900002
ACH-000809,-0.174326250598
ACH-000810,-0.38568093399000003
ACH-000811,-0.0260146265191
ACH-000817,-0.4900103426100001
ACH-000819,-0.060239617330300005
ACH-000820,-0.883154378661
ACH-000821,-0.190798069918
ACH-000822,-0.035061742214800004
ACH-000823,-0.28239507694000004
ACH-000824,-0.129510840913
ACH-000827,-0.007456685547100001
ACH-000829,-0.3045456968
ACH-000831,-0.140655947483
ACH-000832,-0.11513477553099999
ACH-000833,-0.203650067131
ACH-000834,-0.249747390172
ACH-000835,-0.125384386193
ACH-000836,-0.081328969745
ACH-000837,-0.275257260376
ACH-000838,-0.0713145606271
ACH-000839,-0.31343201574900004
ACH-000840,0.00840508026736
ACH-000841,-0.28599431534
ACH-000843,-0.18208322746199998
ACH-000846,-0.13193289090399998
ACH-000847,-0.11133964130999999
ACH-000848,-0.505919829809
ACH-000849,-0.169837337522
ACH-000851,-0.08528658321589999
ACH-000855,-0.11874652816400001
ACH-000856,-0.23312492555199998
ACH-000858,-0.0659538798047
ACH-000859,-0.24941887556200001
ACH-000861,-0.129173340089
ACH-000862,-0.140259568596
ACH-000865,-0.251959400555
ACH-000866,-0.274548305421
ACH-000867,-0.138675275089
ACH-000869,-0.124213611046
ACH-000872,-0.165479335402
ACH-000873,0.143461803586
ACH-000876,-0.16952244748300002
ACH-000878,-0.216665314441
ACH-000880,-0.06384635405349999
ACH-000881,0.0328965275998
ACH-000882,-0.0728033264754
ACH-000884,-0.468077739689
ACH-000885,-0.046413875882199994
ACH-000887,-0.15652796659499998
ACH-000888,-0.104917195995
ACH-000889,-0.260332987582
ACH-000890,-0.0996079980208
ACH-000896,-0.258225403061
ACH-000898,-1.11948325129
ACH-000900,-0.18165415406
ACH-000901,-0.169161182188
ACH-000905,-0.325838316412
ACH-000906,-0.259363654273
ACH-000907,-0.156656927344
ACH-000910,-0.36766903748999996
ACH-000911,-0.154857803081
ACH-000912,-0.059866371784800004
ACH-000913,-0.138016401273
ACH-000915,0.0380666666409
ACH-000916,-0.6794109693770001
ACH-000917,-0.0610020466901
ACH-000921,-0.108478393173
ACH-000924,-0.15287239991499998
ACH-000926,-0.339016704604
ACH-000928,-0.403917034353
ACH-000929,-0.238293045092
ACH-000932,0.021692597472999998
ACH-000935,0.130947692633
ACH-000936,-0.107216691243
ACH-000937,-0.339121409129
ACH-000938,-0.0564734292261
ACH-000939,-0.254707254918
ACH-000941,-0.0967993420899
ACH-000943,-0.10403685902000001
ACH-000946,-0.11262651239499999
ACH-000947,-0.185978978539
ACH-000948,-0.95559219494
ACH-000950,-0.547552737936
ACH-000953,-0.37152182585
ACH-000957,-0.257672089331
ACH-000958,-0.42296271565399995
ACH-000960,-0.141486059086
ACH-000963,0.219124256769
ACH-000968,-0.0930368489184
ACH-000969,-0.294920204436
ACH-000973,-0.08414218907919999
ACH-000974,-0.0957683231481
ACH-000975,-0.24651957286999998
ACH-000976,-0.17174868852699998
ACH-000978,-0.336691914379
ACH-000980,-0.22678814356899998
ACH-000984,-0.117198486866
ACH-000986,-0.946944719559
ACH-000988,-0.315798332472
ACH-000993,0.0494246230329
ACH-000994,-0.18141217364700002
ACH-000996,-0.164345486459
ACH-001001,-0.269354179134
ACH-001020,-0.430686833019
ACH-001028,-0.307102170011
ACH-001031,-0.168158637819
ACH-001038,-0.262930100424
ACH-001048,-0.09406971007060001
ACH-001050,-0.139951198904
ACH-001053,-0.00226171793254
ACH-001054,-0.0684579601774
ACH-001061,-0.0940035061696
ACH-001067,-0.163414515674
ACH-001075,-0.0992320653193
ACH-001096,-0.237354530566
ACH-001128,0.156537255919
ACH-001134,-0.0990604332701
ACH-001151,-0.17875988049400002
ACH-001163,-0.17339373646200001
ACH-001164,-0.585188745618
ACH-001173,-0.140126792596
ACH-001183,0.150494779781
ACH-001184,-0.351843830403
ACH-001190,-0.23399368029599998
ACH-001192,-0.245316169642
ACH-001193,-0.19616063686700003
ACH-001196,-0.156921735581
ACH-001197,-0.432694304594
ACH-001205,-0.0315942787731
ACH-001211,-0.249920523505
ACH-001212,-0.314634258833
ACH-001228,-0.335319375607
ACH-001232,-0.0740618962697
ACH-001239,-0.288138332441
ACH-001274,0.053836797409
ACH-001275,-0.09833241202269999
ACH-001277,-0.0984833590679
ACH-001278,-0.182345751996
ACH-001280,-0.48261579676000005
ACH-001283,0.0209037783181
ACH-001289,-0.150266978201
ACH-001295,-0.168591161077
ACH-001300,-0.184739897079
ACH-001301,-0.22239288337
ACH-001302,0.00544297319212
ACH-001303,-0.639372171154
ACH-001306,-0.0632043767451
ACH-001318,-0.672492745531
ACH-001322,0.0207314774635
ACH-001328,-0.203828271293
ACH-001332,-0.1742193036
ACH-001333,-0.037644951399300006
ACH-001336,-0.337878208105
ACH-001340,-0.110227352552
ACH-001346,-0.08965639208889999
ACH-001353,-0.209981734353
ACH-001354,0.08423409070660001
ACH-001367,-0.24354166573000002
ACH-001368,-0.146960094886
ACH-001374,0.175578871204
ACH-001375,-0.31284069584
ACH-001377,-0.22616501159299998
ACH-001380,-0.150221328513
ACH-001391,-0.34357027399000006
ACH-001407,-0.24411651328499998
ACH-001408,-0.195161095391
ACH-001413,-0.19377397644299998
ACH-001430,0.177693122892
ACH-001431,0.036570350364699994
ACH-001450,-0.126258476398
ACH-001496,-0.316660402046
ACH-001500,0.05940846764550001
ACH-001521,-0.642624750951
ACH-001523,-0.401613387974
ACH-001532,-0.260969876551
ACH-001536,-0.269408780849
ACH-001550,-0.340670601358
ACH-001552,-0.456533633764
ACH-001554,-0.05948695981430001
ACH-001645,-0.260735195684
ACH-001654,-0.0265929917153
ACH-001715,-0.246356504661
ACH-001735,-0.231219787621
ACH-001736,-0.07755647843930001
ACH-001737,-0.16636151307
ACH-001740,-0.38158794647100003
ACH-001745,-0.261776571914
ACH-001750,-0.05600785912430001
ACH-001765,-0.180549595167
ACH-001956,-0.147758500269
ACH-001957,-0.215155974375
