,PTK2B (2185)
ACH-000004,0.092780277588
ACH-000007,0.186254338241
ACH-000009,0.054406606213100006
ACH-000011,0.115461779549
ACH-000012,-0.0178999254859
ACH-000013,0.0941073832987
ACH-000014,0.11259372140799999
ACH-000015,-0.0320983588703
ACH-000017,0.027720534587300002
ACH-000018,0.499077046338
ACH-000019,0.22271061627799998
ACH-000021,0.08439242622069999
ACH-000022,0.139639848106
ACH-000025,0.212081993296
ACH-000028,0.11410637682600001
ACH-000030,0.18434376544
ACH-000035,-0.04495130474169999
ACH-000036,0.220863863412
ACH-000037,0.11501034159399999
ACH-000039,0.096083762391
ACH-000040,0.123820749255
ACH-000041,-0.129501724116
ACH-000042,0.546921932746
ACH-000045,0.0265069579464
ACH-000047,0.08108930329460001
ACH-000052,0.393217988658
ACH-000053,0.0639165201929
ACH-000054,0.249245881402
ACH-000055,0.210642256714
ACH-000060,0.428334506536
ACH-000067,0.007363701715439999
ACH-000070,0.21834718534400002
ACH-000075,0.206815489045
ACH-000078,0.11161172931800001
ACH-000082,0.121448547679
ACH-000085,0.187050719186
ACH-000086,0.262084329292
ACH-000087,0.21384986665
ACH-000092,0.147737837506
ACH-000095,0.145711644375
ACH-000097,-0.0539244299211
ACH-000098,0.258121142955
ACH-000099,0.0906006584611
ACH-000108,0.198423845929
ACH-000113,0.116760281504
ACH-000115,0.149999507054
ACH-000116,0.061052610370399996
ACH-000118,0.19849257087400002
ACH-000120,-0.17129110797699998
ACH-000123,0.165261604266
ACH-000127,0.122252082587
ACH-000128,-0.141956512203
ACH-000132,0.0175844128733
ACH-000133,-0.019336054007700002
ACH-000137,0.129005657532
ACH-000138,0.38234483226300003
ACH-000142,0.0475427603485
ACH-000143,0.116565972564
ACH-000146,0.349628835712
ACH-000148,0.178468607156
ACH-000150,0.0935555287751
ACH-000152,0.30207214722
ACH-000153,0.0744079770813
ACH-000159,0.228285931408
ACH-000160,0.334910519433
ACH-000163,0.172789046833
ACH-000167,0.163834995812
ACH-000168,-0.0538135188043
ACH-000169,0.22801317083500003
ACH-000178,-0.12946084235400002
ACH-000182,0.00523879297283
ACH-000183,0.313371779064
ACH-000188,0.16534799321799998
ACH-000189,0.248176415717
ACH-000190,0.150334162438
ACH-000198,0.0140687643655
ACH-000204,0.03763850012119999
ACH-000206,0.083513398426
ACH-000207,0.6306092563979999
ACH-000211,0.05180214125
ACH-000215,0.211020743988
ACH-000221,0.00124193750802
ACH-000222,0.351208847897
ACH-000223,0.223886339878
ACH-000226,0.151978835358
ACH-000227,0.117602951241
ACH-000228,-0.128533470779
ACH-000231,0.0776302591952
ACH-000232,0.147788221553
ACH-000233,0.091593251229
ACH-000234,0.295595038858
ACH-000235,0.181325686417
ACH-000237,0.11112843722000001
ACH-000238,0.0799273114228
ACH-000243,0.098213339331
ACH-000244,0.15682577301
ACH-000246,-0.030393566367700003
ACH-000248,0.09850996725950001
ACH-000250,0.0535271452444
ACH-000251,0.0533231452527
ACH-000253,-0.0214612233567
ACH-000255,0.148930113567
ACH-000256,0.037879062289900005
ACH-000257,-0.0662431860387
ACH-000258,0.25120133295499997
ACH-000259,0.130709638487
ACH-000260,0.005538781501159999
ACH-000261,0.147082081412
ACH-000262,0.130439619074
ACH-000263,0.192913071487
ACH-000264,0.0146474001009
ACH-000265,0.0161348105208
ACH-000266,0.486988843714
ACH-000272,0.129445212723
ACH-000273,0.163353147029
ACH-000274,0.000137010834199
ACH-000277,-0.0007031764016150001
ACH-000278,0.024739533041500002
ACH-000279,0.00825641564992
ACH-000280,0.0683065189946
ACH-000281,0.247197472778
ACH-000288,0.0678861407083
ACH-000291,0.147599777392
ACH-000293,0.295574813017
ACH-000294,0.185191516552
ACH-000295,0.28726766463000003
ACH-000296,0.103885606367
ACH-000302,0.0114406012164
ACH-000304,-0.0751695527291
ACH-000307,0.148401697484
ACH-000308,-0.0466864093551
ACH-000310,0.101756461367
ACH-000311,0.171908621971
ACH-000312,0.149615748889
ACH-000315,0.166362015454
ACH-000316,0.15364455823200002
ACH-000317,0.146274175107
ACH-000318,0.307963540652
ACH-000319,0.0933237234111
ACH-000320,0.470604310408
ACH-000322,0.0668190614174
ACH-000323,0.05105884180459999
ACH-000324,0.0717365052866
ACH-000329,0.055992086014099995
ACH-000330,-0.200953752723
ACH-000331,0.154022645374
ACH-000332,0.0961483932515
ACH-000334,0.303495432108
ACH-000335,-0.056925228479
ACH-000336,0.04844698933759999
ACH-000337,0.058395820758400004
ACH-000339,0.190700927575
ACH-000341,0.384762998688
ACH-000348,0.061942983011800005
ACH-000350,0.23019667660300003
ACH-000352,-0.167039622071
ACH-000356,0.29511785352200004
ACH-000361,-0.0402811388896
ACH-000362,0.0981665257045
ACH-000363,0.0943630080693
ACH-000364,-0.0349195534895
ACH-000365,0.232320684247
ACH-000366,0.173007637951
ACH-000368,-0.0722686148668
ACH-000374,-0.11990249489499999
ACH-000375,0.139881227701
ACH-000376,0.0888736196191
ACH-000381,0.32460644115
ACH-000383,0.0666087237298
ACH-000387,0.041546718476
ACH-000389,0.295318188614
ACH-000390,0.013927287324299998
ACH-000393,0.152074629484
ACH-000395,0.045111971518400004
ACH-000397,0.180592524448
ACH-000401,0.226193852315
ACH-000402,0.09085946058609999
ACH-000403,0.153195059095
ACH-000404,-0.498904854696
ACH-000406,0.131900471748
ACH-000407,0.284019705322
ACH-000408,-0.09661462321280001
ACH-000410,0.245147759595
ACH-000411,0.00861332714532
ACH-000414,0.12877273357000002
ACH-000415,0.0798580315993
ACH-000416,0.106713515228
ACH-000420,0.152404337793
ACH-000421,-0.00371981762476
ACH-000424,-0.18100198093699998
ACH-000425,0.21293926927200002
ACH-000426,0.25231007341600004
ACH-000427,0.243966056963
ACH-000433,0.25072431504500003
ACH-000436,0.403148147618
ACH-000444,-0.09982909653909999
ACH-000445,0.175234239203
ACH-000448,0.124329435525
ACH-000450,0.026282854336
ACH-000452,0.128880119422
ACH-000454,0.163513235123
ACH-000458,0.215746982159
ACH-000459,-0.322530495845
ACH-000460,0.046611345885300005
ACH-000461,0.11929811321599999
ACH-000463,-0.07244811904689999
ACH-000464,-0.0148612627249
ACH-000466,0.13907902575699999
ACH-000467,0.24568779633
ACH-000468,0.20741366905900002
ACH-000469,0.053882989015499996
ACH-000470,0.017680413306599998
ACH-000471,0.0367975251664
ACH-000472,0.0806844619302
ACH-000473,0.19892357622600002
ACH-000475,-0.0283958401737
ACH-000476,-0.03784788727130001
ACH-000477,0.301365987496
ACH-000480,0.0611527624235
ACH-000481,0.23176027299199997
ACH-000483,0.04219716510419999
ACH-000484,0.0752843548112
ACH-000485,0.0443606295595
ACH-000486,0.201505899978
ACH-000487,0.12938714222699998
ACH-000488,0.0716927805918
ACH-000490,-0.047002661795
ACH-000491,0.15373150461100002
ACH-000495,0.0190879092534
ACH-000496,0.0604218829617
ACH-000499,0.23529923197799998
ACH-000500,-0.492272982673
ACH-000502,0.09606712025260002
ACH-000503,-0.107265183146
ACH-000505,0.07310404821380001
ACH-000507,0.0148272157654
ACH-000510,0.133140699555
ACH-000511,0.128106206465
ACH-000512,0.245652944511
ACH-000516,-0.073120563518
ACH-000517,0.04797951687
ACH-000518,0.0314100711588
ACH-000520,0.0338067711796
ACH-000521,0.026839158139
ACH-000522,0.162242015767
ACH-000524,-0.119499876273
ACH-000527,0.13527948182
ACH-000528,-0.257170781371
ACH-000537,-0.0189158293864
ACH-000541,0.284993824919
ACH-000542,0.17531221301600003
ACH-000544,0.0808395378482
ACH-000545,0.380324237513
ACH-000547,0.145501490658
ACH-000548,0.327572872009
ACH-000549,0.18568167847
ACH-000550,0.153297883105
ACH-000552,0.0512019216781
ACH-000556,-0.00476255935639
ACH-000557,0.07581997665580001
ACH-000570,-0.00146257711999
ACH-000571,-0.06902737800410001
ACH-000573,0.0953112483675
ACH-000576,0.0660367620747
ACH-000580,0.0159862392693
ACH-000584,0.0603196472687
ACH-000585,0.285810365896
ACH-000588,0.158364443272
ACH-000589,0.0906723171005
ACH-000591,0.08958610256989999
ACH-000593,0.21691267246399998
ACH-000600,0.089751783981
ACH-000601,0.14556864247
ACH-000604,0.23029700655699997
ACH-000605,0.051716293145399994
ACH-000606,0.06959111885960001
