,UTP15 (84135)
ACH-000278,-1.6795267532700002
ACH-000279,-2.01553882514
ACH-000280,-1.7161188246999999
ACH-000281,-1.68490694831
ACH-000288,-1.5499425331099999
ACH-000291,-1.8323113920700003
ACH-000293,-1.3669066540600001
ACH-000294,-2.2765354929
ACH-000295,-1.49694641072
ACH-000296,-1.5359141672499999
ACH-000302,-1.7687650763
ACH-000304,-1.6945823793299999
ACH-000307,-1.70866566739
ACH-000308,-1.4720878750400002
ACH-000310,-2.1559783310900005
ACH-000311,-1.69638231769
ACH-000312,-1.65805931816
ACH-000315,-1.4461709678999999
ACH-000316,-1.5267970702000002
ACH-000317,-1.6672217792
ACH-000318,-1.55536027564
ACH-000319,-1.65789640686
ACH-000320,-1.94202399968
ACH-000322,-1.73163444477
ACH-000323,-1.51587360147
ACH-000324,-1.9420971247
ACH-000329,-1.57565613232
ACH-000330,-1.51584009677
ACH-000331,-1.37423040222
ACH-000332,-1.6184111896000002
ACH-000334,-1.62143539307
ACH-000335,-1.4967476564200002
ACH-000336,-1.63693525305
ACH-000337,-1.7613058836400002
ACH-000339,-1.7059655140399999
ACH-000341,-1.9087225767700002
ACH-000348,-1.46109909854
ACH-000350,-1.49603169196
ACH-000352,-1.60602660566
ACH-000356,-1.57382771587
ACH-000361,-1.5553198872999998
ACH-000362,-1.8556410556099998
ACH-000363,-1.6683328003
ACH-000364,-1.5843467641799998
ACH-000365,-1.7972867870099998
ACH-000366,-1.7973286663699999
ACH-000368,-1.21421880862
ACH-000374,-1.4813899858500001
ACH-000375,-1.8497316960299999
ACH-000376,-1.5177352472799999
ACH-000381,-1.7320967018400002
ACH-000383,-1.8278654134
ACH-000387,-1.9666841360099998
ACH-000389,-1.6096344946799999
ACH-000390,-1.8009566854400003
ACH-000393,-1.6548960317399999
ACH-000395,-1.87955546531
ACH-000397,-1.5662111628
ACH-000401,-1.6093109261899998
ACH-000402,-1.7108688390200002
ACH-000403,-1.6921907879799998
ACH-000404,-1.44884200762
ACH-000406,-1.66341541826
ACH-000407,-1.7555821879400002
ACH-000408,-1.4756945992700001
ACH-000410,-1.60532687146
ACH-000411,-1.6063739314399998
ACH-000414,-1.82123043646
ACH-000415,-1.69815939966
ACH-000416,-1.6020815314399999
ACH-000420,-1.68275880852
ACH-000421,-1.33884087133
ACH-000424,-1.8139703329199999
ACH-000425,-1.82605895632
ACH-000426,-1.3198135376200002
ACH-000427,-1.4014713763799997
ACH-000433,-1.5368409217299999
ACH-000436,-1.8879807536400002
ACH-000444,-1.74991699216
ACH-000445,-1.49982491989
ACH-000448,-1.6021883142
ACH-000450,-1.45565406521
ACH-000452,-1.6661235195200002
ACH-000454,-1.61766159429
ACH-000458,-1.6147157476700003
ACH-000459,-1.64294418273
ACH-000460,-1.4402681029100002
ACH-000461,-1.9157825757900002
ACH-000463,-1.3730742518399999
ACH-000464,-1.60506257553
ACH-000466,-1.4713199877599998
ACH-000467,-1.37168674544
ACH-000468,-1.5888951761899999
ACH-000469,-1.51415350752
ACH-000470,-1.6338862730500001
ACH-000471,-1.67664587096
ACH-000472,-1.8010910226299999
ACH-000473,-1.5765461763600002
ACH-000475,-1.72498184447
ACH-000476,-1.63643676011
ACH-000477,-2.28386187496
ACH-000480,-1.62569907931
ACH-000481,-1.7552977016900002
ACH-000483,-1.40574715125
ACH-000484,-1.46707280282
ACH-000485,-1.9666057774099999
ACH-000486,-1.7481207037
ACH-000487,-1.6109715415299999
ACH-000488,-1.59057004468
ACH-000490,-1.67373996592
ACH-000491,-1.6190278477700002
ACH-000495,-1.4768555831999999
ACH-000496,-1.7634045638900002
ACH-000499,-1.43313532399
ACH-000500,-2.03405288242
ACH-000502,-1.71480894407
ACH-000503,-1.8707974312400002
ACH-000505,-1.7090905895700002
ACH-000507,-1.58965994004
ACH-000510,-2.10062273542
ACH-000511,-1.6593246284999998
ACH-000512,-1.6856211299500001
ACH-000516,-1.45529759674
ACH-000517,-1.57850623704
ACH-000518,-1.438190116
ACH-000520,-1.5474227685
ACH-000521,-1.76466450562
ACH-000522,-1.79346774607
ACH-000524,-2.00190481112
ACH-000527,-1.7030263567500001
ACH-000528,-1.6006802683599999
ACH-000537,-1.59501807667
ACH-000541,-1.5636854141999998
ACH-000542,-1.84545915877
ACH-000544,-1.5893766272299998
ACH-000545,-1.7837388515700001
ACH-000547,-1.56468057394
ACH-000548,-1.57103102162
ACH-000549,-1.57273623949
ACH-000550,-1.7319765382099999
ACH-000552,-1.58014172296
ACH-000556,-1.6822065448299999
ACH-000557,-1.8929002894099998
ACH-000570,-1.6889637285299999
ACH-000571,-1.8984500262400001
ACH-000573,-1.89988107963
ACH-000576,-1.6534894333399999
ACH-000580,-1.89818977822
ACH-000584,-1.7392533985099998
ACH-000585,-1.84660366594
ACH-000588,-1.7391622276599998
ACH-000589,-1.5941274618099999
ACH-000591,-1.4710360943799998
ACH-000593,-1.7319211538400001
ACH-000600,-1.7371970999700002
ACH-000601,-1.6168967616299998
ACH-000604,-1.71298565989
ACH-000605,-1.69020734553
ACH-000606,-1.4290774970500002
ACH-000608,-1.63381705037
ACH-000614,-2.1166621163599997
ACH-000616,-1.5811116677000001
ACH-000618,-1.71100001403
ACH-000619,-1.5754996312399998
ACH-000620,-1.91907990532
ACH-000621,-1.9615370106099999
ACH-000622,-1.80472176602
ACH-000623,-1.56778101187
ACH-000624,-1.68089421349
ACH-000627,-1.80422194145
ACH-000630,-1.71747266988
ACH-000632,-1.84444284912
ACH-000633,-1.57854984935
ACH-000637,-1.50966069497
ACH-000638,-1.7310413667
ACH-000646,-1.58665338478
ACH-000647,-1.6835775257700003
ACH-000648,-1.5381155438299998
ACH-000649,-1.89570760462
ACH-000651,-1.63208313449
ACH-000652,-1.7133611331299998
ACH-000653,-1.7359700472
ACH-000657,-1.80440344507
ACH-000658,-1.57570588116
ACH-000661,-1.8133909652000002
ACH-000662,-1.13216561803
ACH-000663,-1.8449594079400002
ACH-000665,-1.5849310892500001
ACH-000671,-1.9598383795900003
ACH-000673,-1.69310164284
ACH-000676,-1.7932624926299998
ACH-000677,-1.78000847072
ACH-000681,-1.74673785553
ACH-000682,-1.7483043027400003
ACH-000683,-1.76666212491
ACH-000684,-1.72345688778
ACH-000688,-1.4471909916499999
ACH-000693,-1.55397567482
ACH-000694,-1.78736500126
ACH-000695,-1.9539876153
ACH-000696,-1.46463421089
ACH-000697,-1.6516348801499998
ACH-000699,-1.57338631988
ACH-000701,-1.8021988331299998
ACH-000706,-1.6047255535799998
ACH-000711,-1.47344304908
ACH-000713,-1.6542092773500001
ACH-000714,-1.47971624743
ACH-000718,-1.7395254656099999
ACH-000720,-1.6660114292500001
ACH-000721,-1.65032730766
ACH-000724,-1.37446487368
ACH-000725,-1.60187586149
ACH-000732,-1.68892398524
ACH-000734,-1.86566854199
ACH-000735,-1.7859719413799997
ACH-000736,-1.5040871958700002
ACH-000738,-1.73298657161
ACH-000746,-1.69065459208
ACH-000747,-1.4869924992299999
ACH-000748,-1.35824881189
ACH-000753,-1.9997511641499999
ACH-000756,-1.83490073647
ACH-000757,-1.77462178592
ACH-000758,-1.6202054037600002
ACH-000760,-1.53720263511
ACH-000763,-1.30384343052
ACH-000764,-1.6777416063400001
ACH-000765,-1.29084549773
ACH-000766,-1.7521351514099996
ACH-000767,-1.9736120633200003
ACH-000768,-1.63269529567
ACH-000769,-1.72026963781
ACH-000770,-1.7342984883099997
ACH-000771,-1.38562674592
ACH-000773,-1.8750042946799999
ACH-000776,-1.6860313323299998
ACH-000777,-1.68938811818
ACH-000778,-1.58151475484
ACH-000781,-1.7618572158
ACH-000782,-1.7004818795299999
ACH-000783,-1.45469034041
ACH-000784,-1.84578933588
ACH-000785,-1.7213421498700001
ACH-000787,-1.78095176686
ACH-000788,-1.7728852692
ACH-000791,-1.5118971986200003
ACH-000792,-1.4739740157499999
ACH-000794,-1.70553835256
ACH-000796,-1.79468889119
ACH-000799,-1.34165319308
ACH-000800,-1.81946314472
ACH-000802,-1.56390676107
ACH-000804,-1.8654107029
ACH-000805,-1.78288618053
ACH-000809,-1.6848299015700001
ACH-000810,-1.67021276924
ACH-000811,-1.64730902301
ACH-000817,-1.12103175999
ACH-000819,-1.5785304369100002
ACH-000820,-2.0522504529599996
ACH-000821,-1.7503817582700003
ACH-000822,-1.57883647648
ACH-000823,-1.02483166716
ACH-000824,-2.0891741936000003
ACH-000827,-1.67776207406
ACH-000829,-1.6678928175999999
ACH-000831,-1.5971833402700002
ACH-000832,-1.34597805539
ACH-000833,-1.4939940708700001
ACH-000834,-1.50160566655
ACH-000835,-1.7526557107700003
ACH-000836,-1.7351555229599998
ACH-000837,-1.5604431628400002
ACH-000838,-1.50025091602
ACH-000839,-1.6835725393
ACH-000840,-1.4124635465200002
ACH-000841,-1.61706312311
ACH-000843,-1.5661288911500002
ACH-000846,-1.55535886122
ACH-000847,-1.72478464993
ACH-000848,-1.7245585425799999
ACH-000849,-1.7399829258200001
ACH-000851,-1.5544768957799997
ACH-000855,-1.8434061454
ACH-000856,-1.8770514861200003
ACH-000858,-1.32841157526
ACH-000859,-1.8273995108400003
ACH-000861,-1.48450472803
ACH-000862,-1.6635362824700002
ACH-000865,-1.6746761779700001
ACH-000866,-1.61551181956
ACH-000867,-1.75649273801
ACH-000869,-1.4202449673100002
ACH-000872,-1.67483815252
ACH-000873,-1.68185809748
ACH-000876,-1.28727344319
ACH-000878,-1.6482989130399999
ACH-000880,-1.67488602514
ACH-000881,-1.64612747494
ACH-000882,-1.6720382792500001
ACH-000884,-1.63755591123
ACH-000885,-1.62217254986
ACH-000887,-1.68774956903
ACH-000888,-1.5545707369100001
ACH-000889,-1.8615705274599998
ACH-000890,-1.83782418487
ACH-000896,-1.8067546353200001
ACH-000898,-1.8622508986300002
ACH-000900,-1.66428644125
ACH-000901,-1.73557503154
ACH-000905,-1.6126309951499997
ACH-000906,-1.94152916866
ACH-000907,-1.7229293923599998
ACH-000910,-1.7792650453799999
ACH-000911,-1.53252790157
ACH-000912,-1.3439745218299999
ACH-000913,-1.8740869729599998
ACH-000915,-1.57651341392
ACH-000916,-1.5475556778400001
ACH-000917,-1.7556850070900003
ACH-000921,-1.34249414433
ACH-000924,-1.47795562678
ACH-000926,-1.9226232745700003
ACH-000928,-1.4945976081
ACH-000929,-1.6778532976499998
ACH-000932,-1.57352622134
ACH-000935,-1.7912740867400003
ACH-000936,-1.6119570483399999
ACH-000937,-1.48121539064
ACH-000938,-1.5929281819299999
ACH-000939,-1.78463136355
ACH-000941,-1.4184629161000002
ACH-000943,-1.8212492347999998
ACH-000946,-1.6321863999000001
ACH-000947,-1.6663349796399998
ACH-000948,-1.47161633507
ACH-000950,-1.55160408496
ACH-000953,-1.70209807658
ACH-000957,-1.6165930196399998
ACH-000958,-1.69963525686
ACH-000960,-1.69074491688
ACH-000963,-1.8592389255300001
ACH-000968,-1.60637560443
ACH-000969,-1.56634322966
ACH-000973,-1.8314295749
ACH-000974,-1.96371824055
ACH-000975,-1.92595310851
ACH-000976,-1.4819079939200002
ACH-000978,-1.66064296227
ACH-000980,-1.8166035236000002
ACH-000984,-1.8709891501900002
ACH-000986,-1.68517142729
ACH-000988,-1.44812745383
ACH-000993,-1.45963729635
ACH-000994,-1.368310526
ACH-000996,-1.3492171101800001
ACH-001001,-1.53400717472
ACH-001020,-1.8011620508700001
ACH-001028,-1.8073768662799998
ACH-001031,-1.95133016137
ACH-001038,-1.7815917922
ACH-001048,-1.6446986070700003
ACH-001050,-1.6636962687
ACH-001053,-1.6231825418999999
ACH-001054,-1.7838230657299998
ACH-001061,-1.50578333166
ACH-001067,-1.54216679139
ACH-001075,-1.62972664408
ACH-001096,-1.64642512834
ACH-001128,-1.84463312742
ACH-001134,-1.6002551411000001
ACH-001151,-1.61774566773
ACH-001163,-1.56361060674
ACH-001164,-1.8241200713999999
ACH-001173,-1.64655483016
ACH-001183,-1.3952555112399998
ACH-001184,-1.8154368428299998
ACH-001190,-1.39069441709
ACH-001192,-1.778808409
ACH-001193,-1.56415493051
ACH-001196,-1.48775012366
ACH-001197,-1.83017587315
ACH-001205,-1.62506346555
ACH-001211,-1.9113820366599998
ACH-001212,-1.7861557610599998
ACH-001228,-1.62543036718
ACH-001232,-1.58122132706
ACH-001239,-1.73337162165
ACH-001274,-1.99007523785
ACH-001275,-1.3979805417
ACH-001277,-1.71133742586
ACH-001278,-1.64157423625
ACH-001280,-1.4530953465799998
ACH-001283,-1.4878492299200001
ACH-001289,-1.62367228323
ACH-001295,-1.8637272675299998
ACH-001300,-1.74863670005
ACH-001301,-1.6245927109399998
ACH-001302,-2.08493961265
ACH-001303,-1.8241528454
ACH-001306,-1.62810484911
ACH-001318,-1.80034891687
ACH-001322,-1.55091021238
ACH-001328,-1.5385664486000001
ACH-001332,-1.7189337599599999
ACH-001333,-1.6060337366100002
ACH-001336,-1.56468551611
ACH-001340,-1.54757251407
ACH-001346,-1.4431968957299999
ACH-001353,-1.76619123902
ACH-001354,-2.0010353368500002
ACH-001367,-1.6897318445299998
ACH-001368,-1.64197875396
ACH-001374,-1.77000508666
ACH-001375,-1.68930578363
ACH-001377,-1.54057314964
ACH-001380,-1.59121689035
ACH-001391,-1.4831457607499998
ACH-001407,-2.11352579199
ACH-001408,-1.58978423291
ACH-001413,-1.5294309994400002
ACH-001430,-1.63129988583
ACH-001431,-1.3691566013799998
ACH-001450,-1.53506465002
ACH-001496,-1.9397397204900002
ACH-001500,-1.61926359977
ACH-001521,-1.62082018148
ACH-001523,-1.8294865686000001
ACH-001532,-1.62575012725
ACH-001536,-1.37865445795
ACH-001550,-2.1099071072299997
ACH-001552,-1.8824343768400003
ACH-001554,-1.90972248695
ACH-001645,-1.85143573722
ACH-001654,-1.46319841545
ACH-001715,-1.61100803383
ACH-001735,-1.62208841014
ACH-001736,-1.8018650829099998
ACH-001737,-1.41809868007
ACH-001740,-1.4735169694799999
ACH-001745,-1.8077115661200003
ACH-001750,-1.58002001134
ACH-001765,-1.50140486194
ACH-001956,-1.4865597979700003
ACH-001957,-1.6783475724599999
