,MON2 (23041)
ACH-000004,-0.31605279544799997
ACH-000007,0.358338175386
ACH-000009,-0.07839984776039999
ACH-000011,0.17108537866700002
ACH-000012,-0.31474710860800004
ACH-000013,0.113033536603
ACH-000014,-0.05253312252759999
ACH-000015,-0.306171836443
ACH-000017,-0.399164544023
ACH-000018,-0.482224921183
ACH-000019,0.45933335747599996
ACH-000021,-0.810086176113
ACH-000022,0.016343263877
ACH-000025,-0.5405633916879999
ACH-000028,-0.246743589322
ACH-000030,-0.219404146621
ACH-000035,-0.333549826802
ACH-000036,-0.69387311597
ACH-000037,-0.08276360006649999
ACH-000039,-0.369447001995
ACH-000040,-0.35245639468400003
ACH-000041,-0.123113372366
ACH-000042,-0.211468261668
ACH-000045,-0.563273856307
ACH-000047,-0.330668407236
ACH-000052,0.273529258268
ACH-000053,-0.510638078914
ACH-000054,-0.146919112056
ACH-000055,0.0159601304712
ACH-000060,0.207267869943
ACH-000067,-0.46481662451399997
ACH-000070,-0.395947799599
ACH-000075,-0.215381873898
ACH-000078,-0.270092823566
ACH-000082,0.0437961851446
ACH-000085,-0.05306150591969999
ACH-000086,-0.48089498705899997
ACH-000087,-0.52962861149
ACH-000092,-0.7561000279410001
ACH-000095,-0.173331433423
ACH-000097,-0.019724713522
ACH-000098,-0.42338861712
ACH-000099,-0.364821435352
ACH-000108,-0.120421790553
ACH-000113,-0.0553437926016
ACH-000115,0.00886685844704
ACH-000116,-0.0803524504728
ACH-000118,-0.46924757413400003
ACH-000120,-0.19111546397100002
ACH-000123,-0.551191606304
ACH-000127,-0.157663695785
ACH-000128,-0.24046963876699998
ACH-000132,-0.883976173409
ACH-000133,-0.37439208555
ACH-000137,0.024413381855900005
ACH-000138,-0.09155819572180002
ACH-000142,0.25313657719599997
ACH-000143,-0.014059695063799999
ACH-000146,-0.349784342865
ACH-000148,-0.38238029952799996
ACH-000150,-0.13684181496
ACH-000152,-0.313078327746
ACH-000153,-0.274945554502
ACH-000159,-0.10784586882099999
ACH-000160,0.009122702342629999
ACH-000163,-0.626691231135
ACH-000167,-0.478973647399
ACH-000168,-0.5401940870399999
ACH-000169,-0.169575564246
ACH-000178,-0.587873645592
ACH-000182,-0.105353256604
ACH-000183,-0.047087152160400006
ACH-000188,-0.386573798151
ACH-000189,-0.509689786016
ACH-000190,-0.294717804518
ACH-000198,0.21491661041
ACH-000204,-0.39185018830799995
ACH-000206,-0.5146221083120001
ACH-000207,-0.54156199815
ACH-000211,-0.233076035464
ACH-000215,-0.444322145845
ACH-000221,-0.17062650792800002
ACH-000222,-0.278712894403
ACH-000223,-0.103872983123
ACH-000226,-0.16729814738
ACH-000227,-0.120294605395
ACH-000228,-0.0316321870507
ACH-000231,-0.155899878499
ACH-000232,-0.0905679928217
ACH-000233,-0.5778975535490001
ACH-000234,-0.22505711722600003
ACH-000235,-0.0880537496145
ACH-000237,-0.412511273471
ACH-000238,-0.5129070982289999
ACH-000243,-0.8957498234190001
ACH-000244,-0.916312963979
ACH-000246,-0.550477610277
ACH-000248,-0.180061665204
ACH-000250,-0.297934751271
