,MTRNR2L8 (100463486)
ACH-000004,-0.751638405773
ACH-000007,-0.7065248238590001
ACH-000009,-0.7520301156929999
ACH-000011,-0.529791112566
ACH-000012,-0.6244826486039999
ACH-000013,-0.631708361883
ACH-000014,-0.93624108469
ACH-000015,-0.6082673291139999
ACH-000017,-0.546081011277
ACH-000018,-0.621857313649
ACH-000019,-0.580609660908
ACH-000021,-0.781110660711
ACH-000022,-0.6670386053840001
ACH-000025,-0.6663312155100001
ACH-000028,-0.7289995858670001
ACH-000030,-0.6779570116220001
ACH-000035,-0.7097670265449999
ACH-000036,-0.642369968963
ACH-000037,-0.642905298471
ACH-000039,-0.84337009152
ACH-000040,-0.553834990873
ACH-000041,-0.782363957042
ACH-000042,-0.6989281540729999
ACH-000045,-0.674822164158
ACH-000047,-0.61913787595
ACH-000052,-0.680581759137
ACH-000053,-0.592138186177
ACH-000054,-0.57361340585
ACH-000055,-0.853674623721
ACH-000060,-0.68489092371
ACH-000067,-0.611810850688
ACH-000070,-0.634673506496
ACH-000075,-0.659731460501
ACH-000078,-0.626608367965
ACH-000082,-0.576730854554
ACH-000085,-0.575148878348
ACH-000086,-0.659812679767
ACH-000087,-0.596949102487
ACH-000092,-0.524055595767
ACH-000095,-0.710528876469
ACH-000097,-0.5985046267759999
ACH-000098,-0.620733025797
ACH-000099,-0.6109512183169999
ACH-000108,-0.778919366698
ACH-000113,-0.591334383596
ACH-000115,-0.542340524407
ACH-000116,-0.554811998769
ACH-000118,-0.649550171642
ACH-000120,-0.773626178442
ACH-000123,-0.6989047782109999
ACH-000127,-0.582838544106
ACH-000128,-0.612947968385
ACH-000132,-0.7796088224050001
ACH-000133,-0.6046660724840001
ACH-000137,-0.8033709091210001
ACH-000138,-0.700891291268
ACH-000142,-0.7396394356010001
ACH-000143,-0.812752479278
ACH-000146,-0.7189982489319999
ACH-000148,-0.614079970635
ACH-000150,-0.616043455528
ACH-000152,-0.612782936983
ACH-000153,-0.7926035942659999
ACH-000159,-0.741770029332
ACH-000160,-0.712566730027
ACH-000163,-0.643234234158
ACH-000167,-0.596036172104
ACH-000168,-0.6522459474360001
ACH-000169,-0.615612386813
