,POTEF (728378)
ACH-000277,0.0295372304501
ACH-000278,0.0761697300773
ACH-000279,-0.24517855819899997
ACH-000280,-0.111568626542
ACH-000281,0.149721119879
ACH-000288,-0.318141470644
ACH-000291,-0.146315006574
ACH-000293,0.110095967082
ACH-000294,0.118247336018
ACH-000295,0.209410405832
ACH-000296,0.0644248299603
ACH-000302,-0.08805526339360001
ACH-000304,0.0416306397142
ACH-000307,-0.176627171528
ACH-000308,-0.16523520838
ACH-000310,-0.115246898505
ACH-000311,0.113745406039
ACH-000312,-0.0716543220179
ACH-000315,0.28959854065499996
ACH-000316,-0.125757643226
ACH-000317,-0.158035794296
ACH-000318,-0.380154166338
ACH-000319,-0.0284686038258
ACH-000320,-0.081406262267
ACH-000322,-0.138430608755
ACH-000323,-0.153121967825
ACH-000324,-0.150333217724
ACH-000329,-0.263623660349
ACH-000330,-0.0290140616255
ACH-000331,-0.06418311336930001
ACH-000332,0.0758462771344
ACH-000334,-0.212813345678
ACH-000335,0.061936147777199996
ACH-000336,-0.466514466366
ACH-000337,0.0612269184162
ACH-000339,0.094176590518
ACH-000341,-0.0262508616842
ACH-000348,-0.25570067952
ACH-000350,-0.107066674033
ACH-000352,0.0478735465541
ACH-000356,-0.0168773397085
ACH-000361,-0.09699310607169999
ACH-000362,-0.0936038654593
ACH-000363,-0.245624650138
ACH-000364,-0.153097157772
ACH-000365,0.018466334061900003
ACH-000366,-0.017004440976200002
ACH-000368,0.14791019639699998
ACH-000374,0.00304058327193
ACH-000375,-0.027161449655800002
ACH-000376,-0.134393383401
ACH-000381,0.179865712555
ACH-000383,-0.120378316104
ACH-000387,0.06435741586799999
ACH-000389,0.0803627593108
ACH-000390,-0.24453483249000002
ACH-000393,-0.27428843439399997
ACH-000395,-0.08674102497580001
ACH-000397,-0.100262977341
ACH-000401,-0.31246615823699997
ACH-000402,0.22265957823000002
ACH-000403,-0.341561010977
ACH-000404,0.245639022166
ACH-000406,0.0198183738218
ACH-000407,-0.22277234647
ACH-000408,0.0298089696025
ACH-000410,0.0697961926178
ACH-000411,-0.08204539015
ACH-000414,-0.271665807007
ACH-000415,-0.115849785406
ACH-000416,-0.0712936765588
ACH-000420,-0.447452431355
ACH-000421,-0.0536523652267
ACH-000424,-0.478201426044
ACH-000425,-0.0608920147668
ACH-000426,-0.0338336904968
ACH-000427,-0.24864026403900003
ACH-000433,-0.13026518845
ACH-000436,-0.0543607468954
ACH-000444,-0.080858931417
ACH-000445,-0.12728988229399998
ACH-000448,0.0990658361816
ACH-000450,0.206583478243
ACH-000452,-0.07343836246299999
ACH-000454,0.140649997825
ACH-000458,-0.0129255580275
ACH-000459,-0.0627860396615
ACH-000460,-0.103812210008
ACH-000461,-0.165439868584
ACH-000463,-0.07744621166589999
ACH-000464,-0.388217888825
ACH-000466,-0.113852744858
ACH-000467,-0.0116753541252
ACH-000468,-0.0232494315528
ACH-000469,-0.07440207128330001
ACH-000470,-0.143138616527
ACH-000471,0.05552393949519999
ACH-000472,-0.0896353661462
ACH-000473,0.014191164643700002
ACH-000475,-0.311755857716
ACH-000476,-0.12977691478700001
ACH-000477,-0.5292145650010001
ACH-000480,0.0815908849647
ACH-000481,-0.401824666413
ACH-000483,0.0753779932536
ACH-000484,0.00536681006528
ACH-000485,-0.15100389409499998
ACH-000486,0.0314997395173
ACH-000487,0.0621905858672
ACH-000488,-0.0688667141686
ACH-000490,0.0287468906127
ACH-000491,-0.15655090893200002
ACH-000495,-0.378455287133
ACH-000496,0.0424789964735
ACH-000499,-0.291338942662
ACH-000500,-1.2469344731799998
ACH-000502,-0.018584957593599998
ACH-000503,0.011374804366699999
ACH-000505,-0.09724459172980002
ACH-000507,-0.322243553485
ACH-000510,-0.308978592298
ACH-000511,-0.317221786157
ACH-000512,-0.33636570356600004
ACH-000516,-0.18494798651500002
ACH-000517,-0.36272298539700004
ACH-000518,0.0831022008088
ACH-000520,-0.269400682798
ACH-000521,-0.377497648436
ACH-000522,-0.219574077846
ACH-000524,-0.106774368361
ACH-000527,0.138668876043
ACH-000528,0.146957451566
ACH-000537,0.08809962594620001
ACH-000541,-0.332097282629
ACH-000542,0.00264072411454
ACH-000544,-0.027462732108299998
ACH-000545,-0.29616025158000003
ACH-000547,0.051164058218800004
ACH-000548,-0.148704058489
ACH-000549,-0.20272576278700002
ACH-000550,-0.140976830386
ACH-000552,0.10575255074300001
ACH-000556,-0.16178254768
ACH-000557,-0.349370593875
ACH-000570,-0.273457932234
ACH-000571,-0.296229919184
ACH-000573,0.05470605269019999
ACH-000576,-0.09095419796330001
ACH-000580,-0.22184264327300002
ACH-000584,0.04206373912959999
ACH-000585,0.035670714717
ACH-000588,0.117672545922
ACH-000589,0.083589398908
ACH-000591,-0.44512805943899997
ACH-000593,-0.16823446892299998
ACH-000600,-0.31074194238200004
ACH-000601,-0.10551292283500001
ACH-000604,0.322506852219
ACH-000605,-0.132806691394
ACH-000606,-0.161738245071
ACH-000608,-0.23256798428000003
ACH-000614,0.174820034767
ACH-000616,0.0105880789404
ACH-000618,0.115135983814
ACH-000619,-0.167820090936
ACH-000620,0.08345829816589999
ACH-000621,0.05003154057900001
ACH-000622,-0.20429041618299998
ACH-000623,-0.12042227342700002
ACH-000624,-0.157268812514
ACH-000627,0.140686150792
ACH-000630,-0.225589710831
ACH-000632,-0.361712965446
ACH-000633,-0.158068952568
ACH-000637,-0.08789523477569999
ACH-000638,0.006604402586810001
ACH-000646,0.30365728190900004
ACH-000647,0.126172009804
ACH-000648,-0.181029293108
ACH-000649,-0.19446492594
ACH-000651,-0.0528283211224
ACH-000652,-0.11288153368699999
ACH-000653,-0.119568139288
ACH-000657,-0.157096308445
ACH-000658,-0.579469334895
ACH-000661,0.0967785859071
ACH-000662,-0.158744362458
ACH-000663,-0.29218711054499996
ACH-000665,-0.114500801197
ACH-000671,0.041084488406699995
ACH-000673,-0.261544533736
ACH-000676,-0.041714053807900005
ACH-000677,-0.266606557919
ACH-000681,-0.0666939106697
ACH-000682,-0.0226544943319
ACH-000683,-0.0316445961109
ACH-000684,0.0061729946101899994
ACH-000688,0.035188339782
ACH-000693,-0.0773594230054
ACH-000694,0.0717678946209
ACH-000695,-0.0437497269675
ACH-000696,-0.27002373620000003
ACH-000697,-0.216774302632
ACH-000699,0.037911877487699995
ACH-000701,0.010229977307100001
ACH-000706,-0.14742799097
ACH-000711,-0.080524510899
ACH-000713,0.00832646434195
ACH-000714,-0.13880659210000001
ACH-000718,-0.153704904153
ACH-000720,-0.185565865894
ACH-000721,-0.276110866641
ACH-000724,0.240593918117
ACH-000725,0.0617223051874
ACH-000732,-0.335888538939
ACH-000734,-0.030816262757900004
ACH-000735,-0.2697888456
ACH-000736,-0.191772965707
ACH-000738,-0.215632875784
ACH-000746,0.00879609532232
ACH-000747,0.0413484118404
ACH-000748,0.185778184297
ACH-000753,0.0608254332095
ACH-000756,-0.0594333407131
ACH-000757,-0.0695972915795
ACH-000758,-0.0789216777863
ACH-000760,-0.17346361775199998
ACH-000763,-0.17767115458299998
ACH-000764,0.0974538557123
ACH-000765,-0.0870187711324
ACH-000766,-0.24086557939800002
ACH-000767,-0.21288358655900003
ACH-000768,-0.267162415231
ACH-000769,-0.0436825744322
ACH-000770,-0.11109658767000001
ACH-000771,-0.0244726621303
ACH-000773,-0.182380396889
ACH-000776,-0.10115116037699999
ACH-000777,-0.00212675842877
ACH-000778,-0.294228890499
ACH-000781,-0.10364006967700001
ACH-000782,-0.195554440601
ACH-000783,-0.3553532323
ACH-000784,-0.10309954467900001
ACH-000785,-0.0747577270225
ACH-000787,0.10615421644300001
ACH-000788,-0.0193002664833
ACH-000791,-0.143158464248
ACH-000792,0.034675993533699996
ACH-000794,-0.23455051172
ACH-000796,0.0671818386806
ACH-000799,-0.0696444828525
ACH-000800,-0.043770777498699995
ACH-000802,-0.110813721676
ACH-000804,-0.027935984415700003
ACH-000805,0.156006033515
ACH-000809,-0.40413181986900004
ACH-000810,0.440841999419
ACH-000811,-0.192520991126
ACH-000817,-0.0828661259
ACH-000819,-0.13544525218800002
ACH-000820,-0.0321025301762
ACH-000821,-0.122558315975
ACH-000822,-0.04588785621719999
ACH-000823,-0.1110320568
ACH-000824,-0.29691748972800003
ACH-000827,-0.049800510274199995
ACH-000829,0.018763925927599998
ACH-000831,-0.0381680442599
ACH-000832,-0.0495635245412
ACH-000833,-0.00421830286126
ACH-000834,0.0765131048562
ACH-000835,-0.0035107652254
ACH-000836,-0.303080363663
ACH-000837,0.044672536762399996
ACH-000838,0.06975620610899999
ACH-000839,-0.140162207834
ACH-000840,-0.12938446458300001
ACH-000841,-0.177848010546
ACH-000843,0.0261215855686
ACH-000846,-0.030238813739200003
ACH-000847,-0.261359712095
ACH-000848,0.058093868753399995
ACH-000849,-0.32580199560199996
ACH-000851,0.328047101274
ACH-000855,0.06520374504990001
ACH-000856,0.0884832882055
ACH-000858,-0.152790419505
ACH-000859,0.0503793969063
ACH-000861,0.0661415632887
ACH-000862,-0.07683508787160001
ACH-000865,0.0463212698982
ACH-000866,-0.00834557297022
ACH-000867,-0.175762538521
ACH-000869,0.107838491249
ACH-000872,0.0523490476432
ACH-000873,0.2328329194
ACH-000876,0.104921997091
ACH-000878,0.160598661232
ACH-000880,-0.24581766431
ACH-000881,-0.09761562300380001
ACH-000882,0.11538362493200001
ACH-000884,-0.16526497559599998
ACH-000885,0.0200763132511
ACH-000887,-0.178151924664
ACH-000888,-0.338511454443
ACH-000889,-0.144318488587
ACH-000890,-0.111137605722
ACH-000896,0.08079836808339999
ACH-000898,-0.369592844273
ACH-000900,-0.0324466666167
ACH-000901,-0.0370789587976
ACH-000905,-0.220534102968
ACH-000906,-0.06382888469169999
ACH-000907,-0.286527132579
ACH-000910,0.10041276056500001
ACH-000911,-0.282667941301
ACH-000912,-0.0738219243373
ACH-000913,0.0170735699517
ACH-000915,0.08824939568830001
ACH-000916,-0.47629184279700004
ACH-000917,0.22987280398600002
ACH-000921,-0.146588778772
ACH-000924,-0.054475106861500006
ACH-000926,-0.141185680601
ACH-000928,0.013012371921800001
ACH-000929,0.0558275438734
ACH-000932,-0.214627885731
ACH-000935,0.166560200288
ACH-000936,-0.16329831230699998
ACH-000937,-0.306112028149
ACH-000938,-0.31460014195
ACH-000939,0.0595863998614
ACH-000941,-0.360862154176
ACH-000943,-0.0335600638504
ACH-000946,0.10861976984300001
ACH-000947,-0.0249651394341
ACH-000948,-0.15940841535800002
ACH-000950,-0.08563438146819999
ACH-000953,-0.39026277835199996
ACH-000957,0.162947880174
ACH-000958,-0.134519707548
ACH-000960,-0.23852960977200002
ACH-000963,-0.18309340173099997
ACH-000968,0.22076615938900002
ACH-000969,0.11625741403100001
ACH-000973,-0.126315552993
ACH-000974,-0.07098495578189999
ACH-000975,-0.329228503336
ACH-000976,-0.167718649853
ACH-000978,-0.0832846343276
ACH-000980,-0.0326349326321
ACH-000984,0.134668890089
ACH-000986,-0.0975434321356
ACH-000988,0.0334479215522
ACH-000993,-0.10738707333799999
ACH-000994,0.006123259139669999
ACH-000996,-0.224184216408
ACH-001001,-0.17155005723000002
ACH-001020,0.25035712797
ACH-001028,-0.0750952482576
ACH-001031,0.184807427701
ACH-001038,-0.21156510090599998
ACH-001048,-0.250849463715
ACH-001050,-0.052377967360000006
ACH-001053,0.0174411319659
ACH-001054,0.0143865711092
ACH-001061,-0.0527689978414
ACH-001067,-0.0516702463029
ACH-001075,-0.21624497015
ACH-001096,0.11322214509199999
ACH-001128,0.249512501534
ACH-001134,0.009127925654339999
ACH-001151,-0.07519229431310001
ACH-001163,-0.27477110950399997
ACH-001164,-0.388301658403
ACH-001173,-0.330666515422
ACH-001183,0.0568199056616
ACH-001184,-0.25668385608399996
ACH-001190,0.005391695000189999
ACH-001192,0.0312862387125
ACH-001193,0.214099738538
ACH-001196,-0.016829788287100002
ACH-001197,0.0835199889821
ACH-001205,-0.037267308600099996
ACH-001211,-0.24730709259300002
ACH-001212,-0.17059893076299998
ACH-001228,-0.22792244871999998
ACH-001232,0.076650530806
ACH-001239,-0.17979477435
ACH-001274,-0.0192044816753
ACH-001275,-0.141227387381
ACH-001277,0.128332928793
ACH-001278,0.151453974425
ACH-001280,-0.289912044166
ACH-001283,0.08008380502389999
ACH-001289,-0.19582203160599998
ACH-001295,-0.22039755677900003
ACH-001300,-0.457019400907
ACH-001301,-0.015396579914200001
ACH-001302,-0.0666058242393
ACH-001303,-0.597376581039
ACH-001306,-0.123246415946
ACH-001318,-0.152979301554
ACH-001322,-0.0748387427613
ACH-001328,-0.335810635199
ACH-001332,-0.15720908394000002
ACH-001333,0.141669046595
ACH-001336,-0.267949733533
ACH-001340,-0.182189011848
ACH-001346,-0.056704916809
ACH-001353,-0.294647744358
ACH-001354,-0.150536419915
ACH-001367,-0.021460758224599998
ACH-001368,-0.286348584848
ACH-001374,-0.646994366215
ACH-001375,-0.21922007804000002
ACH-001377,-0.11609230731699999
ACH-001380,-0.0773228964854
ACH-001391,-0.254597230819
ACH-001407,-0.103338349596
ACH-001408,-0.08581856906030001
ACH-001413,-0.357355782835
ACH-001430,-0.022224143900099996
ACH-001431,-0.150446237069
ACH-001450,0.33209893802499996
ACH-001496,-0.334606265009
ACH-001500,-0.0421612264509
ACH-001521,-0.596844475354
ACH-001523,0.0957561062558
ACH-001532,-0.145761971954
ACH-001536,-0.527952258069
ACH-001550,-0.08588757784119999
ACH-001552,0.33001126924199997
ACH-001554,-0.0833378177719
ACH-001645,-0.0274740969062
ACH-001654,0.044955585788400004
ACH-001715,0.0731050584854
ACH-001735,-0.224096392124
ACH-001736,-0.313675536136
ACH-001737,-0.371044641941
ACH-001740,-0.17513477804400002
ACH-001745,-0.08243346487210002
ACH-001750,-0.286603700556
ACH-001765,-0.449047793283
ACH-001956,-0.18192938198300002
ACH-001957,-0.356916515796
