,MPV17 (4358)
ACH-000159,-0.175799372257
ACH-000160,-0.0637806097447
ACH-000163,-0.149330562204
ACH-000167,-0.0627593162048
ACH-000168,-0.1684567509
ACH-000169,-0.18060724051399998
ACH-000178,-0.113198752873
ACH-000182,-0.04488917843
ACH-000183,-0.260586563368
ACH-000188,-0.12153333295299999
ACH-000189,-0.366068372253
ACH-000190,-0.19669114186500003
ACH-000198,-0.080633269348
ACH-000204,-0.10054311685799999
ACH-000206,0.0538583130176
ACH-000207,-0.0910682355689
ACH-000211,-0.09506333119030001
ACH-000215,-0.23010436980300003
ACH-000221,-0.026249056473
ACH-000222,0.07071774035
ACH-000223,-0.129859291994
ACH-000226,-0.109355119413
ACH-000227,-0.498802594115
ACH-000228,-0.25216482007
ACH-000231,-0.0653790114815
ACH-000232,-0.270583277992
ACH-000233,-0.167449237714
ACH-000234,-0.244436831057
ACH-000235,-0.11431294009199999
ACH-000237,-0.024800177497400003
ACH-000238,-0.270679457704
ACH-000243,-0.22000850923300003
ACH-000244,-0.101116918962
ACH-000246,-0.040667025471
ACH-000248,-0.0022036026520999997
ACH-000250,-0.0627280972511
ACH-000251,-0.215876012398
ACH-000253,-0.0577505444539
ACH-000255,-0.0753622805193
ACH-000256,-0.268267961001
ACH-000257,0.263238943286
ACH-000258,-0.258739675955
ACH-000259,-0.10485327171700001
ACH-000260,-0.209326097593
ACH-000261,-0.0956064426241
ACH-000262,-0.131141494865
ACH-000263,-0.0574927300994
ACH-000264,-0.214598812898
ACH-000265,-0.0178221498955
ACH-000266,-0.119820800436
ACH-000272,-0.198272469386
ACH-000273,-0.14884567811
ACH-000274,-0.181777558195
ACH-000277,-0.205278337241
ACH-000278,-0.057736732262900006
ACH-000279,-0.189535462352
ACH-000280,-0.029111791154499998
ACH-000281,-0.146049088322
ACH-000288,-0.250693278761
ACH-000291,-0.0148212187694
ACH-000293,-0.149549680824
ACH-000294,-0.0567913456026
ACH-000295,0.22055864002099998
ACH-000296,-0.0142928464063
ACH-000302,-0.12281727706599999
ACH-000304,0.08646062501289999
ACH-000307,-0.175425473436
ACH-000308,-0.136328197956
ACH-000310,-0.14256748754100002
ACH-000311,-0.0480960176665
ACH-000312,-0.111256894485
ACH-000315,-0.31021487770100004
ACH-000316,-0.146876223275
ACH-000317,-0.0545744815517
ACH-000318,-0.214332846367
ACH-000319,-0.031089624314000003
ACH-000320,-0.00394068573728
ACH-000322,-0.133124808435
ACH-000323,-0.110532777657
ACH-000324,-0.10618762153999999
ACH-000329,-0.173354987784
ACH-000330,-0.12151122148
ACH-000331,-0.13490885666400002
ACH-000332,-0.199314002922
ACH-000334,-0.416433274604
ACH-000335,-0.274914480237
ACH-000336,-0.106402520262
ACH-000337,-0.283015734337
ACH-000339,-0.0222532590069
ACH-000341,-0.294131059809
ACH-000348,-0.107825801193
ACH-000350,-0.061514994991300004
ACH-000352,-0.0751277819235
ACH-000356,-0.0104178830594
ACH-000361,0.0570254188953
ACH-000362,-0.254916879375
ACH-000363,-0.155905421371
ACH-000364,-0.13880294554199998
ACH-000365,-0.165692272553
ACH-000366,-0.298198232365
ACH-000368,-0.235884643315
ACH-000374,-0.032866856772
ACH-000375,-0.30538228297200004
ACH-000376,-0.18776248512200003
ACH-000381,-0.20414479849
ACH-000383,-0.114065888595
ACH-000387,-0.12208303685699999
ACH-000389,-0.330552537448
ACH-000390,-0.29652354269299996
ACH-000393,-0.20354135681899999
ACH-000395,-0.48998477118699996
ACH-000397,-0.167154410163
ACH-000401,-0.335088798862
ACH-000402,-0.25362619725900004
ACH-000403,-0.349089915603
ACH-000404,-0.45805305997
ACH-000406,-0.154567912255
ACH-000407,-0.284618580728
ACH-000408,-0.231101496672
ACH-000410,-0.174318715313
ACH-000411,0.158470324143
ACH-000414,0.0104196668064
ACH-000415,-0.09829972757649999
ACH-000416,-0.055243199248599995
ACH-000420,-0.24840006657900002
ACH-000421,-0.0686408435007
ACH-000424,-0.285960762997
ACH-000425,-0.132650327177
ACH-000426,-0.251735109534
ACH-000427,-0.0309310172093
ACH-000433,0.0272468304562
ACH-000436,0.08129877720369999
ACH-000444,-0.0648921869162
ACH-000445,0.0979484515759
ACH-000448,-0.113574187994
ACH-000450,-0.0528357419286
ACH-000452,-0.1810450425
ACH-000454,-0.164465343624
ACH-000458,-0.095489747912
ACH-000459,-0.0222728371518
ACH-000460,-0.17658913504299997
ACH-000461,-0.146672153246
ACH-000463,-0.0285540577155
ACH-000464,-0.253866828522
ACH-000466,-0.17988488694000002
ACH-000467,-0.41842200923100004
ACH-000468,-0.115089257987
ACH-000469,-0.142804378013
ACH-000470,-0.248768021778
ACH-000471,-0.0696254890258
ACH-000472,-0.150893622153
ACH-000473,-0.10884418979800001
ACH-000475,-0.351864467947
ACH-000476,-0.0513937609877
ACH-000477,-0.100157466971
ACH-000480,-0.34488506399400004
ACH-000481,-0.16842017048
ACH-000483,-0.017957357083
ACH-000484,-0.276494016086
ACH-000485,0.117547581787
ACH-000486,-0.03878659615280001
ACH-000487,-0.290872293773
ACH-000488,-0.0885041066096
ACH-000490,-0.09038508152889999
ACH-000491,-0.48240244750600003
ACH-000495,-0.38425915171499997
ACH-000496,-0.172645804232
ACH-000499,-0.545135107867
ACH-000500,-0.264294818836
ACH-000502,-0.05933179089869999
ACH-000503,0.10283198495
ACH-000505,-0.143587845936
ACH-000507,-0.162814531556
ACH-000510,-0.0192514360565
ACH-000511,-0.249831014744
ACH-000512,-0.5908336971270001
ACH-000516,-0.165822643845
ACH-000517,-0.22759167469500002
ACH-000518,-0.267127943841
ACH-000520,-0.0395273320499
ACH-000521,-0.169611708857
ACH-000522,-0.18846246154899998
ACH-000524,-0.11568841908500001
ACH-000527,-0.11621172784499999
ACH-000528,-0.023454573745599998
ACH-000537,0.0024887938201
ACH-000541,-0.405366061473
ACH-000542,-0.12955506502
ACH-000544,-0.14316257354800002
ACH-000545,-0.18267191449499998
ACH-000547,0.0841372513603
ACH-000548,-0.0407663669969
ACH-000549,-0.14633628397
ACH-000550,-0.18206873073
ACH-000552,-0.10112584574899999
ACH-000556,-0.0279184292245
ACH-000557,-0.326434227545
ACH-000570,-0.214598311115
ACH-000571,-0.26196203553
ACH-000573,-0.0720633672078
ACH-000576,-0.135969981877
ACH-000580,0.09674486120639998
ACH-000584,-0.166669454636
ACH-000585,-0.18906390248399998
ACH-000588,-0.0690778344149
ACH-000589,-0.0643428520737
ACH-000591,-0.34994543770000003
ACH-000593,-0.12205187402
ACH-000600,-0.18149164957199998
ACH-000601,-0.0331126353431
ACH-000604,-0.0022757027147499997
ACH-000605,-0.0673722430041
ACH-000606,-0.187083413015
ACH-000608,-0.38026227120800005
ACH-000614,-0.17414266603300002
ACH-000616,-0.0699913337907
ACH-000618,-0.133802344304
ACH-000619,-0.180005918127
ACH-000620,-0.18900443592500002
ACH-000621,-0.11888970819599999
ACH-000622,-0.401400807027
ACH-000623,-0.105795348466
ACH-000624,-0.20533974446199998
ACH-000627,-0.10991329806299999
ACH-000630,-0.30707588815299997
ACH-000632,-0.243506336607
ACH-000633,0.014512872714
ACH-000637,-0.16949046494699999
ACH-000638,-0.08776992523569999
ACH-000646,0.0739543044103
ACH-000647,-0.118714399397
ACH-000648,-0.125484286099
ACH-000649,-0.137476033529
ACH-000651,-0.337632098018
ACH-000652,-0.16682746108899998
ACH-000653,-0.267803759435
ACH-000657,-0.149591322356
ACH-000658,-0.116329855176
ACH-000661,-0.128390393188
ACH-000662,0.038554709134699994
ACH-000663,0.00014853135535100001
ACH-000665,-0.133537941784
ACH-000671,-0.16985425362
ACH-000673,-0.18787594240699998
ACH-000676,-0.0350823444859
ACH-000677,-0.0104551056745
ACH-000681,0.04420541701069999
ACH-000682,-0.19232845242
ACH-000683,-0.256011088817
ACH-000684,-0.182660976358
ACH-000688,-0.0939559227463
ACH-000693,-0.208834823404
ACH-000694,-0.112070648784
ACH-000695,-0.14836367295800001
ACH-000696,-0.18713178152899998
ACH-000697,-0.18131226669599998
ACH-000699,-0.0837611518335
ACH-000701,-0.31985570452100004
ACH-000706,-0.13431548897099999
ACH-000711,-0.189578711829
ACH-000713,-0.33707294017800005
ACH-000714,-0.28746273617
ACH-000718,-0.343745858732
ACH-000720,-0.0995042293163
ACH-000721,-0.19299204005999998
ACH-000724,-0.029870774273700003
ACH-000725,-0.0171644428359
ACH-000732,-0.19280923102400002
ACH-000734,-0.414881928725
ACH-000735,-0.143863163623
ACH-000736,-0.09951571758739998
ACH-000738,-0.120666141399
ACH-000746,-0.25324580780699996
ACH-000747,-0.14880124299699998
ACH-000748,-0.074406364362
ACH-000753,-0.138130705229
ACH-000756,0.023619060621599998
ACH-000757,0.0453710102508
ACH-000758,0.0536630012251
ACH-000760,-0.116062802259
ACH-000763,-0.035347411538699997
ACH-000764,-0.15283073484200002
ACH-000765,-0.06652049167259999
ACH-000766,-0.08923638630760002
ACH-000767,-0.23581649012800002
ACH-000768,-0.030565656639400002
ACH-000769,-0.178226580502
ACH-000770,-0.282599679457
ACH-000771,-0.104792127343
ACH-000773,-0.26703684087699997
ACH-000776,-0.246063919653
ACH-000777,-0.25876412556
ACH-000778,-0.281888512528
ACH-000781,-0.207948671993
ACH-000782,-0.09349627306669998
ACH-000783,-0.191988007647
ACH-000784,-0.099884103109
ACH-000785,-0.288503317414
ACH-000787,-0.29127745139600003
ACH-000788,-0.126048649523
ACH-000791,-0.17243628302
ACH-000792,-0.0883984029597
ACH-000794,-0.470477175776
ACH-000796,-0.19490095698100002
ACH-000799,-0.0698377428439
ACH-000800,-0.406781450207
ACH-000802,-0.274993050929
ACH-000804,-0.361053350343
ACH-000805,-0.137258460183
ACH-000809,-0.269337002816
ACH-000810,-0.09568294637180001
ACH-000811,-0.276235224801
ACH-000817,-0.114354378356
ACH-000819,-0.0598610710422
ACH-000820,0.40323652903499996
ACH-000821,-0.005777014637890001
ACH-000822,-0.22023937884599998
ACH-000823,-0.19709278238400002
ACH-000824,-0.191677310557
ACH-000827,-0.011488162554899999
ACH-000829,-0.442019618406
ACH-000831,-0.194411268293
ACH-000832,0.0460733269569
ACH-000833,-0.0538697500579
ACH-000834,-0.172009545961
ACH-000835,-0.0826600672331
ACH-000836,-0.183735046513
ACH-000837,-0.141997067957
ACH-000838,-0.0419425414554
ACH-000839,-0.0363530347866
ACH-000840,-0.140886131961
ACH-000841,-0.17122246506799998
ACH-000843,-0.25165499013799997
ACH-000846,-0.0381244662492
ACH-000847,-0.08394278600199999
ACH-000848,-0.126428196889
ACH-000849,-0.231621783918
ACH-000851,-0.0319532705813
ACH-000855,-0.042460990616800004
ACH-000856,-0.28996222581000003
ACH-000858,0.0846368037265
ACH-000859,0.0663183433071
ACH-000861,-0.23386171783799997
ACH-000862,-0.11343911619000001
ACH-000865,-0.0813507711378
ACH-000866,-0.30989133535700003
ACH-000867,-0.112024005275
ACH-000869,0.04277703555790001
ACH-000872,-0.039392020686
ACH-000873,-0.319452569318
ACH-000876,-0.176865339521
ACH-000878,-0.0494415529491
ACH-000880,-0.19466043804000002
ACH-000881,-0.0687633621488
ACH-000882,-0.144027944005
ACH-000884,-0.047701117478900004
ACH-000885,-0.117738699813
ACH-000887,-0.13695335554000002
ACH-000888,-0.0962250981443
ACH-000889,-0.231236803228
ACH-000890,-0.10105458391000001
ACH-000896,-0.19931156775400002
ACH-000898,-0.205112641812
ACH-000900,-0.09283695762739999
ACH-000901,-0.22364584562399997
ACH-000905,-0.310663940786
ACH-000906,-0.137495384793
ACH-000907,0.0318279637974
ACH-000910,0.032500764892199996
ACH-000911,-0.29807446511999997
ACH-000912,-0.056861271079400005
ACH-000913,-0.120396520128
ACH-000915,-0.034727775430900006
ACH-000916,0.0506870506529
ACH-000917,-0.0615743097387
ACH-000921,-0.022008712001000002
ACH-000924,0.0400869476898
ACH-000926,-0.12165983860099999
ACH-000928,-0.167206984254
ACH-000929,-0.128332768078
ACH-000932,-0.166106633098
ACH-000935,-0.215879860526
ACH-000936,-0.157004447664
ACH-000937,-0.258644006047
ACH-000938,-0.19630199445500002
ACH-000939,-0.09369745899769999
ACH-000941,0.0183825613997
ACH-000943,-0.23094946286899998
ACH-000946,-0.00934659573466
ACH-000947,-0.0415165746259
ACH-000948,-0.298474847912
ACH-000950,-0.0626666319661
ACH-000953,-0.334805684086
ACH-000957,-0.0634810376952
ACH-000958,-0.196887957872
ACH-000960,-0.0633994632668
ACH-000963,-0.000190225761894
ACH-000968,0.06505019705330001
ACH-000969,-0.297139816353
ACH-000973,-0.156521458503
ACH-000974,-0.0896690512332
ACH-000975,-0.051137307593900005
ACH-000976,0.164653642969
ACH-000978,-0.04780204824730001
ACH-000980,-0.162329615252
ACH-000984,-0.0847344017825
ACH-000986,-0.153464480402
ACH-000988,-0.173347023007
ACH-000993,-0.08176843782000001
ACH-000994,-0.261304970227
ACH-000996,0.0783899828439
ACH-001001,-0.212624046202
ACH-001020,0.058097177367699995
ACH-001028,-0.158515381157
ACH-001031,-0.0480072870197
ACH-001038,-0.215439044503
ACH-001048,-0.21421487200599998
ACH-001050,-0.0539247622518
ACH-001053,-0.29278191016
ACH-001054,-0.14240504378399998
ACH-001061,-0.06941701354930001
ACH-001067,-0.109372404412
ACH-001075,-0.321758270527
ACH-001096,-0.0918315072109
ACH-001128,-0.0349615272648
ACH-001134,-0.119919732426
ACH-001151,-0.10122258931299999
ACH-001163,-0.293267177408
ACH-001164,-0.0986248069644
ACH-001173,-0.0463920444919
ACH-001183,-0.221572169501
ACH-001184,-0.0768606497277
ACH-001190,-0.0548058165962
ACH-001192,-0.08851723564539998
ACH-001193,-0.349442655196
ACH-001196,-0.0382369951238
ACH-001197,-0.024086085173
ACH-001205,-0.0658504765791
ACH-001211,0.08240843379719999
ACH-001212,0.06935513221810001
ACH-001228,-0.0256203504455
ACH-001232,-0.10439404909700001
ACH-001239,-0.130401127928
ACH-001274,-0.184078544481
ACH-001275,-0.121023419631
ACH-001277,-0.333654923247
ACH-001278,0.027885498619
ACH-001280,-0.626448389698
ACH-001283,-0.20170856376899998
ACH-001289,-0.0735165385493
ACH-001295,-0.12056266763199999
ACH-001300,-0.22028131985999996
ACH-001301,-0.05824851432630001
ACH-001302,-0.251179482005
ACH-001303,-0.10549047320499999
ACH-001306,-0.12424809797700001
ACH-001318,-0.242404550486
ACH-001322,-0.06193135434719999
ACH-001328,-0.0358405030659
ACH-001332,-0.288762729953
ACH-001333,-0.254065073609
ACH-001336,-0.159469462596
ACH-001340,-0.09195786889469999
ACH-001346,0.036696996997
ACH-001353,-0.09618227970799999
ACH-001354,-0.062350628580099994
ACH-001367,-0.280973665042
ACH-001368,-0.23119685178399998
ACH-001374,-0.293120805787
ACH-001375,0.0102663292865
ACH-001377,-0.0897688953508
ACH-001380,-0.0953430104306
ACH-001391,-0.331146590288
ACH-001407,-0.18932940456099998
ACH-001408,-0.0169841937001
ACH-001413,0.201544012425
ACH-001430,0.154834261041
ACH-001431,-0.290180593383
ACH-001450,-0.253011126002
ACH-001496,0.00288080530815
ACH-001500,0.022842744668299997
ACH-001521,-0.08288945697389999
ACH-001523,-0.227264417979
ACH-001532,0.008865189149540001
ACH-001536,0.19315237149
ACH-001550,-0.020129275259599996
ACH-001552,-0.167160571311
ACH-001554,-0.183979348402
ACH-001645,-0.019146200655599997
ACH-001654,-0.245030116928
ACH-001715,-0.04359126017130001
ACH-001735,-0.24445972213199998
ACH-001736,-0.167421543388
ACH-001737,-0.19948042017999998
ACH-001740,-0.45679375452
ACH-001745,-0.15413913887
ACH-001750,-0.13122885295700001
ACH-001765,0.017350786881799998
ACH-001956,-0.12403342068
ACH-001957,-0.304113802267
