,HAO2 (51179)
ACH-000222,-0.235704765343
ACH-000223,-0.320750572229
ACH-000226,-0.42805212510799995
ACH-000227,-0.565237064886
ACH-000228,-0.354340896421
ACH-000231,-0.315682614265
ACH-000232,-0.05753562947100001
ACH-000233,-0.20814386233100002
ACH-000234,-0.08500228045710001
ACH-000235,-0.35539190754100003
ACH-000237,-0.241731646749
ACH-000238,-0.33578102778499996
ACH-000243,-0.260127912476
ACH-000244,-0.14289705775
ACH-000246,-0.256544269697
ACH-000248,-0.265887090677
ACH-000250,-0.24303805290999997
ACH-000251,-0.379704677323
ACH-000253,-0.24405474223999998
ACH-000255,-0.36137780295999994
ACH-000256,-0.23328358392700002
ACH-000257,0.140121190812
ACH-000258,-0.003898533398
ACH-000259,-0.44234939658999994
ACH-000260,-0.40682304177699996
ACH-000261,-0.354812820581
ACH-000262,-0.22175333491000002
ACH-000263,-0.10791265775900001
ACH-000264,-0.20990521109299998
ACH-000265,-0.33553697531599996
ACH-000266,-0.198662871582
ACH-000272,-0.49671838435500004
ACH-000273,-0.210507095891
ACH-000274,-0.458030663281
ACH-000277,-0.11596278170600001
ACH-000278,-0.11007170354
ACH-000279,-0.19306280805300002
ACH-000280,-0.289755488976
ACH-000281,-0.132903159197
ACH-000288,-0.277143018688
ACH-000291,-0.49253394328999994
ACH-000293,-0.187526748701
ACH-000294,-0.182296731757
ACH-000295,-0.0934931796184
ACH-000296,-0.328227812459
ACH-000302,-0.413432883192
ACH-000304,-0.797055375134
ACH-000307,-0.23501839861499998
ACH-000308,-0.250364930606
ACH-000310,-0.45951627886600005
ACH-000311,-0.377559666118
ACH-000312,-0.45659401130000005
ACH-000315,-0.238459229236
ACH-000316,-0.233467028429
ACH-000317,-0.7131051454590001
ACH-000318,-0.480559894062
ACH-000319,-0.228639896601
ACH-000320,-0.411755588974
ACH-000322,-0.25746184718000004
ACH-000323,-0.674223165682
ACH-000324,-0.307309418956
ACH-000329,-0.421611339442
ACH-000330,-0.39607220670000004
ACH-000331,-0.376418474462
ACH-000332,-0.240816321252
ACH-000334,-0.044125644588199994
ACH-000335,-0.185073633085
ACH-000336,-0.154277284694
ACH-000337,-0.498252145497
ACH-000339,-0.21835851654199998
ACH-000341,-0.317349003661
ACH-000348,-0.21680836433400003
ACH-000350,0.0333348621726
ACH-000352,-0.606565557869
ACH-000356,-0.10288539820800001
ACH-000361,-0.403998151004
ACH-000362,-0.351255330963
ACH-000363,-0.225313459832
ACH-000364,-0.11198509204700001
ACH-000365,-0.319025266967
ACH-000366,-0.175869517252
ACH-000368,-0.359652984055
ACH-000374,-0.293307777381
ACH-000375,-0.518703784231
ACH-000376,-0.39657209627499995
ACH-000381,-0.47741272753799996
ACH-000383,-0.520818759189
ACH-000387,-0.290381970459
ACH-000389,-0.35980998136500003
ACH-000390,-0.45741682426200003
ACH-000393,-0.266366863535
ACH-000395,-0.31718460976999996
ACH-000397,-0.355744065441
ACH-000401,0.030916050586799998
ACH-000402,-0.347027517685
ACH-000403,-0.09986886365679999
ACH-000404,-0.18311066755199998
ACH-000406,-0.233007322194
ACH-000407,-0.45348879973300005
ACH-000408,-0.282555296093
ACH-000410,-0.299251959927
ACH-000411,-0.273601460691
ACH-000414,-0.30825804732400003
ACH-000415,-0.405049333541
ACH-000416,-0.34911687779
ACH-000420,-0.375898841301
ACH-000421,-0.359084489498
ACH-000424,-0.521843440425
ACH-000425,-0.383520909763
ACH-000426,-0.22967686236200002
ACH-000427,-0.28099038621399997
ACH-000433,-0.35062256263700003
ACH-000436,-0.29337960602200003
ACH-000444,-0.26419095336
ACH-000445,-0.45145314887800003
ACH-000448,-0.28265489251200004
ACH-000450,-0.381741684124
ACH-000452,-0.192325987865
ACH-000454,-0.481059845387
ACH-000458,-0.34321484372199995
ACH-000459,-0.290437160544
ACH-000460,-0.32327215674000004
ACH-000461,-0.517715877536
ACH-000463,-0.445678853664
ACH-000464,-0.347055223033
ACH-000466,-0.29456747932300004
ACH-000467,-0.263566893017
ACH-000468,-0.354764776024
ACH-000469,-0.31795550231499997
ACH-000470,-0.294051003499
ACH-000471,-0.186217742632
ACH-000472,-0.166872018702
ACH-000473,-0.501151147645
ACH-000475,-0.154771167826
ACH-000476,-0.296854404896
ACH-000477,-0.428681273513
ACH-000480,-0.286963887086
ACH-000481,-0.164256413628
ACH-000483,-0.32519836990400003
ACH-000484,-0.17286772052700003
ACH-000485,-0.403957166453
ACH-000486,-0.455849028839
ACH-000487,-0.185744496007
ACH-000488,-0.379659553028
ACH-000490,-0.290492455241
ACH-000491,-0.163632861326
ACH-000495,-0.57504712793
ACH-000496,-0.375712273299
ACH-000499,-0.35281380077
ACH-000500,-0.115032693531
ACH-000502,-0.5538973221710001
ACH-000503,-0.362418729803
ACH-000505,-0.270451472242
ACH-000507,-0.41372041687
ACH-000510,-0.189752142821
ACH-000511,-0.305355963002
ACH-000512,-0.46817459807800005
ACH-000516,-0.336484280223
ACH-000517,-0.214203256617
ACH-000518,-0.345794456654
ACH-000520,-0.523993941218
ACH-000521,-0.41895810938199995
ACH-000522,-0.595655222462
ACH-000524,-0.19149717943
ACH-000527,-0.216185690686
ACH-000528,-0.271198637291
ACH-000537,-0.183229625204
ACH-000541,-0.44464631871200005
ACH-000542,-0.359734906044
ACH-000544,-0.335143891589
ACH-000545,-0.413343605085
ACH-000547,-0.54903272227
ACH-000548,-0.356101934239
ACH-000549,-0.391642927408
ACH-000550,-0.0089152580691
ACH-000552,-0.37193034178499995
ACH-000556,-0.37027418011299995
ACH-000557,-0.152307106348
ACH-000570,-0.349807170476
ACH-000571,-0.255940872557
ACH-000573,-0.16859163565299998
ACH-000576,-0.302006539941
ACH-000580,-0.261935019861
ACH-000584,-0.31776569446999997
ACH-000585,-0.19413902896
ACH-000588,-0.36332337979400003
ACH-000589,-0.26870049798
ACH-000591,-0.480635108184
ACH-000593,-0.174996627929
ACH-000600,-0.192539730897
ACH-000601,-0.266158928583
ACH-000604,-0.607716389726
ACH-000605,-0.658752365317
ACH-000606,-0.405113440188
ACH-000608,0.012991418637899998
ACH-000614,-0.261178237125
ACH-000616,-0.38771518927500004
ACH-000618,-0.38615704326300004
ACH-000619,-0.376842774366
ACH-000620,-0.478383265499
ACH-000621,-0.555542245832
ACH-000622,-0.0694236349764
ACH-000623,-0.419037992441
ACH-000624,-0.258058415682
ACH-000627,-0.5842588545049999
ACH-000630,-0.16874196057
ACH-000632,-0.434171959796
ACH-000633,-0.221180650964
ACH-000637,-0.24565822990800001
ACH-000638,-0.24901597245299997
ACH-000646,-0.385364273699
ACH-000647,-0.33017659527800003
ACH-000648,-0.427546639112
ACH-000649,-0.25594064225900004
ACH-000651,-0.340558654053
ACH-000652,-0.296802866669
ACH-000653,-0.242649723627
ACH-000657,-0.25671450148200003
ACH-000658,-0.12365287843699999
ACH-000661,0.00720820970818
ACH-000662,-0.584691271402
ACH-000663,-0.25744247422100003
ACH-000665,-0.40444361284100006
ACH-000671,-0.19509809464400002
ACH-000673,-0.236828432142
ACH-000676,-0.335636585251
ACH-000677,-0.32896924962699997
ACH-000681,-0.066411001405
ACH-000682,-0.266777454139
ACH-000683,-0.334368680192
ACH-000684,-0.297252196381
ACH-000688,-0.40309297607100003
ACH-000693,-0.447016992113
ACH-000694,-0.308480773523
ACH-000695,-0.144132705397
ACH-000696,-0.385399875238
ACH-000697,-0.33453130049
ACH-000699,-0.264696714727
ACH-000701,-0.318872603962
ACH-000706,-0.370074035405
ACH-000711,-0.177239863603
ACH-000713,-0.851879512385
ACH-000714,-0.32282115081999996
ACH-000718,-0.302341561236
ACH-000720,-0.389565957984
ACH-000721,-0.47584686270300003
ACH-000724,-0.15054827509000002
ACH-000725,-0.519905267955
ACH-000732,-0.6311295240470001
ACH-000734,-0.311830378161
ACH-000735,-0.284316853344
ACH-000736,-0.292956721056
ACH-000738,-0.156099737072
ACH-000746,-0.312915828596
ACH-000747,-0.549668835312
ACH-000748,-0.31881687191799996
ACH-000753,-0.394010852864
ACH-000756,-0.47541937135300005
ACH-000757,-0.177301035433
ACH-000758,-0.133211425527
ACH-000760,-0.126399856217
ACH-000763,-0.23980562364500002
ACH-000764,-0.47323382787900004
ACH-000765,-0.349397589442
ACH-000766,-0.283741166071
ACH-000767,-0.261740293375
ACH-000768,-0.533877778001
ACH-000769,-0.369764383556
ACH-000770,-0.32826125031500003
ACH-000771,-0.275191626055
ACH-000773,-0.253280449562
ACH-000776,-0.534060448084
ACH-000777,-0.38685463230899997
ACH-000778,-0.5334393617000001
ACH-000781,-0.22897646932399998
ACH-000782,-0.214323491306
ACH-000783,-0.39045807853299996
ACH-000784,-0.29912430931899997
ACH-000785,-0.305247149334
ACH-000787,-0.255912661993
ACH-000788,-0.245228680286
ACH-000791,-0.485633842258
ACH-000792,-0.167562054643
ACH-000794,-0.40027935986999996
ACH-000796,-0.21768060121
ACH-000799,-0.261587522151
ACH-000800,-0.15519984776100001
ACH-000802,-0.29436243323399996
ACH-000804,-0.276343877079
ACH-000805,-0.187527319472
ACH-000809,-0.28606942049199996
ACH-000810,-0.566912016777
ACH-000811,-0.46622535919
ACH-000817,-0.12047152404400001
ACH-000819,-0.135148902388
ACH-000820,-0.329462940983
ACH-000821,-0.37092165407300004
ACH-000822,-0.14999989134800001
ACH-000823,-0.43552557352
ACH-000824,-0.09351683141410001
ACH-000827,-0.201911932101
ACH-000829,-0.343786913067
ACH-000831,-0.5124750004999999
ACH-000832,-0.241065985412
ACH-000833,-0.163850474775
ACH-000834,-0.367266002433
ACH-000835,-0.329053729643
ACH-000836,-0.37036627965400004
ACH-000837,-0.41443398478
ACH-000838,0.161575746179
ACH-000839,-0.665747453808
ACH-000840,-0.525461991615
ACH-000841,-0.334378560839
ACH-000843,-0.353820502751
ACH-000846,-0.245070037727
ACH-000847,-0.369590590013
ACH-000848,-0.0821741458219
ACH-000849,-0.293258822356
ACH-000851,-0.500816974592
ACH-000855,-0.13434345468
ACH-000856,-0.352749406942
ACH-000858,-0.431963985703
ACH-000859,-0.11610676929000001
ACH-000861,-0.357167474921
ACH-000862,-0.4588624815899999
ACH-000865,-0.19886173335299998
ACH-000866,-0.194271424411
ACH-000867,-0.244008559895
ACH-000869,-0.641620087716
ACH-000872,-0.677792694007
ACH-000873,-0.385609525178
ACH-000876,-0.22551167624600002
ACH-000878,-0.36854725211499995
ACH-000880,-0.0282164726198
ACH-000881,-0.230396221529
ACH-000882,-0.514812382922
ACH-000884,-0.298955741736
ACH-000885,-0.360145771382
ACH-000887,-0.505375992917
ACH-000888,-0.220814758209
ACH-000889,-0.362088629484
ACH-000890,-0.44354757910899995
ACH-000896,-0.552173592178
ACH-000898,-0.502428168639
ACH-000900,-0.130350777201
ACH-000901,-0.207258808862
ACH-000905,-0.43726238848000004
ACH-000906,-0.195057087657
ACH-000907,-0.8151899845430001
ACH-000910,-0.0865048785593
ACH-000911,-0.267354785505
ACH-000912,-0.23457667033500001
ACH-000913,-0.101434389244
ACH-000915,-0.458782833754
ACH-000916,0.167935341076
ACH-000917,-0.43702447370700004
ACH-000921,-0.33700733734300004
ACH-000924,-0.324910776122
ACH-000926,-0.41920668133199995
ACH-000928,-0.591019067455
ACH-000929,-0.0866237826152
ACH-000932,-0.34008857787
ACH-000935,-0.300600198162
ACH-000936,-0.54064267706
ACH-000937,-0.254540289757
ACH-000938,-0.270593935508
ACH-000939,-0.34421730634099995
ACH-000941,-0.196070603511
ACH-000943,-0.45051861951300004
ACH-000946,-0.24857855258699998
ACH-000947,-0.20304796943300002
ACH-000948,-0.254815137141
ACH-000950,-0.147648004817
ACH-000953,-0.349338487569
ACH-000957,-0.21603176793
ACH-000958,-0.209024706472
ACH-000960,-0.227506173056
ACH-000963,-0.27024752380600003
ACH-000968,-0.45426899506800006
ACH-000969,-0.25668818718
ACH-000973,-0.201453870744
ACH-000974,-0.218400289064
ACH-000975,-0.192636560132
ACH-000976,-0.5511292204020001
ACH-000978,0.201658368035
ACH-000980,-0.239098246019
ACH-000984,-0.373974429096
ACH-000986,-0.214530726146
ACH-000988,-0.195308272817
ACH-000993,-0.149342377306
ACH-000994,-0.304251944537
ACH-000996,-0.37421028620200003
ACH-001001,-0.161790216699
ACH-001020,-0.227504052771
ACH-001028,-0.268864812569
ACH-001031,-0.191724171807
ACH-001038,-0.11556402742
ACH-001048,-0.207280483591
ACH-001050,-0.42929198551700004
ACH-001053,-0.382852845595
ACH-001054,-0.390644837224
ACH-001061,-0.31991853562399997
ACH-001067,-0.272184643811
ACH-001075,-0.21275292173000002
ACH-001096,-0.409608788378
ACH-001128,-0.903287696884
ACH-001134,-0.293644843676
ACH-001151,-0.292478995377
ACH-001163,-0.130905654286
ACH-001164,-0.567417610128
ACH-001173,-0.41636818664
ACH-001183,-0.342864847407
ACH-001184,-0.503152295227
ACH-001190,-0.51183241431
ACH-001192,-0.25148095584
ACH-001193,-0.330706366883
ACH-001196,-0.491484018072
ACH-001197,-0.317025283722
ACH-001205,-0.09019219115499999
ACH-001211,-0.0919608116172
ACH-001212,-0.23727095246100002
ACH-001228,-0.519883293023
ACH-001232,-0.21161269878699998
ACH-001239,-0.39135065876599995
ACH-001274,-0.322401882408
ACH-001275,-0.112973861197
ACH-001277,-0.6258408315730001
ACH-001278,-0.243971672319
ACH-001280,-0.182338467414
ACH-001283,-0.203526534269
ACH-001289,-0.518365614835
ACH-001295,-0.14419137346799998
ACH-001300,-0.164557316297
ACH-001301,-0.454817794788
ACH-001302,-0.0477230863355
ACH-001303,-0.262859232892
ACH-001306,-0.45946672935099997
ACH-001318,-0.370468572717
ACH-001322,-0.571701673869
ACH-001328,-0.374355127535
ACH-001332,-0.5178266426770001
ACH-001333,-0.138214538821
ACH-001336,-0.32808222467099996
ACH-001340,-0.20835306718600002
ACH-001346,-0.410466172351
ACH-001353,-0.323324941142
ACH-001354,0.005917300740479999
ACH-001367,-0.0811846112145
ACH-001368,-0.346394160609
ACH-001374,-0.528269132289
ACH-001375,-0.22435157243
ACH-001377,-0.35554090450000003
ACH-001380,-0.32912838583099996
ACH-001391,-0.039187706737099995
ACH-001407,-0.196067033854
ACH-001408,-0.426117410693
ACH-001413,-0.517188433916
ACH-001430,-0.32464519262200003
ACH-001431,-0.28303505949700003
ACH-001450,-0.38978648352899997
ACH-001496,-0.349656721366
ACH-001500,-0.471590283677
ACH-001521,-0.119710454045
ACH-001523,-0.0701766735068
ACH-001532,-0.30028285010600003
ACH-001536,-0.06001586784530001
ACH-001550,-0.217199868985
ACH-001552,-0.21951148945
ACH-001554,-0.18990705823399998
ACH-001645,-0.299035547012
ACH-001654,-0.309223206011
ACH-001715,-0.220784468753
ACH-001735,-0.294595408266
ACH-001736,-0.37509712545900004
ACH-001737,-0.35663625765100004
ACH-001740,-0.379334773808
ACH-001745,-0.369455248914
ACH-001750,-0.365331058897
ACH-001765,-0.19021124931699998
ACH-001956,-0.19224242722600002
ACH-001957,-0.164987324899
