,CLHC1 (130162)
ACH-000004,-0.0651980696503
ACH-000007,-0.149937482815
ACH-000009,-0.21161533689
ACH-000011,-0.0116955458631
ACH-000012,-0.106051647623
ACH-000013,-0.0345768925209
ACH-000014,-0.00996599450151
ACH-000015,-0.074170530148
ACH-000017,0.03306130885440001
ACH-000018,-0.0258126305817
ACH-000019,-0.06949027074460001
ACH-000021,-0.139649370273
ACH-000022,-0.208481590067
ACH-000025,-0.0614624564516
ACH-000028,-0.193101756689
ACH-000030,-0.125023624452
ACH-000035,-0.24999468265900002
ACH-000036,-0.255101995052
ACH-000037,-0.196763526284
ACH-000039,-0.10540847262599999
ACH-000040,0.0617626392268
ACH-000041,0.0160943353208
ACH-000042,-0.06637279426659999
ACH-000045,-0.0652074155788
ACH-000047,-0.0522034434261
ACH-000052,-0.087402240996
ACH-000053,-0.1562204653
ACH-000054,-0.218834134696
ACH-000055,0.008386402995109999
ACH-000060,0.021757325562700002
ACH-000067,-0.1812028841
ACH-000070,0.117278965063
ACH-000075,-0.082363224526
ACH-000078,-0.401821917027
ACH-000082,0.0608950120261
ACH-000085,0.00598404152804
ACH-000086,-0.15779745165
ACH-000087,-0.207972217012
ACH-000092,-0.45284618486999995
ACH-000095,-0.07945818038810001
ACH-000097,-0.140176771913
ACH-000098,-0.11997845551400001
ACH-000099,-0.191753168819
ACH-000108,-0.300048467773
ACH-000113,-0.17509168803800002
ACH-000115,0.0170460106134
ACH-000116,-0.258373569298
ACH-000118,-0.171305750096
ACH-000120,-0.053822469025600006
ACH-000123,-0.232210586308
ACH-000127,-0.0033624663772600003
ACH-000128,-0.059241109691699996
ACH-000132,-0.330997479201
ACH-000133,-0.267483554974
ACH-000137,-0.0005018325004190001
ACH-000138,-0.191237089298
ACH-000142,0.02949831713
ACH-000143,-0.116366608064
ACH-000146,-0.0748515687388
ACH-000148,-0.0903389309791
ACH-000150,-0.046968952255300005
ACH-000152,-0.287723470623
ACH-000153,-0.154157184497
ACH-000159,0.0503302102095
ACH-000160,0.0580550591598
ACH-000163,-0.06820060503440001
ACH-000167,-0.111178103749
ACH-000168,0.0272996495404
ACH-000169,-0.00793691069129
ACH-000178,0.170666972946
ACH-000182,0.14193181745300001
ACH-000183,-0.0638044536839
ACH-000188,-0.0095278530408
ACH-000189,0.05774958264359999
ACH-000190,-0.0861557461867
ACH-000198,-0.21628740997600002
ACH-000204,0.0748517560285
ACH-000206,0.040298722099000005
ACH-000207,-0.075764975604
ACH-000211,-0.116874070154
ACH-000215,-0.122167100313
ACH-000221,-0.146995246266
ACH-000222,-0.22122506543200002
ACH-000223,-0.148478783236
ACH-000226,-0.14640734584
ACH-000227,-0.35876287303300003
ACH-000228,-0.13402646407299998
ACH-000231,-0.303606777568
ACH-000232,-0.168268039063
ACH-000233,-0.0839480841729
ACH-000234,-0.035875877752099994
ACH-000235,-0.0718576254005
ACH-000237,-0.129702402202
ACH-000238,-0.06908991407250001
ACH-000243,-0.19833696073399998
ACH-000244,-0.165686299165
ACH-000246,0.0745560918299
ACH-000248,0.00502110826674
ACH-000250,0.0051857248567
ACH-000251,-0.12858063975700001
ACH-000253,0.08411725687069999
ACH-000255,-0.020922569848599998
ACH-000256,-0.0987058406841
ACH-000257,-0.227947007577
ACH-000258,-0.095608419328
ACH-000259,-0.161323571176
ACH-000260,-0.181625241133
ACH-000261,-0.0408129340339
ACH-000262,-0.12354248337099999
ACH-000263,0.006747018437729999
ACH-000264,-0.198180795871
ACH-000265,-0.17818205079100002
ACH-000266,-0.136860035251
ACH-000272,-0.152012452178
ACH-000273,-0.0410010077297
ACH-000274,-0.111308907897
ACH-000277,-0.0485719461242
ACH-000278,-0.22817678682700002
ACH-000279,-0.0538094127872
ACH-000280,-0.15935712219599998
ACH-000281,-0.191165773008
ACH-000288,-0.132919990889
ACH-000291,-0.029051134390599996
ACH-000293,0.0229627103652
ACH-000294,-0.18195682290100001
ACH-000295,-0.05005456434740001
ACH-000296,-0.246818170698
ACH-000302,0.11874083570699999
ACH-000304,-0.0506543215066
ACH-000307,0.070366581924
ACH-000308,-0.21852503857900002
ACH-000310,-0.135370785357
ACH-000311,-0.258930261945
ACH-000312,-0.207626333851
ACH-000315,0.0156497665326
ACH-000316,0.130971206444
ACH-000317,-0.00817704660093
ACH-000318,0.0800278413035
ACH-000319,-0.128312029597
ACH-000320,-0.463117880079
ACH-000322,-0.0724687602257
ACH-000323,0.0358199467309
ACH-000324,-0.101081232772
ACH-000329,0.023500805398400004
ACH-000330,0.0221961553763
ACH-000331,-0.09506204434250001
ACH-000332,-0.122455087907
ACH-000334,-0.229172780193
ACH-000335,-0.007135379686180001
ACH-000336,0.017845949373200002
ACH-000337,-0.0339469134194
ACH-000339,-0.10122541355499999
ACH-000341,-0.262186001178
ACH-000348,0.060499839020100005
ACH-000350,-0.146861690924
ACH-000352,0.0631678427721
ACH-000356,-0.009582449605540002
ACH-000361,-0.0407183738533
ACH-000362,-0.119974390812
ACH-000363,-0.152973438925
ACH-000364,-0.25069134227699996
ACH-000365,-0.134103650519
ACH-000366,-0.125022500975
ACH-000368,-0.185074958662
ACH-000374,-0.00020090630425899998
ACH-000375,-0.360307660197
ACH-000376,-0.08492066770030002
ACH-000381,-0.288605864635
ACH-000383,0.010767149092700002
ACH-000387,-0.14320927851
ACH-000389,0.08501358195599999
ACH-000390,-0.10118588521199999
ACH-000393,-0.063392130969
ACH-000395,0.0069313613881000005
ACH-000397,0.00301385075218
ACH-000401,-0.276501164134
ACH-000402,-0.294385133083
ACH-000403,-0.10365360336400001
ACH-000404,-0.0159768127665
ACH-000406,-0.113495490848
ACH-000407,-0.111077096434
ACH-000408,-0.128695069436
ACH-000410,-0.09691280154319999
ACH-000411,-0.006434252935609999
ACH-000414,-0.24028884138700002
ACH-000415,-0.17179701254299998
ACH-000416,-0.09404887735310001
ACH-000420,0.014199307531099999
ACH-000421,-0.04718472198319999
ACH-000424,-0.10765216730100001
ACH-000425,-0.04262727627119999
ACH-000426,0.07991644547110001
ACH-000427,0.21137576340300002
ACH-000433,-0.0470790815474
ACH-000436,-0.18168831892499998
ACH-000444,-0.0336069886824
ACH-000445,0.0778336339481
ACH-000448,-0.31390524110199997
ACH-000450,0.044340137624699995
ACH-000452,-0.158296414202
ACH-000454,-0.110269140871
ACH-000458,0.194005774514
ACH-000459,0.130488452796
ACH-000460,-0.0305523459265
ACH-000461,-0.0273991340778
ACH-000463,-0.0445690265948
ACH-000464,-0.1118440688
ACH-000466,-0.085304839526
ACH-000467,-0.0931733943046
ACH-000468,-0.118756787127
ACH-000469,-0.024669610854099997
ACH-000470,0.0037739957996300003
ACH-000471,-0.10827355707599999
ACH-000472,-0.0264227228727
ACH-000473,-0.03322818771
ACH-000475,0.007317694861069999
ACH-000476,0.169523115422
ACH-000477,0.08851234780539999
ACH-000480,-0.110318335778
ACH-000481,-0.13935556695100002
ACH-000483,-0.00980908743516
ACH-000484,-0.110864711409
ACH-000485,0.0137815969331
ACH-000486,-0.23152309659499998
ACH-000487,-0.0535220285721
ACH-000488,-0.0071575453440600005
ACH-000490,-0.148442020808
ACH-000491,-0.16472021938
ACH-000495,-0.0435036206601
ACH-000496,-0.206714051687
ACH-000499,0.11864364816299999
ACH-000500,-0.520939596929
ACH-000502,-0.159897339511
ACH-000503,-0.147241196131
ACH-000505,-0.08126650639789999
ACH-000507,-0.054031726877199995
ACH-000510,0.09896006804780001
ACH-000511,-0.215590003122
ACH-000512,0.0805421865759
ACH-000516,-0.00613758112226
ACH-000517,-0.103682748678
ACH-000518,-0.0683496448333
ACH-000520,-0.0354970560114
ACH-000521,-0.140478356493
ACH-000522,-0.0778537956268
ACH-000524,-0.099748463092
ACH-000527,-0.09068442455089999
ACH-000528,0.00830377692801
ACH-000537,-0.04397536424319999
ACH-000541,-0.103901384129
ACH-000542,-0.0206489130383
ACH-000544,-0.21429278302299998
ACH-000545,-0.0309830758653
ACH-000547,-0.0233843579149
ACH-000548,-0.155176658051
ACH-000549,-0.182458442528
ACH-000550,0.0444030266988
ACH-000552,-0.022466403630800002
ACH-000556,-0.0222476362965
ACH-000557,-0.053920762217699994
ACH-000570,-0.18008269596299997
ACH-000571,0.025421934320400002
ACH-000573,0.0575553366754
ACH-000576,-0.12980840737
ACH-000580,-0.240063377861
ACH-000584,0.054886724664400005
ACH-000585,-0.225995257022
ACH-000588,0.156438102073
ACH-000589,-0.0221060972888
ACH-000591,-0.129301818384
ACH-000593,-0.185382017588
ACH-000600,-0.020960776382799997
ACH-000601,-0.166478284812
ACH-000604,0.0322629996989
ACH-000605,0.123186090384
ACH-000606,-0.295452368968
ACH-000608,-0.020630143810299997
ACH-000614,-0.025813056677000002
ACH-000616,-0.050939274275
ACH-000618,-0.159922433995
ACH-000619,-0.287812829462
ACH-000620,-0.117293539366
ACH-000621,-0.163624165386
ACH-000622,0.21640350071800002
ACH-000623,0.061459499665
ACH-000624,-0.19494087208900002
ACH-000627,-0.29293303594000003
ACH-000630,-0.059343385882400006
ACH-000632,0.009676571116540002
ACH-000633,-0.300752460526
ACH-000637,0.11392157861600001
ACH-000638,-0.128315374155
ACH-000646,-0.104467676867
ACH-000647,-0.107716119933
ACH-000648,-0.22183663765
ACH-000649,-0.0730604507741
ACH-000651,-0.198719457828
