,HIST1H2AB (8335)
ACH-000004,-0.660632853832
ACH-000007,-0.6624588368240001
ACH-000009,-0.640500050105
ACH-000011,-0.7505086066359999
ACH-000012,-0.511238870038
ACH-000013,-0.665243883012
ACH-000014,-0.572700051512
ACH-000015,-0.5783587223100001
ACH-000017,-0.667057764826
ACH-000018,-0.108817896459
ACH-000019,-0.6780540119930001
ACH-000021,-0.431756242711
ACH-000022,-0.491617445749
ACH-000025,-0.7005270991310001
ACH-000028,-0.55799138868
ACH-000030,-0.5904928676510001
ACH-000035,-0.41902194024000006
ACH-000036,-0.626571613107
ACH-000037,-0.9769818722589999
ACH-000039,-0.534457299111
ACH-000040,-0.664676637109
ACH-000041,-0.577191364228
ACH-000042,-0.5238841130749999
ACH-000045,-0.6604596719070001
ACH-000047,-0.551095909762
ACH-000052,-0.29977486161899997
ACH-000053,-0.645780580892
ACH-000054,-0.539646236701
ACH-000055,-0.264996667327
ACH-000060,-0.461210446592
ACH-000067,-0.495345745027
ACH-000070,-0.46122026282899997
ACH-000075,-0.847867604695
ACH-000078,-0.7749008719830001
ACH-000082,-0.533389918924
ACH-000085,-0.7168518182160001
ACH-000086,-0.37694685846000003
ACH-000087,-0.556827788005
ACH-000092,-0.3805977192
ACH-000095,-0.8118512817820001
ACH-000097,-0.676236449051
ACH-000098,-0.506222836535
ACH-000099,-0.593202676793
ACH-000108,-0.470495119773
ACH-000113,-0.7874856209559999
ACH-000115,-0.748172318302
ACH-000116,-0.661625406011
ACH-000118,-0.51690875678
ACH-000120,-0.538769336945
ACH-000123,-0.624282770026
ACH-000127,-0.7311401303120001
ACH-000128,-0.7741084699070001
ACH-000132,-0.581182153089
ACH-000133,-0.45876593075499994
ACH-000137,-0.59268669053
ACH-000138,-0.783905729034
ACH-000142,-0.545852180123
ACH-000143,-0.574080514624
ACH-000146,-0.7290297218449999
ACH-000148,-0.488062166644
ACH-000150,-0.459087379415
ACH-000152,-0.531077222315
ACH-000153,-0.47496685778000003
ACH-000159,-0.6035235263409999
ACH-000160,-0.605782863976
ACH-000163,-0.634895343278
ACH-000167,-0.8110982940160001
ACH-000168,-0.9477105753499999
ACH-000169,-0.612254714962
ACH-000178,-0.718284840855
ACH-000182,-0.505069433361
ACH-000183,-0.45420385795199997
ACH-000188,-0.577942184307
ACH-000189,-0.299519364575
ACH-000190,-0.711048906879
ACH-000198,-0.37335784178900006
ACH-000204,-0.7250211136460001
ACH-000206,-0.645655387616
ACH-000207,-0.544070354103
ACH-000211,-0.592730646455
ACH-000215,-0.536325226486
ACH-000221,-0.417473414748
ACH-000222,-0.757403565708
ACH-000223,-0.49839632428900005
ACH-000226,-0.5527711241359999
ACH-000227,-0.236422456228
ACH-000228,-0.671168907628
ACH-000231,-0.729850274753
ACH-000232,-0.49634970509099996
ACH-000233,-0.765112096521
ACH-000234,-0.383501994495
ACH-000235,-0.629941193047
ACH-000237,-0.658040796523
ACH-000238,-0.621096153141
ACH-000243,-0.600718480288
ACH-000244,-0.578870333635
ACH-000246,-0.7610067864010001
ACH-000248,-0.523039901885
ACH-000250,-0.5683408647370001
ACH-000251,-1.05337835965
ACH-000253,-0.515410587385
ACH-000255,-0.408411507707
ACH-000256,-0.598739926735
ACH-000257,-0.426464053269
ACH-000258,-0.787215197068
ACH-000259,-0.8837040695649999
ACH-000260,-0.582614172176
ACH-000261,-0.584637897714
ACH-000262,-0.427336236484
ACH-000263,-0.8169114813889999
ACH-000264,-0.7323076406929999
ACH-000265,-0.6861948731949999
ACH-000266,-0.613549863909
ACH-000272,-0.662707803866
ACH-000273,-0.41468444522299996
ACH-000274,-0.52335581091
ACH-000277,-0.572117683628
ACH-000278,-0.717947380822
ACH-000279,-0.6900732832199999
ACH-000280,-0.518020190097
ACH-000281,-0.650711124828
ACH-000288,-0.59666195514
ACH-000291,-0.651939815922
ACH-000293,-0.767494268362
ACH-000294,-0.6934963536159999
ACH-000295,-0.24226339994000004
ACH-000296,-0.584771992821
ACH-000302,-0.47909737444399997
ACH-000304,-0.806367679657
ACH-000307,-0.438862709308
ACH-000308,-0.414261354383
ACH-000310,-0.580004108351
ACH-000311,-0.830094128955
ACH-000312,-0.686719081408
ACH-000315,-0.529580742317
ACH-000316,-0.7377642016120001
ACH-000317,-0.677778115104
ACH-000318,-0.659519099618
ACH-000319,-0.509498094523
ACH-000320,-0.6962262229620001
ACH-000322,-0.409651337357
ACH-000323,-0.528133886702
ACH-000324,-0.616182344173
ACH-000329,-0.593765741317
ACH-000330,-0.778155077783
ACH-000331,-0.660488381259
ACH-000332,-0.59728283298
ACH-000334,-0.408410585181
ACH-000335,-0.522935389996
ACH-000336,-0.6087950515999999
ACH-000337,-0.660453924096
ACH-000339,-0.610297900797
ACH-000341,-0.641479677703
ACH-000348,-0.5849839373219999
ACH-000350,-0.510910683686
ACH-000352,-0.411832869274
ACH-000356,-0.559318823143
ACH-000361,-0.5933716392930001
ACH-000362,-0.7793704889920001
ACH-000363,-0.48031138798600004
ACH-000364,-0.536664983516
ACH-000365,-0.504757938789
ACH-000366,-0.45344696669
ACH-000368,-0.54672285259
ACH-000374,-0.6716046356450001
ACH-000375,-0.550834771251
ACH-000376,-0.632015655668
ACH-000381,-0.61162144878
ACH-000383,-0.666803153445
ACH-000387,-0.7286407079389999
ACH-000389,-0.523304322959
ACH-000390,-0.8470081856180001
ACH-000393,-0.5766430130269999
ACH-000395,-0.587643233193
ACH-000397,-0.680021777572
ACH-000401,-0.7578069972239999
ACH-000402,-0.49507342316799996
ACH-000403,-0.595366282683
ACH-000404,-0.547463424043
ACH-000406,-0.6860883865719999
ACH-000407,-0.517604574907
ACH-000408,-0.266223075612
ACH-000410,-0.43815585569700005
ACH-000411,-0.774262626134
ACH-000414,-0.8943946721610001
ACH-000415,-0.45576460639300004
ACH-000416,-0.49721947216799994
ACH-000420,-0.569939261272
ACH-000421,-0.49657606943000004
ACH-000424,-0.673009224799
ACH-000425,-0.515552448644
ACH-000426,-0.822199765246
ACH-000427,-0.37622567600999995
ACH-000433,-0.848851779404
ACH-000436,-0.48887091563199997
ACH-000444,-0.490291067332
ACH-000445,-0.20899840367699998
ACH-000448,-0.632603686535
ACH-000450,-1.33288884265
ACH-000452,-0.572002795497
ACH-000454,-0.7654712930650001
ACH-000458,-0.46862727766900003
ACH-000459,-0.7539864446879999
ACH-000460,-0.528435555787
ACH-000461,-0.434408668415
ACH-000463,-0.821772403233
ACH-000464,-0.7623098577869999
ACH-000466,-0.5166882571320001
ACH-000467,-0.8182661495379999
ACH-000468,-0.6855899917110001
ACH-000469,-0.520148943392
ACH-000470,-0.621768284737
ACH-000471,-0.592631742235
ACH-000472,-0.500037757689
ACH-000473,-0.72630973418
ACH-000475,-0.549854781471
ACH-000476,-0.643834533391
ACH-000477,-0.9280225265700001
ACH-000480,-0.5381965965950001
ACH-000481,-0.655923548018
ACH-000483,-0.299204371613
ACH-000484,-0.6736579025020001
ACH-000485,-0.513018031135
ACH-000486,-0.587370195845
ACH-000487,-0.649923696827
ACH-000488,-0.507721690033
ACH-000490,-0.5155881064819999
ACH-000491,-0.6997410013850001
ACH-000495,-0.588465406445
ACH-000496,-0.666896784513
ACH-000499,-0.349645185466
ACH-000500,-1.09501160276
ACH-000502,-0.624870273461
ACH-000503,-0.250227124566
ACH-000505,-0.5624036028930001
ACH-000507,-0.476958105138
ACH-000510,-0.284213554184
ACH-000511,-0.400633263792
ACH-000512,-0.765871125575
ACH-000516,-0.718853266128
ACH-000517,-0.7011134151199999
ACH-000518,-0.489425055924
ACH-000520,-0.668246440728
ACH-000521,-0.5473848585559999
ACH-000522,-0.676457099887
ACH-000524,-0.9383974911540001
ACH-000527,-0.660358676164
ACH-000528,-0.529314390813
ACH-000537,-0.525470971529
ACH-000541,-0.574220732646
ACH-000542,-0.5513297165300001
ACH-000544,-0.646688125133
ACH-000545,-0.4064882726
ACH-000547,-0.411897799683
ACH-000548,-0.7892189611560001
ACH-000549,-0.58081448221
ACH-000550,-0.5215832599970001
ACH-000552,-0.460487625467
ACH-000556,-0.643453345538
ACH-000557,-0.616645332847
ACH-000570,-0.549338263032
ACH-000571,-0.69557169147
ACH-000573,-0.686719352579
ACH-000576,-0.7852211756090001
ACH-000580,-0.654942991127
ACH-000584,-0.64647905375
ACH-000585,-0.7235897709899999
ACH-000588,-0.522791898533
ACH-000589,-0.735019494037
ACH-000591,-0.534121130721
ACH-000593,-0.579414168586
ACH-000600,-0.780240235183
ACH-000601,-0.644242612018
ACH-000604,-0.416387733456
ACH-000605,-0.47265513246699997
ACH-000606,-0.48225975255599995
ACH-000608,-0.58701012772
ACH-000614,-0.417175402925
ACH-000616,-0.39992771199
ACH-000618,-0.48531395287900003
ACH-000619,-0.548980882761
ACH-000620,-0.706863770378
ACH-000621,-0.594031845625
ACH-000622,-0.596863642519
ACH-000623,-0.6925236608840001
ACH-000624,-0.611945620972
ACH-000627,-0.7456988445630001
ACH-000630,-0.550340141792
ACH-000632,-0.485562815356
ACH-000633,-0.5878915814760001
ACH-000637,-0.7167137526459999
ACH-000638,-0.6439693034089999
ACH-000646,-0.49327847772100003
ACH-000647,-0.6801423402240001
ACH-000648,-0.542189720446
ACH-000649,-0.637911877334
ACH-000651,-0.389296185661
ACH-000652,-0.35072004114699995
ACH-000653,-0.6081498271720001
ACH-000657,-0.510975947588
ACH-000658,-0.876945986338
ACH-000661,-0.6677614490730001
ACH-000662,-0.227261779133
ACH-000663,-0.7506753661059999
ACH-000665,-0.645844563114
ACH-000671,-0.686902951072
ACH-000673,-0.577118475147
ACH-000676,-0.5810640223899999
ACH-000677,-0.524442174224
ACH-000681,-0.6807334341269999
ACH-000682,-0.5809186097169999
ACH-000683,-0.6205914215389999
ACH-000684,-0.8114157002529999
ACH-000688,-0.39881130733000003
ACH-000693,-0.501539129752
ACH-000694,-0.46467794886299996
ACH-000695,-0.309980075677
ACH-000696,-0.472487529149
ACH-000697,-0.709498733624
ACH-000699,-0.488487174067
ACH-000701,-0.5989591516830001
ACH-000706,-0.6036596167539999
ACH-000711,-0.5731205240470001
ACH-000713,-0.391990407672
ACH-000714,-0.5047479367050001
ACH-000718,-0.616670322481
ACH-000720,-0.642945863027
ACH-000721,-0.45775612026
ACH-000724,-0.573673786783
ACH-000725,-0.512858242233
ACH-000732,-0.54698963553
ACH-000734,-0.604980489052
ACH-000735,-0.461529404366
ACH-000736,-0.422254295499
ACH-000738,-0.412779246965
ACH-000746,-0.57370469419
ACH-000747,-0.510012470015
ACH-000748,-0.692264866434
ACH-000753,-0.671047664882
ACH-000756,-0.595912131929
ACH-000757,-0.469251190013
ACH-000758,-0.66851304849
ACH-000760,-0.7309063953820001
ACH-000763,-0.818213010449
ACH-000764,-0.654052788899
ACH-000765,-0.490882673266
ACH-000766,-0.41031201199600004
ACH-000767,-0.663242500361
ACH-000768,-0.539070974499
ACH-000769,-0.554040759475
ACH-000770,-0.796510993697
ACH-000771,-0.511989575722
ACH-000773,-0.990325863127
ACH-000776,-0.562646768883
ACH-000777,-0.766046402991
ACH-000778,-0.797078821533
ACH-000781,-0.565748005172
ACH-000782,-0.5917075197070001
ACH-000783,-0.865730148939
ACH-000784,-0.534403424125
ACH-000785,-0.632993168247
ACH-000787,-0.694808974737
ACH-000788,-0.584860586932
ACH-000791,-0.586915981508
ACH-000792,-0.5318409554779999
ACH-000794,-0.6800298676090001
ACH-000796,-0.524870685999
ACH-000799,-0.5111375542459999
ACH-000800,-0.480092792814
ACH-000802,-0.460178569705
ACH-000804,-0.9191195344480001
ACH-000805,-0.597862187646
ACH-000809,-0.507616772988
ACH-000810,-0.7628070052420001
ACH-000811,-0.54197341047
ACH-000817,-0.700472538435
ACH-000819,-0.271540805052
ACH-000820,-0.270164232612
ACH-000821,-0.539020577843
ACH-000822,-0.666422358654
ACH-000823,-0.530865706045
ACH-000824,-0.745698730325
ACH-000827,-0.555196523531
ACH-000829,-0.412948663077
ACH-000831,-0.572338562694
ACH-000832,-0.398062109884
ACH-000833,-0.41005560513800005
ACH-000834,-0.562381045644
ACH-000835,-0.340792317852
ACH-000836,-0.575811080163
ACH-000837,-0.556994008196
ACH-000838,-1.01575348207
ACH-000839,-0.60458345189
ACH-000840,-0.592597421586
ACH-000841,-0.7046964426540001
ACH-000843,-0.722420250139
ACH-000846,-0.404738123475
ACH-000847,-0.267085084569
ACH-000848,-0.334404441002
ACH-000849,-0.556125540309
ACH-000851,-0.567179942491
ACH-000855,-0.591283255065
ACH-000856,-0.614686329107
ACH-000858,-0.547749217858
ACH-000859,-0.595795947072
ACH-000861,-0.696937123963
ACH-000862,-0.682054974274
ACH-000865,-0.453899603222
ACH-000866,-0.554146028853
ACH-000867,-0.58286151929
ACH-000869,-0.733407122234
ACH-000872,-0.5758628086249999
ACH-000873,-0.569346564513
ACH-000876,-0.608405334802
ACH-000878,-0.294065498348
ACH-000880,-0.806971181831
ACH-000881,-0.721592620079
ACH-000882,-0.789349133627
ACH-000884,-0.430720018746
ACH-000885,-0.69054947265
ACH-000887,-0.514519828588
ACH-000888,-0.49685952715099996
ACH-000889,-0.602221672146
ACH-000890,-0.6995290059729999
ACH-000896,-0.495184991508
ACH-000898,-0.505919806349
ACH-000900,-0.55687146634
ACH-000901,-0.591747600007
ACH-000905,-0.617755697679
ACH-000906,-0.673065713734
ACH-000907,-0.613751385277
ACH-000910,-0.721745333156
ACH-000911,-0.5254929895830001
ACH-000912,-0.5303187255430001
ACH-000913,-0.770605573935
ACH-000915,-0.7198169709219999
ACH-000916,-0.099251343507
ACH-000917,-0.267079052562
ACH-000921,-0.46775313895000004
ACH-000924,-0.46019374166500004
ACH-000926,-0.6161282555300001
ACH-000928,-0.653794992808
ACH-000929,-0.5007839538319999
ACH-000932,-0.562764905891
ACH-000935,-0.665450558344
ACH-000936,-0.409821582927
ACH-000937,-0.571369320497
ACH-000938,-0.5672424656889999
ACH-000939,-0.6887873289899998
ACH-000941,-0.533355102769
ACH-000943,-0.594788171383
ACH-000946,-0.887207011864
ACH-000947,-0.506564516122
ACH-000948,-0.466158391529
ACH-000950,-0.448849964035
ACH-000953,-0.54664477803
ACH-000957,-0.47721559506000005
ACH-000958,-0.7785212654699999
ACH-000960,-0.520716968461
ACH-000963,-0.660660855506
ACH-000968,-0.7785703056309999
ACH-000969,-0.797648883398
ACH-000973,-0.585668384578
ACH-000974,-0.7320339356739999
ACH-000975,-0.39899414821400003
ACH-000976,-0.54180160534
ACH-000978,-0.8004996367939999
ACH-000980,-0.455102605657
ACH-000984,-0.519557450456
ACH-000986,-0.617795549085
ACH-000988,-0.598412836298
ACH-000993,-0.701756986948
ACH-000994,-0.64407547798
ACH-000996,-0.6696181192840001
ACH-001001,-0.696341290671
ACH-001020,-0.68789539603
ACH-001028,-0.585708872992
ACH-001031,-0.6896888092479999
ACH-001038,-0.65907818542
ACH-001048,-0.432871246341
ACH-001050,-0.6979046230470001
ACH-001053,-0.374799681128
ACH-001054,-0.603600613877
ACH-001061,-0.619326743223
ACH-001067,-0.401411473994
ACH-001075,-0.733444876861
ACH-001096,-0.705330784338
ACH-001128,-0.49547566767800005
ACH-001134,-0.41377003464
ACH-001151,-0.5988857016879999
ACH-001163,-0.492025903697
ACH-001164,-0.730327033183
ACH-001173,-0.53784641145
ACH-001183,-0.6753029191490001
ACH-001184,-0.7109310689149999
ACH-001190,-0.498270188627
ACH-001192,-0.931464786501
ACH-001193,-0.592420838873
ACH-001196,-0.582201310348
ACH-001197,-0.623078062486
ACH-001205,-0.5051666482370001
ACH-001211,-0.709216895676
ACH-001212,-0.28755306306899997
ACH-001228,-0.836163791382
ACH-001232,-0.6494157466
ACH-001239,-0.741182103588
ACH-001274,-0.23835443170499998
ACH-001275,-0.563402119696
ACH-001277,-0.489555464563
ACH-001278,-0.732036106109
ACH-001280,-0.73845396001
ACH-001283,-0.530347343328
ACH-001289,-0.725652854852
ACH-001295,-0.529590882782
ACH-001300,-0.559261505514
ACH-001301,-0.427606343696
ACH-001302,-0.559197353232
ACH-001303,-0.7103326510690001
ACH-001306,-0.495564540514
ACH-001318,-0.567533573438
ACH-001322,-0.49713282846699997
ACH-001328,-0.45096110883100005
ACH-001332,-0.610106729379
ACH-001333,-0.415587563159
ACH-001336,-0.438263602325
ACH-001340,-0.61898299225
ACH-001346,-0.699138665503
ACH-001353,-0.543176683474
ACH-001354,-0.814272772687
ACH-001367,-0.125031548032
ACH-001368,-0.5471671405349999
ACH-001374,-0.46354616167499996
ACH-001375,-0.534985522578
ACH-001377,-0.746405400522
ACH-001380,-0.558015352511
ACH-001391,-0.406015698109
ACH-001407,-0.565013908313
ACH-001408,-0.81555623505
ACH-001413,-0.585934228045
ACH-001430,-0.649374692264
ACH-001431,-0.5658973645750001
ACH-001450,-0.412395432663
ACH-001496,-0.40751502235
ACH-001500,-0.411206646489
ACH-001521,-0.564569756716
ACH-001523,-0.614332028269
ACH-001532,-0.623572481913
ACH-001536,-0.5457976590370001
ACH-001550,-0.537551018092
ACH-001552,-0.502492651114
ACH-001554,-0.78724773462
ACH-001645,-0.637873758285
ACH-001654,-0.5202298520399999
ACH-001715,-0.72765545239
ACH-001735,-0.429784722805
ACH-001736,-0.560357628864
ACH-001737,-0.249652994536
ACH-001740,-0.50186300467
ACH-001745,-0.241019475224
ACH-001750,-0.704965730075
ACH-001765,-0.637045337361
ACH-001956,-0.589970678459
ACH-001957,-0.538022406519
