,ITCH (83737)
ACH-000004,-0.137337094016
ACH-000007,0.0016835115794100002
ACH-000009,-0.0842841850558
ACH-000011,0.163580556626
ACH-000012,0.039587465715800005
ACH-000013,0.0709216745103
ACH-000014,0.113047560578
ACH-000015,0.0764893295249
ACH-000017,0.012817280611700002
ACH-000018,0.059099396887499996
ACH-000019,0.179623968154
ACH-000021,-0.00637092517524
ACH-000022,-0.0142976850492
ACH-000025,0.0474119392321
ACH-000028,0.0507770747231
ACH-000030,0.0472069244503
ACH-000035,0.09459320166030001
ACH-000036,0.0660120645402
ACH-000037,-0.038799567545599996
ACH-000039,-0.091053606324
ACH-000040,0.10393929313400001
ACH-000041,0.33841072341
ACH-000042,0.09573733243110001
ACH-000045,-0.053056345694199994
ACH-000047,0.123237566895
ACH-000052,0.21701005159000003
ACH-000053,-0.107024529798
ACH-000054,0.016422950097299997
ACH-000055,0.128931444099
ACH-000060,0.11067644176899999
ACH-000067,0.109321655704
ACH-000070,0.0258146670351
ACH-000075,0.018148199402
ACH-000078,0.121843523086
ACH-000082,0.012103389381
ACH-000085,-0.0840675168468
ACH-000086,0.110788219446
ACH-000087,0.032644142
ACH-000092,0.0912767427632
ACH-000095,0.07125692394880001
ACH-000097,0.0877477815355
ACH-000098,0.31023774475
ACH-000099,0.14080258146400002
ACH-000108,0.106124958732
ACH-000113,0.37715926426799995
ACH-000115,0.105481130772
ACH-000116,-0.11694252009000002
ACH-000118,0.0612930095599
ACH-000120,0.110603194552
ACH-000123,0.04651460643080001
ACH-000127,0.06176920993150001
ACH-000128,0.020666875884200003
ACH-000132,-0.0115328945527
ACH-000133,-0.0686826804027
ACH-000137,0.157705510592
ACH-000138,0.19930634872699998
ACH-000142,0.208213709391
ACH-000143,-0.025428360885400004
ACH-000146,-0.014112622644
ACH-000148,0.0593356403103
ACH-000150,-0.030777659093400002
ACH-000152,-0.0540986844066
ACH-000153,0.129422186859
ACH-000159,0.216888086695
ACH-000160,-0.158324494835
ACH-000163,-0.103040818052
ACH-000167,-0.0258242248467
ACH-000168,0.159849934166
ACH-000169,-0.0346635188889
ACH-000178,0.176029006261
ACH-000182,-0.085991121129
ACH-000183,-0.131208738022
ACH-000188,-0.0690253482205
ACH-000189,0.08887166176989998
ACH-000190,-0.00733582311368
ACH-000198,0.15612308875999997
ACH-000204,-0.248407495915
ACH-000206,0.0104382821767
ACH-000207,-0.164274321907
ACH-000211,0.0769311254556
ACH-000215,-0.023057469099400003
ACH-000221,-0.181936658751
ACH-000222,0.35440629602300006
ACH-000223,-0.176642641192
ACH-000226,0.0545249963944
ACH-000227,-0.190265948936
ACH-000228,0.061078587513899996
ACH-000231,-0.0254619211872
ACH-000232,-0.08170856046489999
ACH-000233,-0.07004131910849999
ACH-000234,-0.0684383411319
ACH-000235,0.039418142534800006
ACH-000237,0.038013663468199996
ACH-000238,0.049266713317
ACH-000243,0.023169149876
ACH-000244,0.0469135236322
ACH-000246,0.054506513216399995
ACH-000248,0.0327823461008
ACH-000250,0.0519358439585
ACH-000251,0.164603929842
ACH-000253,0.032964314152000004
ACH-000255,-0.09413060627260002
ACH-000256,0.0212779164275
ACH-000257,0.141019361511
ACH-000258,0.156300049171
ACH-000259,0.19608121353900002
ACH-000260,-0.027275329956799998
ACH-000261,-0.056747288259500005
ACH-000262,-0.0744034022035
ACH-000263,0.0163040423756
ACH-000264,-0.027186585616099997
ACH-000265,0.0209391814875
ACH-000266,0.111021616261
ACH-000272,-7.88686444594e-05
ACH-000273,0.043978281342699994
ACH-000274,0.0015910418694799998
ACH-000277,-0.131159181304
ACH-000278,-0.0154396715585
ACH-000279,-0.0284542158237
ACH-000280,0.114632952994
ACH-000281,0.14666420537799998
ACH-000288,-0.0028225866373099997
ACH-000291,0.010110905433900001
ACH-000293,0.11121774794500001
ACH-000294,0.029797228579500002
ACH-000295,-0.110286531765
ACH-000296,-0.0379707097872
ACH-000302,0.037786719242
ACH-000304,0.00635496528593
