,MFGE8 (4240)
ACH-000004,0.0839763518065
ACH-000007,-0.151429485315
ACH-000009,-0.0403552500101
ACH-000011,0.0715672106758
ACH-000012,0.0503786726736
ACH-000013,-0.0313894574819
ACH-000014,0.208983814238
ACH-000015,-0.0820092069128
ACH-000017,-0.0474689435759
ACH-000018,0.0768404853655
ACH-000019,0.168709104454
ACH-000021,0.168821851844
ACH-000022,-0.10705413558499999
ACH-000025,0.0849854783062
ACH-000028,0.09511603271050001
ACH-000030,0.0631800788271
ACH-000035,-0.068674469261
ACH-000036,0.0811640846165
ACH-000037,-0.0775085588196
ACH-000039,-0.016489048984999997
ACH-000040,0.00836461383513
ACH-000041,-0.149223443
ACH-000042,0.059706126729999996
ACH-000045,0.143242784752
ACH-000047,-0.061677021703399997
ACH-000052,0.11303696103800001
ACH-000053,-0.048475927035400004
ACH-000054,0.150691048193
ACH-000055,0.104443366268
ACH-000060,-0.017623351307700003
ACH-000067,0.0703345085739
ACH-000070,-0.157355478308
ACH-000075,-0.116222483296
ACH-000078,0.0311485025941
ACH-000082,0.11069290306099999
ACH-000085,-0.187192369996
ACH-000086,0.003931385781050001
ACH-000087,0.155618815238
ACH-000092,0.040083894609
ACH-000095,0.118588290208
ACH-000097,0.156677619824
ACH-000098,0.18312241987599998
ACH-000099,0.04509476728780001
ACH-000108,0.133098606511
ACH-000113,0.078658081807
ACH-000115,-0.251477117799
ACH-000116,0.13403961658500002
ACH-000118,0.19579705282
ACH-000120,-0.0419780868105
ACH-000123,0.105142565812
ACH-000127,-0.00480956446668
ACH-000128,0.0314496869242
ACH-000132,0.0317110768855
ACH-000133,0.0266807072794
ACH-000137,0.00941227708259
ACH-000138,0.0326144070732
ACH-000142,0.157885568123
ACH-000143,0.025430373690299997
ACH-000146,0.06064197686000001
ACH-000148,0.00217825558881
ACH-000150,0.010856719778400001
ACH-000152,0.052884792459800004
ACH-000153,0.10855446889499999
ACH-000159,0.126076049143
ACH-000160,0.030719320037099998
ACH-000163,-0.131621239458
