,USP17L12 (100287205)
ACH-000004,-0.303355147788
ACH-000007,-0.408928888887
ACH-000009,-0.41937002715099997
ACH-000011,-0.314661455638
ACH-000012,-0.339987299243
ACH-000013,-0.285811207927
ACH-000014,-0.30408316831099996
ACH-000015,-0.188863633037
ACH-000017,-0.22867600551
ACH-000018,-0.393155153879
ACH-000019,-0.343622859884
ACH-000021,-0.143173827653
ACH-000022,-0.36267676026999995
ACH-000025,-0.333493758445
ACH-000028,-0.27138980625500003
ACH-000030,-0.231466970587
ACH-000035,-0.029160556825700002
ACH-000036,-0.546640484551
ACH-000037,-0.25550401917599996
ACH-000039,-0.346269971705
ACH-000040,-0.558322997273
ACH-000041,-0.502095591716
ACH-000042,-0.23974308261500002
ACH-000045,-0.368759122632
ACH-000047,-0.18147206448
ACH-000052,-0.382587047498
ACH-000053,-0.27013490502099996
ACH-000054,-0.47808645937600003
ACH-000055,-0.32131492163
ACH-000060,-0.23722718391199998
ACH-000067,-0.34486817513000007
ACH-000070,-0.442460166423
ACH-000075,-0.19318140828699998
ACH-000078,-0.317741576037
ACH-000082,-0.436700629034
ACH-000085,-0.402854838809
ACH-000086,-0.399455328808
ACH-000087,-0.158057522837
ACH-000092,-0.0566234648336
ACH-000095,-0.37953095527900005
ACH-000097,-0.340358914651
ACH-000098,-0.0046784168749
ACH-000099,-0.598139384437
ACH-000108,-0.415832578461
ACH-000113,-0.46695426888999997
ACH-000115,-0.19241852198800002
ACH-000116,-0.200874451094
ACH-000118,-0.169371510748
ACH-000120,-0.365250120483
ACH-000123,-0.35689077797700003
ACH-000127,-0.46419986448600004
ACH-000128,-0.423365356403
ACH-000132,-0.19282404032900002
ACH-000133,-0.323577900945
ACH-000137,-0.244218543486
ACH-000138,-0.46268804532200003
ACH-000142,-0.346216632034
ACH-000143,-0.527875530712
ACH-000146,-0.447834748637
ACH-000148,-0.293873645061
ACH-000150,-0.386512986633
ACH-000152,-0.317128439935
ACH-000153,-0.475735376372
ACH-000159,-0.47986544683700005
ACH-000160,-0.167770987007
ACH-000163,-0.404990462065
ACH-000167,-0.277236008765
ACH-000168,-0.355777384903
ACH-000169,-0.388939706516
ACH-000178,-0.487060225125
ACH-000182,-0.0239004525147
ACH-000183,-0.07774332803930001
ACH-000188,-0.30929834729
ACH-000189,-0.342222529921
ACH-000190,-0.365648742099
ACH-000198,-0.34528047418200003
ACH-000204,-0.102835234815
ACH-000206,-0.000639846479649
ACH-000207,-0.101412396146
ACH-000211,-0.23437428062
ACH-000215,-0.538327703385
ACH-000221,-0.0939478814811
ACH-000222,-0.32065214253
ACH-000223,-0.396505499368
ACH-000226,-0.407336766029
ACH-000227,-0.32558543579599997
ACH-000228,-0.416050180537
ACH-000231,-0.329544047307
ACH-000232,-0.301335070867
ACH-000233,-0.33067287953200003
ACH-000234,-0.366367629861
ACH-000235,-0.109326219459
ACH-000237,-0.7238116740899999
ACH-000238,-0.377785985468
