,CIB4 (130106)
ACH-000004,-0.0347431805832
ACH-000007,-0.08778815118519999
ACH-000009,-0.435971402055
ACH-000011,-0.37818593182300003
ACH-000012,-0.19467552215999998
ACH-000013,-0.24257849308
ACH-000014,-0.176585206782
ACH-000015,-0.0839148404068
ACH-000017,-0.319756205753
ACH-000018,0.0730226611025
ACH-000019,-0.012660462968299998
ACH-000021,-0.17173842555799998
ACH-000022,-0.36437950607
ACH-000025,-0.20878873920000002
ACH-000028,-0.199555438925
ACH-000030,-0.23988768522
ACH-000035,-0.294742580357
ACH-000036,-0.32446868134
ACH-000037,-0.212477221171
ACH-000039,-0.448279209535
ACH-000040,-0.315866708107
ACH-000041,-0.415948317588
ACH-000042,-0.16605370269300002
ACH-000045,-0.166470228123
ACH-000047,-0.253756326424
ACH-000052,-0.49742293298900003
ACH-000053,-0.186109034468
ACH-000054,-0.0802166677805
ACH-000055,0.0009464263589169998
ACH-000060,-0.132466974886
ACH-000067,-0.252365195361
ACH-000070,-0.194532511268
ACH-000075,-0.40357776350100005
ACH-000078,-0.21374423543499999
ACH-000082,-0.0406971159202
ACH-000085,-0.37379852840800004
ACH-000086,-0.338796333864
ACH-000087,-0.20942440121199998
ACH-000092,-0.43506018268200003
ACH-000095,-0.462684333305
ACH-000097,-0.12099003579399999
ACH-000098,-0.273795128795
ACH-000099,-0.196327826818
ACH-000108,-0.134349672035
ACH-000113,-0.413482752327
ACH-000115,-0.239574173965
ACH-000116,-0.200774831498
ACH-000118,-0.0839926416553
ACH-000120,-0.0699095725171
ACH-000123,-0.27337610048
ACH-000127,-0.270530336259
ACH-000128,-0.333453212192
ACH-000132,-0.022685980701900005
ACH-000133,-0.32406240814
ACH-000137,-0.317850152626
ACH-000138,-0.16613352474999998
ACH-000142,-0.343099557065
ACH-000143,-0.224974511315
ACH-000146,-0.194586418776
ACH-000148,-0.373496646668
ACH-000150,0.0115186195423
ACH-000152,-0.107541308045
ACH-000153,-0.234659941529
ACH-000159,-0.0323898007828
ACH-000160,-0.27268407355700003
ACH-000163,-0.22170082165
ACH-000167,-0.28667931455400003
ACH-000168,-0.35642756157399996
ACH-000169,-0.252763189271
ACH-000178,-0.279135835482
ACH-000182,-0.00759224293934
ACH-000183,-0.338942208278
ACH-000188,-0.445888990089
ACH-000189,-0.16461007891499999
ACH-000190,-0.324747569056
ACH-000198,-0.15801767055500002
ACH-000204,-0.15703880341499998
ACH-000206,-0.16852646167100002
ACH-000207,-0.583830627232
ACH-000211,-0.313648426463
ACH-000215,-0.276624001563
ACH-000221,0.103268578115
ACH-000222,-0.228272501617
ACH-000223,-0.24809906247299998
ACH-000226,-0.157733976512
ACH-000227,-0.44818480506
ACH-000228,-0.13601197597200002
ACH-000231,-0.21822502661200002
ACH-000232,-0.32626923251
ACH-000233,-0.234069671445
ACH-000234,-0.246695072027
ACH-000235,-0.11691064914799999
ACH-000237,-0.29858729876
ACH-000238,-0.273815103471
ACH-000243,-0.220005838267
ACH-000244,-0.348259790709
ACH-000246,-0.213191637872
ACH-000248,-0.35567713695799996
ACH-000250,-0.221585084949
ACH-000251,-0.26920569195599997
ACH-000253,-0.302154666457
ACH-000255,-0.0933175234619
ACH-000256,-0.60591080579
ACH-000257,-0.157754306284
ACH-000258,-0.427729275478
ACH-000259,-0.270264680798
ACH-000260,-0.19516668843199997
ACH-000261,-0.349860662467
ACH-000262,-0.296358434701
ACH-000263,-0.362238205508
ACH-000264,-0.227857468558
ACH-000265,-0.135381259259
ACH-000266,-0.20356417683400002
ACH-000272,-0.318587473846
ACH-000273,-0.303262689147
ACH-000274,-0.37252912327200005
ACH-000277,-0.353723308727
ACH-000278,-0.15751004647800002
ACH-000279,-0.37497742234700004
ACH-000280,-0.097959487019
ACH-000281,-0.16552353004
ACH-000288,-0.36678438921499995
ACH-000291,-0.158842823661
ACH-000293,-0.43673792624200003
ACH-000294,-0.36490990690700004
ACH-000295,-0.492165771373
ACH-000296,-0.332005385729
ACH-000302,-0.301949143955
ACH-000304,-0.12352660485400001
ACH-000307,-0.236338547439
ACH-000308,-0.20140766232700003
ACH-000310,-0.234298860235
ACH-000311,-0.216256381388
ACH-000312,-0.0999376034053
ACH-000315,0.08687059553269999
ACH-000316,-0.023722583333900003
ACH-000317,-0.445347237164
ACH-000318,-0.27089387045499996
ACH-000319,-0.0295972504695
ACH-000320,0.052333923564599996
ACH-000322,-0.137676553448
ACH-000323,-0.358695945887
ACH-000324,-0.40422209516
ACH-000329,-0.262705016196
ACH-000330,-0.322958243054
ACH-000331,-0.279457787247
ACH-000332,-0.202392484954
ACH-000334,-0.06468603956550001
ACH-000335,-0.0396333362537
ACH-000336,-0.297083050832
ACH-000337,-0.290099373827
ACH-000339,-0.172489194409
ACH-000341,-0.133425170665
ACH-000348,-0.27660230218299997
ACH-000350,0.14514405877800002
ACH-000352,-0.393498689744
ACH-000356,-0.18876491739100001
ACH-000361,-0.54918448356
ACH-000362,-0.14231315042
ACH-000363,-0.19125640503
ACH-000364,-0.24088291559900002
ACH-000365,-0.17909716441399998
ACH-000366,-0.139959278816
ACH-000368,-0.337426814128
ACH-000374,-0.224151786183
ACH-000375,-0.227616754604
ACH-000376,-0.380684009537
ACH-000381,-0.233458404056
ACH-000383,-0.292193412075
ACH-000387,-0.339825940691
ACH-000389,-0.32157702050500003
ACH-000390,-0.161594915911
ACH-000393,-0.273871553911
ACH-000395,-0.176285032484
ACH-000397,-0.518142203488
ACH-000401,-0.120844536701
ACH-000402,-0.244181328689
ACH-000403,-0.49955932560099997
ACH-000404,-0.031615366312700004
ACH-000406,-0.224083412634
ACH-000407,-0.248212040539
ACH-000408,-0.208162314245
ACH-000410,-0.218847852115
ACH-000411,-0.158764920231
ACH-000414,-0.25980580345
ACH-000415,-0.269975362301
ACH-000416,-0.2352844142
ACH-000420,-0.318915163936
ACH-000421,-0.00395253261484
ACH-000424,-0.26483556914
ACH-000425,-0.285513923858
ACH-000426,-0.20703871568
ACH-000427,-0.37067282123899997
ACH-000433,-0.343221709478
ACH-000436,-0.182988832341
ACH-000444,-0.154407894357
ACH-000445,-0.09127216235169999
ACH-000448,-0.322653354818
ACH-000450,-0.0739242939579
ACH-000452,-0.11468236181
ACH-000454,-0.387434630137
ACH-000458,-0.20803016699700003
ACH-000459,-0.101822897344
ACH-000460,-0.293582746952
ACH-000461,-0.22052096764
ACH-000463,-0.115959571468
ACH-000464,-0.30889604238
ACH-000466,-0.110380474024
ACH-000467,-0.17708814274300003
ACH-000468,-0.159245919993
ACH-000469,-0.298993908137
ACH-000470,-0.301491390009
ACH-000471,-0.18651264672600001
ACH-000472,-0.256326037029
ACH-000473,-0.0636601611252
ACH-000475,-0.42552914840000006
ACH-000476,-0.338531079384
ACH-000477,-0.41597444507700004
ACH-000480,-0.20368047910700002
ACH-000481,-0.462306895412
ACH-000483,-0.46320311696000005
ACH-000484,-0.30372647245900003
ACH-000485,-0.23528236490600002
ACH-000486,-0.232289401561
ACH-000487,-0.289486054285
ACH-000488,-0.12187889890699999
ACH-000490,-0.142994444073
ACH-000491,-0.458461902013
ACH-000495,-0.271623409696
ACH-000496,-0.0409530545324
ACH-000499,-0.20595966494600002
ACH-000500,0.183482752513
ACH-000502,-0.160544760476
ACH-000503,0.0459096920336
ACH-000505,-0.35120895359899995
ACH-000507,-0.302786830381
ACH-000510,-0.14433182800799998
ACH-000511,-0.207571345755
ACH-000512,-0.225314823133
ACH-000516,-0.356471284947
ACH-000517,-0.35520223445200005
ACH-000518,-0.313356805523
ACH-000520,-0.046258411449300006
ACH-000521,-0.26897085625399997
ACH-000522,-0.281392222367
ACH-000524,-0.294699855816
ACH-000527,-0.188657610416
ACH-000528,-0.10614242652999999
ACH-000537,-0.181240366266
ACH-000541,-0.106450829419
ACH-000542,-0.24019264689599998
ACH-000544,-0.173790368031
ACH-000545,-0.14083772669800002
ACH-000547,-0.56491261025
ACH-000548,-0.19560044373
ACH-000549,-0.19855205301800002
ACH-000550,-0.138182255262
ACH-000552,-0.34507920791100005
ACH-000556,-0.219822408329
ACH-000557,-0.44719596572400006
ACH-000570,-0.322370791058
ACH-000571,-0.136888039917
ACH-000573,-0.168070767767
ACH-000576,-0.234005521324
ACH-000580,-0.288678560462
ACH-000584,0.026863127218
ACH-000585,-0.225704192756
ACH-000588,-0.235842585306
ACH-000589,-0.102807663404
ACH-000591,-0.1822588473
ACH-000593,-0.25988352301999995
ACH-000600,-0.35641717949
ACH-000601,-0.20359506496399998
ACH-000604,-0.246481463236
ACH-000605,-0.29719754326
ACH-000606,-0.113692066587
ACH-000608,-0.271594904726
ACH-000614,-0.5541281077260001
ACH-000616,-0.106254156605
ACH-000618,-0.18222861524300002
ACH-000619,-0.373770920711
ACH-000620,-0.128851602152
ACH-000621,-0.299818045324
ACH-000622,-0.072586023294
ACH-000623,-0.26819722911
ACH-000624,-0.364351195227
ACH-000627,-0.114570359606
ACH-000630,-0.160084544651
ACH-000632,-0.342260023565
ACH-000633,-0.28904834375
ACH-000637,-0.132060988968
ACH-000638,-0.19417691458099998
ACH-000646,-0.109522420799
ACH-000647,-0.0887587019543
ACH-000648,-0.172523165314
ACH-000649,-0.227095253891
ACH-000651,-0.2276409775
ACH-000652,-0.269101833656
ACH-000653,0.0841515388418
ACH-000657,-0.333508135303
ACH-000658,0.0430348958452
ACH-000661,-0.141337141184
ACH-000662,-0.472967805128
ACH-000663,-0.10508144890599999
ACH-000665,-0.325812133286
ACH-000671,-0.166292267511
ACH-000673,-0.27174964861400003
ACH-000676,-0.16955569147
ACH-000677,-0.23366220104200003
ACH-000681,-0.34075364514600004
ACH-000682,-0.280632950434
ACH-000683,-0.204285803821
ACH-000684,-0.376419805171
ACH-000688,-0.410743892245
ACH-000693,-0.231164467795
ACH-000694,-0.169402990884
ACH-000695,-0.44372948723000005
ACH-000696,-0.284201992038
ACH-000697,-0.176846079184
ACH-000699,-0.253702189443
ACH-000701,-0.23488040399500001
ACH-000706,-0.380839879756
ACH-000711,-0.43858202328100004
ACH-000713,-0.25041530996
ACH-000714,-0.452084154785
ACH-000718,-0.353860960045
ACH-000720,-0.221101180571
ACH-000721,-0.40521837670599997
ACH-000724,-0.46141952150700005
ACH-000725,-0.335329949806
ACH-000732,-0.21355159219300002
ACH-000734,-0.161593529023
ACH-000735,-0.143160206316
ACH-000736,-0.100688557796
ACH-000738,-0.132499029523
ACH-000746,-0.20342019543900003
ACH-000747,-0.240751475639
ACH-000748,-0.08265340877939999
ACH-000753,-0.134814400478
ACH-000756,-0.139867981506
ACH-000757,-0.20022955347899998
ACH-000758,-0.255613782173
ACH-000760,-0.28880327059099997
ACH-000763,-0.268341361187
ACH-000764,-0.163962539917
ACH-000765,-0.167396870478
ACH-000766,-0.14507410266100002
ACH-000767,-0.325265410763
ACH-000768,-0.129906320687
ACH-000769,-0.5420929114549999
