,MAP2K1 (5604)
ACH-000004,-0.0673607148994
ACH-000007,-0.174902387283
ACH-000009,-0.295575199837
ACH-000011,-0.15596415403799999
ACH-000012,-0.100034679734
ACH-000013,-0.168105004516
ACH-000014,-0.537961305626
ACH-000015,-0.18606773583
ACH-000017,-0.146938061709
ACH-000018,-0.0626327961974
ACH-000019,-0.09659823932910001
ACH-000021,-0.00816216869688
ACH-000022,-0.436883783803
ACH-000025,-0.253930969582
ACH-000028,-0.18359616725900002
ACH-000030,-0.04299575436869999
ACH-000035,-0.059142748466099994
ACH-000036,-0.055135391004699996
ACH-000037,-0.0589135180174
ACH-000039,-0.292839301055
ACH-000040,-0.0070653973297700005
ACH-000041,-0.28901652804
ACH-000042,-0.234347338762
ACH-000045,-0.120973983921
ACH-000047,-0.124301869886
ACH-000052,-0.48340556671400003
ACH-000053,-0.159316985531
ACH-000054,-0.0055913212932099995
ACH-000055,-0.0827268735215
ACH-000060,-0.214122761448
ACH-000067,-0.249916397293
ACH-000070,-0.055306224296900006
ACH-000075,0.21021524414
ACH-000078,-0.2873173778
ACH-000082,-0.0646278431815
ACH-000085,-0.07761420370989999
ACH-000086,0.034296308191400005
ACH-000087,-0.176149405062
ACH-000092,-0.278310950833
ACH-000095,-0.0354146361414
ACH-000097,-0.0830916141333
ACH-000098,0.189412714588
ACH-000099,-0.133179764451
ACH-000108,-0.176681408018
ACH-000113,-0.7885340298260001
ACH-000115,-0.005581937492720001
ACH-000116,-0.11351090310100001
ACH-000118,-0.0510137627491
ACH-000120,-0.103245325227
ACH-000123,-0.0563136936996
ACH-000127,-0.146399053287
ACH-000128,-0.0176110650235
ACH-000132,-0.43420157983400004
ACH-000133,-0.0992998070995
ACH-000137,0.204076898024
ACH-000138,-0.176470952227
ACH-000142,-0.00586358954475
ACH-000143,0.0323972172583
ACH-000146,-0.367368146377
ACH-000148,-0.165182379781
ACH-000150,0.023949782622000003
ACH-000152,-0.18537883053100002
ACH-000153,-0.34320067289300005
ACH-000159,-0.012036134310299998
ACH-000160,-0.154616478634
ACH-000163,-0.052041173592300004
ACH-000167,-0.0456502701724
ACH-000168,-0.456814050932
ACH-000169,-0.21641383290199998
ACH-000178,-0.312531476489
ACH-000182,-0.189045427163
ACH-000183,-0.337469281892
ACH-000188,-0.14095493051799998
ACH-000189,0.11912106681700001
ACH-000190,-0.351786322822
ACH-000198,-0.189686534517
ACH-000204,-0.286760399417
ACH-000206,-0.187208881644
ACH-000207,-0.055155765416
ACH-000211,-0.11464659104000001
ACH-000215,-0.137174313686
ACH-000221,-0.342259126905
ACH-000222,-0.218929621562
ACH-000223,-0.280221329656
ACH-000226,-0.222429888304
ACH-000227,-0.026621000999400003
ACH-000228,-0.12689973119200001
ACH-000231,-0.21759773761100001
ACH-000232,-0.18102522920000003
ACH-000233,-0.128301706157
ACH-000234,-0.114569285602
ACH-000235,-0.266374238554
ACH-000237,-0.176147239082
ACH-000238,-0.120532679137
ACH-000243,-0.326642458239
ACH-000244,-0.012399619193
ACH-000246,-0.0884911717168
ACH-000248,0.00389995337634
ACH-000250,-0.14992302483699999
ACH-000251,-0.22744928625100003
ACH-000253,-0.996289290793
ACH-000255,-0.19641303059300003
ACH-000256,-0.0273375004471
ACH-000257,-0.381282489198
ACH-000258,-0.255740406955
ACH-000259,-0.08781219142619999
ACH-000260,-0.34129306345399996
ACH-000261,-0.0577190980832
ACH-000262,0.0711365334323
ACH-000263,-0.271531012754
ACH-000264,-0.294574326756
ACH-000265,-0.337002028181
ACH-000266,-0.17030414983300002
ACH-000272,-0.18902681378199998
ACH-000273,0.0401955349637
ACH-000274,-0.142239408008
ACH-000277,-0.175721452453
ACH-000278,-0.153064576702
ACH-000279,0.0191081288898
ACH-000280,0.044190565900800005
ACH-000281,-0.0675863158694
ACH-000288,-0.105715005781
ACH-000291,-0.789878886068
ACH-000293,-0.24424554176600002
ACH-000294,-0.252794230385
ACH-000295,-0.355236194823
ACH-000296,-0.479206031399
ACH-000302,-0.167038778369
ACH-000304,-0.178352897535
ACH-000307,-0.09906379803950001
ACH-000308,-0.27971757389400004
ACH-000310,-0.302412728646
ACH-000311,-0.175649773023
ACH-000312,-0.12291673365700001
ACH-000315,-0.112892661132
ACH-000316,0.00702888648591
ACH-000317,0.201975861728
ACH-000318,-0.0913030342513
ACH-000319,-0.0904516587437
ACH-000320,-0.21569074899000001
ACH-000322,-0.560732027814
ACH-000323,-0.034094748434000004
ACH-000324,-0.18166111777199997
ACH-000329,-0.146667919782
ACH-000330,-0.276590561626
ACH-000331,-0.013442906974200001
ACH-000332,-0.121112259602
ACH-000334,-0.31508549799400004
ACH-000335,-0.297361468304
ACH-000336,0.25994859484
ACH-000337,0.166852040136
ACH-000339,-0.17873809948199998
ACH-000341,-0.32113558841400003
ACH-000348,-0.313264218854
ACH-000350,-0.404275132473
ACH-000352,-0.393039217397
ACH-000356,-0.046297614584900004
ACH-000361,-0.305330449244
ACH-000362,-0.289646553342
ACH-000363,-0.0154358912656
ACH-000364,0.0433020292033
ACH-000365,0.016498180626600002
ACH-000366,0.0305260722794
ACH-000368,-0.156005960363
ACH-000374,-0.117316173577
ACH-000375,0.20012530860999997
ACH-000376,-0.0884229763974
ACH-000381,-0.096682664867
ACH-000383,-0.13115054480399999
ACH-000387,-0.167444597993
ACH-000389,-0.15693428613
ACH-000390,-0.153754469165
ACH-000393,-0.147954344382
ACH-000395,-0.699507145135
ACH-000397,-0.155129933895
ACH-000401,-0.648096369542
ACH-000402,-0.0637649455806
ACH-000403,-0.19654680215700002
ACH-000404,-0.009913389311209999
ACH-000406,-0.14048167885500001
ACH-000407,-0.293321939315
ACH-000408,-0.0475144023864
ACH-000410,-0.274870082167
