,GTF2F2 (2963)
ACH-000221,-0.689942973942
ACH-000222,-0.9179864211509999
ACH-000223,-1.0161287763
ACH-000226,-1.01206912871
ACH-000227,-0.587902384845
ACH-000228,-0.877284052611
ACH-000231,-0.677209135546
ACH-000232,-1.0573187895899998
ACH-000233,-0.746587957844
ACH-000234,-0.648024983063
ACH-000235,-0.822090090054
ACH-000237,-0.943490745493
ACH-000238,-0.620619979937
ACH-000243,-0.754413036513
ACH-000244,-0.767677569904
ACH-000246,-0.816721192189
ACH-000248,-0.648334513975
ACH-000250,-0.764309427748
ACH-000251,-1.4085708210899999
ACH-000253,-0.653136615932
ACH-000255,-0.681345151329
ACH-000256,-0.757142127346
ACH-000257,-0.774638557632
ACH-000258,-0.7003737379970001
ACH-000259,-0.8137801051510001
ACH-000260,-0.7881794873319999
ACH-000261,-0.8479405634780001
ACH-000262,-0.835357192006
ACH-000263,-0.8387555645199999
ACH-000264,-0.919799350647
ACH-000265,-0.891100424815
ACH-000266,-0.8618334202760001
ACH-000272,-0.602877109442
ACH-000273,-0.55946323147
ACH-000274,-0.9445098622579999
ACH-000277,-0.749584616274
ACH-000278,-0.882955021497
ACH-000279,-0.6807312956589999
ACH-000280,-0.886418217915
ACH-000281,-0.46104188282499997
ACH-000288,-0.7442211655600001
ACH-000291,-0.835296799398
ACH-000293,-1.25754411718
ACH-000294,-0.625710080058
ACH-000295,-0.567820910252
ACH-000296,-0.492954297194
ACH-000302,-1.10773812312
ACH-000304,-1.06581811157
ACH-000307,-0.862260481451
ACH-000308,-0.9313162713700001
ACH-000310,-0.769894136424
ACH-000311,-0.768999008084
ACH-000312,-0.800202925285
ACH-000315,-0.6971745763330001
ACH-000316,-0.7170029502709999
ACH-000317,-1.1188153355200001
ACH-000318,-0.6314459225069999
ACH-000319,-0.7960054300130001
ACH-000320,-0.9074263170469999
ACH-000322,-0.7026305943089999
ACH-000323,-0.9129475046709999
ACH-000324,-0.885565809431
ACH-000329,-0.860031039257
ACH-000330,-0.6788906923970001
ACH-000331,-0.948773516222
ACH-000332,-0.791710525926
ACH-000334,-1.1360795165200002
ACH-000335,-0.892984667439
ACH-000336,-0.780379162226
ACH-000337,-0.8941364303429999
ACH-000339,-0.707987130451
ACH-000341,-0.763969167616
ACH-000348,-0.76110437294
ACH-000350,-0.7910201691709999
ACH-000352,-1.27519657998
ACH-000356,-0.5847284737439999
ACH-000361,-1.00641911569
ACH-000362,-0.729409401246
ACH-000363,-0.9676241093700001
ACH-000364,-1.13311431435
ACH-000365,-0.8598725030700001
ACH-000366,-0.6718059064
ACH-000368,-0.8692445886210001
ACH-000374,-0.8143180361390001
ACH-000375,-0.573644363804
ACH-000376,-0.644960171927
ACH-000381,-0.707133298318
ACH-000383,-0.520770162754
ACH-000387,-0.768107736143
ACH-000389,-0.74147615331
ACH-000390,-0.7409916000810001
ACH-000393,-1.0425073939700003
ACH-000395,-0.945551776182
ACH-000397,-0.783216825041
ACH-000401,-0.786771952043
ACH-000402,-0.506117676935
ACH-000403,-0.685837854766
ACH-000404,-0.8755089114319999
ACH-000406,-0.6843180604970001
ACH-000407,-0.847340051807
ACH-000408,-0.999861588865
ACH-000410,-0.868574361789
ACH-000411,-0.661486711335
ACH-000414,-0.9005773108990001
ACH-000415,-0.757765171355
ACH-000416,-0.907906016073
ACH-000420,-0.952592075565
ACH-000421,-0.873833249402
ACH-000424,-0.553387448016
ACH-000425,-0.950049168572
ACH-000426,-1.18506890692
ACH-000427,-0.9755438805259999
ACH-000433,-0.909366145431
ACH-000436,-0.927538626149
ACH-000444,-0.516629973567
ACH-000445,-0.569978197266
ACH-000448,-1.17705041381
ACH-000450,-0.611597095139
ACH-000452,-0.673193925505
ACH-000454,-0.690531149065
ACH-000458,-1.02711703207
ACH-000459,-1.01318842964
ACH-000460,-0.7016959681589999
ACH-000461,-0.813447327385
ACH-000463,-0.936283855591
ACH-000464,-0.724277380766
ACH-000466,-1.0145088069200001
ACH-000467,-0.559915299598
ACH-000468,-0.701458077103
ACH-000469,-0.651374162403
ACH-000470,-0.579469744798
ACH-000471,-0.917935095616
ACH-000472,-0.561358634899
ACH-000473,-0.704996725427
ACH-000475,-0.954867347951
ACH-000476,-0.8437130167560001
ACH-000477,-0.44319119026
ACH-000480,-0.629832021181
ACH-000481,-0.754229533604
ACH-000483,-0.7826113929999999
ACH-000484,-1.17908336
ACH-000485,-0.6987872324709999
ACH-000486,-0.8145987604739999
ACH-000487,-0.870576525644
ACH-000488,-0.853083980572
ACH-000490,-0.7582090465860001
ACH-000491,-0.806652442421
ACH-000495,-0.41386913334700004
ACH-000496,-0.83936643771
ACH-000499,-0.856360337534
ACH-000500,-0.337272510332
ACH-000502,-0.596252937048
ACH-000503,-1.02427793744
ACH-000505,-0.8814096444380001
ACH-000507,-0.880059771302
ACH-000510,-0.910515496048
ACH-000511,-0.8518751253489999
ACH-000512,-0.704048658309
ACH-000516,-0.959678318651
ACH-000517,-1.0451944042
ACH-000518,-0.592879323279
ACH-000520,-0.5666177724620001
ACH-000521,-0.941195860776
ACH-000522,-0.622878993394
ACH-000524,-0.902637078985
ACH-000527,-0.88317676846
ACH-000528,-0.7641804876080001
ACH-000537,-0.983349832931
ACH-000541,-0.732205868044
ACH-000542,-0.821521688312
ACH-000544,-0.677234173284
ACH-000545,-0.672987541156
ACH-000547,-1.11380413037
ACH-000548,-0.691420491971
ACH-000549,-0.806798759755
ACH-000550,-0.502211501645
ACH-000552,-0.8341766479530001
ACH-000556,-1.08679077644
ACH-000557,-0.9323916386069999
ACH-000570,-0.8481837129199999
ACH-000571,-0.5929267214399999
ACH-000573,-0.6937004129180001
ACH-000576,-0.7126792948209999
ACH-000580,-0.947795599718
ACH-000584,-0.391698081316
ACH-000585,-0.6247025410600001
ACH-000588,-0.698661063039
ACH-000589,-0.9169737624400001
ACH-000591,-0.828723281917
ACH-000593,-0.663410185788
ACH-000600,-0.967143967508
ACH-000601,-0.918490940364
ACH-000604,-0.887846626209
ACH-000605,-0.848894141524
ACH-000606,-0.6537372711339999
ACH-000608,-0.703632019796
ACH-000614,-0.399759000934
ACH-000616,-0.8982400275579999
ACH-000618,-0.754717424358
ACH-000619,-0.901402306402
ACH-000620,-0.769004895574
ACH-000621,-0.764769748213
ACH-000622,-1.02184806681
ACH-000623,-0.980610032932
ACH-000624,-0.892851815204
ACH-000627,-0.480498851116
ACH-000630,-0.829597719114
ACH-000632,-0.818103735468
ACH-000633,-0.644553042785
ACH-000637,-0.620353919939
ACH-000638,-0.969496758768
ACH-000646,-0.8110758222409999
ACH-000647,-0.873469275066
ACH-000648,-0.7627094836399999
ACH-000649,-0.8774509604880001
ACH-000651,-0.844164666715
ACH-000652,-1.26365497097
ACH-000653,-0.868602501491
ACH-000657,-0.910803388398
ACH-000658,-0.7132366661439999
ACH-000661,-1.02413782305
ACH-000662,-0.725746095594
ACH-000663,-0.9948912408580001
ACH-000665,-0.8177647356990001
ACH-000671,-0.855677702352
ACH-000673,-0.858212356376
ACH-000676,-0.629281493863
ACH-000677,-0.6994906173190001
ACH-000681,-0.774240812081
ACH-000682,-0.743599685166
ACH-000683,-0.613748082189
ACH-000684,-0.5521379520090001
ACH-000688,-0.662324509309
ACH-000693,-0.8809318368539999
ACH-000694,-0.800290796601
ACH-000695,-1.3080608939700002
ACH-000696,-0.687286769614
ACH-000697,-0.811239448609
ACH-000699,-0.574942097099
ACH-000701,-0.870164506754
ACH-000706,-1.0249736436599999
ACH-000711,-0.813283814029
ACH-000713,-0.868816921481
ACH-000714,-0.905890374262
ACH-000718,-1.20812973352
ACH-000720,-0.797875491602
ACH-000721,-0.841682531252
ACH-000724,-0.590140008019
ACH-000725,-0.8927074768250001
ACH-000732,-0.8768219230299998
ACH-000734,-0.701971433282
ACH-000735,-0.375799179877
ACH-000736,-0.7404556690749999
ACH-000738,-0.981944237101
ACH-000746,-0.708569405038
ACH-000747,-1.02117417559
ACH-000748,-0.553158234947
ACH-000753,-0.8424341700489999
ACH-000756,-0.591130519041
ACH-000757,-0.659404737318
ACH-000758,-1.11593057937
ACH-000760,-0.819832590536
ACH-000763,-1.18669552412
ACH-000764,-0.7838331188
ACH-000765,-1.07413031641
ACH-000766,-0.754490107167
ACH-000767,-0.512500931737
ACH-000768,-0.815515941381
ACH-000769,-0.732817747314
ACH-000770,-0.847570405004
ACH-000771,-0.591941201666
ACH-000773,-0.640483965524
ACH-000776,-0.915386129389
ACH-000777,-0.505265812507
ACH-000778,-0.8106237448870001
ACH-000781,-0.899256526355
ACH-000782,-1.1589067502600001
ACH-000783,-0.963592462803
ACH-000784,-0.766044361157
ACH-000785,-1.1887167518200001
ACH-000787,-0.725130020924
ACH-000788,-0.635002620031
ACH-000791,-0.810701084343
ACH-000792,-0.609763536994
ACH-000794,-0.463189755563
ACH-000796,-0.868593395175
ACH-000799,-0.925178903575
ACH-000800,-1.0692897748999999
ACH-000802,-1.07756744253
ACH-000804,-0.733048063399
ACH-000805,-0.729067876606
ACH-000809,-0.768283810985
ACH-000810,-0.574587543151
ACH-000811,-0.723730472857
ACH-000817,-0.8236992277159999
ACH-000819,-0.956651816562
ACH-000820,-0.24127843549800002
ACH-000821,-1.27702823626
ACH-000822,-0.8269426064159999
ACH-000823,-0.9012818771019999
ACH-000824,-0.829576438713
ACH-000827,-0.7405306027230001
ACH-000829,-0.920371965361
ACH-000831,-0.8905560200660001
ACH-000832,-0.823490412772
ACH-000833,-0.641474372624
ACH-000834,-0.5956765641690001
ACH-000835,-0.9210063029019999
ACH-000836,-0.0851620866924
ACH-000837,-0.990014590845
ACH-000838,-0.939947011232
ACH-000839,-0.731200647671
ACH-000840,-0.841862503486
ACH-000841,-0.9024121624429999
ACH-000843,-0.568529335807
ACH-000846,-0.606852025008
ACH-000847,-0.6061031975550001
ACH-000848,-1.0690705756999999
ACH-000849,-0.812478739558
ACH-000851,-0.8853766931329999
ACH-000855,-0.625532689904
ACH-000856,-0.794600327144
ACH-000858,-0.917801349452
ACH-000859,-0.429131503825
ACH-000861,-1.00403783991
ACH-000862,-1.18802528869
ACH-000865,-0.76978682124
ACH-000866,-0.901617260519
ACH-000867,-1.00545395071
ACH-000869,-0.9595470162440001
ACH-000872,-1.0164243655299998
ACH-000873,-0.6303682336800001
ACH-000876,-0.7523829066050001
ACH-000878,-0.925270635134
ACH-000880,-1.11915817669
ACH-000881,-1.08093477839
ACH-000882,-0.550929478418
ACH-000884,-0.783420066024
ACH-000885,-1.0279408689299998
ACH-000887,-0.6771296780889999
ACH-000888,-0.7066050781990001
ACH-000889,-0.820881599745
ACH-000890,-0.7276686720890001
ACH-000896,-0.754034895906
ACH-000898,-0.848469059804
ACH-000900,-0.85858804388
ACH-000901,-0.6700747274459999
ACH-000905,-1.03802602903
ACH-000906,-0.7013719238689999
ACH-000907,-0.716912458529
ACH-000910,-0.793718536548
ACH-000911,-0.855153681681
ACH-000912,-0.8931530973980001
ACH-000913,-0.838157723039
ACH-000915,-0.6023581792930001
ACH-000916,-0.980999149545
ACH-000917,-0.762006838621
ACH-000921,-0.7618199966399999
ACH-000924,-0.942056830456
ACH-000926,-0.841079083212
ACH-000928,-0.7753928714180001
ACH-000929,-0.44593832405699996
ACH-000932,-0.649669782669
ACH-000935,-0.605945371219
ACH-000936,-0.7492744666310001
ACH-000937,-0.7864123601209999
ACH-000938,-0.674465911071
ACH-000939,-0.048708348085699994
ACH-000941,-0.751958139766
ACH-000943,-0.9480589997740001
ACH-000946,-0.965849701787
ACH-000947,-0.9583719612680001
ACH-000948,-0.855382951226
ACH-000950,-0.773355838315
ACH-000953,-0.742937119898
ACH-000957,-1.15857117771
ACH-000958,-0.6366157529850001
ACH-000960,-0.673046447234
ACH-000963,-1.2002745457100001
ACH-000968,-0.744005736523
ACH-000969,-0.898381424675
ACH-000973,-0.938483655268
ACH-000974,-0.757497947669
ACH-000975,-0.971211268978
ACH-000976,-0.8198852642769999
ACH-000978,-0.8580176229180001
ACH-000980,-0.8103474001909999
ACH-000984,-1.12102398919
ACH-000986,-0.743467303039
ACH-000988,-1.01872926887
ACH-000993,-0.8128902253370001
ACH-000994,-0.956697943426
ACH-000996,-0.5244277052040001
ACH-001001,-0.811405199421
ACH-001020,-0.061124461360800006
ACH-001028,-0.766772885213
ACH-001031,-0.872370053069
ACH-001038,-0.683302894111
ACH-001048,-0.6658596723610001
ACH-001050,-0.853257702088
ACH-001053,-0.51360313671
ACH-001054,-0.715768377109
ACH-001061,-0.7337961816859999
ACH-001067,-0.749851739232
ACH-001075,-1.06011325923
ACH-001096,-0.830800495363
ACH-001128,1.13753277263
ACH-001134,-0.9287306689920001
ACH-001151,-0.681123096406
ACH-001163,-0.797701052158
ACH-001164,-0.7884788686900001
ACH-001173,-1.0468253030299999
ACH-001183,-1.02643857751
ACH-001184,-0.722976429923
ACH-001190,-0.8939214169959999
ACH-001192,-0.7485652546770001
ACH-001193,-1.0183238861700001
ACH-001196,-1.09146250323
ACH-001197,-1.0301017108600001
ACH-001205,-0.5681060414019999
ACH-001211,-0.45134119220799995
ACH-001212,-0.716366007007
ACH-001228,-0.8284950354780001
ACH-001232,-0.759697800306
ACH-001239,-0.746590938063
ACH-001274,-0.5663627019290001
ACH-001275,-0.630270831157
ACH-001277,-0.508074101208
ACH-001278,-1.16547414918
ACH-001280,-1.05918891449
ACH-001283,-0.759106170177
ACH-001289,-0.97074374654
ACH-001295,-0.904965673801
ACH-001300,-0.8393711723139999
ACH-001301,-0.957115041733
ACH-001302,-0.946528902097
ACH-001303,-0.533798992664
ACH-001306,-0.795762949184
ACH-001318,-1.0661125812999999
ACH-001322,-1.0160149496600002
ACH-001328,-0.770268531618
ACH-001332,-0.8519297289450001
ACH-001333,-1.09698479267
ACH-001336,-0.8163898691320001
ACH-001340,-0.962077952486
ACH-001346,-0.8000033233580001
ACH-001353,-0.764733606348
ACH-001354,-0.964242276648
ACH-001367,-0.806802108284
ACH-001368,-0.807360523152
ACH-001374,-1.08311888204
ACH-001375,-0.567523747698
ACH-001377,-0.588662753648
ACH-001380,-0.9036063474580001
ACH-001391,-0.9849402037489999
ACH-001407,-0.5901131440190001
ACH-001408,-0.9786755762010001
ACH-001413,-0.8728801715960001
ACH-001430,-0.739301340001
ACH-001431,-0.931275041322
ACH-001450,-0.8464762476369999
ACH-001496,-0.376294838859
ACH-001500,-0.35301482736400003
ACH-001521,-0.7973610756939999
ACH-001523,-0.887423252238
ACH-001532,-0.906568528652
ACH-001536,-0.975188909516
ACH-001550,-0.184662921385
ACH-001552,-0.974863396251
ACH-001554,-0.9101480122869999
ACH-001645,-0.647232300376
ACH-001654,-0.770293072297
ACH-001715,-0.592348983691
ACH-001735,-1.1789798697299998
ACH-001736,-0.662891630073
ACH-001737,-1.82286921091
ACH-001740,-0.8594041436929999
ACH-001745,-0.673126690684
ACH-001750,-0.698812166419
ACH-001765,-0.729090798632
ACH-001956,-0.8366778759010001
ACH-001957,-0.867197423829
