,ARMC7 (79637)
ACH-000004,-1.20752092266
ACH-000007,-1.24468870666
ACH-000009,-1.07714151201
ACH-000011,-1.47739993403
ACH-000012,-1.45580033345
ACH-000013,-1.60658098957
ACH-000014,-1.43611432932
ACH-000015,-1.31149136937
ACH-000017,-1.16737816324
ACH-000018,-1.00846430594
ACH-000019,-1.2740088300499999
ACH-000021,-1.03399992037
ACH-000022,-1.11977531159
ACH-000025,-1.32130819014
ACH-000028,-1.44359549648
ACH-000030,-1.46041732384
ACH-000035,-1.5210883417299998
ACH-000036,-1.3365962313
ACH-000037,-1.1534660696799999
ACH-000039,-1.30374468205
ACH-000040,-1.48343154686
ACH-000041,-1.68541013824
ACH-000042,-1.5824104140700002
ACH-000045,-1.33209995288
ACH-000047,-1.63268355313
ACH-000052,-1.45492537144
ACH-000053,-1.2148505199200001
ACH-000054,-1.12415933286
ACH-000055,-1.23249426669
ACH-000060,-1.59942918961
ACH-000067,-1.6426887086200002
ACH-000070,-1.48756549091
ACH-000075,-1.21047192898
ACH-000078,-0.962626763885
ACH-000082,-1.6787281790700002
ACH-000085,-1.60158198273
ACH-000086,-1.0157188447
ACH-000087,-1.80128319067
ACH-000092,-1.11914971266
ACH-000095,-1.2681726080700002
ACH-000097,-1.26688429682
ACH-000098,-1.39655912934
ACH-000099,-1.03498616796
ACH-000108,-1.3962036246
ACH-000113,-1.28940769047
ACH-000115,-1.22115631473
ACH-000116,-1.56304778277
ACH-000118,-1.4524435183700002
ACH-000120,-1.0711317578100001
ACH-000123,-1.4731995419400001
ACH-000127,-1.16656136134
ACH-000128,-1.35267812714
ACH-000132,-0.9120342114640001
ACH-000133,-1.4084507908200001
ACH-000137,-1.61158687766
ACH-000138,-1.14403572064
ACH-000142,-1.51659636135
ACH-000143,-1.33082793642
ACH-000146,-1.43406507629
ACH-000148,-1.8755047566099998
ACH-000150,-1.5814195056600002
ACH-000152,-1.0798127046500001
ACH-000153,-2.0400465471299998
ACH-000159,-1.3777105365399998
ACH-000160,-1.70452061814
ACH-000163,-1.41664832856
ACH-000167,-1.33965970563
ACH-000168,-1.3573141425
ACH-000169,-1.38995818847
ACH-000178,-1.41756605911
ACH-000182,-1.28632918165
ACH-000183,-1.41877867852
ACH-000188,-1.54194710606
ACH-000189,-1.4794229597
ACH-000190,-1.4654913784999999
ACH-000198,-1.2341480175
ACH-000204,-1.1907256171
ACH-000206,-1.3235602363299999
ACH-000207,-0.958256782867
ACH-000211,-1.67777323104
ACH-000215,-1.3943887119799998
ACH-000221,-1.37369653372
ACH-000222,-1.18870955485
ACH-000223,-0.895647435645
ACH-000226,-1.25147619101
ACH-000227,-1.26520950182
ACH-000228,-1.25501826317
ACH-000231,-1.42860660854
ACH-000232,-1.3860055785499998
ACH-000233,-1.4844745918900002
ACH-000234,-1.54309078905
ACH-000235,-0.9802014689990001
ACH-000237,-1.65049749477
ACH-000238,-1.26238578857
ACH-000243,-1.47252338097
ACH-000244,-1.4624003530399998
ACH-000246,-1.4220413234
ACH-000248,-1.1359979872
ACH-000250,-1.47195595736
ACH-000251,-1.6280455928400002
ACH-000253,-1.2394176191700002
ACH-000255,-1.49528014268
ACH-000256,-1.02873284907
ACH-000257,-1.1139196947499999
ACH-000258,-0.506153187076
ACH-000259,-1.20051016525
ACH-000260,-1.24023063137
ACH-000261,-1.5594032488799998
ACH-000262,-1.41625210221
ACH-000263,-0.436100130834
ACH-000264,-1.6653300674399998
ACH-000265,-1.41548273079
ACH-000266,-1.06230294448
ACH-000272,-1.2091589592299998
ACH-000273,-1.5195671837600002
ACH-000274,-1.43762336657
ACH-000277,-1.55731320243
ACH-000278,-1.54648852996
ACH-000279,-1.62089968283
ACH-000280,-1.4845977196899998
ACH-000281,-1.36144383012
ACH-000288,-1.5295972465600003
ACH-000291,-1.24989725364
ACH-000293,-0.436081429142
ACH-000294,-1.18676735639
ACH-000295,-1.5120073808399999
ACH-000296,-1.1278981530299999
ACH-000302,-1.07716113726
ACH-000304,-1.62593362569
ACH-000307,-1.41436711042
ACH-000308,-1.13911278763
ACH-000310,-0.724183796779
ACH-000311,-1.17045370585
ACH-000312,-1.30645590527
ACH-000315,-0.7620846328919999
ACH-000316,-1.4802751287600002
ACH-000317,-1.1427526203899998
ACH-000318,-1.19937091423
ACH-000319,-1.5585534430799999
ACH-000320,-1.3056530951799998
ACH-000322,-1.21604703874
ACH-000323,-1.1040902165000002
ACH-000324,-1.10539913453
ACH-000329,-1.7778897814599999
ACH-000330,-1.39269571334
ACH-000331,-1.40308786676
ACH-000332,-1.44687594645
ACH-000334,-1.5011063112
ACH-000335,-1.5271886303
ACH-000336,-1.3731832671200002
ACH-000337,-1.53870501225
ACH-000339,-1.11646384136
ACH-000341,-2.13607192442
ACH-000348,-1.6955186214200002
ACH-000350,-1.31816933865
ACH-000352,-1.26956207416
ACH-000356,-1.33223319869
ACH-000361,-1.7434107739099998
