,HSD3B7 (80270)
ACH-000004,-0.21133896047400003
ACH-000007,-0.274369525655
ACH-000009,-0.364098641339
ACH-000011,-0.019892147151
ACH-000012,-0.283381991927
ACH-000013,-0.347175600319
ACH-000014,-0.0199322692686
ACH-000015,-0.40644839234200003
ACH-000017,-0.174507435461
ACH-000018,-0.150415926459
ACH-000019,-0.253332508069
ACH-000021,-0.430566184297
ACH-000022,-0.22810445262899998
ACH-000025,-0.278402398362
ACH-000028,-0.108373470058
ACH-000030,-0.0948960896349
ACH-000035,-0.20128827991599998
ACH-000036,-0.307924749602
ACH-000037,-0.31220545351
ACH-000039,-0.34112636313600003
ACH-000040,-0.218307786837
ACH-000041,-0.201521741278
ACH-000042,-0.25717472718199996
ACH-000045,-0.260656911071
ACH-000047,-0.183418784443
ACH-000052,-0.186244105429
ACH-000053,-0.127554048778
ACH-000054,-0.196444723171
ACH-000055,0.0659626861558
ACH-000060,-0.0185795447523
ACH-000067,-0.20921416579
ACH-000070,-0.154271084872
ACH-000075,-0.327531688649
ACH-000078,-0.261262002498
ACH-000082,-0.214394629047
ACH-000085,-0.054314675147599994
ACH-000086,-0.22180480459399998
ACH-000087,-0.24403164566500002
ACH-000092,-0.144585378611
ACH-000095,-0.223988151508
ACH-000097,-0.423249225977
ACH-000098,-0.379436324001
ACH-000099,-0.24826701237399998
ACH-000108,0.0196819296304
ACH-000113,-0.238766562143
ACH-000115,-0.174761581794
ACH-000116,-0.26536366164
ACH-000118,-0.173539287747
ACH-000120,-0.21639293334000004
ACH-000123,-0.40127388847199996
ACH-000127,-0.467560583868
ACH-000128,-0.354761010236
ACH-000132,-0.304602067207
ACH-000133,-0.185599306721
ACH-000137,-0.301947734761
ACH-000138,-0.07938686425750001
ACH-000142,-0.16639885935100002
ACH-000143,-0.164204386028
ACH-000146,-0.32123140162700003
ACH-000148,-0.23947283805599998
ACH-000150,-0.298836684169
ACH-000152,0.024467679008999998
ACH-000153,-0.41871480518700005
ACH-000159,-0.279108500182
ACH-000160,-0.10195878919700001
ACH-000163,-0.40817169568000006
ACH-000167,-0.106257583841
ACH-000168,-0.0839780549852
ACH-000169,-0.192592853908
ACH-000178,-0.20746769534600001
ACH-000182,-0.240557425013
ACH-000183,-0.338034403943
ACH-000188,-0.061139387895
ACH-000189,-0.377283057834
ACH-000190,-0.178840402265
ACH-000198,-0.125015277698
ACH-000204,-0.0262817833572
ACH-000206,-0.20137734445099997
ACH-000207,-0.0674940095551
ACH-000211,-0.200374681221
ACH-000215,-0.170881863115
ACH-000221,-0.41202827052100005
ACH-000222,0.0075269509169999995
ACH-000223,-0.37585174203500005
ACH-000226,-0.283398829564
ACH-000227,-0.5891943214109999
ACH-000228,-0.40748456734399996
ACH-000231,-0.20829654377700002
ACH-000232,-0.182864539194
ACH-000233,-0.24593660599300002
ACH-000234,-0.414788559613
ACH-000235,-0.20114537609000002
ACH-000237,-0.0461190568821
ACH-000238,-0.0743275959402
ACH-000243,-0.18310084152699999
ACH-000244,-0.47794759391999997
ACH-000246,-0.210046029737
ACH-000248,-0.334795048037
ACH-000250,-0.337717910115
ACH-000251,-0.147049796836
ACH-000253,-0.10066828274499999
ACH-000255,-0.280211927254
ACH-000256,-0.23818851275400002
ACH-000257,-0.33443239274500003
ACH-000258,-0.21626853257599998
ACH-000259,-0.182719677843
ACH-000260,-0.37226638405
ACH-000261,-0.19769961979400003
ACH-000262,-0.43462545556599996
ACH-000263,-0.406125446638
ACH-000264,-0.406353317167
ACH-000265,-0.32786593129999997
ACH-000266,-0.223808617396
ACH-000272,-0.051449796275899996
ACH-000273,-0.282801304936
ACH-000274,-0.292528940653
ACH-000277,-0.41284445950099996
ACH-000278,-0.00728880211412
ACH-000279,-0.0109552945395
ACH-000280,-0.250818805091
ACH-000281,-0.0388557722846
ACH-000288,-0.29084372562
ACH-000291,-0.206584363476
ACH-000293,-0.186039481622
ACH-000294,-0.443967764959
ACH-000295,-0.289418954455
ACH-000296,-0.286867228809
ACH-000302,-0.282023271217
ACH-000304,0.153153177489
ACH-000307,-0.330187240392
ACH-000308,-0.320750041073
ACH-000310,-0.342035318217
ACH-000311,-0.289139220317
ACH-000312,-0.256842156115
ACH-000315,-0.050520214403999994
ACH-000316,-0.5013228098070001
ACH-000317,-0.226813663608
ACH-000318,-0.202263162216
ACH-000319,-0.15561369634199998
ACH-000320,-0.114356022285
ACH-000322,-0.36084201527800003
ACH-000323,-0.39817976528000004
ACH-000324,-0.19914593360999996
ACH-000329,-0.348861454172
ACH-000330,-0.548438767673
ACH-000331,-0.269889059713
ACH-000332,-0.178253561529
