,CASC5 (57082)
ACH-000004,-0.6783280681370001
ACH-000007,-0.7643418213619999
ACH-000009,-0.884452144991
ACH-000011,-0.653850702692
ACH-000012,-0.8483731328630001
ACH-000013,-0.516460584693
ACH-000014,-0.243056042395
ACH-000015,-0.6384785980709999
ACH-000017,-0.40061598125799996
ACH-000018,-0.36986218795500003
ACH-000019,-0.664731579554
ACH-000021,-0.863204340417
ACH-000022,-0.548847101493
ACH-000025,-0.698453192877
ACH-000028,-0.541462445959
ACH-000030,-0.443315395118
ACH-000035,-0.5233286967230001
ACH-000036,-0.507457043791
ACH-000037,-0.18767550757800003
ACH-000039,-0.693050596125
ACH-000040,-0.470317790739
ACH-000041,-0.6974645525650001
ACH-000042,-0.657757079953
ACH-000045,-0.565348381143
ACH-000047,-0.7478673226800001
ACH-000052,-0.5498204779720001
ACH-000053,-0.7903213377830001
ACH-000054,-0.6662271260729999
ACH-000055,-0.5991089554919999
ACH-000060,-0.422161314397
ACH-000067,-0.31106228199499997
ACH-000070,-0.610457271728
ACH-000075,-0.514969925431
ACH-000078,-1.06942869616
ACH-000082,-0.7297705256370001
ACH-000085,-0.47828899468099995
ACH-000086,-0.536783772098
ACH-000087,-0.8429024288950001
ACH-000092,-0.519515831205
ACH-000095,-0.879879635662
ACH-000097,-0.691297813669
ACH-000098,-0.41149432693300003
ACH-000099,-0.634986875863
ACH-000108,-0.672373857983
ACH-000113,-0.748236872633
ACH-000115,-0.8176947727189999
ACH-000116,-0.795655766091
ACH-000118,-0.766245244083
ACH-000120,-0.691504236882
ACH-000123,-0.606079491735
ACH-000127,-0.54587427288
ACH-000128,-0.6776601094329999
ACH-000132,-1.22886287295
ACH-000133,-0.609885914323
ACH-000137,-0.672659336157
ACH-000138,-0.5868531442880001
ACH-000142,-0.601607431331
ACH-000143,-0.579812529201
ACH-000146,-0.613424727063
ACH-000148,-0.506717950022
ACH-000150,-0.64068272896
ACH-000152,-0.700874438364
ACH-000153,-0.940901266389
ACH-000159,-0.5398852546
ACH-000160,-0.393279432597
ACH-000163,-0.559678354844
ACH-000167,-0.181015728418
ACH-000168,-0.679692837947
ACH-000169,-0.7287134577590001
ACH-000178,-0.69703503016
ACH-000182,-0.498112285503
ACH-000183,-0.629376793383
ACH-000188,-0.591856562217
ACH-000189,-0.607120474253
ACH-000190,-0.24969310352200003
ACH-000198,-0.8824082316680001
ACH-000204,-0.8651327144859999
ACH-000206,-0.367387200169
ACH-000207,-0.6965039631509999
ACH-000211,-0.587450835888
ACH-000215,-0.36757965440800006
ACH-000221,-0.245229513636
ACH-000222,-0.475830108799
ACH-000223,-0.719065756928
ACH-000226,-0.7673125915189999
ACH-000227,-1.04611046405
ACH-000228,-0.8983104684119999
ACH-000231,-0.57413779304
ACH-000232,-0.902162856332
ACH-000233,-0.7780080406700001
ACH-000234,-0.707951849313
ACH-000235,-0.687536373385
ACH-000237,-0.615931697248
ACH-000238,-0.531594396043
ACH-000243,-0.819081868415
ACH-000244,-0.612154746778
ACH-000246,-0.856052343751
ACH-000248,-0.501588247741
ACH-000250,-0.239455615265
ACH-000251,-0.484496245502
ACH-000253,-0.6269962699589999
ACH-000255,-0.647459311734
ACH-000256,-0.59460046394
ACH-000257,-1.12842861252
ACH-000258,-0.6394266885809999
ACH-000259,-0.675355980139
ACH-000260,-0.636431384406
ACH-000261,-0.795586922077
ACH-000262,-0.530166731218
ACH-000263,-0.86919879646
ACH-000264,-0.736570631617
ACH-000265,-0.789670761715
ACH-000266,-1.06016130187
ACH-000272,-0.775814857772
ACH-000273,-0.532458004686
ACH-000274,-0.620859707677
ACH-000277,-0.304184611946
ACH-000278,-0.5426495105100001
ACH-000279,-0.845867990731
ACH-000280,-0.563616143832
ACH-000281,-0.70356883616
ACH-000288,-0.562570215308
ACH-000291,-0.480476796963
ACH-000293,-0.826300106626
ACH-000294,-0.45908832626
ACH-000295,-0.486882640788
ACH-000296,-0.851389975285
ACH-000302,-0.6964100031739999
ACH-000304,-0.78717181189
ACH-000307,-0.43973171195200006
ACH-000308,-0.85197561443
ACH-000310,-1.09020315885
ACH-000311,-0.574546675548
ACH-000312,-0.8526657660629999
ACH-000315,-0.595761236206
ACH-000316,-0.550050905375
ACH-000317,-0.429207686557
ACH-000318,-0.539060025842
ACH-000319,-0.826754342869
ACH-000320,-0.9449577545929999
ACH-000322,-0.841836717234
ACH-000323,-0.6921801073360001
ACH-000324,-0.786402759264
ACH-000329,-0.43430279036499997
ACH-000330,-0.45759549288199997
ACH-000331,-0.810543036876
ACH-000332,-0.7692545950220001
ACH-000334,-0.7109511796870001
ACH-000335,-0.737376089991
ACH-000336,-0.506392284472
ACH-000337,-0.60717292524
ACH-000339,-0.543189962132
ACH-000341,-0.41529025578100004
ACH-000348,-0.560451839174
ACH-000350,-0.88274693127
ACH-000352,-0.8488025741769999
ACH-000356,-0.594498177931
ACH-000361,-0.8435644404289999
ACH-000362,-0.7617737564650001
ACH-000363,-0.670612504308
ACH-000364,-0.699722826559
ACH-000365,-0.49631404112899996
ACH-000366,-0.521263422005
ACH-000368,-0.710964761435
ACH-000374,-0.925418502162
ACH-000375,-0.441301943788
ACH-000376,-0.567765732895
ACH-000381,-0.43298916131899995
ACH-000383,-0.40862954822499997
ACH-000387,-1.19790352747
ACH-000389,-0.674055803522
ACH-000390,-0.239415699386
ACH-000393,-0.8918321236489999
ACH-000395,-0.408212217146
ACH-000397,-0.726694994533
ACH-000401,-0.414244591201
ACH-000402,-0.121443482252
ACH-000403,-1.0164398174200002
ACH-000404,-0.627102621974
ACH-000406,-0.590498654837
ACH-000407,-0.34408502180399997
ACH-000408,-0.671907443573
ACH-000410,-0.736597251243
ACH-000411,-0.690281157227
ACH-000414,-0.6204919911860001
ACH-000415,-0.682670914162
ACH-000416,-0.789460197896
ACH-000420,-0.811073647311
ACH-000421,-0.774858964485
ACH-000424,-0.46555633572
ACH-000425,-0.528386126651
ACH-000426,-0.438625209216
ACH-000427,-0.667499395519
ACH-000433,-0.786883964945
ACH-000436,-0.502741842025
ACH-000444,-0.6519048398080001
ACH-000445,-0.494919206155
ACH-000448,-0.6394998849669999
ACH-000450,-0.741264606345
ACH-000452,-0.552941717067
ACH-000454,-0.567903879449
ACH-000458,-0.531502126343
ACH-000459,-0.322343731389
ACH-000460,-0.794882381997
ACH-000461,-0.479855737196
ACH-000463,-0.588720580814
ACH-000464,-0.919074790206
ACH-000466,-0.622519104416
ACH-000467,-0.544390722177
ACH-000468,-0.95896247966
ACH-000469,-0.664998201485
ACH-000470,-1.09394517412
ACH-000471,-0.773801265604
ACH-000472,-0.945125319067
ACH-000473,-0.586252623478
ACH-000475,-0.575340890391
ACH-000476,-0.7864110893809999
ACH-000477,-0.7869290549439999
ACH-000480,-0.496079607125
ACH-000481,-0.862023747394
ACH-000483,-0.882368520795
ACH-000484,-0.833279245318
ACH-000485,-0.892911419493
ACH-000486,-0.634175083068
ACH-000487,-0.5909400283899999
ACH-000488,-0.5988852937529999
ACH-000490,-0.641011321728
ACH-000491,-0.549800098585
ACH-000495,-0.43357339545400003
ACH-000496,-0.587090236928
ACH-000499,-0.468589413996
ACH-000500,-0.280648438018
ACH-000502,-0.7030498076899999
ACH-000503,-0.614404632125
ACH-000505,-0.44263850135099997
ACH-000507,-0.900029721013
ACH-000510,-0.530772024
ACH-000511,-0.799170597397
ACH-000512,-0.0625317659696
ACH-000516,-0.5813386251179999
ACH-000517,-0.973356522297
ACH-000518,-0.66723435268
ACH-000520,-0.9138721807969999
ACH-000521,-0.438890742543
ACH-000522,-0.588864434212
ACH-000524,-0.8703855720649999
ACH-000527,-0.8339829416240001
ACH-000528,-0.8152892794169999
ACH-000537,-0.671824285412
ACH-000541,-0.6504102189859999
ACH-000542,-0.637024577816
ACH-000544,-0.48929533798299996
ACH-000545,-0.6856267232359999
ACH-000547,-0.9098873162510001
ACH-000548,-0.922235042739
