,AGTPBP1 (23287)
ACH-000004,0.27738097606999995
ACH-000007,0.447320757537
ACH-000009,0.267661182896
ACH-000011,0.0790866706285
ACH-000012,0.22702831847
ACH-000013,0.15576398848099998
ACH-000014,0.140907204275
ACH-000015,0.11806451659299999
ACH-000017,0.311871618337
ACH-000018,0.393920705276
ACH-000019,0.298168105184
ACH-000021,0.23415676617800002
ACH-000022,0.177581613133
ACH-000025,0.09874553112639999
ACH-000028,0.431248635128
ACH-000030,0.291171222567
ACH-000035,0.17423699499
ACH-000036,0.36676567670000004
ACH-000037,0.0328307312842
ACH-000039,0.260563764902
ACH-000040,0.224474268226
ACH-000041,0.209848832363
ACH-000042,0.245688328809
ACH-000045,0.48605501999899997
ACH-000047,0.169263151138
ACH-000052,0.256294843307
ACH-000053,0.333428208914
ACH-000054,0.27009937904599995
ACH-000055,0.0572914029679
ACH-000060,0.284574963977
ACH-000067,0.186124284168
ACH-000070,0.371272315414
ACH-000075,0.28887390162300003
ACH-000078,0.0565930583794
ACH-000082,0.362473219483
ACH-000085,0.32168355715700003
ACH-000086,0.277686164272
ACH-000087,0.252026579157
ACH-000092,0.302395636548
ACH-000095,0.33678184424
ACH-000097,0.226697697225
ACH-000098,0.377177959627
ACH-000099,0.16660507787999998
ACH-000108,0.164715856958
ACH-000113,0.19730446134
ACH-000115,0.243524633777
ACH-000116,0.40452734005900004
ACH-000118,0.161358792804
ACH-000120,0.313923763787
ACH-000123,0.21727073613200001
ACH-000127,0.235123707594
ACH-000128,0.13320375921
ACH-000132,0.330768533451
ACH-000133,0.23705033511
ACH-000137,0.190940490737
ACH-000138,0.23350594408199998
ACH-000142,0.29624965234
ACH-000143,0.270087849192
ACH-000146,0.225516750997
ACH-000148,0.17983343674000002
ACH-000150,0.371023024476
ACH-000152,0.251632886567
ACH-000153,0.133161639243
ACH-000159,0.32911582059300004
ACH-000160,0.297318124608
ACH-000163,0.31265799472399997
ACH-000167,0.21980234141600002
ACH-000168,0.35625091285800004
ACH-000169,0.356522904533
ACH-000178,0.255920147244
ACH-000182,0.16637985835000002
ACH-000183,0.402987396407
ACH-000188,-0.00817015103916
ACH-000189,0.212430117932
ACH-000190,0.454923609368
ACH-000198,0.224254971341
ACH-000204,0.20645309870099998
ACH-000206,0.5914481300159999
ACH-000207,0.121354627874
ACH-000211,0.363570701492
ACH-000215,0.23426989177700003
ACH-000221,0.15855621522299998
ACH-000222,0.16030006070800001
ACH-000223,0.343383513606
ACH-000226,0.290313882857
ACH-000227,0.29781380414700004
ACH-000228,0.24542690438200002
ACH-000231,0.315604087388
ACH-000232,0.253015680725
ACH-000233,0.37584228371600004
ACH-000234,0.35913533489200006
ACH-000235,0.183118762423
ACH-000237,0.342389942311
ACH-000238,0.18720775128800002
ACH-000243,0.350139807192
ACH-000244,0.205766633754
ACH-000246,0.19813520724300002
ACH-000248,0.23641177162799998
ACH-000250,0.39221876190300003
ACH-000251,0.23823305904
ACH-000253,0.290173288816
ACH-000255,0.224376993244
ACH-000256,0.213369969207
ACH-000257,0.180665754648
ACH-000258,0.424497949479
ACH-000259,0.242807743544
ACH-000260,0.164233411425
ACH-000261,0.36132701077699997
ACH-000262,0.169275622916
ACH-000263,0.329083688383
ACH-000264,0.238305676008
ACH-000265,0.271163052081
ACH-000266,0.275926025539
ACH-000272,0.269326641811
ACH-000273,0.376911233388
ACH-000274,0.337592602692
ACH-000277,0.282728671457
ACH-000278,0.184959801897
ACH-000279,0.35025044109399994
ACH-000280,0.40021954669200005
ACH-000281,0.339410554568
ACH-000288,0.29506701840599997
ACH-000291,0.386339449325
ACH-000293,0.28856882475
ACH-000294,0.192864014584
ACH-000295,0.183547588039
ACH-000296,0.5228010456809999
ACH-000302,0.39664674952
ACH-000304,0.473372854026
ACH-000307,0.181686938556
ACH-000308,0.275681546111
ACH-000310,0.359581450061
ACH-000311,0.26391976677400003
ACH-000312,0.36043013368500004
ACH-000315,0.40199959974
ACH-000316,0.41501206934199997
ACH-000317,0.36206454130599997
ACH-000318,0.311922385194
ACH-000319,0.203483236748
ACH-000320,0.405259338641
ACH-000322,0.336650373864
ACH-000323,0.373211330688
ACH-000324,0.28188478105500003
ACH-000329,0.339590494977
ACH-000330,0.269745917251
ACH-000331,0.24938926879099999
ACH-000332,0.413683175422
ACH-000334,0.181072426631
ACH-000335,0.17294089732999998
ACH-000336,0.12357047580600002
ACH-000337,0.458729703359
ACH-000339,0.240814860304
ACH-000341,0.0360902973397
ACH-000348,0.257576198531
ACH-000350,0.407038860189
ACH-000352,0.329847265192
ACH-000356,0.154414553394
ACH-000361,0.283423843726
ACH-000362,0.08129514137260001
ACH-000363,0.373729876507
ACH-000364,0.108448996668
ACH-000365,0.282233171281
ACH-000366,0.273332371376
ACH-000368,0.37491073091399996
ACH-000374,0.339620382936
ACH-000375,0.161595635864
ACH-000376,0.29028144479
ACH-000381,0.402390751557
ACH-000383,0.304494990703
ACH-000387,0.226643253792
ACH-000389,0.271313718178
ACH-000390,0.115139322625
ACH-000393,0.337339764097
ACH-000395,0.0604326889126
ACH-000397,0.248191473244
ACH-000401,-0.000646974979137
ACH-000402,0.474146034259
ACH-000403,0.23171803913800001
