,MGARP (84709)
ACH-000207,-0.36184332935999997
ACH-000211,-0.18790323345899998
ACH-000215,-0.0838453426204
ACH-000221,-0.20222633633200002
ACH-000222,-0.244602560871
ACH-000223,-0.141010160406
ACH-000226,-0.264593012431
ACH-000227,-0.270112331762
ACH-000228,-0.176682538103
ACH-000231,0.0157079227846
ACH-000232,-0.261250057218
ACH-000233,-0.050429088399599996
ACH-000234,-0.126529169781
ACH-000235,-0.13735018168299998
ACH-000237,-0.159413240579
ACH-000238,-0.130207124402
ACH-000243,-0.16286305002499998
ACH-000244,-0.185299138227
ACH-000246,-0.14849336486700002
ACH-000248,-0.312512394309
ACH-000250,-0.243775130246
ACH-000251,-0.312050101115
ACH-000253,-0.0843459031471
ACH-000255,-0.184418556427
ACH-000256,-0.140748511359
ACH-000257,-0.00463358932647
ACH-000258,-0.12469870994400001
ACH-000259,-0.120600405759
ACH-000260,-0.28396236079500004
ACH-000261,0.0028067816841899997
ACH-000262,-0.241741261118
ACH-000263,-0.0105710164459
ACH-000264,-0.103457478606
ACH-000265,-0.150178919593
ACH-000266,-0.288550645798
ACH-000272,-0.09684382021669999
ACH-000273,-0.17279016227000002
ACH-000274,-0.11423788296599999
ACH-000277,-0.07802239919460001
ACH-000278,-0.036146581907099996
ACH-000279,-0.100917037564
ACH-000280,-0.278618401342
ACH-000281,-0.420323332069
ACH-000288,-0.09512309318610002
ACH-000291,0.0197770540462
ACH-000293,-0.22982303211599997
ACH-000294,-0.277931970085
ACH-000295,-0.16289889610400002
ACH-000296,-0.29038368143599996
ACH-000302,-0.25406964685100003
ACH-000304,-0.153180583476
ACH-000307,-0.147746957345
ACH-000308,-0.09553511030439998
ACH-000310,-0.459557222944
ACH-000311,-0.268514932659
ACH-000312,-0.347062657897
ACH-000315,-0.449090834838
ACH-000316,-0.26161551107
ACH-000317,-0.25535058935
ACH-000318,-0.14914127041
ACH-000319,-0.128454252948
ACH-000320,-0.192596457552
ACH-000322,0.139441127497
ACH-000323,-0.340027955778
ACH-000324,-0.299608451017
ACH-000329,-0.133182949606
ACH-000330,-0.059120029889599995
ACH-000331,0.0635883389183
ACH-000332,-0.115105980869
ACH-000334,-0.07899322851639999
ACH-000335,-0.160982541625
ACH-000336,-0.366584608682
ACH-000337,-0.212882742011
ACH-000339,-0.195560662612
ACH-000341,-0.0108549939757
ACH-000348,-0.123242805239
ACH-000350,-0.148426106624
ACH-000352,-0.279713527392
ACH-000356,-0.0513328028245
ACH-000361,-0.165782209403
ACH-000362,-0.17785920138099998
ACH-000363,-0.184994600231
ACH-000364,-0.220012346805
ACH-000365,-0.141196846493
ACH-000366,-0.29849139786999995
ACH-000368,-0.20829731212299998
ACH-000374,-0.317850837481
ACH-000375,0.101844529409
ACH-000376,-0.09407509810289999
ACH-000381,-0.13274532199
ACH-000383,-0.331446414518
ACH-000387,-0.238279632219
ACH-000389,-0.0943108284671
ACH-000390,-0.215661390782
ACH-000393,-0.0851804501698
ACH-000395,-0.293571704097
ACH-000397,-0.204235571214
ACH-000401,-0.41252414453100006
ACH-000402,-0.22673866107700003
ACH-000403,-0.0981641235403
ACH-000404,0.0344481570268
ACH-000406,-0.194163593898
ACH-000407,-0.20192727336599997
ACH-000408,-0.333580572545
ACH-000410,-0.0710338729726
ACH-000411,-0.0988003894512
ACH-000414,-0.15115161575400002
ACH-000415,-0.09785471630010001
ACH-000416,-0.200292340379
ACH-000420,-0.23067876563
ACH-000421,-0.212607942902
ACH-000424,-0.19062094908399999
ACH-000425,-0.169457725332
ACH-000426,-0.364358863265
ACH-000427,-0.310855667938
ACH-000433,0.138441752065
ACH-000436,-0.24248367166499998
ACH-000444,-0.0104384486459
ACH-000445,-0.149803238364
ACH-000448,-0.189345365122
ACH-000450,-0.435303410593
ACH-000452,-0.120464093467
ACH-000454,-0.148547789336
ACH-000458,-0.05313158593169999
ACH-000459,0.31132262855
ACH-000460,-0.223295831695
ACH-000461,-0.230021990451
ACH-000463,-0.178521917129
ACH-000464,-0.160789468028
ACH-000466,-0.169846979484
ACH-000467,0.07165097163489999
ACH-000468,-0.187253452414
ACH-000469,-0.201370929888
ACH-000470,-0.25552803847
ACH-000471,-0.10344856372099999
ACH-000472,-0.054306522983999996
ACH-000473,-0.195809761661
ACH-000475,-0.21595572581099998
ACH-000476,-0.316486921345
ACH-000477,-0.0511465751465
ACH-000480,-0.205895112718
ACH-000481,-0.161733483703
ACH-000483,-0.12790079174799998
ACH-000484,-0.0908964033312
ACH-000485,-0.0989382898627
ACH-000486,-0.116851909311
ACH-000487,-0.20977210605000002
ACH-000488,-0.100525804855
ACH-000490,-0.0703647607585
ACH-000491,-0.22264401178000004
ACH-000495,-0.030377101811099996
ACH-000496,-0.245998694994
ACH-000499,0.0130802064094
ACH-000500,-0.28590677754
ACH-000502,-0.120317714506
ACH-000503,-0.171837706477
ACH-000505,-0.199475603104
ACH-000507,-0.030521620970099996
ACH-000510,-0.206985485176
ACH-000511,-0.175225362133
ACH-000512,-0.317351296318
ACH-000516,-0.0210140120349
ACH-000517,-0.187145343609
ACH-000518,-0.031386884613
ACH-000520,-0.279562185214
ACH-000521,-0.1724028968
ACH-000522,-0.2509714154
ACH-000524,-0.517646150665
ACH-000527,-0.163253604967
ACH-000528,-0.17625792765
ACH-000537,-0.17843549512200002
ACH-000541,-0.056261906716900005
ACH-000542,-0.117600418983
ACH-000544,-0.311610159675
ACH-000545,-0.156012221569
ACH-000547,-0.11826982274299999
ACH-000548,-0.293302770929
ACH-000549,0.0104546385908
ACH-000550,-0.287539009106
ACH-000552,-0.14007486506
ACH-000556,-0.0853003960275
ACH-000557,-0.257323036135
ACH-000570,-0.19305359289000001
ACH-000571,-0.163679167971
ACH-000573,-0.141507695409
ACH-000576,-0.0426000042147
ACH-000580,-0.261797831434
ACH-000584,-0.08370511530619999
ACH-000585,-0.00577331837589
ACH-000588,-0.0675890956932
ACH-000589,-0.234528795068
ACH-000591,-0.08458642509130002
ACH-000593,-0.205892811982
ACH-000600,-0.193331726882
ACH-000601,-0.153721476773
ACH-000604,-0.0739028158429
ACH-000605,-0.351235541977
ACH-000606,-0.163934891708
ACH-000608,-0.306528030711
ACH-000614,-0.06539956142850001
ACH-000616,-0.372745421554
ACH-000618,-0.205865425949
ACH-000619,-0.277291891317
ACH-000620,-0.0518098382148
ACH-000621,-0.0453299591082
ACH-000622,-0.114138621503
ACH-000623,-0.215333973908
ACH-000624,-0.215317796281
ACH-000627,-0.18780805605599998
ACH-000630,-0.134904976557
ACH-000632,-0.210566911886
ACH-000633,-0.102377705461
ACH-000637,0.014828869383100001
ACH-000638,-0.218511258153
ACH-000646,-0.556531193613
ACH-000647,-0.23893105105
ACH-000648,-0.13196577447799998
ACH-000649,-0.285927609521
ACH-000651,-0.262370620943
ACH-000652,-0.0302609693829
ACH-000653,-0.0502683753651
ACH-000657,-0.21961564417100002
ACH-000658,-0.167233248044
ACH-000661,-0.21627133382599997
ACH-000662,-0.059233305432099995
ACH-000663,-0.28921955844
ACH-000665,-0.155813073386
ACH-000671,-0.0183977152675
ACH-000673,-0.16929030856199997
ACH-000676,-0.0787139511915
ACH-000677,-0.60388918369
ACH-000681,-0.229240175757
ACH-000682,-0.103479590851
ACH-000683,-0.316985409496
ACH-000684,-0.27337457856499997
ACH-000688,-0.238517661583
ACH-000693,-0.15292620009400001
ACH-000694,-0.316411929408
ACH-000695,0.102873168942
ACH-000696,-0.109578585877
ACH-000697,0.00580189310928
ACH-000699,-0.13563487943299998
ACH-000701,-0.168445684021
ACH-000706,-0.229889694555
ACH-000711,-0.112282050196
ACH-000713,-0.0663257710606
ACH-000714,-0.290082396161
ACH-000718,-0.340185774833
ACH-000720,-0.119378946267
ACH-000721,-0.14658748608
ACH-000724,0.11050829847999999
ACH-000725,-0.282465749479
ACH-000732,0.191606899427
ACH-000734,-0.011728371232
ACH-000735,-0.190696419278
ACH-000736,-0.163817179386
ACH-000738,-0.270874290429
ACH-000746,-0.223837964846
ACH-000747,-0.157429197037
ACH-000748,-0.254534331933
ACH-000753,-0.141385377689
ACH-000756,-0.08771058936519999
ACH-000757,-0.329178605075
ACH-000758,-0.127649663897
ACH-000760,-0.09384747221039999
ACH-000763,-0.228955374731
ACH-000764,-0.054324947784900005
ACH-000765,-0.133190495186
ACH-000766,-0.24492760836199998
ACH-000767,-0.160519320614
ACH-000768,-0.104520788616
ACH-000769,-0.140265194074
ACH-000770,-0.105188453192
ACH-000771,-0.195208046435
ACH-000773,-0.199138063131
ACH-000776,-0.06859739162190001
ACH-000777,-0.13762304261
ACH-000778,-0.143627826447
ACH-000781,-0.16283718468800001
ACH-000782,-0.042868782183400005
ACH-000783,-0.130486686624
ACH-000784,-0.156209738304
ACH-000785,-0.236540993363
ACH-000787,-0.208702447495
ACH-000788,-0.124157071458
ACH-000791,-0.23927384700800003
ACH-000792,-0.08609811686660002
ACH-000794,-0.176149649565
ACH-000796,-0.188799359558
ACH-000799,0.0129413357996
ACH-000800,0.10923506690500001
ACH-000802,-0.267753845974
ACH-000804,-0.40892177614200004
ACH-000805,-0.07446505210280001
ACH-000809,-0.176726627908
ACH-000810,-0.06340189905299999
ACH-000811,-0.12602460902100002
ACH-000817,-0.33826655664599997
ACH-000819,-0.116243727427
ACH-000820,-0.249497681061
ACH-000821,-0.19573883833900002
ACH-000822,-0.122905769817
ACH-000823,-0.202453095326
ACH-000824,-0.282093370216
ACH-000827,-0.160022624191
ACH-000829,-0.10239017866599999
ACH-000831,-0.0511994776512
ACH-000832,-0.0732154393191
ACH-000833,-0.458794981652
ACH-000834,-0.22172899296300003
ACH-000835,-0.237477426135
ACH-000836,-0.12047728050899999
ACH-000837,-0.18225262111999999
ACH-000838,-0.0697546185848
ACH-000839,0.12093741293400001
ACH-000840,-0.132954902052
ACH-000841,-0.140984434909
ACH-000843,0.00381995666244
ACH-000846,-0.0718482533048
ACH-000847,-0.0617508334067
ACH-000848,-0.139163244638
ACH-000849,-0.22256929915100002
ACH-000851,-0.251144350886
ACH-000855,-0.131935908349
ACH-000856,-0.22325851249899997
ACH-000858,-0.20703350918900001
ACH-000859,-0.243849787837
ACH-000861,-0.10104541399900001
ACH-000862,-0.250712423361
ACH-000865,-0.26781884831
ACH-000866,-0.111794317182
ACH-000867,-0.116718831082
ACH-000869,-0.27711299980799997
ACH-000872,-0.296013565306
ACH-000873,-0.158829858951
ACH-000876,-0.252878645756
ACH-000878,-0.0451108936753
ACH-000880,-0.0778469258997
ACH-000881,-0.189742102993
ACH-000882,-0.0773875407955
ACH-000884,-0.13793251115
ACH-000885,-0.185829741142
ACH-000887,-0.13746349466399999
ACH-000888,-0.143141433479
ACH-000889,-0.180422503581
ACH-000890,-0.169676573694
ACH-000896,-0.21332915777800002
ACH-000898,-0.07725860288860001
ACH-000900,-0.173727343036
ACH-000901,-0.15712064854399999
ACH-000905,-0.130889077
ACH-000906,-0.294489046644
ACH-000907,-0.267642551525
ACH-000910,-0.233035135229
ACH-000911,-0.186585291686
ACH-000912,-0.0200253981135
ACH-000913,-0.166454382787
ACH-000915,-0.278227670214
ACH-000916,-0.228669035949
ACH-000917,-0.25400317792599997
ACH-000921,-0.334031741739
ACH-000924,-0.258523699303
ACH-000926,-0.223365043184
ACH-000928,-0.0373531793039
ACH-000929,0.0378513220315
ACH-000932,-0.07183050071269999
ACH-000935,-0.17425568750700002
ACH-000936,-0.2883460049
ACH-000937,-0.16451171997400002
ACH-000938,-0.10634404280099999
ACH-000939,-0.131396482837
ACH-000941,-0.42342466251599997
ACH-000943,-0.17363917848299998
ACH-000946,-0.191514329751
ACH-000947,-0.09662100674049999
ACH-000948,-0.125024529595
ACH-000950,-0.110710102801
ACH-000953,-0.284218853729
ACH-000957,-0.191951077375
ACH-000958,-0.0631102861854
ACH-000960,-0.13456860620799999
ACH-000963,0.11274299303200001
ACH-000968,-0.0618664987115
ACH-000969,-0.28074515050500004
ACH-000973,-0.154603906283
ACH-000974,-0.146801724891
ACH-000975,-0.0318352218918
ACH-000976,-0.301522751895
ACH-000978,-0.0916024240464
ACH-000980,-0.135073508165
ACH-000984,-0.305341751072
ACH-000986,-0.274305352999
ACH-000988,-0.122588280178
ACH-000993,0.034834228865999996
ACH-000994,-0.23668497347
ACH-000996,-0.276158220819
ACH-001001,-0.130640817524
ACH-001020,0.0936883267503
ACH-001028,-0.119655427386
ACH-001031,-0.150037612166
ACH-001038,-0.135914934535
ACH-001048,-0.15475422023
ACH-001050,-0.0888695100733
ACH-001053,-0.15480861170399998
ACH-001054,-0.161043842859
ACH-001061,-0.19274213867400003
ACH-001067,-0.243977012209
ACH-001075,-0.04478355077190001
ACH-001096,-0.20239155652
ACH-001128,-0.268361261195
ACH-001134,-0.056491009118
ACH-001151,-0.136907450811
ACH-001163,-0.030853357137500002
ACH-001164,-0.252528340306
ACH-001173,-0.167632571428
ACH-001183,0.0035179506889499996
ACH-001184,-0.187369089082
ACH-001190,-0.12824686995100001
ACH-001192,-0.35128034737400005
ACH-001193,-0.0037916820589499996
ACH-001196,-0.161241825222
ACH-001197,-0.14549352899499998
ACH-001205,-0.357015432842
ACH-001211,-0.227895145655
ACH-001212,0.0034205817995999997
ACH-001228,-0.250550690526
ACH-001232,-0.14747102075
ACH-001239,-0.19461886978300003
ACH-001274,0.029175293678
ACH-001275,-0.07810867528139999
ACH-001277,-0.393179004203
ACH-001278,-0.0618248162782
ACH-001280,0.116250673072
ACH-001283,-0.394010906138
ACH-001289,-0.345398240357
ACH-001295,-0.151880134456
ACH-001300,-0.324253039581
ACH-001301,-0.0324934333522
ACH-001302,-0.267703999337
ACH-001303,-0.231397141355
ACH-001306,-0.012913512922399999
ACH-001318,-0.261561722785
ACH-001322,-0.014365149303299999
ACH-001328,-0.200404734838
ACH-001332,0.212992518707
ACH-001333,-0.301599605887
ACH-001336,-0.0952649838583
ACH-001340,-0.0696276216314
ACH-001346,-0.27855384572700004
ACH-001353,-0.314557939203
ACH-001354,-0.356643388293
ACH-001367,-0.475767084593
ACH-001368,-0.17950565705200003
ACH-001374,-0.6118145391040001
ACH-001375,-0.0830886083132
ACH-001377,-0.09921099435360001
ACH-001380,-0.10548280916200001
ACH-001391,-0.0959790018045
ACH-001407,-0.139459081476
ACH-001408,-0.197274633713
ACH-001413,-0.076620768398
ACH-001430,-0.20453095118099998
ACH-001431,-0.107905032181
ACH-001450,-0.265999650056
ACH-001496,-0.068849871876
ACH-001500,-0.36334905721999994
ACH-001521,0.0254870993548
ACH-001523,-0.137111791613
ACH-001532,0.012265904835
ACH-001536,0.019010561275900003
ACH-001550,-0.42502698046899995
ACH-001552,-0.207186353424
ACH-001554,-0.139924183745
ACH-001645,-0.305547520738
ACH-001654,-0.197854684862
ACH-001715,-0.380564881711
ACH-001735,-0.116591743939
ACH-001736,0.0236931351889
ACH-001737,0.274733575795
ACH-001740,-0.08618648084210001
ACH-001745,-0.20215149130399998
ACH-001750,-0.222990286155
ACH-001765,-0.10501446666200001
ACH-001956,-0.0662104399634
ACH-001957,-0.161410587514
