,CST6 (1474)
ACH-000004,0.0183372029724
ACH-000007,-0.367335807099
ACH-000009,-0.0435617381563
ACH-000011,-0.268059759629
ACH-000012,-0.256897954975
ACH-000013,-0.203143117365
ACH-000014,0.021689987661200002
ACH-000015,-0.22472405447799998
ACH-000017,-0.366346028971
ACH-000018,-0.333430052269
ACH-000019,-0.11648070634400001
ACH-000021,-0.144697061323
ACH-000022,-0.35063522346299997
ACH-000025,-0.06622569678910001
ACH-000028,-0.15917116879899998
ACH-000030,-0.171027418809
ACH-000035,-0.107124733103
ACH-000036,-0.108197185396
ACH-000037,-0.436092570224
ACH-000039,-0.24159196144200001
ACH-000040,0.057545057400199995
ACH-000041,-0.23947463690999998
ACH-000042,-0.121795099187
ACH-000045,-0.284451551832
ACH-000047,-0.196107881513
ACH-000052,-0.28925034014400003
ACH-000053,-0.161954029219
ACH-000054,-0.152678394569
ACH-000055,-0.21341186946600002
ACH-000060,-0.092633186271
ACH-000067,-0.135171801525
ACH-000070,-0.10949642132300001
ACH-000075,-0.908976203418
ACH-000078,-0.147105754823
ACH-000082,-0.100527425011
ACH-000085,-0.305594076057
ACH-000086,-0.34792603102799996
ACH-000087,-0.298461180872
ACH-000092,-0.228209183861
ACH-000095,-0.22431048880999999
ACH-000097,-0.454823404928
ACH-000098,-0.169505692015
ACH-000099,-0.315357043886
ACH-000108,-0.19049252245099998
ACH-000113,-0.152609119157
ACH-000115,-0.533659913876
ACH-000116,-0.296888312979
ACH-000118,-0.446113537708
ACH-000120,-0.222719872489
ACH-000123,-0.17937692874000002
ACH-000127,-0.20507025360999998
ACH-000128,-0.210441131829
ACH-000132,-0.24210261333900002
ACH-000133,-0.017538339991400004
ACH-000137,-0.44866965952200005
ACH-000138,-0.157367389012
ACH-000142,-0.354244244129
ACH-000143,-0.265746213836
ACH-000146,-0.10709056845
ACH-000148,-0.0034192008220999995
ACH-000150,-0.40831480677500004
ACH-000152,-0.135291401417
ACH-000153,-0.58654552638
ACH-000159,-0.135713960394
ACH-000160,-0.464184073623
ACH-000163,-0.106597294276
ACH-000167,-0.05930444908580001
ACH-000168,-0.148411220743
ACH-000169,-0.237553731263
ACH-000178,-0.160292173593
ACH-000182,-0.19370493925299997
ACH-000183,-0.24871936762400002
ACH-000188,-0.46119741978
ACH-000189,-0.528132074536
ACH-000190,-0.272552550759
ACH-000198,-0.20665731712000002
ACH-000204,-0.356521790248
ACH-000206,-0.35000584371200005
ACH-000207,-0.475887055488
ACH-000211,-0.288341513492
ACH-000215,-0.289926765583
ACH-000221,-0.39222718657
ACH-000222,0.043068809953699994
ACH-000223,-0.269696003636
ACH-000226,-0.34956446280599995
ACH-000227,0.179485763752
ACH-000228,-0.536089866441
ACH-000231,-0.205031010472
ACH-000232,-0.126579602014
ACH-000233,0.040644680023800006
ACH-000234,-0.148435012728
ACH-000235,-0.264314627737
ACH-000237,-0.104333630187
ACH-000238,-0.244146516541
ACH-000243,-0.09156299563269998
ACH-000244,-0.385071614286
ACH-000246,-0.0598779614937
ACH-000248,-0.10959029978599999
ACH-000250,-0.239693180977
ACH-000251,-0.158393168779
ACH-000253,-0.170042410887
ACH-000255,-0.418991728719
ACH-000256,-0.08634746708519998
ACH-000257,0.155371984096
ACH-000258,-0.56334327669
ACH-000259,-0.21446488453899998
ACH-000260,-0.179688529389
ACH-000261,-0.2740809959
ACH-000262,-0.290830933749
ACH-000263,-0.257301042047
ACH-000264,-0.226256233218
ACH-000265,-0.15916167727
ACH-000266,-0.32499993147
ACH-000272,-0.15254972579099998
ACH-000273,-0.174268780117
ACH-000274,-0.072940560678
ACH-000277,-0.305382252536
ACH-000278,-0.36643011610799997
ACH-000279,-0.10429396322899999
ACH-000280,-0.227520622806
ACH-000281,0.0442276276945
ACH-000288,-0.282639334301
ACH-000291,-0.376133129609
ACH-000293,-0.336269581069
ACH-000294,-0.10300801716
ACH-000295,-0.286957101531
ACH-000296,-0.167652637475
ACH-000302,-0.118045689975
ACH-000304,-0.0673437648018
ACH-000307,-0.212893699254
ACH-000308,-0.262891640229
ACH-000310,0.041818150872699994
ACH-000311,-0.09456696178189998
ACH-000312,-0.38950926913199996
