,TPX2 (22974)
ACH-000662,-1.1182233924
ACH-000663,-0.996843820501
ACH-000665,-1.3960553493999999
ACH-000671,-1.47857612167
ACH-000673,-1.24836805125
ACH-000676,-0.86112801338
ACH-000677,-1.40934968193
ACH-000681,-1.39104390084
ACH-000682,-1.38077769744
ACH-000683,-1.47067124471
ACH-000684,-1.1308742942399999
ACH-000688,-1.3901382872299999
ACH-000693,-1.0691975958
ACH-000694,-1.22465294924
ACH-000695,-1.14724899725
ACH-000696,-1.12897701811
ACH-000697,-1.30293622527
ACH-000699,-1.7188914788499998
ACH-000701,-1.05245259426
ACH-000706,-1.06688180689
ACH-000711,-0.7911674058689999
ACH-000713,-1.2317452223799998
ACH-000714,-1.1862306945899999
ACH-000718,-1.3086484876200002
ACH-000720,-1.2648801512799999
ACH-000721,-1.25157918448
ACH-000724,-1.54759192526
ACH-000725,-1.82905664137
ACH-000732,-1.3562282323500001
ACH-000734,-0.958184997318
ACH-000735,-1.6723122569
ACH-000736,-1.04855751415
ACH-000738,-0.951332537898
ACH-000746,-1.07501662888
ACH-000747,-1.10246332919
ACH-000748,-1.4278923666299999
ACH-000753,-1.20327861449
ACH-000756,-1.3717659130500002
ACH-000757,-1.0827502984200001
ACH-000758,-0.875990539267
ACH-000760,-1.2712246386200001
ACH-000763,-1.33423871922
ACH-000764,-1.3216191655399998
ACH-000765,-0.877144954981
ACH-000766,-1.0757351207999999
ACH-000767,-1.68811859519
ACH-000768,-0.8111027370020001
ACH-000769,-1.20475289879
ACH-000770,-1.23925314765
ACH-000771,-0.969067041176
ACH-000773,-1.87739586912
ACH-000776,-1.25041815582
ACH-000777,-0.949568806238
ACH-000778,-1.5826134735799997
ACH-000781,-1.1075948639700002
ACH-000782,-1.1132379826999999
ACH-000783,-1.53166273065
ACH-000784,-1.22177164979
ACH-000785,-1.31177773703
ACH-000787,-1.63828602535
ACH-000788,-1.04955778779
ACH-000791,-1.45091776924
ACH-000792,-0.878392436416
ACH-000794,-1.31265794471
ACH-000796,-1.3588968954799998
ACH-000799,-1.16912649845
ACH-000800,-1.42366710488
ACH-000802,-0.999076752562
ACH-000804,-1.4747604689200002
ACH-000805,-1.4183393885799997
ACH-000809,-1.0416558016700002
ACH-000810,-1.24617591248
ACH-000811,-1.39953852516
ACH-000817,-0.864823035665
ACH-000819,-0.9903536449089999
ACH-000820,-0.9982292386839999
ACH-000821,-0.73994056977
ACH-000822,-1.4283192545200003
ACH-000823,-1.15884914888
ACH-000824,-1.16661713359
ACH-000827,-0.931083728261
ACH-000829,-1.05148136889
ACH-000831,-1.18163417343
ACH-000832,-1.10681361463
ACH-000833,-1.06511894398
ACH-000834,-1.02573812124
ACH-000835,-1.0196062110600002
ACH-000836,-1.37469841442
ACH-000837,-1.14553371457
ACH-000838,-1.5798028167299998
ACH-000839,-1.25749200158
ACH-000840,-1.2058417856599999
ACH-000841,-1.0536691388400001
ACH-000843,-1.20452660904
ACH-000846,-0.748622041997
ACH-000847,-0.9487062610439999
ACH-000848,-1.2146487132100001
ACH-000849,-1.3070654032
ACH-000851,-1.0522610689299998
ACH-000855,-0.995202648532
ACH-000856,-1.22284810556
ACH-000858,-1.1006934931499999
ACH-000859,-1.38787851153
ACH-000861,-0.872596191982
ACH-000862,-1.06992575625
ACH-000865,-1.09528714714
ACH-000866,-1.04821809867
ACH-000867,-1.4578016990600002
ACH-000869,-1.77438209007
ACH-000872,-1.04509420779
ACH-000873,-1.1745027551
ACH-000876,-1.7418411264099998
ACH-000878,-0.8942678555679999
ACH-000880,-1.3166050091700001
ACH-000881,-1.21833078089
ACH-000882,-1.3738668764700002
ACH-000884,-0.961468330511
ACH-000885,-1.31320612238
ACH-000887,-1.05451034655
ACH-000888,-0.7173416625669999
ACH-000889,-1.4395377951600001
ACH-000890,-1.3819096963100002
ACH-000896,-0.812555862818
ACH-000898,-1.28552565093
ACH-000900,-1.31155825295
ACH-000901,-1.56212735912
ACH-000905,-1.09562309176
ACH-000906,-1.22935892153
ACH-000907,-1.47115835722
ACH-000910,-1.58536230558
ACH-000911,-1.08365135984
ACH-000912,-1.34040932926
ACH-000913,-1.2252462584100001
ACH-000915,-1.3628186614
ACH-000916,-1.12514776224
ACH-000917,-1.0426145665100002
ACH-000921,-1.04223691324
ACH-000924,-1.45824078646
ACH-000926,-1.15667635151
ACH-000928,-1.33423301577
ACH-000929,-1.2416175506799998
ACH-000932,-1.1552272563400001
ACH-000935,-1.3670925546000001
ACH-000936,-1.5129622870100001
ACH-000937,-0.9484100896
ACH-000938,-1.16843148902
ACH-000939,-1.3746802013
ACH-000941,-1.48873282521
ACH-000943,-0.993177454903
ACH-000946,-1.1713531469399998
ACH-000947,-1.14876780781
ACH-000948,-1.1718905476200001
ACH-000950,-1.1116026185899999
ACH-000953,-1.64568309845
ACH-000957,-1.1307827615600001
ACH-000958,-1.3111917591700002
ACH-000960,-1.3576829221200002
ACH-000963,-1.56404289722
ACH-000968,-1.0824485209799999
ACH-000969,-1.23783674002
ACH-000973,-1.1563339001100001
ACH-000974,-1.37433735036
ACH-000975,-1.4951768361700002
ACH-000976,-1.18088147686
ACH-000978,-1.32107392226
ACH-000980,-1.1944134136799998
ACH-000984,-1.13231583986
ACH-000986,-1.42192540449
ACH-000988,-1.0001434205500002
ACH-000993,-1.36736403157
ACH-000994,-1.2508485657100001
ACH-000996,-1.3969864487099999
ACH-001001,-1.16091189946
ACH-001020,-1.30060078997
ACH-001028,-1.52007639784
ACH-001031,-1.5159575523299997
ACH-001038,-1.3891761160499998
ACH-001048,-1.12743444704
ACH-001050,-1.38486251521
ACH-001053,-1.09559855957
ACH-001054,-1.4359243727700002
ACH-001061,-1.23072359767
ACH-001067,-1.10092156405
ACH-001075,-0.7953305381710001
ACH-001096,-1.1867226526999999
ACH-001128,-1.68284940305
ACH-001134,-1.4504738046899999
ACH-001151,-1.31977943363
ACH-001163,-1.49912421318
ACH-001164,-1.1206145305700002
ACH-001173,-1.31855963636
ACH-001183,-1.16095388755
ACH-001184,-1.5390846305599999
ACH-001190,-0.891568833772
ACH-001192,-1.4275913115799999
ACH-001193,-1.17687888985
ACH-001196,-1.29308426353
ACH-001197,-1.1694060483600002
ACH-001205,-1.24011619799
ACH-001211,-1.63047938373
ACH-001212,-1.29022619494
ACH-001228,-1.1516808895200001
ACH-001232,-0.8752212313330001
ACH-001239,-1.21368891442
ACH-001274,-1.5154775002599998
ACH-001275,-1.19352041464
ACH-001277,-1.4490054681600002
ACH-001278,-1.37147758966
ACH-001280,-2.17286572713
ACH-001283,-1.29567130063
ACH-001289,-1.32397107222
ACH-001295,-1.3473354047600001
ACH-001300,-1.21863879634
ACH-001301,-1.27729020411
ACH-001302,-0.841752520175
ACH-001303,-1.2963721671500001
ACH-001306,-1.42687725475
ACH-001318,-0.977470011952
ACH-001322,-1.1308702106200001
ACH-001328,-1.56084784196
ACH-001332,-1.04249810307
ACH-001333,-1.23072475929
ACH-001336,-1.1944969031200001
ACH-001340,-1.14710357049
ACH-001346,-1.28168778331
ACH-001353,-1.27137250087
ACH-001354,-1.03814403275
ACH-001367,-0.728669359721
ACH-001368,-1.34841005706
ACH-001374,-0.6923546395769999
ACH-001375,-1.24197210831
ACH-001377,-1.2599873503
ACH-001380,-1.27054793296
ACH-001391,-1.7221676673400004
ACH-001407,-1.48322863944
ACH-001408,-0.84612747193
ACH-001413,-1.12620113328
ACH-001430,-1.16973809777
ACH-001431,-1.02739170396
ACH-001450,-1.08541936082
ACH-001496,-1.2907252697299998
ACH-001500,-1.21467013194
ACH-001521,-1.06210568136
ACH-001523,-0.909222927696
ACH-001532,-1.3751138821000002
ACH-001536,-1.01392581912
ACH-001550,-1.44315373111
ACH-001552,-0.886177146198
ACH-001554,-1.3031002566299998
ACH-001645,-1.3945521440600002
ACH-001654,-1.241390697
ACH-001715,-1.32330450167
ACH-001735,-1.16676131765
ACH-001736,-1.48877687736
ACH-001737,-0.948808143101
ACH-001740,-1.39225074926
ACH-001745,-1.4722322346599999
ACH-001750,-1.2724422885100002
ACH-001765,-1.31048570927
ACH-001956,-1.22716557967
ACH-001957,-1.4400954377200001
