,MRGPRF (116535)
ACH-000004,-0.131324738061
ACH-000007,0.298617247278
ACH-000009,0.101950098125
ACH-000011,0.173569186224
ACH-000012,-0.0656852872046
ACH-000013,-0.00216161033525
ACH-000014,0.215012393793
ACH-000015,0.0098869727748
ACH-000017,0.0386442741461
ACH-000018,-0.1623822025
ACH-000019,0.018202855976
ACH-000021,-0.0113385757112
ACH-000022,0.10745013930299999
ACH-000025,-0.070111146149
ACH-000028,-0.060900733190699996
ACH-000030,0.025295017253099995
ACH-000035,0.23769407368599998
ACH-000036,-0.0254580025391
ACH-000037,0.193502410258
ACH-000039,0.09914638775250001
ACH-000040,0.0118088248033
ACH-000041,-0.0796843468378
ACH-000042,-0.065378371888
ACH-000045,-0.0650713510841
ACH-000047,0.020381125650799997
ACH-000052,-0.0732921078059
ACH-000053,0.0828858024611
ACH-000054,-0.029658279909900002
ACH-000055,-0.08303122511
ACH-000060,0.0900266689934
ACH-000067,0.24041951564599998
ACH-000070,0.047520507645199994
ACH-000075,0.153661241405
ACH-000078,0.152161299457
ACH-000082,-0.0804292677535
ACH-000085,-0.176407147243
ACH-000086,-0.031800220767
ACH-000087,0.0974964025936
ACH-000092,0.170388953752
ACH-000095,0.169590414238
ACH-000097,-0.157700138319
ACH-000098,-0.012664681964700001
ACH-000099,0.12705770580700002
ACH-000108,-0.059242393803400004
ACH-000113,0.12058712520999999
ACH-000115,0.102096336109
ACH-000116,-0.021064383822
ACH-000118,-0.030595104361099995
ACH-000120,0.0250229305307
ACH-000123,0.189553550656
ACH-000127,0.08665334720529999
ACH-000128,0.14229039266899998
ACH-000132,-0.0798687657205
ACH-000133,0.07188234044160001
ACH-000137,0.0661413079843
ACH-000138,-0.07098466655170001
ACH-000142,-0.192954182728
ACH-000143,0.06770341041830001
ACH-000146,0.07573847154010001
ACH-000148,0.122252133956
ACH-000150,0.0440206924789
ACH-000152,0.153545608681
ACH-000153,0.07671499653630001
ACH-000159,0.033313723637999997
ACH-000160,-0.160634345
ACH-000163,0.10235441336899999
ACH-000167,0.0689570156582
ACH-000168,-0.06357624432009999
ACH-000169,0.10766880076600001
ACH-000178,0.11936648976299999
ACH-000182,0.0892810845026
ACH-000183,0.08976153322689999
ACH-000188,-0.14533958237800002
ACH-000189,-0.182380913537
ACH-000190,-0.0265909673752
ACH-000198,0.124561042369
ACH-000204,0.09504660842630001
ACH-000206,0.23513796204100001
ACH-000207,-0.291209517277
ACH-000211,0.00547656799593
ACH-000215,0.010204811938
ACH-000221,0.013406794846900001
ACH-000222,0.199479533879
ACH-000223,0.0761749451748
ACH-000226,0.149276619288
ACH-000227,0.00893590456696
ACH-000228,-0.124201506673
ACH-000231,-0.0285799632662
ACH-000232,0.043724571061100004
ACH-000233,0.0600729361374
ACH-000234,0.099843880592
ACH-000235,0.0110984416312
ACH-000237,-0.088423112181
ACH-000238,-0.102166251577
ACH-000243,0.104565009815
ACH-000244,0.157710707683
ACH-000246,0.226019764549
ACH-000248,-0.00950639567884
ACH-000250,-0.0332096950179
ACH-000251,-0.16314028823899998
ACH-000253,-0.14500130934900002
ACH-000255,-0.113002248321
ACH-000256,0.005660091172710001
ACH-000257,0.133935741246
ACH-000258,0.0665201583937
ACH-000259,-0.0519778688531
ACH-000260,0.110587693889
ACH-000261,0.07109708564730001
ACH-000262,0.218408100513
ACH-000263,0.0431738604694
ACH-000264,0.0038802006701
ACH-000265,0.0346776113985
ACH-000266,-0.00756232355487
ACH-000272,0.123862887355
ACH-000273,-0.0437407493621
ACH-000274,-0.155779614938
ACH-000277,0.0230378668059
ACH-000278,0.062430611382800004
ACH-000279,0.0977482683849
ACH-000280,0.0919253784371
ACH-000281,0.03739440974180001
ACH-000288,0.015322224185999999
ACH-000291,0.08874229850490001
ACH-000293,0.028450605877799996
ACH-000294,0.0650582228753
ACH-000295,-0.056031523371599994
ACH-000296,0.26425216953499997
ACH-000302,0.0516153932445
ACH-000304,0.14861579844699999
ACH-000307,0.057145352534499996
ACH-000308,-0.0919032159632
ACH-000310,0.08601950450310002
ACH-000311,0.0752796610596
ACH-000312,-0.07939792198489999
ACH-000315,-0.390215959776
ACH-000316,-0.247768449993
ACH-000317,-0.160251433517
ACH-000318,-0.298607257726
ACH-000319,0.056894451698000004
ACH-000320,0.0718358762044
ACH-000322,0.104946861084
ACH-000323,0.0960715198309
ACH-000324,0.13760576622600001
ACH-000329,0.290029576845
ACH-000330,0.057579600016599994
ACH-000331,0.153542279811
ACH-000332,-0.0222570797269
ACH-000334,-0.0110179073431
ACH-000335,-0.062195256166199996
ACH-000336,-0.0299744370136
ACH-000337,0.061897868668400004
ACH-000339,0.0971241990288
ACH-000341,-0.27349883458700003
ACH-000348,0.009782970096780001
ACH-000350,-0.0916910118916
ACH-000352,0.20657300442499998
ACH-000356,0.0292147254039
ACH-000361,-0.00613077618476
ACH-000362,0.0551818427864
ACH-000363,0.10724817367
ACH-000364,-0.0327113878856
ACH-000365,-0.0179604718849
ACH-000366,-0.242615820666
ACH-000368,0.16119677417099998
ACH-000374,-0.169482419012
ACH-000375,0.05445029485569999
ACH-000376,0.151352776636
ACH-000381,0.037961213926800005
ACH-000383,0.023971758830200002
ACH-000387,0.146294325031
ACH-000389,0.00881266508426
ACH-000390,-0.016132792424099998
ACH-000393,0.10502364938799999
ACH-000395,0.0953692771837
ACH-000397,0.006984887919130001
ACH-000401,0.0323508520198
ACH-000402,-0.12427964829000002
ACH-000403,0.174762541884
ACH-000404,0.12310420398000001
ACH-000406,0.038655830049
ACH-000407,-0.0531987279851
ACH-000408,-0.022553801896299998
ACH-000410,0.0312837768868
ACH-000411,0.060463089263300004
ACH-000414,0.134889351881
ACH-000415,0.279282419318
ACH-000416,0.0883566774473
ACH-000420,-0.0467339878217
ACH-000421,0.127920758947
ACH-000424,-0.235042889994
ACH-000425,-0.0424753479854
ACH-000426,0.035004969815300005
ACH-000427,-0.10762122202800001
ACH-000433,0.351887004614
ACH-000436,0.165810641476
ACH-000444,0.13852296474300002
ACH-000445,-0.0491168577671
ACH-000448,0.0138241084577
ACH-000450,-0.20752509106400002
ACH-000452,-0.220404013208
ACH-000454,0.08267560534799999
ACH-000458,0.026288273905500002
ACH-000459,0.331712928102
ACH-000460,0.0640494281808
ACH-000461,-0.0870395890233
ACH-000463,0.0349532289698
ACH-000464,0.260993931675
ACH-000466,-0.125355574069
ACH-000467,0.0168300299885
ACH-000468,0.12253221566
ACH-000469,0.14009810908700002
ACH-000470,0.0873467817559
ACH-000471,-0.33930471710999993
ACH-000472,0.119376813621
ACH-000473,0.173445258124
ACH-000475,0.06128472061819999
ACH-000476,0.0761585765528
ACH-000477,-0.0828581307765
ACH-000480,-0.033083054628499996
ACH-000481,0.10835687522500001
ACH-000483,0.012810628931899999
ACH-000484,0.175443428963
ACH-000485,0.117863727812
ACH-000486,-0.144083608353
ACH-000487,-0.0548863756315
ACH-000488,-0.258842301696
ACH-000490,0.111223639081
ACH-000491,0.130502388989
ACH-000495,0.095934878318
ACH-000496,-0.0302704572389
ACH-000499,0.126525090333
ACH-000500,-0.33319285437699997
ACH-000502,0.135886808914
ACH-000503,0.0594881785056
ACH-000505,0.026340815844000002
ACH-000507,0.028751886302999997
ACH-000510,0.11353096949000001
ACH-000511,0.0490858112619
ACH-000512,0.0022969763438200003
ACH-000516,0.218310843283
ACH-000517,0.155968024173
ACH-000518,0.26434652398
ACH-000520,0.0027009834514
ACH-000521,0.21323328833299998
ACH-000522,-0.006771493520439999
ACH-000524,0.111906077961
ACH-000527,0.102973666134
ACH-000528,0.0597950939963
ACH-000537,0.0667512519503
ACH-000541,-0.021732390541500002
ACH-000542,0.14505656502699998
ACH-000544,-0.09839223506349999
ACH-000545,-0.219237726741
ACH-000547,0.200100101578
ACH-000548,-0.108253482756
ACH-000549,-0.114373981593
ACH-000550,0.0508955557436
ACH-000552,0.032435250158899996
ACH-000556,-0.01281971738
ACH-000557,0.0693019069437
ACH-000570,-0.013155777011799999
ACH-000571,-0.07466356781160001
ACH-000573,0.0460292446392
ACH-000576,0.07057157427239999
ACH-000580,-0.051683368129400005
ACH-000584,-0.0360924207724
ACH-000585,0.115134896029
ACH-000588,0.051669632555
ACH-000589,0.050436121968099996
ACH-000591,0.21439633889
ACH-000593,-0.0294778092221
ACH-000600,-0.053045113126099996
ACH-000601,-0.00161119425464
ACH-000604,0.094029970889
ACH-000605,-0.00654275454754
ACH-000606,-0.19883694504799998
ACH-000608,0.139277810281
ACH-000614,0.0953368479676
ACH-000616,-0.00146766042685
ACH-000618,-0.0785681629633
ACH-000619,-0.403460844492
ACH-000620,0.22535320635899997
ACH-000621,0.20754438953600002
ACH-000622,0.13609286794000003
ACH-000623,0.07624505651880001
ACH-000624,0.0753024413502
ACH-000627,0.280690962425
ACH-000630,-0.0885863590597
ACH-000632,-0.024935197480099997
ACH-000633,-0.12050314309900001
ACH-000637,-0.209859934155
ACH-000638,-0.039574513949
ACH-000646,0.115535466748
ACH-000647,-0.10461411018899999
ACH-000648,0.037282579158099995
ACH-000649,0.07507413042389999
ACH-000651,0.054422626017100004
ACH-000652,-0.0343772502203
ACH-000653,-0.03893983136930001
ACH-000657,0.0750091228142
ACH-000658,0.024390395111500002
ACH-000661,0.0442884449008
ACH-000662,-0.217685520762
ACH-000663,-0.007030329583640001
ACH-000665,-0.270864545884
ACH-000671,0.08326897907710001
ACH-000673,0.0962229820181
ACH-000676,0.07640166070389999
ACH-000677,0.011973377376
ACH-000681,0.07847654108289999
ACH-000682,0.055889799838899995
ACH-000683,0.015745050208100003
ACH-000684,0.149679219978
ACH-000688,0.0684616561697
ACH-000693,-0.046389933335100005
ACH-000694,-0.0384655001596
ACH-000695,0.11514629957900001
ACH-000696,0.168236530986
ACH-000697,0.00445561971208
ACH-000699,0.11985797056
ACH-000701,0.29423236720400003
ACH-000706,0.0679122979005
ACH-000711,0.0915561273809
ACH-000713,-0.24240636175000002
ACH-000714,0.0418782378571
ACH-000718,0.137089544655
ACH-000720,0.0853946105627
ACH-000721,0.0242064674693
