,SYS1 (90196)
ACH-000630,-1.49961270477
ACH-000632,-1.95036399475
ACH-000633,-1.71072864992
ACH-000637,-1.7300323432700002
ACH-000638,-0.965504214707
ACH-000646,-1.8730386864500002
ACH-000647,-1.46618070002
ACH-000648,-1.3480686161000002
ACH-000649,-1.64468791322
ACH-000651,-1.3839654984399998
ACH-000652,-1.5857608051299998
ACH-000653,-1.28779048769
ACH-000657,-1.48181344255
ACH-000658,-1.55946244949
ACH-000661,-1.96824822064
ACH-000662,-1.68944822011
ACH-000663,-1.62750218472
ACH-000665,-1.5138342009999999
ACH-000671,-1.1036884462999998
ACH-000673,-1.7609720268
ACH-000676,-1.4639015275299998
ACH-000677,-2.08662910745
ACH-000681,-1.4200325287200002
ACH-000682,-1.74965552543
ACH-000683,-0.320866378606
ACH-000684,-1.65375016129
ACH-000688,-2.21002440678
ACH-000693,-1.535379222
ACH-000694,-1.6277880296899998
ACH-000695,-1.42066838602
ACH-000696,-1.53706653187
ACH-000697,-1.58960456019
ACH-000699,-1.5978380911399999
ACH-000701,-1.01479675969
ACH-000706,-1.589622129
ACH-000711,-1.4630950949500001
ACH-000713,-1.48036612642
ACH-000714,-1.78274872022
ACH-000718,-1.6879536957799999
ACH-000720,-1.9208524919299999
ACH-000721,-1.3946746675600001
ACH-000724,-3.45925625357
ACH-000725,-0.920583041697
ACH-000732,-0.9868211520100001
ACH-000734,-1.41299430109
ACH-000735,-1.3143130109299999
ACH-000736,-1.65858565982
ACH-000738,-1.6448644006600002
ACH-000746,-0.6843766725910001
ACH-000747,-1.40172315626
ACH-000748,-1.3049194983299999
ACH-000753,-1.5509371781799999
ACH-000756,-1.06621584569
ACH-000757,-1.0100875957100002
ACH-000758,-1.13333722785
ACH-000760,-1.5005894616
ACH-000763,-2.1902806379400004
ACH-000764,-1.0529263987000002
ACH-000765,-1.3244935863299998
ACH-000766,-1.7973493260099997
ACH-000767,-0.802028008968
ACH-000768,-1.7773905176900002
ACH-000769,-1.4891492619600002
ACH-000770,-0.891351692101
ACH-000771,-1.22277467142
ACH-000773,-1.52660672377
ACH-000776,-1.79311212482
ACH-000777,-1.2860102739200001
ACH-000778,-2.2674705167
ACH-000781,-1.5965830761200002
ACH-000782,-1.63041335064
ACH-000783,-0.567859708902
ACH-000784,-1.97150705495
ACH-000785,-1.0430785671
ACH-000787,-1.53168321301
ACH-000788,-1.45306356099
ACH-000791,-0.5465141537529999
ACH-000792,-1.78462233685
ACH-000794,-1.64989853225
ACH-000796,-1.2867530929000002
ACH-000799,-1.2727405386
ACH-000800,-1.4324765769
ACH-000802,-1.23335723812
ACH-000804,-1.33267934892
ACH-000805,-1.3460370441499998
ACH-000809,-1.66934389776
ACH-000810,-1.3675774946099999
ACH-000811,-1.26608709516
ACH-000817,-1.7019211490900001
ACH-000819,-1.5790395938
ACH-000820,-1.4545640753799998
ACH-000821,-1.4697546438799998
ACH-000822,-1.6770487082499999
ACH-000823,-1.8955431519200001
ACH-000824,-2.18128417976
ACH-000827,-1.1740176117799999
ACH-000829,-1.61969797799
ACH-000831,-1.16012659635
ACH-000832,-1.57433766166
ACH-000833,-1.7680719477400002
ACH-000834,-1.6444303262399997
ACH-000835,-1.20776207424
ACH-000836,-1.6673289241999998
ACH-000837,-1.1933193391099999
ACH-000838,-2.1782476110799998
ACH-000839,-1.32564057856
ACH-000840,-0.9148785182960001
ACH-000841,-1.3851467894999998
ACH-000843,-1.6355949643399998
ACH-000846,-1.60499633831
ACH-000847,-1.8260867599700001
ACH-000848,-1.33466699806
ACH-000849,-1.7174578375299998
ACH-000851,-1.54089375274
ACH-000855,-1.7595776904299998
ACH-000856,-1.28149477651
ACH-000858,-1.4746095702500002
ACH-000859,-1.42643696524
ACH-000861,-1.70713203249
ACH-000862,-0.969339360387
ACH-000865,-1.29357762577
ACH-000866,-1.7000146511200003
ACH-000867,-1.9728499072299999
ACH-000869,-2.11329690688
ACH-000872,-1.55718290707
ACH-000873,-1.1357430602399998
ACH-000876,-0.817926999126
ACH-000878,-1.86075173942
ACH-000880,-1.1552676467799998
ACH-000881,-1.7552867064300002
ACH-000882,-1.6811005163
ACH-000884,-1.65312666773
ACH-000885,-1.43586726429
ACH-000887,-1.57147222632
ACH-000888,-1.47200165134
ACH-000889,-1.48059191656
ACH-000890,-1.53559786897
ACH-000896,-1.7183960586000002
ACH-000898,-1.73774586407
ACH-000900,-1.1764150123200001
ACH-000901,-1.6767164598100002
ACH-000905,-1.6386701909499999
ACH-000906,-1.44755977972
ACH-000907,-1.47924916976
ACH-000910,-1.0869340648399999
ACH-000911,-1.3317420985600001
ACH-000912,-1.61615889958
ACH-000913,-1.72300267412
ACH-000915,-1.69009846209
ACH-000916,-0.9376200689049999
ACH-000917,-1.3280997160799999
ACH-000921,-1.17862061822
ACH-000924,-1.7517179219999999
ACH-000926,-0.8649162708079999
ACH-000928,-1.22829690549
ACH-000929,-1.30737385124
ACH-000932,-1.5085178233899998
ACH-000935,-1.38372372197
ACH-000936,-1.28573716771
ACH-000937,-2.02170101357
ACH-000938,-1.86407028748
ACH-000939,-1.71396980294
ACH-000941,-2.2302206288599997
ACH-000943,-0.7287982361130001
ACH-000946,-1.4005817594999999
ACH-000947,-1.4378448401800001
ACH-000948,-0.926669720352
ACH-000950,-1.16421702142
ACH-000953,-1.81849886911
ACH-000957,-1.4229677876700002
ACH-000958,-1.3766591315
ACH-000960,-1.9202082357099999
ACH-000963,-2.1659628152200003
ACH-000968,-1.6137919698199998
ACH-000969,-1.1284846243200002
ACH-000973,-1.74077102258
ACH-000974,-1.74437198276
ACH-000975,-1.7664535259599998
ACH-000976,-1.48605930304
ACH-000978,-1.80737188678
ACH-000980,-1.49449821012
ACH-000984,-1.4402857458000002
ACH-000986,-1.3810692972999998
ACH-000988,-1.86881375338
ACH-000993,-1.0397587775100001
ACH-000994,-1.26904872118
ACH-000996,-1.54186459861
ACH-001001,-1.71508019866
ACH-001020,-1.2520621076799998
ACH-001028,-1.88393766875
ACH-001031,-1.56172808016
ACH-001038,-1.24282332991
ACH-001048,-1.4357307835799997
ACH-001050,-1.4288792232299998
ACH-001053,-1.8832096160799998
ACH-001054,-1.47389033449
ACH-001061,-1.65280766309
ACH-001067,-1.5568592064500002
ACH-001075,-1.2613906077700001
ACH-001096,-1.55622197079
ACH-001128,-1.2287567325700002
ACH-001134,-1.3623508466499998
ACH-001151,-1.5351067078100002
ACH-001163,-1.7498144576299999
ACH-001164,-1.55071738002
ACH-001173,-1.6528359759600002
ACH-001183,-0.728313966585
ACH-001184,-1.4158095768099999
ACH-001190,-1.5659407325999999
ACH-001192,-1.21588843442
ACH-001193,-1.42146627697
ACH-001196,-1.2586938407200001
ACH-001197,-1.8995128158099996
ACH-001205,-1.5867972566600002
ACH-001211,-1.36330129266
ACH-001212,-1.21387296081
ACH-001228,-1.93474417982
ACH-001232,-2.04175649943
ACH-001239,-1.58372429639
ACH-001274,-1.6249016595899999
ACH-001275,-1.65123741282
ACH-001277,-1.3647944441600002
ACH-001278,-1.60043951265
ACH-001280,-1.5757619840900001
ACH-001283,-1.33998433201
ACH-001289,-1.5648963604
ACH-001295,-1.8035131485900002
ACH-001300,-1.69774855365
ACH-001301,-1.3651075999200002
ACH-001302,-1.7693695401299998
ACH-001303,-2.28538373617
ACH-001306,-1.4536408203600002
ACH-001318,-1.3245239443999999
ACH-001322,-1.24172274303
ACH-001328,-1.6297025783
ACH-001332,-1.40598700288
ACH-001333,-1.24716213082
ACH-001336,-1.1447061885299998
ACH-001340,-1.58582222964
ACH-001346,-1.22490232234
ACH-001353,-1.41393536671
ACH-001354,-2.08065718868
ACH-001367,-1.3353259892799998
ACH-001368,-1.0073133539
ACH-001374,-1.42461356704
ACH-001375,-0.573822445399
ACH-001377,-0.6476439059610001
ACH-001380,-1.3706001057
ACH-001391,-2.2232207853
ACH-001407,-1.6373795250999998
ACH-001408,-1.6672492887700001
ACH-001413,-1.3451880798700002
ACH-001430,-1.10715082875
ACH-001431,-1.75515988338
ACH-001450,-1.58796013141
ACH-001496,-1.00681492856
ACH-001500,-1.36905619262
ACH-001521,-2.17505971752
ACH-001523,-1.7202520857900003
ACH-001532,-1.69321232873
ACH-001536,-1.2981425356
ACH-001550,-1.8376900751400003
ACH-001552,-1.53173624403
ACH-001554,-1.4860182252399998
ACH-001645,-0.817399550005
ACH-001654,-0.661474164934
ACH-001715,-1.51874481518
ACH-001735,-1.5958035082799997
ACH-001736,-1.3376804120899999
ACH-001737,-1.5293205882499998
ACH-001740,-1.6792981075100002
ACH-001745,-1.4890928210699999
ACH-001750,-1.1097996852299998
ACH-001765,-1.55550695964
ACH-001956,-2.0035076353599997
ACH-001957,-1.5885676168399998
