,MPC2 (25874)
ACH-000402,-0.0661521960613
ACH-000403,-0.327591676761
ACH-000404,-0.135429897528
ACH-000406,-0.233646195777
ACH-000407,-0.11807542789000001
ACH-000408,-0.20020240755199997
ACH-000410,-0.146222380366
ACH-000411,-0.483685506485
ACH-000414,-0.204133836052
ACH-000415,-0.0685684742365
ACH-000416,-0.34341493092
ACH-000420,-0.365170692976
ACH-000421,-0.323957450911
ACH-000424,0.132417267885
ACH-000425,-0.0324270269307
ACH-000426,-0.46288508103299997
ACH-000427,-0.383900018173
ACH-000433,-0.332578532017
ACH-000436,0.030269859673900005
ACH-000444,-0.290639486574
ACH-000445,-0.317801026935
ACH-000448,-0.192487409896
ACH-000450,-0.38119623093099997
ACH-000452,-0.187042706318
ACH-000454,-0.20555721957800002
ACH-000458,-0.021055496009299998
ACH-000459,-0.31452692192
ACH-000460,-0.254341721836
ACH-000461,-0.144088238814
ACH-000463,-0.311485983215
ACH-000464,-0.161788266594
ACH-000466,-0.0920892431923
ACH-000467,-0.422100682271
ACH-000468,-0.399524161131
ACH-000469,-0.247215903692
ACH-000470,-0.386284431151
ACH-000471,-0.262285318568
ACH-000472,-0.182834065085
ACH-000473,-0.06677330220290001
ACH-000475,-0.09065478497269999
ACH-000476,-0.281555800971
ACH-000477,0.14699978624600002
ACH-000480,-0.22603769840399998
ACH-000481,-0.25992046066
ACH-000483,-0.046519230753
ACH-000484,-0.672077051987
ACH-000485,-0.0349027734455
ACH-000486,-0.0614191204122
ACH-000487,-0.203752205533
ACH-000488,-0.10389875990900001
ACH-000490,-0.20783738578400002
ACH-000491,0.204583969478
ACH-000495,-0.144475411997
ACH-000496,-0.101882643509
ACH-000499,-0.187609348047
ACH-000500,-0.35159132183799996
ACH-000502,-0.07161817671120001
ACH-000503,-0.47571385671899996
ACH-000505,-0.22365266805
ACH-000507,-0.0644554250735
ACH-000510,-0.291610791085
ACH-000511,-0.308295356176
ACH-000512,-0.246927151347
ACH-000516,-0.341319674384
ACH-000517,-0.229846136238
ACH-000518,-0.194363337952
ACH-000520,-0.0608946019956
ACH-000521,0.029762104041
ACH-000522,-0.358970101077
ACH-000524,-0.160658139061
ACH-000527,-0.0922599577178
ACH-000528,-0.18792138246800003
ACH-000537,-0.176069086258
ACH-000541,-0.0283687075552
ACH-000542,-0.206539331314
ACH-000544,-0.218414984399
ACH-000545,-0.232997109087
ACH-000547,-0.331533951666
ACH-000548,-0.439847164825
ACH-000549,-0.15106977407400002
ACH-000550,0.017625581644900003
ACH-000552,0.0035613044029699998
ACH-000556,-0.593608248519
ACH-000557,-0.262175310241
ACH-000570,-0.12946523763599999
ACH-000571,-0.680460115544
ACH-000573,-0.06947149262060001
ACH-000576,-0.369010797794
ACH-000580,-0.0675591301392
ACH-000584,-0.0618987230634
ACH-000585,-0.40090006466899997
ACH-000588,-0.232572652354
ACH-000589,-0.409035861916
ACH-000591,0.17073778201499998
ACH-000593,-0.0611668490101
ACH-000600,-0.367878903707
ACH-000601,-0.23496964195
ACH-000604,-0.27749131630999996
ACH-000605,0.027732918228700002
ACH-000606,-0.229313022891
ACH-000608,-0.0512405055181
ACH-000614,-0.41341568166000003
ACH-000616,-0.273348056466
ACH-000618,-0.291905602187
ACH-000619,-0.157366625138
ACH-000620,-0.20733722356400003
ACH-000621,-0.153698229674
ACH-000622,-0.38515947592699995
ACH-000623,-0.21009492412
ACH-000624,-0.219256878385
ACH-000627,-0.0817202125453
ACH-000630,-0.0671322587828
ACH-000632,-0.108975935177
ACH-000633,-0.35526564683300005
ACH-000637,-0.0864810703895
ACH-000638,0.09114913814549999
ACH-000646,0.14039248541899998
ACH-000647,-0.252429660731
ACH-000648,-0.0644127241457
ACH-000649,-0.23331773697799998
ACH-000651,-0.18258397343
ACH-000652,-0.09328043961660001
ACH-000653,-0.17925104805
ACH-000657,-0.007178888283310001
ACH-000658,-0.184359828842
ACH-000661,-0.658599910858
ACH-000662,-0.362637351295
ACH-000663,0.112964401545
ACH-000665,-0.23062347423000001
ACH-000671,-0.230112953505
ACH-000673,-0.20690271193
ACH-000676,-0.424534793559
ACH-000677,-0.164852077431
ACH-000681,-0.028869336085799998
ACH-000682,-0.232935628148
ACH-000683,-0.41878952127499997
ACH-000684,-0.27081013445
ACH-000688,-0.196635657784
ACH-000693,-0.307326613453
ACH-000694,-0.186934330432
ACH-000695,-0.306736988151
ACH-000696,-0.191415773165
ACH-000697,-0.603793604124
ACH-000699,-0.17562680233800002
ACH-000701,-0.323231653973
ACH-000706,-0.341166842213
ACH-000711,0.0563928076115
ACH-000713,-0.319194070585
ACH-000714,-0.479845694296
ACH-000718,-0.011668507060100001
ACH-000720,-0.374501664237
ACH-000721,0.0563063507795
ACH-000724,-0.280190370402
ACH-000725,-0.49774412419799996
ACH-000732,-0.16169889188699998
ACH-000734,-0.154339689058
ACH-000735,-0.239755503434
ACH-000736,-0.517527129469
ACH-000738,-0.07850146103160001
ACH-000746,-0.319414532493
ACH-000747,-0.31046207172699997
ACH-000748,-0.178271005344
ACH-000753,-0.160230466259
ACH-000756,-0.232372547476
ACH-000757,-0.282710137348
ACH-000758,-0.278502689157
ACH-000760,-0.155231152031
ACH-000763,-0.270616443601
ACH-000764,0.134910748896
ACH-000765,-0.345108786172
ACH-000766,-0.139813094218
ACH-000767,-0.24844265608000002
ACH-000768,-0.188062513933
ACH-000769,-0.280122724996
ACH-000770,-0.12573705025100002
ACH-000771,-0.254465464097
ACH-000773,-0.236951476667
ACH-000776,-0.0990464650822
ACH-000777,-0.0677586213395
ACH-000778,-0.027738894547200004
ACH-000781,0.0646336349356
ACH-000782,0.043678627546899995
ACH-000783,-0.168945282054
ACH-000784,-0.206548738784
ACH-000785,-0.251651909431
ACH-000787,-0.0482046298841
ACH-000788,-0.151522979915
ACH-000791,-0.38863813465499997
ACH-000792,-0.0806446640172
ACH-000794,-0.290713611023
ACH-000796,0.299875838797
ACH-000799,-0.374304015751
ACH-000800,-0.17557214597100002
ACH-000802,-0.324251797789
ACH-000804,-0.12821420241599998
ACH-000805,-0.14342016652
ACH-000809,-0.18955519510299998
ACH-000810,-0.0904654276389
ACH-000811,-0.221965578887
ACH-000817,-0.701035297923
ACH-000819,-0.237327080879
ACH-000820,-0.0398565279797
ACH-000821,-0.279990073725
ACH-000822,-1.02057643111
ACH-000823,-0.21037303248300002
ACH-000824,-0.08769729798869999
ACH-000827,-0.219368923154
ACH-000829,-0.349423935919
ACH-000831,0.016335857205199998
ACH-000832,-0.7526561786470001
ACH-000833,-0.222972514987
ACH-000834,-0.0784899797102
ACH-000835,-0.229089650315
ACH-000836,-0.088593357797
ACH-000837,-0.146144110012
ACH-000838,-0.17177595866700002
ACH-000839,-0.026148503649400003
ACH-000840,-0.33353245420899996
ACH-000841,-0.151576490814
ACH-000843,-0.221170659442
ACH-000846,-0.47767424761699995
ACH-000847,-0.00361256134977
ACH-000848,-0.186431973551
ACH-000849,-0.20483878463
ACH-000851,-0.288769529507
ACH-000855,-0.353783906234
ACH-000856,-0.10374462935699999
ACH-000858,-0.215294973356
ACH-000859,-0.23366138936900002
ACH-000861,-0.449338065796
ACH-000862,-0.013555316988600002
ACH-000865,-0.121670305316
ACH-000866,-0.133257357017
ACH-000867,-0.172907924542
ACH-000869,-0.175630605247
ACH-000872,-0.19622225768800003
ACH-000873,-0.348149175645
ACH-000876,0.0597686610042
ACH-000878,0.286825615903
ACH-000880,-0.127025270052
ACH-000881,-0.230006490101
ACH-000882,-0.042257185090500006
ACH-000884,-0.40272306112899997
ACH-000885,-0.704607956507
ACH-000887,-0.160750467612
ACH-000888,-0.0680838683461
ACH-000889,-0.433705082813
ACH-000890,-0.21836225636300002
ACH-000896,-0.220914808211
ACH-000898,-0.0311713685777
ACH-000900,-0.25506898995
ACH-000901,-0.177176292775
ACH-000905,-0.09950084303330001
ACH-000906,0.139123949469
ACH-000907,-0.370069025731
ACH-000910,-0.61940663373
ACH-000911,-0.324403369822
ACH-000912,-0.0249824443949
ACH-000913,-0.23558863653999998
ACH-000915,-0.300588825013
ACH-000916,0.0761714366992
ACH-000917,-0.17295249990699998
ACH-000921,-0.186420964718
ACH-000924,-0.5060821281310001
ACH-000926,-0.281809562435
ACH-000928,-0.315372649941
ACH-000929,-0.288051527638
ACH-000932,-0.256370927379
ACH-000935,-0.31614442280099997
ACH-000936,-0.16463062416899998
ACH-000937,-0.07932594072100001
ACH-000938,-0.153341719245
ACH-000939,-0.456896601888
ACH-000941,-0.508485108888
ACH-000943,-0.477098125497
ACH-000946,-0.288128679285
ACH-000947,-0.328447578409
ACH-000948,-0.337721234174
ACH-000950,-0.0526085551839
ACH-000953,-0.238637169883
ACH-000957,-0.304283158391
ACH-000958,-0.216928705322
ACH-000960,-0.3503208572
ACH-000963,-0.487084797358
ACH-000968,-0.188538069978
ACH-000969,-0.616854540516
ACH-000973,-0.218944513864
ACH-000974,-0.262335442683
ACH-000975,-0.259717695392
ACH-000976,-0.27987944044199997
ACH-000978,0.50004943842
ACH-000980,-0.407460113547
ACH-000984,-0.425374799936
ACH-000986,-0.270381336479
ACH-000988,-0.1494931206
ACH-000993,-0.22944211106999998
ACH-000994,-0.17685422765500003
ACH-000996,-0.205444262724
ACH-001001,-0.19597527586199998
ACH-001020,-0.22429854082800002
ACH-001028,-0.138467570987
ACH-001031,-0.0135787725337
ACH-001038,-0.540507500437
ACH-001048,-0.22087894468000002
ACH-001050,0.0624246900842
ACH-001053,-0.12602419392
ACH-001054,-0.323410812544
ACH-001061,-0.11375755177500001
ACH-001067,-0.203677373614
ACH-001075,-0.166682382227
ACH-001096,-0.294938433095
ACH-001128,-0.491113596717
ACH-001134,-0.242522123753
ACH-001151,-0.22249347507699999
ACH-001163,-0.228631283614
ACH-001164,0.0701856690919
ACH-001173,-0.20394043557799998
ACH-001183,-0.08673408347200001
ACH-001184,-0.657031109446
ACH-001190,-0.48149605545
ACH-001192,-0.139566880854
ACH-001193,-0.14652916481699998
ACH-001196,-0.0455998729744
ACH-001197,-0.297643681536
ACH-001205,-0.311196006525
ACH-001211,-0.419692152007
ACH-001212,-0.200746231117
ACH-001228,-0.377739004573
ACH-001232,-0.232319089861
ACH-001239,-0.248565918098
ACH-001274,-0.0975754909612
ACH-001275,0.052193864706300004
ACH-001277,-0.0816405973097
ACH-001278,-0.10701498447100001
ACH-001280,-0.49407356130400004
ACH-001283,-0.0482209304674
ACH-001289,-0.26689650229600004
ACH-001295,-0.122841192092
ACH-001300,-0.127628277843
ACH-001301,-0.34209850359899996
ACH-001302,-0.273533698966
ACH-001303,-0.111760228805
ACH-001306,-0.236440660139
ACH-001318,-0.33430362094
ACH-001322,-0.246819339505
ACH-001328,-0.17370156691100003
ACH-001332,-0.34769523471600006
ACH-001333,-0.21612486025
ACH-001336,-0.23779150628600002
ACH-001340,-0.241613966597
ACH-001346,-0.24061101999600001
ACH-001353,-0.417596506137
ACH-001354,-0.154195488266
ACH-001367,-0.195647044942
ACH-001368,-0.250257268563
ACH-001374,-0.0694862000121
ACH-001375,-0.27030055861200003
ACH-001377,-0.137353448204
ACH-001380,-0.23287509394499997
ACH-001391,-0.36838863793300003
ACH-001407,-0.12606039741299999
ACH-001408,-0.204004044339
ACH-001413,-0.263016187274
ACH-001430,-0.585030927627
ACH-001431,-0.051505893688900004
ACH-001450,-0.0233803830125
ACH-001496,-0.473956808795
ACH-001500,-0.24853282319699999
ACH-001521,0.371670499824
ACH-001523,-0.11615160183800001
ACH-001532,-0.0942204772373
ACH-001536,-0.22369081544
ACH-001550,-0.12248454007099999
ACH-001552,-0.25474405107500003
ACH-001554,-0.156953941771
ACH-001645,0.0007591739613710001
ACH-001654,-0.178021274258
ACH-001715,-0.130088745612
ACH-001735,0.0204599848731
ACH-001736,-0.109496202864
ACH-001737,0.027973367245999997
ACH-001740,-0.462562104215
ACH-001745,-0.360226786168
ACH-001750,-0.103755846326
ACH-001765,-0.197755808785
ACH-001956,-0.24160588013
ACH-001957,-0.181708860931
