,AP1G1 (164)
ACH-000004,-0.163270649564
ACH-000007,-0.09998098111209999
ACH-000009,0.171672605248
ACH-000011,-0.0909676864548
ACH-000012,-0.106596890725
ACH-000013,-0.299364615737
ACH-000014,-0.031526503970300004
ACH-000015,0.0279902425372
ACH-000017,-0.469119955937
ACH-000018,-0.04230829587180001
ACH-000019,-0.216147854077
ACH-000021,-0.596579507677
ACH-000022,0.0398616235861
ACH-000025,-0.32925593338000003
ACH-000028,0.172451937929
ACH-000030,0.000262934737287
ACH-000035,-0.568766422591
ACH-000036,-0.346155849635
ACH-000037,-0.42218247339599996
ACH-000039,-0.058137917228499994
ACH-000040,-0.578392964264
ACH-000041,0.175491042471
ACH-000042,-0.24291883417399998
ACH-000045,-0.647282812931
ACH-000047,0.0342097738225
ACH-000052,-0.152141194551
ACH-000053,-0.265948069588
ACH-000054,-0.00686711135408
ACH-000055,0.172868299444
ACH-000060,-0.189783542262
ACH-000067,-0.583817152958
ACH-000070,-0.30096766295899996
ACH-000075,-0.0251247688602
ACH-000078,-0.101860816264
ACH-000082,-0.552856909351
ACH-000085,-0.216167696259
ACH-000086,-0.1563096846
ACH-000087,-0.048729880848699995
ACH-000092,-0.337773287664
ACH-000095,-0.33392820336199996
ACH-000097,-0.14930535189000002
ACH-000098,-0.19270847676300001
ACH-000099,-0.140273061818
ACH-000108,-0.059963984443199995
ACH-000113,-0.0974145125205
ACH-000115,-0.450334489247
ACH-000116,-0.239318740304
ACH-000118,-0.19785061370999998
ACH-000120,-0.026447345229599996
ACH-000123,-0.0829393951927
ACH-000127,-0.161717675964
ACH-000128,-0.14013758451
ACH-000132,-0.22164268022300002
ACH-000133,-0.34932507204499996
ACH-000137,-0.0725782119285
ACH-000138,0.010029795759000001
ACH-000142,-0.0335716865629
ACH-000143,-0.264216291934
ACH-000146,-0.14770279025900002
ACH-000148,-0.110999620218
ACH-000150,-0.156567674369
ACH-000152,-0.15140896685900002
ACH-000153,-0.36231425012900004
ACH-000159,-0.0830047695137
ACH-000160,-0.142388695742
ACH-000163,-0.250298023401
ACH-000167,-0.227537823333
ACH-000168,-0.57205276852
ACH-000169,-0.383510138165
ACH-000178,-0.427140809523
ACH-000182,-0.0805359898825
ACH-000183,0.18825189062699998
ACH-000188,-0.163637439416
ACH-000189,-0.034321507832
ACH-000190,-0.314108066205
ACH-000198,-0.24173065395100002
ACH-000204,-0.41866222965800004
ACH-000206,-0.11991192609000001
ACH-000207,-0.372590564292
ACH-000211,-0.210869864616
ACH-000215,-0.06800734120810001
ACH-000221,-0.13937360339299998
ACH-000222,-0.265852959541
ACH-000223,-0.204631481153
ACH-000226,-0.0418062452729
ACH-000227,-0.323770617218
ACH-000228,-0.132789284865
ACH-000231,-0.206386792734
ACH-000232,-0.41220252875600005
ACH-000233,-0.13718369386
ACH-000234,-0.0992097112457
ACH-000235,-0.176691844203
ACH-000237,-0.100828953838
ACH-000238,-0.25627867274599997
ACH-000243,0.191072706136
ACH-000244,-0.339868487413
ACH-000246,-0.059354320691
ACH-000248,-0.264169731742
ACH-000250,-0.0932859357259
ACH-000251,-0.292002438506
ACH-000253,-0.189922947931
ACH-000255,-0.311739060007
ACH-000256,0.0125964790164
ACH-000257,-0.18499619532900002
ACH-000258,0.10405123256000001
ACH-000259,-0.17663468588700001
ACH-000260,-0.0600795949142
ACH-000261,-0.14596300188
ACH-000262,-0.053965293986300004
ACH-000263,-0.527050905909
ACH-000264,-0.16261853945000002
ACH-000265,0.0355126374545
ACH-000266,0.300075743383
ACH-000272,-0.128477581078
ACH-000273,-0.35037050686399995
ACH-000274,0.13844288591700002
ACH-000277,-1.07168390088
ACH-000278,-0.0643950687007
ACH-000279,-0.048704393617400005
ACH-000280,0.068442714024
ACH-000281,-0.228280082067
ACH-000288,-0.132403939046
ACH-000291,-0.111678566067
ACH-000293,-0.177373222939
ACH-000294,-1.03337848289
ACH-000295,-0.32837400198399996
ACH-000296,0.985293416277
ACH-000302,0.027713621721099996
ACH-000304,-0.147935133706
ACH-000307,-0.258253871144
ACH-000308,-0.07992966354610001
ACH-000310,-0.0425270882584
ACH-000311,-0.0889370924866
ACH-000312,0.07977501826689999
ACH-000315,-0.254156164247
ACH-000316,-0.318794512632
ACH-000317,0.0203411292693
ACH-000318,-0.0602253170596
ACH-000319,-0.0567618289291
ACH-000320,-0.0295994716183
ACH-000322,-0.445604082381
ACH-000323,-0.10921257842700001
ACH-000324,-0.290316064781
ACH-000329,-0.41714137844899996
ACH-000330,-0.11414106144899999
ACH-000331,-0.051372081806300006
ACH-000332,-0.0711973414775
ACH-000334,-0.335703753983
ACH-000335,-0.295249818191
ACH-000336,-0.113033484844
ACH-000337,-0.184266234353
ACH-000339,-0.134803137413
ACH-000341,-0.0557555286775
ACH-000348,-0.228178504745
ACH-000350,-0.137177925541
ACH-000352,-0.17312527952
ACH-000356,-0.788273513827
