,UBL4B (164153)
ACH-000320,-0.178079123637
ACH-000322,-0.38096098240500004
ACH-000323,-0.339822050906
ACH-000324,-0.23628477360300001
ACH-000329,-0.151570215967
ACH-000330,-0.388376493799
ACH-000331,-0.179261723664
ACH-000332,-0.13561590273399998
ACH-000334,0.0953986612802
ACH-000335,-0.40203635784
ACH-000336,-0.0407280226298
ACH-000337,-0.052764540031
ACH-000339,-0.18532591286699998
ACH-000341,-0.45122398106000006
ACH-000348,-0.233958898911
ACH-000350,-0.064377580331
ACH-000352,-0.176050375423
ACH-000356,-0.230047650726
ACH-000361,-0.226812850178
ACH-000362,-0.318758011909
ACH-000363,-0.111220928763
ACH-000364,-0.270880949228
ACH-000365,-0.18378046077100002
ACH-000366,-0.229460765766
ACH-000368,-0.233220440625
ACH-000374,-0.34688006221600004
ACH-000375,-0.248739671794
ACH-000376,-0.4081438725
ACH-000381,-0.23048634436
ACH-000383,-0.23526161864
ACH-000387,-0.19972015480099997
ACH-000389,-0.199589939608
ACH-000390,-0.21190005562199998
ACH-000393,-0.153530666427
ACH-000395,-0.401093237711
ACH-000397,-0.17479454523
ACH-000401,-0.417081751891
ACH-000402,-0.201580687268
ACH-000403,-0.0043658811203
ACH-000404,-0.45184657659999994
ACH-000406,-0.20006470581799998
ACH-000407,-0.32114151072700003
ACH-000408,-0.355021074381
ACH-000410,-0.213391001861
ACH-000411,-0.283325447241
ACH-000414,-0.249478599078
ACH-000415,-0.34691978496799997
ACH-000416,-0.12011262428300001
ACH-000420,-0.140548459514
ACH-000421,-0.210220247302
ACH-000424,-0.0865085444923
ACH-000425,-0.244564754745
ACH-000426,-0.167226912873
ACH-000427,-0.38644834295599995
ACH-000433,-0.256450048299
ACH-000436,-0.06584953617150001
ACH-000444,-0.06856160546569999
ACH-000445,-0.46574407832599996
ACH-000448,-0.296234229251
ACH-000450,-0.0856100201407
ACH-000452,-0.09781809653930001
ACH-000454,-0.276560243462
ACH-000458,-0.21792183950199998
ACH-000459,-0.287617851758
ACH-000460,-0.0670030654126
ACH-000461,-0.35961001382799995
ACH-000463,-0.223753904491
ACH-000464,-0.36827536255300003
ACH-000466,-0.23574707840700002
ACH-000467,-0.11816872885299999
ACH-000468,-0.27224766531800004
ACH-000469,-0.155548840298
ACH-000470,-0.06935045750260001
ACH-000471,-0.294348903287
ACH-000472,-0.021015761902400003
ACH-000473,-0.20666713059
ACH-000475,-0.139968746704
ACH-000476,-0.276857104569
ACH-000477,-0.10252937991200001
ACH-000480,-0.228826841253
ACH-000481,-0.163687391771
ACH-000483,-0.0353269134514
ACH-000484,0.0696587831102
ACH-000485,-0.160363955515
ACH-000486,-0.33850929397600005
ACH-000487,-0.325445036015
ACH-000488,-0.148658555547
ACH-000490,-0.278474917072
ACH-000491,-0.31973352382
ACH-000495,-0.19459889412999998
ACH-000496,-0.30097649850499997
ACH-000499,-0.06662050596390001
ACH-000500,0.0849191747604
ACH-000502,-0.22203441630399998
ACH-000503,-0.180244185533
ACH-000505,-0.14920994319800002
ACH-000507,-0.16182723066
ACH-000510,-0.26358282139600003
ACH-000511,-0.155249774903
ACH-000512,-0.6338586105399999
ACH-000516,-0.22820728911999996
ACH-000517,-0.167945209166
ACH-000518,-0.16183827114399998
ACH-000520,-0.04519444110640001
ACH-000521,-0.121240478132
ACH-000522,-0.416156481493
ACH-000524,-0.0309527768377
ACH-000527,-0.10863295664799999
ACH-000528,-0.190491965993
ACH-000537,-0.16854051430999997
ACH-000541,-0.163683166561
ACH-000542,-0.248864773726
ACH-000544,-0.387417007581
ACH-000545,-0.36829302521799995
ACH-000547,-0.22931872554000002
ACH-000548,-0.240813697126
ACH-000549,-0.25717421439800003
ACH-000550,-0.0807259683012
ACH-000552,-0.486557639353
ACH-000556,-0.187727646556
ACH-000557,0.14745069077700002
ACH-000570,-0.211452382935
ACH-000571,-0.18202920079399998
ACH-000573,-0.0279283143122
ACH-000576,-0.117468843718
ACH-000580,-0.265495369124
ACH-000584,-0.190213962382
ACH-000585,-0.177892755683
ACH-000588,-0.40994261010099997
ACH-000589,-0.19679433901
ACH-000591,-0.280801650529
ACH-000593,-0.18710376083
ACH-000600,-0.249177698659
ACH-000601,-0.128444638384
ACH-000604,-0.194054846173
ACH-000605,-0.542214366318
ACH-000606,-0.257094550573
ACH-000608,-0.19761521127300002
ACH-000614,-0.0229885654196
ACH-000616,-0.21364524537500001
ACH-000618,-0.324948742835
ACH-000619,-0.17613470629500003
ACH-000620,-0.26573116578
ACH-000621,-0.351934313372
ACH-000622,-0.014370580908600002
ACH-000623,-0.480169943855
ACH-000624,-0.175816626428
ACH-000627,-0.338027291599
ACH-000630,-0.120335986469
ACH-000632,-0.161087906696
ACH-000633,-0.168564544624
ACH-000637,-0.0352533884305
ACH-000638,-0.17856584429400002
ACH-000646,0.11692054849099999
ACH-000647,-0.19843387998300002
ACH-000648,-0.354891508332
ACH-000649,-0.299481693429
ACH-000651,-0.269975147176
ACH-000652,-0.252469422246
ACH-000653,-0.10095484031199999
ACH-000657,-0.22206202819499998
ACH-000658,-0.192637873772
ACH-000661,-0.196553696094
ACH-000662,-0.35972715979099995
ACH-000663,-0.11413176241299999
ACH-000665,-0.360215068882
ACH-000671,-0.284319348204
ACH-000673,-0.197116514884
ACH-000676,-0.41617427709
ACH-000677,-0.22761681044399998
ACH-000681,-0.163980889944
ACH-000682,-0.25097348389
ACH-000683,-0.22183446768800003
ACH-000684,-0.321211427599
ACH-000688,-0.260403408619
ACH-000693,-0.226828288191
ACH-000694,-0.048304696903
ACH-000695,0.181955938216
ACH-000696,-0.221794306032
ACH-000697,-0.235580873208
ACH-000699,-0.049460564173900004
ACH-000701,-0.0771374308197
ACH-000706,-0.258687655884
ACH-000711,-0.0774071736005
ACH-000713,-0.48374832706200005
ACH-000714,-0.255281684783
ACH-000718,-0.04550639976700001
ACH-000720,-0.215415242328
ACH-000721,-0.435058416741
ACH-000724,0.137878463689
ACH-000725,-0.392552238196
ACH-000732,-0.20911277586399998
ACH-000734,-0.47454456090400005
ACH-000735,-0.228574254372
ACH-000736,-0.254763488137
ACH-000738,-0.21923084618799998
ACH-000746,0.0907434739848
ACH-000747,-0.267497795715
ACH-000748,-0.220248186533
ACH-000753,-0.140119119003
ACH-000756,-0.378271539732
ACH-000757,-0.327486361696
ACH-000758,-0.30642386808600003
ACH-000760,-0.223856048127
ACH-000763,0.0671079520163
ACH-000764,-0.154148693311
ACH-000765,-0.227207985776
ACH-000766,-0.255025108934
ACH-000767,-0.253082994768
ACH-000768,-0.294011269551
ACH-000769,-0.324230837533
ACH-000770,-0.271133296514
ACH-000771,-0.130967370527
ACH-000773,-0.246639593919
ACH-000776,-0.184949954761
ACH-000777,-0.161942388499
ACH-000778,-0.309266729416
ACH-000781,-0.133252756188
ACH-000782,-0.334269761129
ACH-000783,-0.45087822466099997
ACH-000784,-0.220610952462
ACH-000785,-0.289286343862
ACH-000787,-0.17605676258000003
ACH-000788,-0.16126885399399998
ACH-000791,-0.222274130773
ACH-000792,-0.247308229969
ACH-000794,-0.218974346092
ACH-000796,-0.187634593686
ACH-000799,-0.366774512421
ACH-000800,-0.485078583015
ACH-000802,-0.21443231280000002
ACH-000804,-0.44571289239399997
ACH-000805,-0.259165093482
ACH-000809,-0.12117847798699999
ACH-000810,-0.372113458174
ACH-000811,-0.339381398358
ACH-000817,-0.109927655107
ACH-000819,-0.214330160002
ACH-000820,-0.135500119158
ACH-000821,-0.506124911269
ACH-000822,0.107091855793
ACH-000823,-0.12758632274700002
ACH-000824,-0.13555913803300002
ACH-000827,-0.190859249381
ACH-000829,-0.181541367542
ACH-000831,-0.487219127339
ACH-000832,-0.196403322929
ACH-000833,-0.297782246911
ACH-000834,-0.155232666125
ACH-000835,-0.0887476818761
ACH-000836,-0.130973762907
ACH-000837,-0.201250206411
ACH-000838,-0.0154032026881
ACH-000839,-0.136690109941
ACH-000840,0.0608911479901
ACH-000841,-0.211651964058
ACH-000843,-0.216898974907
ACH-000846,-0.371550045196
ACH-000847,-0.407237603808
ACH-000848,-0.112894060058
ACH-000849,-0.21152622951400002
ACH-000851,-0.377919342579
ACH-000855,-0.0724852292419
ACH-000856,-0.293602805752
ACH-000858,-0.340420172531
ACH-000859,-0.462990692424
ACH-000861,-0.31820350428800004
ACH-000862,-0.142846791842
ACH-000865,-0.134206029822
ACH-000866,-0.15774385011199998
ACH-000867,-0.13584141907
ACH-000869,-0.29781718398
ACH-000872,-0.519221665646
ACH-000873,-0.288819175996
ACH-000876,-0.174013037604
ACH-000878,-0.0989944691332
ACH-000880,-0.350731711998
ACH-000881,-0.24156990677700002
ACH-000882,-0.179575707678
ACH-000884,-0.150745139235
ACH-000885,-0.177500597775
ACH-000887,-0.32012229349800003
ACH-000888,-0.25766338761199997
ACH-000889,-0.421060266141
ACH-000890,-0.221008478528
ACH-000896,-0.429675799506
ACH-000898,-0.23344338175700002
ACH-000900,-0.00672347284825
ACH-000901,-0.35191063772
ACH-000905,-0.36133718719499996
ACH-000906,-0.266886762351
ACH-000907,-0.38936482469000006
ACH-000910,-0.0306998901504
ACH-000911,-0.1892796105
ACH-000912,-0.226891365253
ACH-000913,-0.23633269406100002
ACH-000915,-0.402416976801
ACH-000916,-0.0408683523652
ACH-000917,-0.143506813648
ACH-000921,-0.23606638287300002
ACH-000924,-0.281888949322
ACH-000926,-0.11281066608200001
ACH-000928,-0.26764577595899997
ACH-000929,-0.329722441847
ACH-000932,-0.15680015107200002
ACH-000935,-0.23006704320799998
ACH-000936,-0.194069484371
ACH-000937,-0.18983038521200002
ACH-000938,-0.271984510269
ACH-000939,-0.390801981739
ACH-000941,-0.204980414511
ACH-000943,-0.236334303891
ACH-000946,-0.186030994685
ACH-000947,-0.23066488035799998
ACH-000948,-0.09144366664619999
ACH-000950,-0.0492237869849
ACH-000953,-0.36705307023199996
ACH-000957,-0.18759606943799997
ACH-000958,-0.39110052951700003
ACH-000960,-0.211103152927
ACH-000963,-0.0488895095474
ACH-000968,-0.307868094619
ACH-000969,-0.225935268055
ACH-000973,-0.191780535174
ACH-000974,-0.285121590995
ACH-000975,-0.35695293326399996
ACH-000976,-0.260888114085
ACH-000978,-0.334068596198
ACH-000980,-0.190705224834
ACH-000984,-0.187837628309
ACH-000986,-0.381765806958
ACH-000988,-0.198581325465
ACH-000993,-0.052612086779800005
ACH-000994,-0.278834574173
ACH-000996,0.0009439937111189999
ACH-001001,-0.278830458649
ACH-001020,-0.0794773035244
ACH-001028,-0.130654298179
ACH-001031,-0.24249872749200002
ACH-001038,-0.14994390033299998
ACH-001048,-0.163209260498
ACH-001050,-0.182750133371
ACH-001053,-0.231235606772
ACH-001054,-0.319039377401
ACH-001061,-0.332207452144
ACH-001067,-0.160101530519
ACH-001075,-0.159817434748
ACH-001096,-0.22701502667800003
ACH-001128,-0.417449550553
ACH-001134,-0.145447257563
ACH-001151,-0.213083052817
ACH-001163,-0.20400098010499998
ACH-001164,0.00535922563681
ACH-001173,-0.23576612140500003
ACH-001183,-0.10478788509600001
ACH-001184,-0.244072483799
ACH-001190,-0.503052559271
ACH-001192,-0.4431622518399999
ACH-001193,-0.602027134477
ACH-001196,-0.16190305660499998
ACH-001197,-0.0893529464084
ACH-001205,-0.105300691955
ACH-001211,-0.059338738842699995
ACH-001212,-0.30869013387899996
ACH-001228,-0.0370582983988
ACH-001232,-0.33074206396600003
ACH-001239,-0.279128539752
ACH-001274,-0.09172575186010001
ACH-001275,-0.250544187077
ACH-001277,-0.37148428946999995
ACH-001278,-0.26684057336399997
ACH-001280,-0.15530428789
ACH-001283,-0.41679013365199996
ACH-001289,-0.275902501715
ACH-001295,-0.132407712359
ACH-001300,-0.190476059177
ACH-001301,-0.375986002512
ACH-001302,-0.228533635727
ACH-001303,-0.23358756318000004
ACH-001306,-0.413183334483
ACH-001318,-0.318882473713
ACH-001322,-0.313589992664
ACH-001328,-0.326930383024
ACH-001332,-0.134434278468
ACH-001333,-0.30893687131700004
ACH-001336,-0.278348552592
ACH-001340,-0.22025575930799998
ACH-001346,-0.274146395599
ACH-001353,-0.21929917522700001
ACH-001354,-0.7336511116500001
ACH-001367,-0.429469074325
ACH-001368,-0.235592720948
ACH-001374,-0.315619419914
ACH-001375,-0.280229800385
ACH-001377,-0.12972238928500002
ACH-001380,-0.309391749713
ACH-001391,-0.0313470095138
ACH-001407,-0.188911520114
ACH-001408,-0.174249717555
ACH-001413,-0.326611290222
ACH-001430,-0.000549624754834
ACH-001431,-0.34002146941600003
ACH-001450,-0.11456522733100001
ACH-001496,-0.384924448984
ACH-001500,-0.257238189496
ACH-001521,-0.071467729813
ACH-001523,-0.186107735921
ACH-001532,-0.16562207341
ACH-001536,-0.17054272956900002
ACH-001550,0.0409044318516
ACH-001552,-0.380820658043
ACH-001554,-0.104380745493
ACH-001645,-0.0147859955186
ACH-001654,-0.16628547597
ACH-001715,-0.226372438247
ACH-001735,-0.14885632309900002
ACH-001736,-0.187142138523
ACH-001737,0.039245095382199995
ACH-001740,-0.10812292205700001
ACH-001745,-0.21170486432100002
ACH-001750,-0.307146994137
ACH-001765,-0.145369964903
ACH-001956,-0.172869158354
ACH-001957,-0.40685441915799997
