,NPEPL1 (79716)
ACH-000004,0.0603566632049
ACH-000007,0.276724423027
ACH-000009,0.185732609133
ACH-000011,0.018506802305
ACH-000012,0.115779093473
ACH-000013,0.211729930082
ACH-000014,0.11353510776900001
ACH-000015,0.143842490022
ACH-000017,-0.0619520505737
ACH-000018,0.163202114457
ACH-000019,-0.35126957623300004
ACH-000021,0.257878669371
ACH-000022,0.180848338479
ACH-000025,0.0683482942542
ACH-000028,-0.22177442077
ACH-000030,0.167218204024
ACH-000035,0.188414095585
ACH-000036,0.196474719353
ACH-000037,0.133461896371
ACH-000039,0.491632587369
ACH-000040,0.126174432722
ACH-000041,0.09004026619939999
ACH-000042,0.0360382160865
ACH-000045,0.151510466348
ACH-000047,0.07099906692869999
ACH-000052,0.0299621660791
ACH-000053,0.148795175882
ACH-000054,0.167769928442
ACH-000055,-0.12331869386
ACH-000060,-0.023600822225900004
ACH-000067,0.20844878577
ACH-000070,-0.017838925897
ACH-000075,0.0538674426456
ACH-000078,-0.124484541721
ACH-000082,0.204533801023
ACH-000085,-0.15588878549000001
ACH-000086,0.12873548767999998
ACH-000087,-0.04243289860280001
ACH-000092,0.0673914814088
ACH-000095,0.17391617361499997
ACH-000097,0.0425622037648
ACH-000098,0.18387113759399998
ACH-000099,0.15286618818800002
ACH-000108,0.059101845069699996
ACH-000113,0.141907744518
ACH-000115,-0.0014039927979200002
ACH-000116,0.200635043207
ACH-000118,0.21175397395599999
ACH-000120,-0.0155015392395
ACH-000123,0.335923857244
ACH-000127,0.284852937631
ACH-000128,0.205470793387
ACH-000132,0.367771188794
ACH-000133,0.0120309862567
ACH-000137,0.07552103294700001
ACH-000138,0.214464973199
ACH-000142,0.21472265654800002
ACH-000143,-0.028938516025200003
ACH-000146,0.106167272346
ACH-000148,0.168769344569
ACH-000150,0.158170345729
ACH-000152,0.194639400332
ACH-000153,-0.238845648476
ACH-000159,0.0452168339095
ACH-000160,-0.027237544064799998
ACH-000163,0.319119745439
ACH-000167,0.243680195558
ACH-000168,0.0898057701011
ACH-000169,0.08600708567439999
ACH-000178,0.08777134721010002
ACH-000182,0.314376635003
ACH-000183,-0.038076183614599995
ACH-000188,0.362636084079
ACH-000189,0.344651731819
ACH-000190,0.22128122092099997
ACH-000198,0.18591087716600002
ACH-000204,0.20542426574099998
ACH-000206,0.0497380132206
ACH-000207,0.0199447797327
ACH-000211,0.140921554483
ACH-000215,0.114836083785
ACH-000221,-0.04303431450280001
ACH-000222,0.0562859856617
ACH-000223,0.21714984452799999
ACH-000226,0.28692086901700004
ACH-000227,0.141086007391
ACH-000228,0.293900852578
ACH-000231,0.0824072231204
ACH-000232,0.175221875835
ACH-000233,0.154017748127
ACH-000234,0.08598321610919998
ACH-000235,0.198348909996
ACH-000237,0.223331711573
ACH-000238,0.0710115787537
ACH-000243,0.162324063279
ACH-000244,0.299524600312
ACH-000246,0.164006814629
ACH-000248,0.00528907935351
ACH-000250,0.19452886875199998
ACH-000251,0.0609807894881
ACH-000253,0.130365577997
ACH-000255,0.11254867186100001
ACH-000256,-0.168088627202
ACH-000257,0.110112591424
ACH-000258,0.163970105174
ACH-000259,0.047505039209000004
ACH-000260,0.187025714555
ACH-000261,0.130944814613
ACH-000262,0.0882758024237
ACH-000263,0.257476137654
ACH-000264,0.198478276918
ACH-000265,0.074692898167
ACH-000266,0.0756755052237
ACH-000272,0.16082202182900002
ACH-000273,0.184551830427
ACH-000274,0.05971381353540001
ACH-000277,-0.070292580604
ACH-000278,0.253506137167
ACH-000279,0.12159287366299999
ACH-000280,0.0331407409926
ACH-000281,-0.026983074230299997
ACH-000288,0.132086993135
ACH-000291,-0.044058650432900005
ACH-000293,0.17455655667300002
ACH-000294,0.289890995075
ACH-000295,0.544353560032
ACH-000296,0.08427934695039999
ACH-000302,0.231629197101
ACH-000304,0.140348919026
ACH-000307,0.238037341761
ACH-000308,0.0834307500043
ACH-000310,0.20534289497299998
ACH-000311,0.154141435305
ACH-000312,-0.0253245137871
ACH-000315,-0.150350654848
ACH-000316,0.128211020461
ACH-000317,0.37847987490400004
ACH-000318,0.21381451048900002
ACH-000319,0.124079412423
ACH-000320,-0.291379992298
ACH-000322,0.18706739439599998
ACH-000323,0.26991350619800003
ACH-000324,0.22536339158000004
ACH-000329,0.163227759059
ACH-000330,0.11370536331900001
ACH-000331,0.270847434834
ACH-000332,0.18273623103599998
ACH-000334,0.437223153272
ACH-000335,0.23172963283000003
ACH-000336,0.0894711190701
ACH-000337,0.226436544641
ACH-000339,0.15171720962500002
ACH-000341,0.107585866456
ACH-000348,0.206814641805
ACH-000350,0.130695294794
ACH-000352,0.16598088312999998
ACH-000356,0.30892227842
ACH-000361,0.23494585618
ACH-000362,0.27750967602800003
ACH-000363,0.211512005052
ACH-000364,-0.0472005129502
ACH-000365,0.14207990896
ACH-000366,0.151223934324
ACH-000368,0.160665514949
ACH-000374,0.263981958319
ACH-000375,0.08784725132269999
ACH-000376,0.10201452447499999
ACH-000381,0.130188082719
ACH-000383,0.263625808939
ACH-000387,0.113492338476
ACH-000389,0.201207818467
ACH-000390,0.0854834975647
ACH-000393,0.0325051985477
ACH-000395,-0.320963709258
ACH-000397,0.0639835778708
ACH-000401,0.119877610061
ACH-000402,0.282846603477
ACH-000403,0.101191011298
ACH-000404,-0.000862823068393
ACH-000406,0.132415410649
ACH-000407,0.0431776131846
ACH-000408,0.137188346648
ACH-000410,0.15363684217700002
ACH-000411,0.0575791444169
ACH-000414,0.105511469868
ACH-000415,0.194576995592
ACH-000416,0.144520797731
ACH-000420,0.0206619649803
ACH-000421,0.240901581421
ACH-000424,0.399988188688
ACH-000425,0.0776956548893
ACH-000426,0.21460150514899998
ACH-000427,0.31240116164500004
ACH-000433,0.147005775763
ACH-000436,-0.0819234470691
ACH-000444,0.143369023441
ACH-000445,0.170758842076
ACH-000448,0.12662986789300001
ACH-000450,0.148924748197
ACH-000452,0.0326055894566
ACH-000454,0.0773713571029
ACH-000458,0.114074368882
