,SPRN (503542)
ACH-000004,0.014650918023700001
ACH-000007,0.23359256300500003
ACH-000009,-0.00745175541216
ACH-000011,-0.0207854745115
ACH-000012,0.108332108357
ACH-000013,0.215943881283
ACH-000014,-0.12874917971
ACH-000015,0.28801389409899997
ACH-000017,0.260126578719
ACH-000018,0.320489183431
ACH-000019,0.271946155236
ACH-000021,0.26313510529899997
ACH-000022,0.122007548059
ACH-000025,0.05017223303180001
ACH-000028,0.319235968904
ACH-000030,0.123597626216
ACH-000035,0.311085843308
ACH-000036,0.11466664332999998
ACH-000037,-0.009455317758440001
ACH-000039,0.142765054503
ACH-000040,-0.00512898134055
ACH-000041,0.0329506421437
ACH-000042,0.150847959717
ACH-000045,0.0681154422234
ACH-000047,0.126392144404
ACH-000052,-0.333524599003
ACH-000053,0.220522853976
ACH-000054,-0.117268493039
ACH-000055,0.10768634183
ACH-000060,0.024007925896999998
ACH-000067,0.0230543990412
ACH-000070,0.0012814269430599999
ACH-000075,-0.282822571574
ACH-000078,0.132322266901
ACH-000082,0.168449388081
ACH-000085,0.0358653744405
ACH-000086,0.18778287088399997
ACH-000087,0.16184739023
ACH-000092,0.12364073831599999
ACH-000095,-0.00507793988643
ACH-000097,0.151707650123
ACH-000098,0.0616941899462
ACH-000099,0.0626987695935
ACH-000108,0.273292320834
ACH-000113,-0.0626458681184
ACH-000115,0.0798647762321
ACH-000116,0.145267360071
ACH-000118,0.137005150734
ACH-000120,0.022987909085499997
ACH-000123,0.139003993309
ACH-000127,0.0633905866134
ACH-000128,-0.027018696101799997
ACH-000132,0.109890930975
ACH-000133,-0.114135290942
ACH-000137,0.0147212981122
ACH-000138,0.371689819022
ACH-000142,0.0452472041866
ACH-000143,0.21673778533100002
ACH-000146,0.26141970111900004
ACH-000148,-0.12487731630200001
ACH-000150,-0.025660367269099996
ACH-000152,-0.0915583295098
ACH-000153,0.226177543466
ACH-000159,-0.00548053299155
ACH-000160,0.267197614777
ACH-000163,0.160004145405
ACH-000167,0.284851581498
ACH-000168,0.287554673492
ACH-000169,-0.0650836329916
ACH-000178,0.0746890177187
ACH-000182,0.197541947698
ACH-000183,0.00047563327559300007
ACH-000188,-0.0985893122019
ACH-000189,0.286042586248
ACH-000190,0.385950555299
ACH-000198,0.130283358309
ACH-000204,0.23584512586999998
ACH-000206,0.0669959507334
ACH-000207,0.147619257346
ACH-000211,0.0293691519667
ACH-000215,-0.0425128435283
ACH-000221,0.203207167854
ACH-000222,0.290651481818
ACH-000223,0.140404522674
ACH-000226,-0.0565959147403
ACH-000227,0.19903835872200001
ACH-000228,-0.0888309687322
ACH-000231,0.00953510159853
ACH-000232,0.161358583114
ACH-000233,0.251379353008
ACH-000234,0.0954749465322
ACH-000235,0.050669337675599994
ACH-000237,0.0202956732549
ACH-000238,-0.0965375806422
ACH-000243,0.170457110546
ACH-000244,0.23525637056200002
ACH-000246,0.122641458625
ACH-000248,0.18684476901
ACH-000250,0.10955242503399999
ACH-000251,0.349889927228
ACH-000253,0.07900823344439999
ACH-000255,0.0773022773908
ACH-000256,0.09574108440279999
ACH-000257,-0.0982613585149
ACH-000258,0.0627681764688
ACH-000259,0.08675966672350001
ACH-000260,0.08860599697259999
ACH-000261,0.17785755146200002
ACH-000262,0.213836964459
ACH-000263,-0.0744887075878
ACH-000264,0.105565466931
ACH-000265,0.299989354384
ACH-000266,0.0528019174745
ACH-000272,0.10260036422299999
ACH-000273,0.18678418485800002
ACH-000274,0.0610994153091
ACH-000277,-0.035041438226600004
ACH-000278,-0.0875114795843
ACH-000279,-0.027077671950900002
ACH-000280,0.041987867131699996
ACH-000281,0.0809651493254
ACH-000288,-0.07417779541069999
ACH-000291,0.00159800243622
ACH-000293,0.264785797973
ACH-000294,0.09427855317469999
ACH-000295,-0.29351516285100004
ACH-000296,-0.0154797451214
ACH-000302,0.0736524725179
ACH-000304,0.266720555287
ACH-000307,-0.0157452677638
ACH-000308,0.0979055305411
ACH-000310,0.222281111484
