,AMDHD1 (144193)
ACH-000004,-0.0826407809023
ACH-000007,-0.0197974561528
ACH-000009,0.028814413313
ACH-000011,0.09061030289010001
ACH-000012,-0.11894535719799999
ACH-000013,-0.10213870236099999
ACH-000014,-0.21574294570500002
ACH-000015,0.0714770337112
ACH-000017,-0.176171928035
ACH-000018,0.148482006365
ACH-000019,0.0325877129692
ACH-000021,-0.164217414685
ACH-000022,-0.11455809112500001
ACH-000025,-0.23030995814
ACH-000028,0.122806807118
ACH-000030,-0.00433094320511
ACH-000035,-0.10728120057900001
ACH-000036,-0.174072672841
ACH-000037,-0.350681919926
ACH-000039,0.0877344124732
ACH-000040,-0.16846788644900001
ACH-000041,0.07315518224289999
ACH-000042,-0.14286420121500001
ACH-000045,-0.176931761112
ACH-000047,-0.114567204402
ACH-000052,0.0365334143817
ACH-000053,-0.21319807352899997
ACH-000054,-0.105724135964
ACH-000055,0.0193844316594
ACH-000060,-0.161390449061
ACH-000067,0.107967864552
ACH-000070,-0.149335662528
ACH-000075,0.0032713585674399998
ACH-000078,0.0273061831445
ACH-000082,-0.03945849078330001
ACH-000085,0.182575561078
ACH-000086,-0.19066293297000003
ACH-000087,0.0139689499605
ACH-000092,-0.218365605583
ACH-000095,-0.226611240226
ACH-000097,-0.08117999089089999
ACH-000098,-0.0994994834513
ACH-000099,-0.148885893091
ACH-000108,0.09799821574039999
ACH-000113,-0.089800855956
ACH-000115,-0.0908910869202
ACH-000116,0.021597918843099997
ACH-000118,-0.09747386760780001
ACH-000120,-0.16064221082
ACH-000123,0.00941439612864
ACH-000127,-0.022897988492
ACH-000128,-0.174901429166
ACH-000132,0.200234122385
ACH-000133,0.008728826709940001
ACH-000137,0.00240564775124
ACH-000138,-0.052118123505999994
ACH-000142,-0.30144679981899997
ACH-000143,-0.103503949286
ACH-000146,-0.061246517609900006
ACH-000148,0.0313824578382
ACH-000150,-0.18408951597399997
ACH-000152,-0.00026401639121
ACH-000153,0.132541623276
ACH-000159,0.027955906645
ACH-000160,-0.050460163695
ACH-000163,0.0429215655423
ACH-000167,-0.0340282037322
ACH-000168,0.05901167242100001
ACH-000169,0.06364395455380001
ACH-000178,0.0665016436392
ACH-000182,-0.0365907577441
ACH-000183,0.03369218065
ACH-000188,-0.038711487598
ACH-000189,-0.0730282963958
ACH-000190,-0.288360165011
ACH-000198,-0.047916160747300006
ACH-000204,-0.108807898655
ACH-000206,-0.251786819833
ACH-000207,-0.119893779208
ACH-000211,-0.06828730435050001
ACH-000215,-0.18465534190699998
ACH-000221,0.0537865374775
ACH-000222,0.149866892512
ACH-000223,-0.0534144291655
ACH-000226,-0.006839224171760001
ACH-000227,0.0854658095465
ACH-000228,-0.00200657214717
ACH-000231,-0.100957953761
ACH-000232,-0.035873805393300005
ACH-000233,-0.0898941705445
ACH-000234,0.04991071948530001
ACH-000235,-0.078913656773
ACH-000237,-0.0312819715721
ACH-000238,0.041031625332699995
ACH-000243,-0.0528285193511
ACH-000244,-0.195293282595
ACH-000246,0.00042558517105500005
ACH-000248,-0.245151622522
ACH-000250,0.04236812463280001
ACH-000251,0.138533870549
ACH-000253,-0.056274567719300006
ACH-000255,0.0965664807595
ACH-000256,0.10959252511399999
ACH-000257,0.032636094518300005
ACH-000258,-0.340091813903
ACH-000259,0.053522626297000005
ACH-000260,-0.0962370991977
ACH-000261,0.11349926685100001
ACH-000262,0.25263336042
ACH-000263,-0.278076780335
ACH-000264,0.0605279141809
