,SPIC (121599)
ACH-000279,-0.264968872526
ACH-000280,-0.220379723552
ACH-000281,-0.31694170003899996
ACH-000288,-0.26897943153299997
ACH-000291,-0.197441064562
ACH-000293,-0.0508266306821
ACH-000294,-0.417738075398
ACH-000295,-0.208023441213
ACH-000296,-0.22902368406800003
ACH-000302,-0.282977786946
ACH-000304,-0.0917345295548
ACH-000307,-0.288734133296
ACH-000308,-0.247410812278
ACH-000310,-0.5015698472919999
ACH-000311,-0.234420622696
ACH-000312,-0.210760284196
ACH-000315,-0.156287186438
ACH-000316,-0.147959898448
ACH-000317,-0.112812576951
ACH-000318,-0.341514166753
ACH-000319,-0.162320439457
ACH-000320,-0.351701035167
ACH-000322,-0.06572541889820001
ACH-000323,0.045996827238099995
ACH-000324,-0.336110366074
ACH-000329,-0.26016029770599997
ACH-000330,-0.346753857993
ACH-000331,-0.30526598574999997
ACH-000332,-0.294484343607
ACH-000334,-0.306729489858
ACH-000335,-0.089803557697
ACH-000336,-0.269052582335
ACH-000337,-0.180172514032
ACH-000339,-0.267542464879
ACH-000341,-0.056802609632099994
ACH-000348,-0.264018231408
ACH-000350,-0.24482724640599998
ACH-000352,-0.255373381515
ACH-000356,-0.265533404774
ACH-000361,-0.308378729848
ACH-000362,-0.170928777045
ACH-000363,-0.300213728823
ACH-000364,-0.235938722855
ACH-000365,-0.3204238513
ACH-000366,-0.273788004147
ACH-000368,-0.303796996903
ACH-000374,-0.242114274338
ACH-000375,-0.475384318337
ACH-000376,-0.0890653331537
ACH-000381,-0.45322897706
ACH-000383,-0.254934235864
ACH-000387,-0.410512236544
ACH-000389,-0.13758508546700002
ACH-000390,-0.16569240593100001
ACH-000393,-0.10101202184000001
ACH-000395,-0.38943029392899997
ACH-000397,-0.167856965803
ACH-000401,-0.39839253486500004
ACH-000402,-0.148955982611
ACH-000403,-0.231181232947
ACH-000404,-0.14345216668400002
ACH-000406,-0.207314315773
ACH-000407,-0.11305812373299999
ACH-000408,0.0223008283802
ACH-000410,-0.25721456055799996
ACH-000411,-0.201655107793
ACH-000414,-0.18957309895899999
ACH-000415,-0.171161238803
ACH-000416,-0.27941876054000003
ACH-000420,-0.20877806301899998
ACH-000421,-0.249969953585
ACH-000424,-0.24141236302400002
ACH-000425,-0.108692195643
ACH-000426,-0.0508876852271
ACH-000427,-0.0810515427628
ACH-000433,-0.224659627078
ACH-000436,-0.202475074392
ACH-000444,-0.32308591253
ACH-000445,-0.37666628249399997
ACH-000448,-0.295643373645
ACH-000450,-0.38304573947899995
ACH-000452,-0.260060211855
ACH-000454,-0.216075113181
ACH-000458,-0.006543573790600001
ACH-000459,-0.325910953701
ACH-000460,-0.219598524027
ACH-000461,-0.0761292383657
ACH-000463,-0.197646152058
ACH-000464,-0.22278805641199997
ACH-000466,-0.17122321932
ACH-000467,-0.44469368178
ACH-000468,-0.46329081392800003
ACH-000469,-0.201301670339
ACH-000470,-0.097173442734
ACH-000471,-0.10941397294500001
ACH-000472,-0.17829892849399998
ACH-000473,-0.0853089838955
ACH-000475,-0.152054812588
ACH-000476,-0.319635443438
ACH-000477,-0.29256322905
ACH-000480,-0.24036232262600002
ACH-000481,-0.252416351221
ACH-000483,-0.025904973752599997
ACH-000484,-0.12252981626599999
ACH-000485,0.00610068001942
ACH-000486,-0.225323582024
ACH-000487,-0.14914339038799998
ACH-000488,-0.174730538204
ACH-000490,-0.204914718191
ACH-000491,-0.319089852576
ACH-000495,0.034969405214100004
ACH-000496,-0.255384972283
ACH-000499,-0.42646451736599994
ACH-000500,-0.503296515821
ACH-000502,-0.224961365518
ACH-000503,-0.06432727417640001
ACH-000505,-0.205986880746
ACH-000507,-0.325704697647
ACH-000510,-0.332925983903
ACH-000511,-0.288358819185
ACH-000512,-0.33910590041999994
ACH-000516,-0.20538827103500001
ACH-000517,-0.227994092893
ACH-000518,-0.313074883106
ACH-000520,-0.19392130194899998
ACH-000521,-0.19820246243200002
ACH-000522,-0.142779206222
ACH-000524,-0.21257888813200002
ACH-000527,-0.11114109777799999
ACH-000528,-0.30489344868900004
ACH-000537,-0.375200240933
ACH-000541,-0.568269797648
ACH-000542,-0.225921365653
ACH-000544,-0.22343300619399997
ACH-000545,-0.0328895619837
ACH-000547,-0.10749548979199999
ACH-000548,-0.0755593716349
ACH-000549,-0.17071786440499997
ACH-000550,-0.151288623234
ACH-000552,-0.0841018853297
ACH-000556,-0.24299052166700003
ACH-000557,-0.270759576503
ACH-000570,-0.319822913034
ACH-000571,-0.216591882014
ACH-000573,-0.19517386614399998
ACH-000576,-0.22881042853100003
ACH-000580,-0.175432832548
ACH-000584,-0.12894982747199998
ACH-000585,-0.147885961482
ACH-000588,-0.250649356193
ACH-000589,-0.245089242899
ACH-000591,-0.307019448358
ACH-000593,-0.398403156517
ACH-000600,-0.124454616115
ACH-000601,-0.206498570061
ACH-000604,-0.25144862323899997
ACH-000605,-0.08906098210889998
ACH-000606,-0.0905533092652
ACH-000608,-0.243090055033
ACH-000614,-0.394793551122
ACH-000616,-0.288763958391
ACH-000618,-0.209225494725
ACH-000619,-0.223377425532
ACH-000620,-0.11843911000700001
ACH-000621,-0.141978389375
ACH-000622,-0.316077010566
ACH-000623,-0.186041845157
ACH-000624,-0.152790576073
ACH-000627,-0.16530606961
ACH-000630,-0.158723061996
ACH-000632,-0.22275895481999997
ACH-000633,-0.0879864976036
ACH-000637,-0.21498796925299998
ACH-000638,-0.315132522309
ACH-000646,-0.565084020537
ACH-000647,-0.10668046253499999
ACH-000648,-0.22477755459100002
ACH-000649,-0.192192632139
ACH-000651,-0.270736656113
ACH-000652,-0.340631742396
ACH-000653,-0.21377164460099998
ACH-000657,-0.261547398689
ACH-000658,-0.08354707500080001
ACH-000661,-0.265475197878
ACH-000662,-0.309309233409
ACH-000663,-0.28237942498
ACH-000665,-0.177809355439
ACH-000671,-0.163518223709
ACH-000673,-0.243336520379
ACH-000676,-0.253585983236
ACH-000677,-0.172989856093
ACH-000681,-0.240321248073
ACH-000682,-0.15994320552400002
ACH-000683,-0.20384504178100002
ACH-000684,-0.0376091758358
ACH-000688,-0.265268298273
ACH-000693,-0.22969133648499998
ACH-000694,-0.208139247503
ACH-000695,-0.0728197364522
ACH-000696,-0.246423877443
ACH-000697,-0.177171322021
ACH-000699,-0.204594042707
ACH-000701,-0.32156688462099997
ACH-000706,-0.12316429956700001
ACH-000711,-0.200589880277
ACH-000713,-0.212430936237
ACH-000714,-0.27284645938
ACH-000718,-0.551749564427
ACH-000720,-0.130292099048
ACH-000721,-0.0853779126956
ACH-000724,-0.033027133382
ACH-000725,-0.129547920898
ACH-000732,-0.195341910761
ACH-000734,-0.24263167909000002
ACH-000735,-0.169387170226
ACH-000736,-0.27458536086
ACH-000738,-0.0955351837995
ACH-000746,-0.0665708880479
ACH-000747,-0.371131242094
ACH-000748,-0.31690489293900004
ACH-000753,-0.16371627407199998
ACH-000756,-0.334819273754
ACH-000757,-0.195209739736
ACH-000758,-0.176088611235
ACH-000760,-0.190799702564
ACH-000763,-0.389565304545
ACH-000764,-0.13152248322899998
ACH-000765,-0.315094207265
ACH-000766,-0.199548539771
ACH-000767,-0.0576998073504
ACH-000768,-0.40024706669699994
ACH-000769,-0.269287734513
ACH-000770,-0.226420885141
ACH-000771,-0.08090075449850001
ACH-000773,-0.26409818992199996
ACH-000776,-0.21605500503199998
ACH-000777,-0.203476194543
ACH-000778,-0.00955826475147
ACH-000781,-0.187789613554
ACH-000782,-0.205869527119
ACH-000783,-0.290535488613
ACH-000784,-0.09442687965220001
ACH-000785,-0.453994477548
ACH-000787,-0.25322165879700004
ACH-000788,-0.28324759805300004
ACH-000791,-0.137807912886
ACH-000792,-0.206654312778
ACH-000794,-0.1811320323
ACH-000796,-0.346796696184
ACH-000799,-0.237432410123
ACH-000800,-0.19778263813299998
ACH-000802,-0.18811363784000001
ACH-000804,-0.26736378414900003
ACH-000805,-0.46096238138000006
ACH-000809,-0.21582268390099998
ACH-000810,-0.07647551723960001
ACH-000811,-0.278003298485
ACH-000817,-0.400583613385
ACH-000819,-0.251047467051
ACH-000820,-0.605078615132
ACH-000821,-0.474013684083
ACH-000822,-0.183913480532
ACH-000823,-0.301127129589
ACH-000824,-0.227163928538
ACH-000827,-0.138567707245
ACH-000829,-0.281087567254
ACH-000831,-0.242706527208
ACH-000832,-0.187463767168
ACH-000833,-0.0560439228691
ACH-000834,-0.31808555671300004
ACH-000835,-0.113673985556
ACH-000836,-0.21438442812199998
ACH-000837,-0.404959120283
ACH-000838,-0.17269844516600003
ACH-000839,-0.0487417354117
ACH-000840,-0.0334208445308
ACH-000841,-0.173348323632
ACH-000843,-0.210333485429
ACH-000846,0.0899286701379
ACH-000847,-0.214470443315
ACH-000848,-0.39217008327299996
ACH-000849,-0.140958335054
ACH-000851,-0.397482902003
ACH-000855,-0.07170167888689999
ACH-000856,-0.28113557524300004
ACH-000858,-0.0968414731608
ACH-000859,-0.244465631036
ACH-000861,-0.218967926083
ACH-000862,-0.15696267931299998
ACH-000865,-0.255854300873
ACH-000866,-0.343153083331
ACH-000867,-0.266742046726
ACH-000869,-0.103024093118
ACH-000872,-0.151945161556
ACH-000873,-0.173011195993
ACH-000876,-0.143036558653
ACH-000878,-0.484555830456
ACH-000880,-0.136924544967
ACH-000881,-0.260450488806
ACH-000882,-0.352299590564
ACH-000884,-0.234495210343
ACH-000885,-0.17714830758400002
ACH-000887,-0.191225811026
ACH-000888,-0.14882512409499998
ACH-000889,-0.191510199661
ACH-000890,-0.0954904776767
ACH-000896,-0.277920032233
ACH-000898,-0.211101598246
ACH-000900,-0.47010704177100004
ACH-000901,-0.26263419637400004
ACH-000905,-0.328858388477
ACH-000906,-0.286530055406
ACH-000907,-0.196593808096
ACH-000910,-0.254118348404
ACH-000911,-0.187525640056
ACH-000912,-0.148287243373
ACH-000913,-0.16521512334000002
ACH-000915,-0.0371373523072
ACH-000916,0.339688827575
ACH-000917,-0.156305718194
ACH-000921,-0.233066048437
ACH-000924,-0.245675000187
ACH-000926,-0.310073274115
ACH-000928,-0.0922029376133
ACH-000929,-0.29409618609099997
ACH-000932,-0.133645652752
ACH-000935,-0.23322647971299998
ACH-000936,-0.0224613148707
ACH-000937,-0.06314272812459999
ACH-000938,-0.242926485735
ACH-000939,-0.288446612102
ACH-000941,-0.046416626119800006
ACH-000943,-0.295733434227
ACH-000946,-0.21118073782000002
ACH-000947,-0.35877473789000003
ACH-000948,-0.231922259476
ACH-000950,-0.11388327801300001
ACH-000953,-0.115189326644
ACH-000957,-0.0860918168005
ACH-000958,-0.24908001306699998
ACH-000960,-0.10342392981000001
ACH-000963,-0.272391482955
ACH-000968,-0.295897863874
ACH-000969,-0.312418586186
ACH-000973,-0.194989125726
ACH-000974,-0.296460377483
ACH-000975,-0.21044257790399998
ACH-000976,-0.358520295992
ACH-000978,-0.348898077839
ACH-000980,-0.135323768137
ACH-000984,-0.377194164931
ACH-000986,-0.261203138251
ACH-000988,-0.307733714126
ACH-000993,-0.24355860782900002
ACH-000994,-0.35713353886699994
ACH-000996,-0.218603424813
ACH-001001,-0.08320040234960001
ACH-001020,-0.21936397942299998
ACH-001028,-0.282344498015
ACH-001031,-0.17608397921799998
ACH-001038,-0.240393974895
ACH-001048,-0.215463873438
ACH-001050,-0.415436072504
ACH-001053,-0.29011424055
ACH-001054,-0.229424430263
ACH-001061,-0.237985856734
ACH-001067,-0.296146338362
ACH-001075,-0.22648803483600002
ACH-001096,-0.12543271467800002
ACH-001128,-0.19521457896299999
ACH-001134,-0.384291261783
ACH-001151,-0.33573505593
ACH-001163,-0.33276502385
ACH-001164,-0.037025755285999995
ACH-001173,-0.23025856014899998
ACH-001183,-0.216901014169
ACH-001184,-0.221011839159
ACH-001190,-0.300832552563
ACH-001192,-0.107070060654
ACH-001193,0.054589967895300004
ACH-001196,-0.34594615676299995
ACH-001197,-0.255811999495
ACH-001205,-0.313797749066
ACH-001211,-0.535708205886
ACH-001212,-0.18201103839899999
ACH-001228,-0.242282548269
ACH-001232,-0.22520491864599998
ACH-001239,-0.11995395094399999
ACH-001274,-0.17261054613600002
ACH-001275,-0.32790186302900004
ACH-001277,-0.0291631529462
ACH-001278,-0.0485246401819
ACH-001280,-0.40630059394699997
ACH-001283,-0.139711129352
ACH-001289,-0.37538556260300004
ACH-001295,-0.264150947001
ACH-001300,-0.469987804407
ACH-001301,-0.11210258269300001
ACH-001302,0.034392265669699995
ACH-001303,0.0700768623021
ACH-001306,-0.153771882069
ACH-001318,-0.331804522301
ACH-001322,-0.210708732491
ACH-001328,-0.19317101284899998
ACH-001332,-0.184781767569
ACH-001333,-0.23835311428800002
ACH-001336,-0.17340445165899998
ACH-001340,-0.21008527730999998
ACH-001346,-0.483385795153
ACH-001353,-0.125108722641
ACH-001354,-0.204448812213
ACH-001367,-0.369086081285
ACH-001368,-0.26265407831500004
ACH-001374,-0.324392245538
ACH-001375,-0.116207536529
ACH-001377,-0.281190136604
ACH-001380,-0.27818513692499997
ACH-001391,-0.261405744128
ACH-001407,-0.243839200489
ACH-001408,-0.192528322593
ACH-001413,-0.298491573364
ACH-001430,-0.0684375100022
ACH-001431,-0.289191312888
ACH-001450,-0.151465899618
ACH-001496,-0.163379060701
ACH-001500,-0.312743974145
ACH-001521,-0.137383885087
ACH-001523,-0.206939905657
ACH-001532,-0.143569596107
ACH-001536,-0.372222262558
ACH-001550,-0.285786986415
ACH-001552,-0.135066847578
ACH-001554,-0.117043217674
ACH-001645,-0.14567754753599998
ACH-001654,-0.210344930914
ACH-001715,-0.36150718698299994
ACH-001735,-0.133040558596
ACH-001736,-0.10644141835200001
ACH-001737,0.0409421729874
ACH-001740,-0.329311554352
ACH-001745,-0.5127287584660001
ACH-001750,-0.194111146059
ACH-001765,-0.114145516806
ACH-001956,-0.24278712333500002
ACH-001957,-0.183045272046
