,RAB5C (5878)
ACH-000004,-0.38370788678199996
ACH-000007,-0.0599099427625
ACH-000009,-0.304685864282
ACH-000011,-0.051744243413000005
ACH-000012,-0.46094682409599996
ACH-000013,-0.123943893665
ACH-000014,-0.290303700271
ACH-000015,0.065316721462
ACH-000017,-0.248473337698
ACH-000018,-0.331414637949
ACH-000019,-0.211918754947
ACH-000021,-0.09524190398320001
ACH-000022,0.007771834027140001
ACH-000025,-0.29788716896899997
ACH-000028,-0.28477792055100004
ACH-000030,-0.30316705605300004
ACH-000035,-0.175678334958
ACH-000036,-0.368453862451
ACH-000037,0.193369889434
ACH-000039,-0.150975437031
ACH-000040,-0.24045387054
ACH-000041,-0.16800017166499998
ACH-000042,-0.0504765565436
ACH-000045,-0.538731397759
ACH-000047,-0.0994702939901
ACH-000052,-0.360369850067
ACH-000053,-0.00760987514187
ACH-000054,-0.186623167503
ACH-000055,0.12764865097
ACH-000060,-0.299378090557
ACH-000067,-0.47827352572899995
ACH-000070,-0.450941377649
ACH-000075,-0.254780069113
ACH-000078,-0.228797873896
ACH-000082,-0.18152764309500002
ACH-000085,0.026261867204
ACH-000086,-0.22763376513099998
ACH-000087,0.0440905502165
ACH-000092,-0.31387324534
ACH-000095,-0.214324096164
ACH-000097,-0.07876220270810001
ACH-000098,-0.602395012794
ACH-000099,-0.280015361897
ACH-000108,-0.192173506864
ACH-000113,-0.554152868227
ACH-000115,-0.277920432193
ACH-000116,-0.27220101834399996
ACH-000118,-0.12332675931399999
ACH-000120,-0.329571821683
ACH-000123,-0.546908237379
ACH-000127,-0.30295671971500004
ACH-000128,-0.08360415057239999
ACH-000132,-0.15452869192399998
ACH-000133,-0.258288497744
ACH-000137,-0.08292404652660001
ACH-000138,-0.359347568526
ACH-000142,-0.61647984866
ACH-000143,0.0924864605937
ACH-000146,-0.24588137252599998
ACH-000148,-0.108226137205
ACH-000150,-0.12844051718
ACH-000152,-0.208944914687
ACH-000153,-0.06758435368929999
ACH-000159,-0.348127804636
ACH-000160,-0.215674145673
ACH-000163,0.0952237609499
