,PSAT1 (29968)
ACH-000436,-0.480135553475
ACH-000444,-0.509529195822
ACH-000445,-0.51484110963
ACH-000448,-0.611285025454
ACH-000450,-0.42573164655699997
ACH-000452,-0.511425681841
ACH-000454,-0.644110050239
ACH-000458,-0.299979697139
ACH-000459,-0.271977289668
ACH-000460,-0.527798188151
ACH-000461,-0.622264141343
ACH-000463,-0.476634301079
ACH-000464,-0.333670884116
ACH-000466,-0.584396054727
ACH-000467,-0.8339509595460001
ACH-000468,-0.369743263686
ACH-000469,-0.525953698604
ACH-000470,-0.5171031132949999
ACH-000471,-0.472376267486
ACH-000472,-0.580032592352
ACH-000473,-0.473866353178
ACH-000475,-0.55538055307
ACH-000476,-0.450302765686
ACH-000477,-0.27511688940699996
ACH-000480,-0.40365517820600005
ACH-000481,-0.657744590133
ACH-000483,-0.566281263873
ACH-000484,-0.362885326302
ACH-000485,-0.45793711793200004
ACH-000486,-0.544058823141
ACH-000487,-0.451414623384
ACH-000488,-0.5116142894210001
ACH-000490,-0.5912373818419999
ACH-000491,-0.312814612429
ACH-000495,-0.37744259065200003
ACH-000496,-0.538900940704
ACH-000499,-0.583798511815
ACH-000500,-0.31755767641
ACH-000502,-0.438149000337
ACH-000503,-0.394995319788
ACH-000505,-0.46899773081699997
ACH-000507,-0.6788485715129999
ACH-000510,-0.43008267505500003
ACH-000511,-0.684793438793
ACH-000512,-0.689757196051
ACH-000516,-0.386034793636
ACH-000517,-0.42708918062600004
ACH-000518,-0.457811666096
ACH-000520,-0.565383073247
ACH-000521,-0.578840298472
ACH-000522,-0.979006038398
ACH-000524,-0.514733080831
ACH-000527,-0.366457591496
ACH-000528,-0.533049052009
ACH-000537,-0.509278229362
ACH-000541,-0.49652424803499995
ACH-000542,-0.639582464481
ACH-000544,-0.5543749057399999
ACH-000545,-0.47690250395800005
ACH-000547,-0.5024894671360001
ACH-000548,-0.351836984687
ACH-000549,-0.614370299213
ACH-000550,-0.354428532068
ACH-000552,-0.519059740467
ACH-000556,-0.593382314374
ACH-000557,-0.437240052567
ACH-000570,-0.451819545612
ACH-000571,-0.45961461192100006
ACH-000573,-0.33784699443800004
ACH-000576,-0.5079903072999999
ACH-000580,-0.42290305328100003
ACH-000584,-0.411233406954
ACH-000585,-0.35758838757100003
ACH-000588,-0.292353479205
ACH-000589,-0.438973796112
ACH-000591,-0.542247028707
ACH-000593,-0.314961251289
ACH-000600,-0.45201225148100005
ACH-000601,-0.52442162015
ACH-000604,-0.544329874582
ACH-000605,-0.540404321108
ACH-000606,-0.4852653594100001
ACH-000608,-0.470079854987
ACH-000614,-0.424973661259
ACH-000616,-0.495342284011
ACH-000618,-0.551445051136
ACH-000619,-0.993002822907
ACH-000620,-0.542997453578
ACH-000621,-0.530186921666
ACH-000622,-0.529102325538
ACH-000623,-0.415879907659
ACH-000624,-0.532638904348
ACH-000627,-0.521893587723
ACH-000630,-0.5219676834260001
ACH-000632,-0.34177834251
ACH-000633,-0.503463561793
ACH-000637,-0.479609970609
ACH-000638,-0.589042438513
ACH-000646,-0.20787670441199999
ACH-000647,-0.501747260789
ACH-000648,-0.623562782343
ACH-000649,-0.445260173415
ACH-000651,-0.427694464432
ACH-000652,-0.367507400369
ACH-000653,-0.519125913998
ACH-000657,-0.47179863723300003
ACH-000658,-0.462900688296
ACH-000661,-0.558295041366
ACH-000662,-0.6016400032729999
ACH-000663,-0.6080753967729999
ACH-000665,-0.649725168165
ACH-000671,-0.42874645350999996
ACH-000673,-0.355637952557
ACH-000676,-0.46571060846100004
ACH-000677,-0.42299339118900003
ACH-000681,-0.41530397170500005
ACH-000682,-0.49394457511999995
ACH-000683,-0.490950827561
ACH-000684,-0.49673875791
ACH-000688,-0.343257574937
ACH-000693,-0.538397934538
ACH-000694,-0.418595169478
ACH-000695,-0.580630863192
ACH-000696,-0.47630376709600003
ACH-000697,-0.681358758787
ACH-000699,-0.39209149244999997
ACH-000701,-0.6120295833739999
ACH-000706,-0.515476422425
ACH-000711,-0.483472208739
ACH-000713,-0.625987973912
ACH-000714,-0.236655314973
ACH-000718,-0.494440061832
ACH-000720,-0.467454812148
ACH-000721,-0.530332818205
ACH-000724,-0.478895001127
ACH-000725,-0.317022242839
ACH-000732,-0.762279778847
ACH-000734,-0.43122597071900004
ACH-000735,-0.21850651896099998
ACH-000736,-0.431822834833
ACH-000738,-0.590587150995
ACH-000746,-0.426640064746
ACH-000747,-0.37736497791
ACH-000748,-0.6358886502009999
ACH-000753,-0.522332510074
ACH-000756,-0.533440892859
ACH-000757,-0.524197172059
ACH-000758,-0.41039978962800006
ACH-000760,-0.553213033034
ACH-000763,-0.5849635955210001
ACH-000764,-0.299524585593
ACH-000765,-0.363623421388
ACH-000766,-0.494848329497
ACH-000767,-0.561174135804
ACH-000768,-0.47385039256899997
ACH-000769,-0.7752460295579999
ACH-000770,-0.41817164409199997
ACH-000771,-0.5622273505550001
ACH-000773,-0.30658474116900003
ACH-000776,-0.626367794693
ACH-000777,-0.48240894500799997
ACH-000778,-0.488019489276
ACH-000781,-0.393362566316
ACH-000782,-0.736150892346
ACH-000783,-0.444823631078
ACH-000784,-0.410129462257
ACH-000785,-0.457869816663
ACH-000787,-0.399906671404
ACH-000788,-0.47082754117299996
ACH-000791,-0.6418863368559999
ACH-000792,-0.343101291432
ACH-000794,-0.540147361389
ACH-000796,-0.975835648934
ACH-000799,-0.7500823578210001
ACH-000800,-0.378087201782
ACH-000802,-0.5043732357190001
ACH-000804,-0.340978112108
ACH-000805,-0.383292971982
ACH-000809,-0.503658500227
ACH-000810,-0.44316444878
ACH-000811,-0.366447539828
ACH-000817,-0.683921388362
ACH-000819,-0.462888845582
ACH-000820,-0.100135334495
ACH-000821,-0.498874043424
ACH-000822,-0.442927602515
ACH-000823,-0.5714487107230001
ACH-000824,-0.728734852932
ACH-000827,-0.5651002847150001
ACH-000829,-0.40497056426600003
ACH-000831,-0.336573370166
ACH-000832,-0.90395449971
ACH-000833,-0.46618489828500004
ACH-000834,-0.542166434231
ACH-000835,-0.352321531526
ACH-000836,-0.104202229102
ACH-000837,-0.5048853841200001
ACH-000838,-0.36600888215899996
ACH-000839,-0.797348334191
ACH-000840,-0.49067392205300003
ACH-000841,-0.544076744429
ACH-000843,-0.515323174571
ACH-000846,-0.761013108124
ACH-000847,-0.785795862244
ACH-000848,-0.464599610665
ACH-000849,-0.5571184741849999
ACH-000851,-0.57478013959
ACH-000855,-0.45022336343099995
ACH-000856,-0.6202095578410001
ACH-000858,-0.588968003195
ACH-000859,-0.454349395445
ACH-000861,-0.460821497628
ACH-000862,-0.49312143047799994
ACH-000865,-0.48232296421099996
ACH-000866,-0.433736034763
ACH-000867,-0.451101375169
ACH-000869,-0.5679537611600001
ACH-000872,-0.444594166545
ACH-000873,-0.619516578556
ACH-000876,-0.291594597553
ACH-000878,-0.45401869864100003
ACH-000880,-0.583403932301
ACH-000881,-0.45665721286000005
ACH-000882,-0.626151515047
ACH-000884,-0.48477958008999994
ACH-000885,-0.57259699591
ACH-000887,-0.472367532038
ACH-000888,-0.6819370266429999
ACH-000889,-0.598922135584
ACH-000890,-0.553294009699
ACH-000896,-0.516278426541
ACH-000898,-0.515462963046
ACH-000900,-0.573309039573
ACH-000901,-0.513573108944
ACH-000905,-0.541079722516
ACH-000906,-0.540051565686
ACH-000907,-0.7234426212989999
ACH-000910,-0.469788764604
ACH-000911,-0.545265500535
ACH-000912,-0.5880404183510001
ACH-000913,-0.50067945236
ACH-000915,-0.48239675471500004
ACH-000916,0.0405019420987
ACH-000917,-0.611098980158
ACH-000921,-0.640064273025
ACH-000924,-0.411348600729
ACH-000926,-0.6791172510100001
ACH-000928,-0.47634483311000003
ACH-000929,-0.42396465801600003
ACH-000932,-0.598950841263
ACH-000935,-0.43633264108099995
ACH-000936,-0.544794118832
ACH-000937,-0.5444256930879999
ACH-000938,-0.664761841443
ACH-000939,0.028944339768900002
ACH-000941,-0.5658403572199999
ACH-000943,-0.53531176645
ACH-000946,-0.6057962906700001
ACH-000947,-0.453653765241
ACH-000948,-0.592729916156
ACH-000950,-0.5209020966219999
ACH-000953,-0.602582481125
ACH-000957,-0.534451368683
ACH-000958,-0.608373796666
ACH-000960,-0.449517270334
ACH-000963,-0.9116217062549999
ACH-000968,-0.452116804671
ACH-000969,-0.531733178926
ACH-000973,-0.5563780962479999
ACH-000974,-0.562894347307
ACH-000975,-0.37876311604699997
ACH-000976,-0.646436669369
ACH-000978,-0.290564218933
ACH-000980,-0.444943838583
ACH-000984,-0.495962164602
ACH-000986,-0.6152573685530001
ACH-000988,-0.467310593713
ACH-000993,-0.570321268801
ACH-000994,-0.5172828545
ACH-000996,-0.319888630441
ACH-001001,-0.5475896391139999
ACH-001020,-0.161078909147
ACH-001028,-0.45698930559900003
ACH-001031,-0.414272254829
ACH-001038,-0.46500889159599995
ACH-001048,-0.5754531385849999
ACH-001050,-0.661905083434
ACH-001053,-0.582910573347
ACH-001054,-0.389785043753
ACH-001061,-0.473297779426
ACH-001067,-0.605733982239
ACH-001075,-0.504426257327
ACH-001096,-0.67285595918
ACH-001128,0.8475978767300001
ACH-001134,-0.48881087521399996
ACH-001151,-0.5744072205830001
ACH-001163,-0.5519603541520001
ACH-001164,-0.232901298264
ACH-001173,-0.440864090514
ACH-001183,-0.546633035361
ACH-001184,-0.479785183336
ACH-001190,-0.572394253829
ACH-001192,-0.68838064255
ACH-001193,-0.659099968904
ACH-001196,-0.673931493589
ACH-001197,-0.637370622574
ACH-001205,-0.7064025431470001
ACH-001211,-0.38098663788000003
ACH-001212,-0.49435222023000003
ACH-001228,-1.1937205795899999
ACH-001232,-0.585784224836
ACH-001239,-0.501539025187
ACH-001274,-0.710143760678
ACH-001275,-0.5604274616
ACH-001277,-0.7700639406559999
ACH-001278,-0.415248289499
ACH-001280,-0.895398008622
ACH-001283,-0.562520582646
ACH-001289,-0.353840200189
ACH-001295,-0.656949958848
ACH-001300,-0.65005189558
ACH-001301,-0.507979681693
ACH-001302,-0.550862604937
ACH-001303,-0.640337457918
ACH-001306,-0.2826873997
ACH-001318,-0.346670267534
ACH-001322,-0.7010164097079999
ACH-001328,-0.45796898016000004
ACH-001332,-0.7523024711380001
ACH-001333,-0.258954953413
ACH-001336,-0.552163042754
ACH-001340,-0.42674041769599996
ACH-001346,-0.52109775423
ACH-001353,-0.496450386374
ACH-001354,-0.650923615308
ACH-001367,-0.7134281708720001
ACH-001368,-0.639558307026
ACH-001374,-0.919575969845
ACH-001375,-0.414313079468
ACH-001377,-0.670005520794
ACH-001380,-0.622844271263
ACH-001391,-0.506201499601
ACH-001407,-0.844710381014
ACH-001408,-0.640137269404
ACH-001413,-0.6335177848
ACH-001430,-0.40792420191699996
ACH-001431,-0.787695094052
ACH-001450,-0.35513442993199995
ACH-001496,-0.271400335819
ACH-001500,-0.40561099185500005
ACH-001521,-0.278195051194
ACH-001523,-0.40623603457199997
ACH-001532,-0.619525032696
ACH-001536,-0.413402015013
ACH-001550,-0.030163924848700004
ACH-001552,-0.495685135476
ACH-001554,-0.6916407659460001
ACH-001645,-0.576376593466
ACH-001654,-0.405932728527
ACH-001715,-0.489447218629
ACH-001735,-0.567615145311
ACH-001736,-0.341636611448
ACH-001737,-0.458653632769
ACH-001740,-0.638074714367
ACH-001745,-0.45604585557300004
ACH-001750,-0.458088715746
ACH-001765,-0.6386126533690001
ACH-001956,-0.549191405585
ACH-001957,-0.393150115081
