,ACTN1 (87)
ACH-000404,-0.21540878070099997
ACH-000406,-0.203895048432
ACH-000407,-0.326742755044
ACH-000408,-0.23734047068599998
ACH-000410,-0.155249332551
ACH-000411,-0.10818281366699999
ACH-000414,0.00796303108522
ACH-000415,-0.303178161704
ACH-000416,-0.123277449347
ACH-000420,-0.190767310196
ACH-000421,-0.233641334138
ACH-000424,-0.295521917883
ACH-000425,-0.208086709194
ACH-000426,-0.407085520846
ACH-000427,-0.37716711094300004
ACH-000433,-0.463857383324
ACH-000436,-0.39211958001100006
ACH-000444,-0.178312333255
ACH-000445,-0.299600531824
ACH-000448,-0.258666162209
ACH-000450,0.00850693254786
ACH-000452,-0.215877751484
ACH-000454,-0.197333971995
ACH-000458,-0.270135252341
ACH-000459,0.113723347224
ACH-000460,-0.10581168762399999
ACH-000461,0.133770689068
ACH-000463,-0.122788920877
ACH-000464,-0.20377393916099998
ACH-000466,-0.35713510556199995
ACH-000467,-0.0720638144272
ACH-000468,-0.27226335516399996
ACH-000469,-0.344132769783
ACH-000470,-0.19091591232500002
ACH-000471,-0.313135454936
ACH-000472,-0.178807677892
ACH-000473,-0.18515083379299999
ACH-000475,-0.12456946434800001
ACH-000476,-0.229378140149
ACH-000477,-0.196176730853
ACH-000480,-0.18231254071400002
ACH-000481,-0.23696281740800001
ACH-000483,-0.25924157756099997
ACH-000484,-0.279357373644
ACH-000485,-0.24492093633900003
ACH-000486,-0.26494149638000003
ACH-000487,-0.00839639190102
ACH-000488,0.08769916319430002
ACH-000490,-0.21073288540899998
ACH-000491,-0.367705464963
ACH-000495,-0.158349565972
ACH-000496,-0.12035859733
ACH-000499,-0.252304843062
ACH-000500,-0.219136377792
ACH-000502,-0.157397628515
ACH-000503,-0.283413526217
ACH-000505,-0.247428730579
ACH-000507,-0.285560319932
ACH-000510,-0.182701509708
ACH-000511,-0.22051108040999998
ACH-000512,-0.62451963561
ACH-000516,-0.249309957667
ACH-000517,-0.22685701121
ACH-000518,-0.205215148216
ACH-000520,-0.140362198504
ACH-000521,-0.303647296972
ACH-000522,-0.313799802076
ACH-000524,-0.248262046934
ACH-000527,-0.12170626557900001
ACH-000528,-0.173932316997
ACH-000537,-0.105216533301
ACH-000541,-0.121101035176
ACH-000542,-0.266882539087
ACH-000544,-0.2952521936
ACH-000545,-0.20925069699999999
ACH-000547,-0.478147376556
ACH-000548,-0.23036553071999996
ACH-000549,-0.17868612520899999
ACH-000550,-0.216863326292
ACH-000552,-0.14161172414
ACH-000556,-0.14224309517699998
ACH-000557,-0.13505259014
ACH-000570,-0.295117222132
ACH-000571,-0.387603324758
ACH-000573,-0.240265005319
ACH-000576,-0.18901281308600001
ACH-000580,-0.318753963694
ACH-000584,-0.329649085123
ACH-000585,-0.133337614564
ACH-000588,-0.191667301831
ACH-000589,-0.12325908368699999
ACH-000591,-0.0964781717479
ACH-000593,-0.141691669366
ACH-000600,-0.421874246163
ACH-000601,-0.050706695764499994
ACH-000604,0.136912074637
ACH-000605,0.04647629205030001
ACH-000606,-0.0904220550063
ACH-000608,-0.234825291212
ACH-000614,-0.20174720177799998
ACH-000616,-0.208271611937
ACH-000618,-0.21124084262499998
ACH-000619,-0.31036757179900004
ACH-000620,-0.23123926363000002
ACH-000621,-0.252236060406
ACH-000622,-0.566504873609
ACH-000623,-0.315148378174
ACH-000624,-0.218925413312
ACH-000627,-0.0881723742953
ACH-000630,-0.29485301902
ACH-000632,-0.176536471006
ACH-000633,-0.20882702808400003
ACH-000637,-0.161464893134
ACH-000638,-0.08110407887410001
ACH-000646,-0.26853841924000005
ACH-000647,-0.09528274646919999
ACH-000648,-0.0826414483642
ACH-000649,-0.231105774583
ACH-000651,-0.23222972861299998
ACH-000652,-0.038842830032599994
ACH-000653,-0.216752260601
ACH-000657,-0.318342926141
ACH-000658,-0.11073904206599999
ACH-000661,-0.105286056964
ACH-000662,-0.198947915271
ACH-000663,-0.126776407373
ACH-000665,-0.161807328355
ACH-000671,-0.159305786117
ACH-000673,-0.230781553214
ACH-000676,-0.13991620889
ACH-000677,-0.333572086125
ACH-000681,-0.279551846476
ACH-000682,-0.35183404384499994
ACH-000683,-0.153394504472
ACH-000684,-0.26415873878699997
ACH-000688,-0.38680687833099997
ACH-000693,-0.28278556014600004
ACH-000694,-0.151793897888
ACH-000695,-0.41263650117299994
ACH-000696,-0.273281838658
ACH-000697,-0.237463299975
ACH-000699,-0.115260162695
ACH-000701,-0.116850657965
ACH-000706,-0.164152156855
ACH-000711,-0.301266451525
ACH-000713,-0.0392153857731
ACH-000714,-0.36777846910499995
ACH-000718,-0.389496192727
ACH-000720,-0.33700372604999995
ACH-000721,-0.224522975458
ACH-000724,-0.567740795997
ACH-000725,-0.264793131134
ACH-000732,-0.43551236229999996
ACH-000734,-0.19098022919500002
ACH-000735,-0.24766577175
ACH-000736,-0.407308125753
ACH-000738,-0.333586639062
ACH-000746,-0.282759806565
ACH-000747,-0.19760573489100003
ACH-000748,-0.09638993704189999
ACH-000753,-0.22127724655099998
ACH-000756,-0.582217570187
ACH-000757,-0.23624838773600002
ACH-000758,-0.175115536632
ACH-000760,-0.153250671246
ACH-000763,0.032284540290399996
ACH-000764,-0.28060024059
ACH-000765,0.0221108485843
ACH-000766,-0.180167183162
ACH-000767,-0.390484220558
ACH-000768,-0.213030137261
ACH-000769,-0.16868788314
ACH-000770,-0.271605401889
ACH-000771,-0.127164812101
ACH-000773,-0.364820775597
ACH-000776,-0.24278153649599998
ACH-000777,-0.162326261044
ACH-000778,-0.0919623750509
ACH-000781,-0.0818038214566
ACH-000782,-0.228816582588
ACH-000783,-0.294839870803
ACH-000784,-0.13048613069499998
ACH-000785,-0.10902820858899999
ACH-000787,-0.18889054073699998
ACH-000788,-0.10666153608899999
ACH-000791,-0.23707086223
ACH-000792,-0.19777717113600002
ACH-000794,-0.224372950845
ACH-000796,-0.21438097318500002
ACH-000799,-0.0723216745828
ACH-000800,-0.215850032337
ACH-000802,-0.0918300854008
ACH-000804,-0.048931208287399997
ACH-000805,-0.312817991186
ACH-000809,-0.217727388845
ACH-000810,-0.0153820982797
ACH-000811,-0.154496173565
ACH-000817,-0.243175809192
ACH-000819,-0.31040037070500004
ACH-000820,-0.18276219659600001
ACH-000821,-0.0898361621462
ACH-000822,-0.277067571445
ACH-000823,-0.0587686956812
ACH-000824,-0.260853027883
ACH-000827,-0.103627696972
ACH-000829,-0.256571023717
ACH-000831,-0.171931154039
ACH-000832,-0.107879851716
ACH-000833,-0.297858084967
ACH-000834,0.026632998705700003
ACH-000835,-0.218547374064
ACH-000836,-0.241336589765
ACH-000837,0.0194669548897
ACH-000838,-0.459522248588
ACH-000839,-0.264407328141
ACH-000840,-0.263529067963
ACH-000841,-0.187928227826
ACH-000843,-0.24010730275699999
ACH-000846,-0.162882007007
ACH-000847,-0.184622019175
ACH-000848,-0.298989982347
ACH-000849,-0.225571586474
ACH-000851,-0.379293179542
ACH-000855,0.101444583513
ACH-000856,-0.0663407212846
ACH-000858,-0.244135668818
ACH-000859,-0.017886907410099996
ACH-000861,-0.323384257274
ACH-000862,-0.182495583862
ACH-000865,-0.08733675109930002
ACH-000866,-0.0663650062572
ACH-000867,-0.23350629069499998
ACH-000869,-0.395615024486
ACH-000872,-0.09455566747960001
ACH-000873,0.0139165459506
ACH-000876,-0.243967335412
ACH-000878,-0.0700203588648
ACH-000880,-0.21043894833500001
ACH-000881,-0.125741109214
ACH-000882,-0.151132613361
ACH-000884,-0.203233818574
ACH-000885,-0.260552349241
ACH-000887,-0.25424113746300003
ACH-000888,-0.26278751540999995
ACH-000889,-0.390836984066
ACH-000890,-0.261763818989
ACH-000896,-0.130430731556
ACH-000898,-0.429822449353
ACH-000900,-0.352738458297
ACH-000901,-0.17426409980799998
ACH-000905,-0.27633639595
ACH-000906,-0.173190060104
ACH-000907,-0.030010052740199997
ACH-000910,-0.19470376648899998
ACH-000911,-0.237610606802
ACH-000912,-0.088918278459
ACH-000913,-0.235860238422
ACH-000915,-0.314294533202
ACH-000916,0.050156532237099996
ACH-000917,-0.369496814715
ACH-000921,-0.251238949447
ACH-000924,-0.20087775961399998
ACH-000926,-0.11307382240999998
ACH-000928,-0.147271950589
ACH-000929,-0.20857279159000003
ACH-000932,-0.24198657961
ACH-000935,-0.327090568706
ACH-000936,-0.187995402638
ACH-000937,-0.361263086206
ACH-000938,-0.21881736036600002
ACH-000939,-0.157522246316
ACH-000941,-0.173490879939
ACH-000943,-0.16920476350000002
ACH-000946,-0.30109169162599997
ACH-000947,-0.20407384169599999
ACH-000948,-0.31304446770399996
ACH-000950,-0.18635946126400002
ACH-000953,-0.488251972005
ACH-000957,-0.035065415117599995
ACH-000958,0.22037286175299997
ACH-000960,-0.094828085834
ACH-000963,-0.120895355139
ACH-000968,-0.021304097469200003
ACH-000969,0.0029479353135999998
ACH-000973,-0.21712181523000001
ACH-000974,-0.141528838082
ACH-000975,-0.115457598506
ACH-000976,-0.373649177703
ACH-000978,-0.257990358688
ACH-000980,-0.221591627508
ACH-000984,-0.290699943246
ACH-000986,-0.189079527045
ACH-000988,-0.244935734334
ACH-000993,-0.130681337751
ACH-000994,-0.10918696637
ACH-000996,-0.445445361592
ACH-001001,-0.38632109215300003
ACH-001020,-0.27964426668299996
ACH-001028,-0.248816483299
ACH-001031,0.00870839523696
ACH-001038,-0.27624030086
ACH-001048,-0.257776022621
ACH-001050,-0.42883113996100003
ACH-001053,-0.221929593455
ACH-001054,-0.171100958572
ACH-001061,-0.217039866276
ACH-001067,-0.311133258147
ACH-001075,-0.396760956663
ACH-001096,-0.140030945839
ACH-001128,0.0566302634301
ACH-001134,-0.08476785343450001
ACH-001151,-0.218252491626
ACH-001163,-0.36365065600999996
ACH-001164,-0.591514729046
ACH-001173,-0.22672267044599997
ACH-001183,-0.111968813367
ACH-001184,-0.18002389596299997
ACH-001190,-0.5475588843029999
ACH-001192,0.0018801187687199998
ACH-001193,-0.104199245461
ACH-001196,-0.318533486406
ACH-001197,-0.279159301663
ACH-001205,-0.10995076574000001
ACH-001211,-0.324321370303
ACH-001212,-0.20650393679200002
ACH-001228,-0.336918983151
ACH-001232,-0.337752817032
ACH-001239,-0.110902197
ACH-001274,-0.152904870342
ACH-001275,-0.137843017689
ACH-001277,-0.129959525716
ACH-001278,-0.21952069714699998
ACH-001280,-0.250728225073
ACH-001283,-0.315387382873
ACH-001289,-0.167303599353
ACH-001295,-0.262826485092
ACH-001300,-0.18926490875100002
ACH-001301,-0.35340969151699997
ACH-001302,-0.232597499748
ACH-001303,-0.35359753159
ACH-001306,-0.515360047108
ACH-001318,-0.0709872590252
ACH-001322,-0.280489761848
ACH-001328,-0.202512674846
ACH-001332,-0.15864019695999998
ACH-001333,-0.40355852051299995
ACH-001336,-0.160842920053
ACH-001340,-0.17268697930399998
ACH-001346,-0.138507643291
ACH-001353,-0.35530392571099995
ACH-001354,-0.482050337605
ACH-001367,-0.332044614432
ACH-001368,-0.17654365457600002
ACH-001374,0.146766296469
ACH-001375,-0.270624210059
ACH-001377,-0.214171281439
ACH-001380,-0.206942213677
ACH-001391,-0.26874821152600004
ACH-001407,-0.22093231207800001
ACH-001408,-0.14806011867399999
ACH-001413,-0.599669319856
ACH-001430,-0.378102858182
ACH-001431,-0.177096284344
ACH-001450,-0.227208638419
ACH-001496,-0.194022878339
ACH-001500,-0.11266391632200001
ACH-001521,-0.217915020037
ACH-001523,-0.10461454678899999
ACH-001532,-0.507107971002
ACH-001536,-0.285187299755
ACH-001550,-0.145272437756
ACH-001552,-0.23775935156999997
ACH-001554,-0.18719386044
ACH-001645,-0.17310330798300003
ACH-001654,-0.299127324731
ACH-001715,-0.266273461483
ACH-001735,-0.179928579097
ACH-001736,-0.280722872079
ACH-001737,-0.021181243686900005
ACH-001740,-0.216557107996
ACH-001745,-0.188265916255
ACH-001750,-0.233661811069
ACH-001765,-0.335097440376
ACH-001956,-0.148634444575
ACH-001957,-0.302158081488
