,MTHFSD (64779)
ACH-000004,-0.104406413452
ACH-000007,-0.278017653168
ACH-000009,0.036997222582
ACH-000011,-0.0553763907794
ACH-000012,-0.086097071382
ACH-000013,-0.07091121546080001
ACH-000014,-0.06406695611390001
ACH-000015,0.200558577587
ACH-000017,-0.0772279591867
ACH-000018,-0.0755783360982
ACH-000019,0.038958001876699996
ACH-000021,-0.0673845810873
ACH-000022,0.0639376336618
ACH-000025,-0.150738578459
ACH-000028,0.123183484043
ACH-000030,-0.0394207368973
ACH-000035,0.0659731445686
ACH-000036,-0.205243680836
ACH-000037,-0.0446355966298
ACH-000039,0.0842709188063
ACH-000040,-0.149238993044
ACH-000041,0.197001638838
ACH-000042,-0.04684528890930001
ACH-000045,-0.0312215520177
ACH-000047,-0.104802301253
ACH-000052,-0.19081412283
ACH-000053,0.0908799733093
ACH-000054,-0.06791799068280001
ACH-000055,0.05356200603080001
ACH-000060,0.0556635359792
ACH-000067,-0.0671729828495
ACH-000070,-0.0140864957501
ACH-000075,-0.138915822049
ACH-000078,0.00679421681447
ACH-000082,-0.152257880826
ACH-000085,-0.14422280879899999
ACH-000086,0.0152493266015
ACH-000087,0.283472923995
ACH-000092,0.0413957985569
ACH-000095,-0.06997521857580001
ACH-000097,-0.013936134004600002
ACH-000098,-0.0486186834935
ACH-000099,0.014118966652
ACH-000108,-0.121777690253
ACH-000113,-0.0489710909561
ACH-000115,-0.12050236916
ACH-000116,0.08672047336110002
ACH-000118,0.0565842540803
ACH-000120,-0.0169617343981
ACH-000123,-0.0844929600906
ACH-000127,-0.07018510353080001
ACH-000128,-0.12108102309299999
ACH-000132,0.00156938903811
ACH-000133,-0.15492571912699998
ACH-000137,0.0396192839978
ACH-000138,-0.076765252955
ACH-000142,-0.159130324469
ACH-000143,-0.165662798601
ACH-000146,0.136123429133
ACH-000148,-0.12355194553
ACH-000150,0.0108028223013
ACH-000152,-0.09100462070710001
ACH-000153,0.053080679442600004
ACH-000159,-0.050547266524900006
ACH-000160,0.0642889912053
ACH-000163,-0.146174233412
ACH-000167,-0.177838237906
ACH-000168,-0.118441376384
ACH-000169,-0.1478020929
ACH-000178,-0.073807752555
ACH-000182,-0.030944306649
ACH-000183,0.08054817756089999
ACH-000188,0.040179365335199994
ACH-000189,-0.389880476825
ACH-000190,0.00019516397278200001
ACH-000198,-0.039153175809
ACH-000204,-0.175571724859
ACH-000206,0.0127947500398
ACH-000207,-0.173534731896
ACH-000211,-0.00824382404131
ACH-000215,-0.00759609948753
ACH-000221,-0.05692519513040001
ACH-000222,0.0735602844862
ACH-000223,-0.0297560786563
ACH-000226,0.029747177606700002
ACH-000227,-0.170792636127
ACH-000228,-0.10741414780099999
ACH-000231,0.010411034214399999
ACH-000232,-0.0658034009996
ACH-000233,-0.23018928392700003
ACH-000234,-0.123525338548
ACH-000235,-0.0412572622555
ACH-000237,-0.162449044066
ACH-000238,-0.029701818084200002
ACH-000243,-0.0032242166086
ACH-000244,-0.50713864674
ACH-000246,-0.051958736849699996
ACH-000248,0.0585469102967
ACH-000250,-0.050248747401800006
ACH-000251,-0.0812126122381
ACH-000253,-0.045793883184
ACH-000255,0.0286273240274
ACH-000256,0.042042932262900005
ACH-000257,-0.19298671186799998
ACH-000258,0.30717641924899997
ACH-000259,0.0131223636139
ACH-000260,0.012982458481700002
ACH-000261,-0.0269433883751
ACH-000262,-0.0145068743786
ACH-000263,0.12607391954000002
ACH-000264,-0.12032712554700001
ACH-000265,0.043336776895000005
ACH-000266,-0.0550977188846
ACH-000272,-0.00202399064764
ACH-000273,0.0365792891149
ACH-000274,-0.0324855265749
ACH-000277,-0.023662536305100002
ACH-000278,-0.185758750712
ACH-000279,-0.00791998711075
ACH-000280,0.0128225559458
ACH-000281,0.0207881235699
ACH-000288,-0.00625667883909
ACH-000291,0.016707033774999998
ACH-000293,-0.0820247278833
ACH-000294,-0.06713374098910001
ACH-000295,-0.024350354141
ACH-000296,0.0046157166343800005
ACH-000302,0.0499837133569
ACH-000304,-0.100584292162
ACH-000307,0.04414386191880001
ACH-000308,0.07457303157989999
ACH-000310,-0.020162264680400003
ACH-000311,0.09991441227749999
ACH-000312,0.0577617464391
ACH-000315,0.079897451005
ACH-000316,-0.0905442021224
ACH-000317,-0.119258814815
ACH-000318,0.0748525661584
ACH-000319,0.0614892170881
ACH-000320,0.0506500286427
ACH-000322,-0.142548688385
ACH-000323,-0.137500295461
ACH-000324,0.00040561341471800005
ACH-000329,-0.08078705930319999
ACH-000330,-0.0114845900777
ACH-000331,0.032695295444
ACH-000332,-0.048650881858000004
ACH-000334,0.0171134519275
ACH-000335,0.133209420144
ACH-000336,0.220399860568
ACH-000337,-0.054013345842900004
ACH-000339,0.05477002604259999
ACH-000341,0.09546295616910001
ACH-000348,0.0115827071586
ACH-000350,0.08510523138699999
ACH-000352,-0.17736245179699997
ACH-000356,-0.122022817616
ACH-000361,0.033730901827
ACH-000362,-0.028905601755
ACH-000363,-0.124130555801
ACH-000364,0.053558477904
ACH-000365,-0.07740179662510001
ACH-000366,-0.0179658459214
ACH-000368,-0.0398040519721
ACH-000374,-0.126685405814
ACH-000375,-0.167554395611
ACH-000376,-0.143439943111
ACH-000381,-0.034598184631099996
ACH-000383,-0.0369569401679
ACH-000387,-0.0288966742902
ACH-000389,-0.122386773584
ACH-000390,-0.035050050875
ACH-000393,-0.040248852473900004
ACH-000395,-0.103390641003
ACH-000397,-0.0861656808928
ACH-000401,-0.245288623672
ACH-000402,-0.0493724380205
ACH-000403,-0.0949644536697
ACH-000404,0.162910064973
ACH-000406,-0.07431121309769999
ACH-000407,-0.14577231651900002
ACH-000408,0.14396742156700001
ACH-000410,0.0530331026004
ACH-000411,0.0575609950372
ACH-000414,-0.017016108687
ACH-000415,0.11647091364399999
ACH-000416,-0.09031031386189999
ACH-000420,-0.304410417764
ACH-000421,-0.09268735577060001
ACH-000424,0.00619702950292
ACH-000425,0.0462015996165
ACH-000426,0.10807315690300001
ACH-000427,0.038276016728199996
ACH-000433,-0.00878276437315
ACH-000436,-0.0613214937408
ACH-000444,0.08484400164619998
ACH-000445,0.017984133042400003
ACH-000448,-0.165618829445
ACH-000450,-0.0130716387592
