,AK4 (205)
ACH-000004,-0.0706430751123
ACH-000007,0.122378269022
ACH-000009,-0.264556567226
ACH-000011,-0.376063751546
ACH-000012,-0.0799611879887
ACH-000013,-0.521547132328
ACH-000014,-0.290516150249
ACH-000015,-0.276806718511
ACH-000017,-0.23723338346700001
ACH-000018,-0.294210834149
ACH-000019,0.00110667082559
ACH-000021,-0.380994182786
ACH-000022,-0.264840591619
ACH-000025,-0.253723573881
ACH-000028,-0.212865583739
ACH-000030,-0.21508003685899998
ACH-000035,-0.33991949241700004
ACH-000036,-0.179775516974
ACH-000037,-0.225456049263
ACH-000039,-0.44601310417900003
ACH-000040,-0.310216334161
ACH-000041,-0.35646834028700003
ACH-000042,-0.289340936185
ACH-000045,-0.159938872783
ACH-000047,-0.40029373408600005
ACH-000052,-0.306662179581
ACH-000053,-0.11712979060699999
ACH-000054,-0.14286786456800002
ACH-000055,-0.490778245177
ACH-000060,-0.5495134276879999
ACH-000067,-0.190925416676
ACH-000070,-0.305835335083
ACH-000075,-0.200259893163
ACH-000078,-0.258862543012
ACH-000082,-0.224078173007
ACH-000085,-0.20036186457600003
ACH-000086,-0.243632096672
ACH-000087,-0.47250255176100003
ACH-000092,-0.185024602802
ACH-000095,-0.29847538528
ACH-000097,-0.37640548181
ACH-000098,-0.23088676701699998
ACH-000099,-0.279312611035
ACH-000108,-0.207054086811
ACH-000113,-0.196533631864
ACH-000115,-0.283997213571
ACH-000116,-0.459993146473
ACH-000118,-0.358798068851
ACH-000120,-0.144608892738
ACH-000123,-0.131061492863
ACH-000127,-0.260574940349
ACH-000128,-0.27208841383
ACH-000132,-0.293694253571
ACH-000133,-0.386727303704
ACH-000137,-0.328899852504
ACH-000138,-0.248114521512
ACH-000142,-0.252532256523
ACH-000143,-0.13104569977
ACH-000146,-0.18065202075800002
ACH-000148,-0.351322054799
ACH-000150,-0.456658007689
ACH-000152,-0.203121518667
ACH-000153,-0.29802203030499996
ACH-000159,-0.134009709458
ACH-000160,-0.165713079354
ACH-000163,0.0661184002701
ACH-000167,-0.128117326447
ACH-000168,-0.187339986339
ACH-000169,-0.398505316884
ACH-000178,-0.29176704512400004
ACH-000182,-0.14082062772600001
ACH-000183,-0.638742197323
ACH-000188,-0.10880362750099999
ACH-000189,-0.26548352511900003
ACH-000190,-0.392180626918
ACH-000198,-0.110492463496
ACH-000204,0.15975423802799998
ACH-000206,-0.265665551737
ACH-000207,-0.036729029877599996
ACH-000211,-0.354168430917
ACH-000215,-0.350443179836
ACH-000221,-0.351012365662
ACH-000222,-0.31568606270300004
ACH-000223,-0.32065113820999996
ACH-000226,-0.22525090186900001
ACH-000227,-0.23830248203899998
ACH-000228,-0.31774839254299997
ACH-000231,-0.282734542656
ACH-000232,-0.38290063163800003
ACH-000233,-0.0291005972304
ACH-000234,-0.141154096117
ACH-000235,-0.329934240515
ACH-000237,-0.3040865922
ACH-000238,-0.400074243774
ACH-000243,-0.305876060404
ACH-000244,-0.5725808776479999
ACH-000246,-0.247974863658
ACH-000248,-0.474827453506
ACH-000250,-0.21078403923099998
ACH-000251,-0.674574501309
ACH-000253,-0.09602131610510001
ACH-000255,-0.26645677828200004
ACH-000256,-0.26216518333
ACH-000257,-0.23117635024900002
ACH-000258,-0.20919148308
ACH-000259,-0.276727777588
ACH-000260,-0.184396058863
ACH-000261,-0.11791242626800001
ACH-000262,-0.274429103118
ACH-000263,-0.451708074611
ACH-000264,-0.6186581089450001
ACH-000265,-0.342709616151
ACH-000266,-0.271419798224
ACH-000272,-0.275581090315
ACH-000273,-0.22021611072299999
ACH-000274,-0.0950974214579
ACH-000277,-0.26359866730799997
ACH-000278,-0.42630930591
ACH-000279,-0.190116127593
ACH-000280,-0.514513953956
ACH-000281,-0.46224030244900005
ACH-000288,-0.276411817484
ACH-000291,-0.311267634305
ACH-000293,-0.36557171791599996
ACH-000294,0.00517829644712
ACH-000295,-0.159240809777
ACH-000296,-0.55917850776
ACH-000302,-0.215885201997
ACH-000304,-0.275103634517
ACH-000307,-0.382890834397
ACH-000308,-0.144994567381
ACH-000310,-0.32706859665300003
ACH-000311,-0.371705837279
ACH-000312,-0.20142585957000003
ACH-000315,-0.34861252266599996
ACH-000316,-0.17824161047000003
ACH-000317,-0.37532408806
ACH-000318,-0.24953125181699998
ACH-000319,-0.514721137425
ACH-000320,-0.5680618382079999
ACH-000322,-0.0915261106633
ACH-000323,-0.506118634468
ACH-000324,-0.26223147191199997
ACH-000329,-0.187011865891
ACH-000330,-0.402400727393
ACH-000331,-0.46081761220399997
ACH-000332,-0.253803230908
ACH-000334,-0.07366191555089999
ACH-000335,-0.252807849703
ACH-000336,0.23636073948800002
ACH-000337,-0.0607106502114
ACH-000339,-0.16525543283500002
ACH-000341,-0.30776138106999995
ACH-000348,-0.10585225899499999
ACH-000350,-0.523445076395
ACH-000352,-0.282158534794
ACH-000356,-0.604144708323
ACH-000361,-0.28411815351999997
ACH-000362,-0.164981299434
ACH-000363,-0.253543132867
ACH-000364,-0.37331191690899995
ACH-000365,-0.182453655523
ACH-000366,-0.18638658172000003
ACH-000368,-0.101970062044
ACH-000374,-0.356457315792
ACH-000375,-0.202075624003
ACH-000376,-0.22090697191
ACH-000381,-0.46502933603600005
ACH-000383,-0.256115726677
ACH-000387,-0.391346722588
ACH-000389,-0.23755693413000004
ACH-000390,-0.307277667804
ACH-000393,-0.338455680862
ACH-000395,-0.23726167143899998
ACH-000397,-0.274025395552
ACH-000401,-0.316964728867
ACH-000402,-0.220874202515
ACH-000403,-0.05574409468119999
ACH-000404,-0.38813665631399996
ACH-000406,-0.23860264613
ACH-000407,-0.27431018813200003
ACH-000408,-0.151852746345
ACH-000410,-0.41231443838
ACH-000411,-0.328686025469
ACH-000414,-0.295377405872
ACH-000415,-0.474736754665
ACH-000416,-0.395588073844
ACH-000420,-0.36758271881300003
ACH-000421,-0.15351819659399998
ACH-000424,-0.349351684708
ACH-000425,-0.07338613993569999
ACH-000426,-0.0894830018152
ACH-000427,-0.381205985169
ACH-000433,-0.5176075422990001
ACH-000436,-0.343119285831
ACH-000444,-0.5183080942080001
ACH-000445,-0.0934275375425
ACH-000448,-0.499673340883
ACH-000450,-0.323437479815
ACH-000452,-0.263009532715
ACH-000454,-0.5220851671410001
ACH-000458,-0.334367442887
ACH-000459,-0.197351083402
ACH-000460,-0.146476989869
ACH-000461,-0.313982144996
ACH-000463,-0.413619725589
ACH-000464,-0.328467666875
ACH-000466,-0.233658033009
ACH-000467,-0.36023093316200006
ACH-000468,-0.26385988542399996
ACH-000469,-0.411698711484
ACH-000470,-0.168968003005
ACH-000471,-0.246946277063
ACH-000472,-0.07061124816860001
ACH-000473,-0.00942193068262
ACH-000475,-0.278724699987
ACH-000476,-0.344180871319
ACH-000477,-0.20117669140299999
ACH-000480,-0.511376073249
ACH-000481,-0.196484868472
ACH-000483,-0.137065857274
