,SV2B (9899)
ACH-000207,-0.049248373826
ACH-000211,0.11176674284000002
ACH-000215,0.208949227781
ACH-000221,0.0615228029342
ACH-000222,0.28260173375
ACH-000223,0.08231256857639999
ACH-000226,0.28659854082499997
ACH-000227,-0.023305791632500003
ACH-000228,0.20666041305
ACH-000231,0.20257995739999998
ACH-000232,0.15139753164300002
ACH-000233,0.298942493677
ACH-000234,-0.005985863274930001
ACH-000235,0.0660531912118
ACH-000237,0.27532842729400003
ACH-000238,0.312743727663
ACH-000243,0.315073929586
ACH-000244,0.389748408896
ACH-000246,0.276604760318
ACH-000248,0.156633702756
ACH-000250,0.148930325346
ACH-000251,0.371385579787
ACH-000253,0.19318219040100001
ACH-000255,0.183081498015
ACH-000256,-0.0555983600488
ACH-000257,0.159968133631
ACH-000258,0.253048237773
ACH-000259,0.293443374499
ACH-000260,0.125928696271
ACH-000261,0.164281329949
ACH-000262,0.279605513247
ACH-000263,0.15443520566
ACH-000264,0.135860238315
ACH-000265,0.11088950551200001
ACH-000266,0.147546063553
ACH-000272,0.0921562000227
ACH-000273,0.216336685427
ACH-000274,0.0374987746631
ACH-000277,0.04634476603400001
ACH-000278,0.33818664034400003
ACH-000279,0.224820774909
ACH-000280,0.23951664162900002
ACH-000281,-0.012812742139000001
ACH-000288,0.17835471788600002
ACH-000291,0.137104464089
ACH-000293,0.24959458474399998
ACH-000294,0.136012085733
ACH-000295,0.0164088288637
ACH-000296,0.24744022726700002
ACH-000302,0.09830903473710001
ACH-000304,-0.04525175601340001
ACH-000307,0.115954227541
ACH-000308,0.10614193083699999
ACH-000310,0.10742573589400001
ACH-000311,0.17300070734700002
ACH-000312,0.0681649020974
ACH-000315,0.34362114598899995
ACH-000316,0.145430246739
ACH-000317,0.226212900913
ACH-000318,0.11727034754799999
ACH-000319,0.18344493587299998
ACH-000320,0.12084147024900001
ACH-000322,-0.157605211042
ACH-000323,0.170309798542
ACH-000324,0.20235343635699998
ACH-000329,-0.00579063608519
ACH-000330,0.257276728359
ACH-000331,0.246110092813
ACH-000332,0.139796228022
ACH-000334,0.23102518096799998
ACH-000335,0.0201559467063
ACH-000336,0.38417684909
ACH-000337,0.29040642748
ACH-000339,0.22289135287200001
ACH-000341,0.362944318652
ACH-000348,0.192865188737
ACH-000350,0.113353310425
ACH-000352,0.28946052466999994
ACH-000356,-0.07157720750749999
ACH-000361,0.29179094454
ACH-000362,0.0507737777403
ACH-000363,0.215473810161
ACH-000364,0.225357156966
ACH-000365,0.11067022467
ACH-000366,0.153697217044
ACH-000368,-0.0027286322565599997
ACH-000374,0.137119653741
ACH-000375,0.232367407879
ACH-000376,0.15803154755100002
ACH-000381,0.21157531507
ACH-000383,0.245335560143
ACH-000387,0.218708376064
ACH-000389,-0.0296939370126
ACH-000390,0.145272355352
ACH-000393,0.19307946901599998
ACH-000395,0.177881538651
ACH-000397,0.218886959166
ACH-000401,0.12226777238099999
ACH-000402,0.0180943986293
ACH-000403,0.143568963847
ACH-000404,0.314849133675
ACH-000406,0.147020604045
ACH-000407,0.0178581249652
ACH-000408,0.10180880697599999
ACH-000410,0.0614250602224
ACH-000411,0.232748743363
ACH-000414,0.292665072332
ACH-000415,0.186628487375
ACH-000416,0.014559810537299997
ACH-000420,0.0435672821595
ACH-000421,0.148183362008
ACH-000424,0.0166487182011
ACH-000425,0.116960166992
ACH-000426,0.0260354878435
ACH-000427,0.354837307609
ACH-000433,0.291462685575
ACH-000436,0.24453111899799998
ACH-000444,0.17290392211599998
ACH-000445,0.023374082125400004
ACH-000448,0.0644747726587
ACH-000450,0.11985198865999999
ACH-000452,0.048638536231899995
ACH-000454,0.138654242128
ACH-000458,0.182583099344
ACH-000459,0.170282686701
ACH-000460,0.0562354344393
ACH-000461,-0.0531252037897
ACH-000463,0.08167903975860001
ACH-000464,0.143844070766
ACH-000466,0.171976117703
ACH-000467,0.160124728574
ACH-000468,0.25190379514600003
ACH-000469,0.38714110035599997
ACH-000470,0.275082782696
ACH-000471,0.132166411317
ACH-000472,0.191080697912
ACH-000473,0.199866997001
ACH-000475,0.10573678898700001
ACH-000476,0.277386396637
ACH-000477,0.08596707403010001
ACH-000480,0.277340170177
ACH-000481,0.104961763588
ACH-000483,-0.0293303648123
ACH-000484,0.320853371581
ACH-000485,0.117741019338
ACH-000486,0.34435112317500005
ACH-000487,0.177413212341
ACH-000488,0.138136723977
ACH-000490,0.166177980545
ACH-000491,0.260305174532
ACH-000495,0.24402037891199999
ACH-000496,0.18701950432599998
ACH-000499,-0.08391977357210001
ACH-000500,-0.533096172352
ACH-000502,0.196289451525
ACH-000503,0.4430558137899999
ACH-000505,0.10280200188500001
ACH-000507,-0.0516927694999
ACH-000510,0.210302084685
ACH-000511,0.166329308082
ACH-000512,0.163744161588
ACH-000516,0.168649655495
ACH-000517,0.103458001459
ACH-000518,0.245449956291
ACH-000520,-0.05118413405759999
ACH-000521,0.34139793879
ACH-000522,0.183173176388
ACH-000524,0.179137121061
ACH-000527,0.164900419046
ACH-000528,0.232421842696
ACH-000537,0.34492722575400003
ACH-000541,0.0671073346139
ACH-000542,0.20908679074499997
ACH-000544,0.148221965393
ACH-000545,0.23183757748199998
ACH-000547,0.284289194783
ACH-000548,0.146252449493
ACH-000549,0.176841644486
ACH-000550,-0.100974755551
ACH-000552,0.141681096664
ACH-000556,0.102215484439
ACH-000557,0.048018676774000006
ACH-000570,0.184319952198
ACH-000571,0.19588292233
ACH-000573,0.07835789857810001
ACH-000576,0.0822229917089
ACH-000580,0.07954428568510001
ACH-000584,0.23587512050700002
ACH-000585,0.10731703215199999
ACH-000588,0.0437384246794
ACH-000589,0.20381139423
ACH-000591,0.133044588341
ACH-000593,-0.07545102463289999
ACH-000600,0.104134190881
ACH-000601,0.119678264769
ACH-000604,0.36257212468500005
ACH-000605,0.289894805006
ACH-000606,0.274822547241
ACH-000608,0.17517983727800002
ACH-000614,0.43795748358099995
ACH-000616,0.34201519786300005
ACH-000618,0.150706912313
ACH-000619,0.032913084067099994
ACH-000620,-0.012361166337600002
ACH-000621,0.256771494624
ACH-000622,0.105150869729
ACH-000623,0.0843783527547
ACH-000624,0.157995224998
ACH-000627,0.31634823445599997
ACH-000630,-0.005330977673470001
ACH-000632,0.153158249404
ACH-000633,0.316284806427
ACH-000637,0.242424805386
ACH-000638,0.119971465961
ACH-000646,0.275965169957
ACH-000647,0.10871337190500001
ACH-000648,0.17674665033599998
ACH-000649,0.165631296052
ACH-000651,0.224443752705
ACH-000652,-0.05348216130530001
ACH-000653,0.0362132146451
ACH-000657,0.057294826274300006
ACH-000658,-0.09912451401010001
ACH-000661,0.268228277234
ACH-000662,-0.0364358560883
ACH-000663,0.242602870209
ACH-000665,0.13857301647700002
ACH-000671,0.116273792498
ACH-000673,0.12273585006200001
ACH-000676,0.25323632811700003
ACH-000677,0.0339064782375
ACH-000681,0.128680230274
ACH-000682,0.147670453865
ACH-000683,0.19548520764600003
ACH-000684,0.21610014644499997
ACH-000688,0.113045603424
ACH-000693,0.210980528007
ACH-000694,0.200894130903
ACH-000695,0.130764388908
ACH-000696,0.25141968929200004
ACH-000697,0.502397893021
ACH-000699,0.20883071173
ACH-000701,0.182019524391
ACH-000706,-0.049789804704999996
ACH-000711,0.19027626132300002
ACH-000713,0.189422234133
ACH-000714,0.189671131464
ACH-000718,0.00358457725256
ACH-000720,0.38959138506499996
ACH-000721,0.113796492345
ACH-000724,-0.0197235210822
ACH-000725,0.00163024683849
ACH-000732,0.325373743817
ACH-000734,0.128770860238
ACH-000735,0.030472487444700002
ACH-000736,0.208011000872
ACH-000738,0.120093253788
ACH-000746,0.11087876160900001
ACH-000747,0.07602128884829999
ACH-000748,0.0479508140586
ACH-000753,0.0577762501402
ACH-000756,0.174355448979
ACH-000757,0.138102150446
ACH-000758,0.314925250327
ACH-000760,-0.00216058033812
ACH-000763,0.08819151470730001
ACH-000764,0.287058812906
ACH-000765,0.08929566646960002
ACH-000766,0.118980497312
ACH-000767,-0.0402639577358
ACH-000768,0.335881323344
ACH-000769,0.198031948531
ACH-000770,0.290283368616
ACH-000771,0.048341772111400005
ACH-000773,0.141480771892
ACH-000776,0.11840987754
ACH-000777,-0.0051135167314
ACH-000778,0.13858396028699999
ACH-000781,0.148639551443
ACH-000782,-0.0389097593091
ACH-000783,0.0864158621014
ACH-000784,0.150718646698
ACH-000785,0.22234554888
ACH-000787,0.153442380336
ACH-000788,0.0718802849059
ACH-000791,0.244286065106
ACH-000792,0.413549653593
ACH-000794,0.074764189946
ACH-000796,0.23147616265700002
ACH-000799,0.279920518224
ACH-000800,0.20485275975699999
ACH-000802,0.0683193620734
ACH-000804,0.27659179069
ACH-000805,-0.147188004196
ACH-000809,0.161435041248
ACH-000810,0.00977299578118
ACH-000811,0.105555601143
ACH-000817,0.212652527709
ACH-000819,0.11018748052
ACH-000820,-0.33933463736999997
ACH-000821,0.178931360011
ACH-000822,0.138121507845
ACH-000823,0.240367984747
ACH-000824,0.09412218668030001
ACH-000827,0.18283310763399999
ACH-000829,0.335926858256
ACH-000831,0.138053639326
ACH-000832,0.117730252267
ACH-000833,0.278023607311
ACH-000834,0.146169504752
ACH-000835,0.128141659339
ACH-000836,0.0314184384374
ACH-000837,0.166049128407
ACH-000838,0.09658072816400001
ACH-000839,-0.061230944960000006
ACH-000840,-0.007093196912350001
ACH-000841,0.146306805554
ACH-000843,0.313989016824
ACH-000846,0.240523236747
ACH-000847,0.199128839438
ACH-000848,0.24187170358100002
ACH-000849,0.22253558315699998
ACH-000851,0.227952179165
ACH-000855,0.161100114544
ACH-000856,0.148918589
ACH-000858,0.136812557483
ACH-000859,0.303357015854
ACH-000861,0.144828855657
ACH-000862,0.293324960793
ACH-000865,0.156891347641
ACH-000866,0.145101926706
ACH-000867,0.195341557771
ACH-000869,0.22143405758499998
ACH-000872,0.112930368943
ACH-000873,0.157623088791
ACH-000876,0.174951738969
ACH-000878,0.395682957825
ACH-000880,0.105178010094
ACH-000881,0.21308282991799998
ACH-000882,0.134205869689
ACH-000884,0.07996123352189999
ACH-000885,0.213383461327
ACH-000887,0.06885297256350001
ACH-000888,0.11723108916099999
ACH-000889,0.214307829525
ACH-000890,0.182338245354
ACH-000896,0.0620589751954
ACH-000898,0.17985097332000002
ACH-000900,0.16101039721899998
ACH-000901,0.158213360981
ACH-000905,0.08269948153460001
ACH-000906,0.254719168621
ACH-000907,0.059945218425199995
ACH-000910,0.12988478875700002
ACH-000911,0.256083279274
ACH-000912,0.1202044836
ACH-000913,0.229649180169
ACH-000915,-0.018020531483599996
ACH-000916,-0.122707073623
ACH-000917,-0.013544541336
ACH-000921,0.166971757465
ACH-000924,0.163955223324
ACH-000926,0.0904209241911
ACH-000928,0.170915603581
ACH-000929,0.17811034082000002
ACH-000932,-0.0164751667663
ACH-000935,0.333856510473
ACH-000936,0.135073078948
ACH-000937,-0.0231034706022
ACH-000938,0.11814688344799999
ACH-000939,0.0150764712378
ACH-000941,0.28982114015099997
ACH-000943,0.11681359345999999
ACH-000946,0.23997167886999998
ACH-000947,0.293641352768
ACH-000948,0.149700470686
ACH-000950,0.250163011449
ACH-000953,0.217227818494
ACH-000957,0.23277253101999998
ACH-000958,0.321001513373
ACH-000960,0.281587887282
ACH-000963,0.431393105969
ACH-000968,-0.0903552029385
ACH-000969,0.273851951069
ACH-000973,0.113058319072
ACH-000974,0.174581865451
ACH-000975,0.207659698481
ACH-000976,0.385736331725
ACH-000978,0.560954689872
ACH-000980,0.17812652700399997
ACH-000984,0.21057719991300003
ACH-000986,0.08093231923769999
ACH-000988,0.298494106527
ACH-000993,0.126639597997
ACH-000994,0.22110179163199997
ACH-000996,0.28146359372499996
ACH-001001,0.116173071068
ACH-001020,-0.126388872721
ACH-001028,0.20925673256400001
ACH-001031,0.274434067693
ACH-001038,0.150607303147
ACH-001048,0.0468255741949
ACH-001050,0.184571760132
ACH-001053,0.049286577834
ACH-001054,0.0410862837302
ACH-001061,0.229557335325
ACH-001067,0.0207524933492
ACH-001075,0.028595241250900003
ACH-001096,0.0775370683886
ACH-001128,-0.109250133361
ACH-001134,0.125328997376
ACH-001151,0.0261276439055
ACH-001163,0.131757671031
ACH-001164,0.0503923129782
ACH-001173,0.207792179429
ACH-001183,0.309026261995
ACH-001184,-0.0336266815746
ACH-001190,0.121971658368
ACH-001192,0.28162922758299996
ACH-001193,0.32493197837
ACH-001196,0.016310390788200003
ACH-001197,0.07580386495860002
ACH-001205,0.39056311730099996
ACH-001211,-0.0205291139877
ACH-001212,0.308522715789
ACH-001228,0.0157298273446
ACH-001232,-0.12223538287699999
ACH-001239,0.16322108127
ACH-001274,0.128185530524
ACH-001275,0.09191394190589999
ACH-001277,0.395138350779
ACH-001278,0.15015141331700002
ACH-001280,0.195035852984
ACH-001283,-0.0268349327875
ACH-001289,0.27016996236900004
ACH-001295,0.11844538778699999
ACH-001300,0.148570893274
ACH-001301,0.00452924082375
ACH-001302,-0.0599539848959
ACH-001303,0.331563036014
ACH-001306,0.11578566328600001
ACH-001318,0.309702270296
ACH-001322,0.11354175744799999
ACH-001328,0.211441537113
ACH-001332,0.0433245537177
ACH-001333,0.41368286217100003
ACH-001336,0.276177165419
ACH-001340,0.0686679912573
ACH-001346,0.0402303424379
ACH-001353,0.18383577410399998
ACH-001354,-0.0585770199543
ACH-001367,0.213663399902
ACH-001368,0.109883553325
ACH-001374,0.500124477737
ACH-001375,0.25506967399700003
ACH-001377,0.249243032888
ACH-001380,0.123624910957
ACH-001391,0.204679038477
ACH-001407,0.06843215592230001
ACH-001408,0.142878824053
ACH-001413,0.274584487981
ACH-001430,0.24201387703299998
ACH-001431,-0.148898160117
ACH-001450,0.07027500147860001
ACH-001496,0.061718512578
ACH-001500,0.20118644855300002
ACH-001521,0.29377575735100003
ACH-001523,0.234649892477
ACH-001532,0.16930196831099997
ACH-001536,-0.0157195810398
ACH-001550,0.152923543771
ACH-001552,0.345121254874
ACH-001554,0.211584021661
ACH-001645,0.19804196383
ACH-001654,0.07837242568189999
ACH-001715,0.11208401187200001
ACH-001735,0.149099036761
ACH-001736,0.14344642021
ACH-001737,0.07401364785110001
ACH-001740,0.23958134960000002
ACH-001745,0.32638721455499997
ACH-001750,0.0532558458046
ACH-001765,0.09148927364199999
ACH-001956,0.18502242359999999
ACH-001957,0.153766250392
