,MTFP1 (51537)
ACH-000420,-0.11889084838300001
ACH-000421,-0.40987365492
ACH-000424,-0.341398240555
ACH-000425,-0.481407190079
ACH-000426,-0.135223334299
ACH-000427,-0.248395362815
ACH-000433,-0.364543601511
ACH-000436,-0.239461886272
ACH-000444,-0.177847992862
ACH-000445,-0.148817720264
ACH-000448,-0.160593160901
ACH-000450,-0.21754306276299998
ACH-000452,-0.203592924584
ACH-000454,-0.384559702552
ACH-000458,-0.23957593840100003
ACH-000459,-0.0316059605693
ACH-000460,-0.14744246724
ACH-000461,-0.332195378549
ACH-000463,-0.246611617328
ACH-000464,-0.17096558772599998
ACH-000466,-0.22641194108100002
ACH-000467,-0.14212917927000002
ACH-000468,-0.0776425835876
ACH-000469,-0.297455913969
ACH-000470,-0.39498724713399996
ACH-000471,-0.18342234512299999
ACH-000472,-0.303060036197
ACH-000473,-0.298807311116
ACH-000475,-0.310970029914
ACH-000476,-0.307033316439
ACH-000477,-0.04277940553449999
ACH-000480,-0.281035149227
ACH-000481,-0.228037732882
ACH-000483,-0.295064984071
ACH-000484,-0.311232258332
ACH-000485,-0.255064890659
ACH-000486,-0.344962840085
ACH-000487,-0.13448162397900001
ACH-000488,-0.20968756594000001
ACH-000490,-0.240893751726
ACH-000491,-0.186799290781
ACH-000495,0.334960495009
ACH-000496,-0.062302508014199995
ACH-000499,-0.284568308691
ACH-000500,-0.529186157628
ACH-000502,-0.220412959907
ACH-000503,0.10282608869200001
ACH-000505,-0.327687368986
ACH-000507,-0.278909415452
ACH-000510,-0.170967456121
ACH-000511,-0.239922120504
ACH-000512,-0.20732826360800002
ACH-000516,-0.44565219471
ACH-000517,-0.270820450597
ACH-000518,-0.208440949951
ACH-000520,-0.209324440052
ACH-000521,0.018519787874900003
ACH-000522,-0.20908210868500002
ACH-000524,-0.30601543238400003
ACH-000527,-0.27656785542199996
ACH-000528,-0.37606314547799996
ACH-000537,-0.196008157322
ACH-000541,-0.12384753896600001
ACH-000542,-0.139520199038
ACH-000544,-0.101224821976
ACH-000545,-0.17165685371
ACH-000547,-0.174211791893
ACH-000548,-0.275262192192
ACH-000549,-0.287739199313
ACH-000550,-0.16703390193
ACH-000552,-0.12363904152699999
ACH-000556,-0.189237350007
ACH-000557,-0.232725369592
ACH-000570,-0.369690849479
ACH-000571,-0.27710863425500004
ACH-000573,-0.15057417906099999
ACH-000576,-0.301261428466
ACH-000580,-0.37736083598700004
ACH-000584,-0.369979317004
ACH-000585,0.021685722404299997
ACH-000588,-0.219350771023
ACH-000589,-0.275189125284
ACH-000591,-0.278420003903
ACH-000593,-0.0689653666202
ACH-000600,-0.09249808797110001
ACH-000601,-0.258367228204
ACH-000604,0.109750976921
ACH-000605,-0.340360378283
ACH-000606,-0.31709559183499997
ACH-000608,-0.315711424959
ACH-000614,-0.18076850557399998
ACH-000616,-0.292432305432
ACH-000618,-0.242768177229
ACH-000619,-0.37819153915299997
ACH-000620,-0.270869891585
ACH-000621,-0.393613411697
ACH-000622,-0.516850154268
ACH-000623,-0.247068617295
ACH-000624,-0.259631688514
ACH-000627,-0.22939326386
ACH-000630,-0.11740917726
ACH-000632,-0.217635533017
ACH-000633,-0.312037651024
ACH-000637,-0.3896877856
ACH-000638,-0.135264921939
ACH-000646,-0.208485194417
ACH-000647,-0.280020531881
ACH-000648,0.060846757790999996
ACH-000649,-0.168495135674
ACH-000651,-0.251671433296
ACH-000652,-0.161081058688
ACH-000653,-0.197208438156
ACH-000657,-0.184154809532
ACH-000658,-0.0337144015385
ACH-000661,-0.12429056484
ACH-000662,0.010981254720100002
ACH-000663,-0.159252663727
ACH-000665,-0.328509542966
ACH-000671,-0.352984245706
ACH-000673,-0.26516191852
ACH-000676,-0.265011766259
ACH-000677,-0.30201389302
ACH-000681,-0.13613634875999997
ACH-000682,-0.186100949358
ACH-000683,-0.178294318143
ACH-000684,-0.108866798662
ACH-000688,-0.11476672788799999
ACH-000693,-0.204643973156
ACH-000694,-0.14338236618
ACH-000695,-0.47413198002499995
ACH-000696,-0.296176166783
ACH-000697,-0.349406858711
ACH-000699,-0.46034919088799997
ACH-000701,-0.024648074313400003
ACH-000706,-0.201887208466
ACH-000711,-0.285884450966
ACH-000713,-0.049717035138800006
ACH-000714,-0.35053529181000004
ACH-000718,-0.24609279072700002
ACH-000720,-0.34446546377899995
ACH-000721,-0.295483039914
ACH-000724,-0.115797355864
ACH-000725,-0.49327980918000003
ACH-000732,-0.375796454042
ACH-000734,-0.26921110386
ACH-000735,-0.342877993332
ACH-000736,-0.352916551303
ACH-000738,-0.222630366609
ACH-000746,-0.015011718895299998
ACH-000747,-0.26491802879099996
ACH-000748,-0.21498257130600001
ACH-000753,-0.198892374314
ACH-000756,-0.146634001509
ACH-000757,-0.442886816879
ACH-000758,-0.188408179008
ACH-000760,-0.35449481781099995
ACH-000763,-0.125759107559
ACH-000764,-0.225803664723
ACH-000765,-0.18575397721700002
ACH-000766,-0.35541579304
ACH-000767,-0.26599054152
ACH-000768,-0.14073153888
ACH-000769,-0.39090510450000004
ACH-000770,-0.287548514186
ACH-000771,-0.0898293506506
ACH-000773,-0.151880436288
ACH-000776,-0.088917912949
ACH-000777,-0.130325810109
ACH-000778,-0.30864017896400003
ACH-000781,-0.25686812786200003
ACH-000782,-0.11908424445900001
ACH-000783,-0.0207077657057
ACH-000784,-0.255059823719
ACH-000785,-0.169853587494
ACH-000787,-0.351346775984
ACH-000788,-0.270782188165
ACH-000791,-0.299454054814
ACH-000792,-0.029646156587799996
ACH-000794,-0.193640500275
ACH-000796,-0.135449116788
ACH-000799,-0.325407562765
ACH-000800,-0.21550392862
ACH-000802,-0.222811601073
ACH-000804,-0.0791024424544
ACH-000805,-0.0391092282923
ACH-000809,-0.190506682988
ACH-000810,-0.44823585454400006
ACH-000811,-0.207558293665
ACH-000817,-0.250317240756
ACH-000819,-0.561030227516
ACH-000820,-0.100440085375
ACH-000821,-0.0200551200443
ACH-000822,-0.19235105445599998
ACH-000823,-0.21394173515
ACH-000824,-0.142442145932
ACH-000827,-0.258287929064
ACH-000829,-0.12695831720999998
ACH-000831,-0.37925795794399997
ACH-000832,-0.198665373959
ACH-000833,-0.237245896965
ACH-000834,-0.03319053218
ACH-000835,-0.275095818099
ACH-000836,-0.31185139677499996
ACH-000837,-0.21011973299199999
ACH-000838,-0.199331878606
ACH-000839,-0.22767726290100002
ACH-000840,-0.238074245306
ACH-000841,-0.201749592658
ACH-000843,-0.388788920245
ACH-000846,-0.206191919432
ACH-000847,-0.0643248794879
ACH-000848,-0.32828772441599996
ACH-000849,-0.11798336064500001
ACH-000851,-0.0614025490983
ACH-000855,-0.278416753578
ACH-000856,-0.08213821100219999
ACH-000858,-0.200447716893
ACH-000859,-0.18806950270999997
ACH-000861,-0.0638237892588
ACH-000862,-0.12402259941400001
ACH-000865,-0.175697867401
ACH-000866,-0.294077117257
ACH-000867,-0.284339773196
ACH-000869,-0.0915468771216
ACH-000872,-0.334543933646
ACH-000873,-0.00010496154713299998
ACH-000876,-0.331293984719
ACH-000878,-0.035775800014400005
ACH-000880,-0.26928530062600003
ACH-000881,-0.286591727399
ACH-000882,-0.23723767322900002
ACH-000884,-0.0872977002826
ACH-000885,-0.26635680829
ACH-000887,-0.281665027622
ACH-000888,-0.18005996933600002
ACH-000889,-0.26870886911499997
ACH-000890,-0.324174372727
ACH-000896,-0.356611444484
ACH-000898,-0.22413142731400001
ACH-000900,-0.340501609401
ACH-000901,-0.263385035512
ACH-000905,-0.173441481549
ACH-000906,-0.161704173425
ACH-000907,-0.344141342463
ACH-000910,-0.225102236322
ACH-000911,-0.295335034942
ACH-000912,-0.210553991349
ACH-000913,-0.140681627127
ACH-000915,-0.17014627145199998
ACH-000916,-0.337304795175
ACH-000917,-0.20488520412900002
ACH-000921,-0.016163069792899998
ACH-000924,-0.256427539839
ACH-000926,-0.16246905631300002
ACH-000928,-0.279316114872
ACH-000929,-0.392451580204
ACH-000932,-0.0412975892465
ACH-000935,-0.0194628229691
ACH-000936,-0.490800226625
ACH-000937,-0.241700505936
ACH-000938,-0.17488591620900001
ACH-000939,-0.168866054912
ACH-000941,-0.278851831484
ACH-000943,-0.2148866799
ACH-000946,-0.40834135683
ACH-000947,-0.18096677154
ACH-000948,-0.126966413465
ACH-000950,-0.205915760242
ACH-000953,-0.168505556105
ACH-000957,-0.16800146340999997
ACH-000958,-0.24262948720400002
ACH-000960,-0.308842405502
ACH-000963,-0.358353759143
ACH-000968,-0.271839167512
ACH-000969,-0.142376663744
ACH-000973,-0.344460485753
ACH-000974,-0.193545819229
ACH-000975,-0.189122005002
ACH-000976,-0.0549437032542
ACH-000978,-0.260449936888
ACH-000980,-0.373220132151
ACH-000984,-0.284544801807
ACH-000986,-0.17858288065000003
ACH-000988,-0.11709437775800001
ACH-000993,0.040287752668699994
ACH-000994,-0.12011344219100001
ACH-000996,-0.377011155562
ACH-001001,-0.29790648708399997
ACH-001020,-0.570023708674
ACH-001028,-0.209684170638
ACH-001031,-0.0965799586231
ACH-001038,-0.295411037565
ACH-001048,-0.206716166787
ACH-001050,-0.09681831777930001
ACH-001053,-0.287355019773
ACH-001054,0.0488979574278
ACH-001061,-0.159691401202
ACH-001067,-0.0937342894974
ACH-001075,-0.294673155493
ACH-001096,-0.133276301125
ACH-001128,-0.460860516171
ACH-001134,-0.26585926835900003
ACH-001151,-0.19877082208799998
ACH-001163,-0.33634040842600005
ACH-001164,-0.369213987126
ACH-001173,-0.18181922848999998
ACH-001183,-0.297099589527
ACH-001184,-0.15852827189000002
ACH-001190,-0.09547500991550001
ACH-001192,-0.220840967433
ACH-001193,-0.34138042802699997
ACH-001196,-0.220749588309
ACH-001197,-0.0792351401453
ACH-001205,-0.238789639957
ACH-001211,-0.011866463892099999
ACH-001212,-0.08747016644649999
ACH-001228,-0.240442229584
ACH-001232,-0.283405460466
ACH-001239,-0.32832195222800004
ACH-001274,-0.0140177126889
ACH-001275,-0.405251711636
ACH-001277,-0.444160710747
ACH-001278,-0.308971878344
ACH-001280,-0.290218714335
ACH-001283,-0.189525471997
ACH-001289,-0.17404134108600003
ACH-001295,-0.34789327363300004
ACH-001300,-0.191871909759
ACH-001301,-0.09156260469930001
ACH-001302,-0.162351707866
ACH-001303,-0.16687580114199999
ACH-001306,-0.239820427427
ACH-001318,-0.20443022731899999
ACH-001322,-0.242083502848
ACH-001328,-0.331030402176
ACH-001332,-0.20327929913800002
ACH-001333,-0.260071298822
ACH-001336,-0.237318394959
ACH-001340,-0.23020968997699998
ACH-001346,-0.238739619906
ACH-001353,-0.290117301327
ACH-001354,-0.455378670805
ACH-001367,-0.15833648844
ACH-001368,-0.129382535613
ACH-001374,-0.17789598437399998
ACH-001375,-0.265767323763
ACH-001377,-0.12841386668
ACH-001380,-0.11493263181
ACH-001391,-0.163787011971
ACH-001407,-0.28343546009799997
ACH-001408,-0.194315410788
ACH-001413,-0.36408229200000003
ACH-001430,-0.524693482941
ACH-001431,-0.121578284605
ACH-001450,-0.21109852591699999
ACH-001496,-0.268167982464
ACH-001500,-0.338464646158
ACH-001521,-0.118656214904
ACH-001523,-0.142635813408
ACH-001532,-0.264679564384
ACH-001536,-0.319019313497
ACH-001550,-0.0910518710209
ACH-001552,-0.105714994662
ACH-001554,-0.149703840414
ACH-001645,-0.361966492387
ACH-001654,-0.254604304872
ACH-001715,-0.44155844227799995
ACH-001735,-0.35740097155100004
ACH-001736,-0.265580175056
ACH-001737,-0.011367085
ACH-001740,-0.188576143783
ACH-001745,-0.178951937357
ACH-001750,-0.23041689113299998
ACH-001765,-0.274405116535
ACH-001956,-0.184128868843
ACH-001957,-0.182270035257
