,PHYKPL (85007)
ACH-000204,-0.121674380425
ACH-000206,-0.17094056477000003
ACH-000207,-0.033837275300599996
ACH-000211,-0.212276643973
ACH-000215,-0.203780279551
ACH-000221,-0.0810169199732
ACH-000222,-0.40104278777099994
ACH-000223,-0.252753543759
ACH-000226,-0.182121256529
ACH-000227,-0.239877096788
ACH-000228,-0.24109787231999996
ACH-000231,-0.13942928835
ACH-000232,-0.290444891523
ACH-000233,-0.494441145488
ACH-000234,-0.22389188985800001
ACH-000235,-0.154430627877
ACH-000237,-0.189799689577
ACH-000238,-0.317733298872
ACH-000243,-0.23113192589099998
ACH-000244,-0.0266575162734
ACH-000246,-0.195395781091
ACH-000248,-0.132140817898
ACH-000250,-0.230280489778
ACH-000251,-0.5233764662
ACH-000253,-0.15941423952
ACH-000255,-0.08907194201919999
ACH-000256,-0.126923418215
ACH-000257,-0.265525888676
ACH-000258,-0.32243310545000003
ACH-000259,-0.23962357682100002
ACH-000260,-0.15804571560699998
ACH-000261,-0.24630379698000002
ACH-000262,-0.12404464575400001
ACH-000263,-0.321017241873
ACH-000264,-0.17339193778200002
ACH-000265,-0.21572924529399998
ACH-000266,-0.24319490368799998
ACH-000272,-0.25844176169599997
ACH-000273,-0.119720182517
ACH-000274,-0.226325970929
ACH-000277,-0.232673772266
ACH-000278,-0.0556193476193
ACH-000279,-0.24542867101399998
ACH-000280,-0.12810773525
ACH-000281,-0.309378854799
ACH-000288,-0.21171450009
ACH-000291,-0.145464454927
ACH-000293,-0.104420914966
ACH-000294,-0.23595980028900002
ACH-000295,-0.34296346721
ACH-000296,-0.114757592881
ACH-000302,-0.219758292669
ACH-000304,-0.512499344796
ACH-000307,-0.17352202867
ACH-000308,-0.20322976335700002
ACH-000310,-0.022658233702700002
ACH-000311,-0.23620699965300002
ACH-000312,-0.19421138393100001
ACH-000315,-0.194194609289
ACH-000316,-0.20535693729200002
ACH-000317,-0.254403893959
ACH-000318,-0.215541864185
ACH-000319,-0.212590257713
ACH-000320,-0.35445323643200005
ACH-000322,-0.156899495506
ACH-000323,-0.160422589117
ACH-000324,-0.226262646375
ACH-000329,-0.311557351595
ACH-000330,-0.0706889353511
ACH-000331,-0.318981871978
ACH-000332,-0.251977399634
ACH-000334,-0.16876184606400002
ACH-000335,-0.202128579944
ACH-000336,-0.36612431236000004
ACH-000337,-0.431114276623
ACH-000339,-0.162165471298
ACH-000341,-0.0534288786309
ACH-000348,-0.220830707138
ACH-000350,-0.323437721892
ACH-000352,-0.265756709288
ACH-000356,-0.179864175944
ACH-000361,-0.484828102673
ACH-000362,-0.14188111048000002
ACH-000363,-0.39897094674500005
ACH-000364,-0.014956311613200001
ACH-000365,-0.230552590693
ACH-000366,-0.182159654304
ACH-000368,-0.44097405952299995
ACH-000374,-0.139369518966
ACH-000375,-0.120299863504
ACH-000376,-0.184238114795
ACH-000381,-0.36598913573700004
ACH-000383,-0.22334089896899997
ACH-000387,-0.21253135179299998
ACH-000389,-0.351018868325
ACH-000390,-0.10097048017799999
ACH-000393,-0.288213741736
ACH-000395,-0.184087607898
ACH-000397,-0.21819887278900002
ACH-000401,0.154034766633
ACH-000402,-0.36936072604599995
ACH-000403,-0.31787326418699996
ACH-000404,0.0597371356159
ACH-000406,-0.23110676628899998
ACH-000407,-0.14543586062
ACH-000408,-0.146161934272
ACH-000410,-0.15740947471
ACH-000411,-0.158962475628
ACH-000414,-0.249736317544
ACH-000415,-0.028535930416099996
ACH-000416,-0.10644767355799999
ACH-000420,-0.14827699328900001
ACH-000421,-0.21285162671900001
ACH-000424,-0.142423058203
ACH-000425,-0.225539300047
ACH-000426,-0.284655315311
ACH-000427,-0.219401772381
ACH-000433,-0.056763234893199996
ACH-000436,-0.099936674775
ACH-000444,-0.22300475866099997
ACH-000445,-0.259268344692
ACH-000448,-0.23882600870499998
ACH-000450,-0.07554866601730001
ACH-000452,-0.114793138944
ACH-000454,-0.281318355084
ACH-000458,-0.0725744018484
ACH-000459,0.07295093841519999
ACH-000460,-0.132384809854
ACH-000461,-0.233926252398
ACH-000463,-0.170431207864
ACH-000464,-0.1671975939
ACH-000466,-0.324559100594
ACH-000467,-0.194746435505
ACH-000468,-0.124367066085
ACH-000469,-0.148220823476
ACH-000470,-0.248420460896
ACH-000471,-0.1637699548
ACH-000472,-0.22300440915199998
ACH-000473,-0.214639717438
ACH-000475,-0.309209149708
ACH-000476,-0.058110355852100004
ACH-000477,-0.134213733778
ACH-000480,-0.163895427178
ACH-000481,-0.0286226465916
ACH-000483,-0.0337877770099
ACH-000484,-0.39272335700000005
ACH-000485,-0.167914668092
ACH-000486,-0.115638900055
ACH-000487,-0.24873758099100002
ACH-000488,-0.147306609867
ACH-000490,-0.125463988795
ACH-000491,-0.174957804228
ACH-000495,-0.237760762634
ACH-000496,0.00291811170118
ACH-000499,-0.242459328191
ACH-000500,-0.18378919700500002
ACH-000502,-0.210160251041
ACH-000503,-0.25795122238699997
ACH-000505,-0.212902197537
ACH-000507,-0.139467764499
ACH-000510,-0.15480359853700001
ACH-000511,-0.378001148183
ACH-000512,-0.19058549639199998
ACH-000516,-0.24614140822099997
ACH-000517,-0.298003368143
ACH-000518,-0.044729894854100005
ACH-000520,-0.26516953237199997
ACH-000521,-0.307601672377
ACH-000522,-0.262170830486
ACH-000524,-0.10617389682499999
ACH-000527,-0.163552665771
ACH-000528,-0.181512164141
ACH-000537,-0.0970288804691
ACH-000541,0.07424925440760001
ACH-000542,-0.0930943396738
ACH-000544,-0.239519717075
ACH-000545,-0.21638116219
ACH-000547,-0.15941531059800002
ACH-000548,-0.221952764157
ACH-000549,-0.134414363115
ACH-000550,-0.15291143749000002
ACH-000552,-0.239672321618
ACH-000556,-0.120339948175
ACH-000557,-0.306035603282
ACH-000570,-0.27662728777199996
ACH-000571,-0.333708893308
ACH-000573,-0.06694679542019999
ACH-000576,-0.0912290187666
ACH-000580,-0.131342031425
ACH-000584,-0.256482939298
ACH-000585,-0.34953823228
ACH-000588,0.0194786659323
ACH-000589,-0.232215979709
ACH-000591,-0.113439667537
ACH-000593,-0.155138720285
ACH-000600,-0.22284982306200002
ACH-000601,-0.278459767724
ACH-000604,-0.230618220383
ACH-000605,-0.104854600168
ACH-000606,-0.147112770673
ACH-000608,-0.268786277809
ACH-000614,-0.0600612298692
ACH-000616,-0.035306822038300004
ACH-000618,-0.08584973817060002
ACH-000619,-0.258697120473
ACH-000620,-0.182105114372
ACH-000621,-0.226056379049
ACH-000622,0.035124791847699996
ACH-000623,-0.153173175941
ACH-000624,-0.11621474927999999
ACH-000627,-0.5017306513359999
ACH-000630,-0.16630481681099998
ACH-000632,-0.179163097769
ACH-000633,-0.22321937348
ACH-000637,-0.0464961760145
ACH-000638,-0.011799132167799998
ACH-000646,-0.284038439602
ACH-000647,-0.205869963105
ACH-000648,-0.331633939459
ACH-000649,-0.315853949015
ACH-000651,-0.0976790300773
ACH-000652,-0.0835815583601
ACH-000653,-0.241442315244
ACH-000657,-0.175441930515
ACH-000658,-0.31726474439
ACH-000661,-0.114012632434
ACH-000662,-0.152762197378
ACH-000663,-0.0449365276181
ACH-000665,-0.049416420755199995
ACH-000671,-0.197484200286
ACH-000673,-0.178414254316
ACH-000676,-0.18995432591400002
ACH-000677,-0.398290191478
ACH-000681,-0.128634838232
ACH-000682,-0.0919126871145
ACH-000683,-0.12092981644200002
ACH-000684,-0.108455654691
ACH-000688,-0.219670970213
ACH-000693,-0.13939360575999998
ACH-000694,-0.167922614617
ACH-000695,-0.320212778202
ACH-000696,-0.271428556383
ACH-000697,-0.21291328205200002
ACH-000699,-0.0644448499408
ACH-000701,-0.183500553791
ACH-000706,-0.220434321241
ACH-000711,-0.19790840711399998
ACH-000713,-0.20888716627999998
ACH-000714,-0.052575926795699994
ACH-000718,-0.117580032958
ACH-000720,-0.197633524386
ACH-000721,-0.201607835141
ACH-000724,-0.19822920669
ACH-000725,-0.112218056161
ACH-000732,-0.09274764392030001
ACH-000734,-0.142010818949
ACH-000735,-0.213978981668
ACH-000736,-0.165490027359
ACH-000738,-0.20184271800999998
ACH-000746,-0.20746844351500002
ACH-000747,-0.244871975055
ACH-000748,-0.19128713285799998
ACH-000753,-0.157801492658
ACH-000756,-0.177702062683
ACH-000757,-0.156286979031
ACH-000758,-0.100256438792
ACH-000760,-0.19842368430500001
ACH-000763,-0.0469933889801
ACH-000764,-0.22875950010899998
ACH-000765,-0.211766280405
ACH-000766,-0.215988532857
ACH-000767,-0.22032373543699998
ACH-000768,-0.0936090006227
ACH-000769,-0.0827554854485
ACH-000770,-0.07321893726310001
ACH-000771,-0.186344113851
ACH-000773,-0.48522977306299997
ACH-000776,-0.240614555117
ACH-000777,-0.20708789264400002
ACH-000778,-0.0448790426485
ACH-000781,-0.174279371135
ACH-000782,-0.250583409144
ACH-000783,-0.442965532969
ACH-000784,-0.174725153572
ACH-000785,-0.243932596262
ACH-000787,-0.235187802718
ACH-000788,-0.17238203347699999
ACH-000791,-0.306868750647
ACH-000792,-0.106505494889
ACH-000794,-0.35045548624399997
ACH-000796,-0.374391140621
ACH-000799,-0.193381012135
ACH-000800,-0.0355373761471
ACH-000802,-0.254765318728
ACH-000804,-0.0312826468918
ACH-000805,-0.015608212548100001
ACH-000809,-0.20050746565900002
ACH-000810,-0.411934018255
ACH-000811,-0.146945434977
ACH-000817,0.08979071637880001
ACH-000819,-0.20226491196199997
ACH-000820,-0.32677553902
ACH-000821,-0.00256542214026
ACH-000822,-0.062281012988800004
ACH-000823,-0.13607259290999998
ACH-000824,-0.161702708629
ACH-000827,-0.212028505106
ACH-000829,-0.06364218559740001
ACH-000831,-0.155441859774
ACH-000832,-0.275752205788
ACH-000833,-0.07657941016419999
ACH-000834,-0.12096809682199999
ACH-000835,-0.156842276765
ACH-000836,-0.20720838759500002
ACH-000837,-0.321915334447
ACH-000838,-0.008882087588610001
ACH-000839,-0.110815248651
ACH-000840,-0.0678415789871
ACH-000841,-0.337001875462
ACH-000843,-0.12815591457800002
ACH-000846,-0.147881740832
ACH-000847,-0.20011460017000002
ACH-000848,-0.332167338025
ACH-000849,-0.46686339088
ACH-000851,-0.128955941051
ACH-000855,-0.021742912881299998
ACH-000856,-0.19793983622000003
ACH-000858,-0.17822925954799998
ACH-000859,-0.11077817582699999
ACH-000861,-0.168762228371
ACH-000862,-0.258093458175
ACH-000865,-0.30274773556400003
ACH-000866,-0.21718530093199997
ACH-000867,-0.219343266457
ACH-000869,-0.158017005178
ACH-000872,-0.262328716608
ACH-000873,-0.576334089331
ACH-000876,-0.195483453513
ACH-000878,-0.237900152863
ACH-000880,-0.23750991710900002
ACH-000881,-0.27235105715999997
ACH-000882,-0.27956106322200003
ACH-000884,-0.166325342423
ACH-000885,-0.128400318738
ACH-000887,-0.144706328534
ACH-000888,-0.18373030637
ACH-000889,-0.26392876903499995
ACH-000890,-0.282799016954
ACH-000896,-0.143251645726
ACH-000898,-0.19319304260899997
ACH-000900,-0.192859338567
ACH-000901,-0.292940529477
ACH-000905,-0.22015650806999995
ACH-000906,-0.255525451067
ACH-000907,-0.170343899306
ACH-000910,-0.349283055207
ACH-000911,-0.193561287121
ACH-000912,-0.21427844684300001
ACH-000913,-0.16095579627599998
ACH-000915,-0.221513525415
ACH-000916,-0.635744396311
ACH-000917,-0.00021407219630900003
ACH-000921,-0.119573571074
ACH-000924,-0.167217482802
ACH-000926,-0.136444853779
ACH-000928,-0.289223172699
ACH-000929,-0.310440977153
ACH-000932,-0.22901453891999998
ACH-000935,-0.10926157790999999
ACH-000936,-0.168551165847
ACH-000937,-0.1858298293
ACH-000938,-0.158815952944
ACH-000939,-0.0652071584162
ACH-000941,-0.0789236327234
ACH-000943,-0.0544779859286
ACH-000946,-0.143531162354
ACH-000947,-0.14981683320699998
ACH-000948,-0.21563890860100002
ACH-000950,-0.278913015251
ACH-000953,-0.31301857821400003
ACH-000957,-0.0561732907825
ACH-000958,-0.104745573981
ACH-000960,-0.207960287744
ACH-000963,-0.096128853017
ACH-000968,-0.09109530180810001
ACH-000969,0.049293201266199994
ACH-000973,-0.135446274099
ACH-000974,-0.286870368568
ACH-000975,-0.218587515594
ACH-000976,-0.197476187861
ACH-000978,-0.380442654334
ACH-000980,-0.15581503542300001
ACH-000984,-0.243317404228
ACH-000986,-0.227681144371
ACH-000988,-0.208233873689
ACH-000993,-0.0565608526224
ACH-000994,-0.00196065452128
ACH-000996,-0.278425600304
ACH-001001,-0.219652878807
ACH-001020,-0.45499204057
ACH-001028,-0.32343475472399996
ACH-001031,-0.225396087745
ACH-001038,-0.31087462579799996
ACH-001048,-0.144140609275
ACH-001050,-0.0957217818082
ACH-001053,-0.06963945574620001
ACH-001054,-0.278068094179
ACH-001061,-0.148064252693
ACH-001067,-0.208167904166
ACH-001075,-0.430842849943
ACH-001096,-0.25879115877799996
ACH-001128,-0.017817955494099997
ACH-001134,-0.267515025609
ACH-001151,-0.22944410495
ACH-001163,-0.226175203352
ACH-001164,-0.165405699433
ACH-001173,-0.173936105909
ACH-001183,-0.164790973828
ACH-001184,-0.42485540369
ACH-001190,-0.21257466713
ACH-001192,-0.118201397173
ACH-001193,0.0264137186539
ACH-001196,-0.133380825146
ACH-001197,-0.171437158075
ACH-001205,0.019882761408900003
ACH-001211,-0.00177893081331
ACH-001212,-0.0364026842033
ACH-001228,-0.156496512027
ACH-001232,-0.245079612326
ACH-001239,-0.16872598104400002
ACH-001274,-0.416468434729
ACH-001275,-0.09008010132989999
ACH-001277,-0.278864167868
ACH-001278,-0.21115220618500002
ACH-001280,-0.4521590561
ACH-001283,-0.215972347278
ACH-001289,-0.0161466981836
ACH-001295,-0.254903156484
ACH-001300,-0.185058197474
ACH-001301,-0.20762039865499998
ACH-001302,-0.23570666083900002
ACH-001303,-0.330830054785
ACH-001306,-0.0638149960544
ACH-001318,-0.22342078445799998
ACH-001322,-0.153014990077
ACH-001328,-0.223796102943
ACH-001332,0.06600410430890001
ACH-001333,-0.21052522550900002
ACH-001336,-0.195429621138
ACH-001340,-0.20330021700399997
ACH-001346,-0.138806375506
ACH-001353,-0.173887734931
ACH-001354,-0.200502432865
ACH-001367,-0.082429294176
ACH-001368,-0.263238869216
ACH-001374,-0.180888934254
ACH-001375,-0.23050203452799997
ACH-001377,-0.253626987597
ACH-001380,-0.225828710656
ACH-001391,-0.266472750656
ACH-001407,-0.197432429833
ACH-001408,-0.155178521788
ACH-001413,-0.26879716168900003
ACH-001430,-0.0401087976325
ACH-001431,-0.265183737991
ACH-001450,-0.23809577293900003
ACH-001496,-0.0958921528359
ACH-001500,-0.276586432866
ACH-001521,-0.0877697207079
ACH-001523,-0.220320484839
ACH-001532,-0.184183227967
ACH-001536,-0.293179873769
ACH-001550,-0.227183651107
ACH-001552,-0.137621076103
ACH-001554,-0.16740384590399998
ACH-001645,-0.174367981516
ACH-001654,-0.120294666966
ACH-001715,0.175496390276
ACH-001735,-0.295307585697
ACH-001736,-0.335793956623
ACH-001737,-0.307495508676
ACH-001740,-0.234692839135
ACH-001745,-0.292544673964
ACH-001750,-0.200278163951
ACH-001765,-0.20896117926
ACH-001956,-0.117826728827
ACH-001957,-0.328612574623
