,PIBF1 (10464)
ACH-000004,0.214731844194
ACH-000007,-0.09480490168849999
ACH-000009,-0.047130302824499995
ACH-000011,0.316793704095
ACH-000012,0.25767690900400003
ACH-000013,-0.0668841138985
ACH-000014,0.02102593656
ACH-000015,-0.0437525247111
ACH-000017,-0.0870300808846
ACH-000018,0.017965255416299997
ACH-000019,0.166938452743
ACH-000021,-0.12105455976500001
ACH-000022,0.18237122623100002
ACH-000025,0.043109901843999994
ACH-000028,0.10672381428099999
ACH-000030,0.04780362219190001
ACH-000035,0.0776999189157
ACH-000036,-0.0983011003967
ACH-000037,0.0182761682349
ACH-000039,0.14621464983100002
ACH-000040,0.0726164903015
ACH-000041,0.104654862629
ACH-000042,-0.14828771876
ACH-000045,0.194578919228
ACH-000047,-0.0639731034949
ACH-000052,0.028231814109099997
ACH-000053,0.0536267209471
ACH-000054,-0.038514889211699994
ACH-000055,0.0475906570747
ACH-000060,0.00476984578383
ACH-000067,-0.0595982443083
ACH-000070,0.352833523965
ACH-000075,-0.284603473105
ACH-000078,-0.33527111426899997
ACH-000082,0.130914561066
ACH-000085,-0.0029568111531
ACH-000086,0.00888801670726
ACH-000087,-0.0862931781026
ACH-000092,0.0889954717783
ACH-000095,-0.112108700673
ACH-000097,0.00358398020868
ACH-000098,0.08963268385399999
ACH-000099,-0.308333342296
ACH-000108,-0.181750795564
ACH-000113,-0.1361268862
ACH-000115,0.049476140681
ACH-000116,-0.030477684391900003
ACH-000118,0.00900232179103
ACH-000120,0.089684225352
ACH-000123,0.07875355319
ACH-000127,0.0609095708229
ACH-000128,0.183293146314
ACH-000132,0.07396869848410001
ACH-000133,0.0897952687042
ACH-000137,0.221403762659
ACH-000138,0.044260450056999995
ACH-000142,0.09592425086850001
ACH-000143,0.21628237276299997
ACH-000146,-0.139406992884
ACH-000148,0.084270882903
ACH-000150,0.240295511743
ACH-000152,-0.0827386077782
ACH-000153,0.0555444474008
ACH-000159,-0.14427652232000002
ACH-000160,0.24844426374200002
ACH-000163,-0.28823485122
ACH-000167,0.0157273869643
ACH-000168,-0.017137676223799997
ACH-000169,0.182553958391
ACH-000178,0.0194536074158
ACH-000182,0.032201924128400006
ACH-000183,0.377589801981
ACH-000188,0.04312140165580001
ACH-000189,-0.07415508688900001
ACH-000190,-0.595875796047
ACH-000198,-0.008289216937930001
ACH-000204,-0.343289669079
ACH-000206,-0.151546599868
ACH-000207,-0.183929661746
ACH-000211,0.09471759765010002
ACH-000215,0.0901978037102
ACH-000221,0.304064844344
ACH-000222,-0.18149679573600003
ACH-000223,0.0652828530469
ACH-000226,0.031732108555400006
ACH-000227,0.535775098056
ACH-000228,0.0826447904685
ACH-000231,0.117235517491
ACH-000232,-0.139741126482
ACH-000233,0.0326044582746
ACH-000234,0.10631458148499999
ACH-000235,-0.0030897524559
ACH-000237,-0.024769481096600002
ACH-000238,0.22882990539099998
ACH-000243,-0.051590226327800005
ACH-000244,0.270258069607
ACH-000246,-0.08081493247819999
ACH-000248,-0.101038439538
ACH-000250,-0.0472618963423
ACH-000251,0.153519158185
ACH-000253,-0.032035848345
ACH-000255,0.14088321559
ACH-000256,-0.019958511887
ACH-000257,0.27011675966
ACH-000258,0.06756642967319999
ACH-000259,0.00225237297816
ACH-000260,0.037344560463400005
ACH-000261,0.0605868674146
ACH-000262,-0.034810823494000005
ACH-000263,0.14204764777999998
ACH-000264,0.014766237047600002
ACH-000265,-0.0366047786895
ACH-000266,-0.0202197642333
ACH-000272,0.026670156097
ACH-000273,-0.000315184451866
ACH-000274,-0.034255329910499996
ACH-000277,0.334343844663
ACH-000278,0.0581989009521
ACH-000279,0.21176845687100002
ACH-000280,-0.036301979112999996
ACH-000281,-0.0576767424459
ACH-000288,-0.116375369827
ACH-000291,-0.0711799595867
ACH-000293,0.0263288219679
ACH-000294,0.154959272497
ACH-000295,-0.329840019393
ACH-000296,-0.20918702695099997
ACH-000302,-0.184669988796
ACH-000304,-0.40480939676600003
ACH-000307,-0.0321350095104
ACH-000308,-0.0104446654492
ACH-000310,-0.037432027469099995
ACH-000311,0.0657965458629
ACH-000312,0.00156044774476
ACH-000315,0.276263068483
ACH-000316,0.19518080417
ACH-000317,0.29302690349599997
ACH-000318,0.0283274743937
