,GABPB2 (126626)
ACH-000374,-0.328283987079
ACH-000375,-0.23926189185
ACH-000376,-0.409901422155
ACH-000381,-0.759501075911
ACH-000383,-0.448272179527
ACH-000387,-0.334830102852
ACH-000389,-0.34214188587399996
ACH-000390,-0.567005671598
ACH-000393,-0.289494082236
ACH-000395,-0.6494815055600001
ACH-000397,-0.26342460375300003
ACH-000401,-0.5913531697659999
ACH-000402,-0.932754496354
ACH-000403,-0.327027359693
ACH-000404,-0.198863866851
ACH-000406,-0.338375523354
ACH-000407,-0.435920389285
ACH-000408,-0.37388027361299997
ACH-000410,-0.352865337386
ACH-000411,-0.26934225644000004
ACH-000414,-0.222397214377
ACH-000415,-0.377670423782
ACH-000416,-0.53378223283
ACH-000420,-0.39048813659500003
ACH-000421,-0.294065507527
ACH-000424,-0.38497656794299995
ACH-000425,-0.49241285446500005
ACH-000426,-0.299643670499
ACH-000427,-0.37470920704800004
ACH-000433,-0.611555651801
ACH-000436,-0.540001535378
ACH-000444,-0.328662967257
ACH-000445,-0.638873927679
ACH-000448,-0.468105780157
ACH-000450,-0.278790111443
ACH-000452,-0.41866156834
ACH-000454,-0.433649074222
ACH-000458,-0.43507738273400004
ACH-000459,-0.237030137593
ACH-000460,-0.325998765807
ACH-000461,-0.123708292532
ACH-000463,-0.364729941466
ACH-000464,-0.507947262664
ACH-000466,-0.12962804888499999
ACH-000467,-0.327198457758
ACH-000468,-0.43216131313
ACH-000469,-0.440338860738
ACH-000470,-0.22541284627099997
ACH-000471,-0.134262038609
ACH-000472,-0.298341276569
ACH-000473,-0.272183127934
ACH-000475,-0.385066372024
ACH-000476,-0.374756856091
ACH-000477,-0.42656555077299996
ACH-000480,-0.37011522384400003
ACH-000481,-0.453827525458
ACH-000483,-0.0669093702644
ACH-000484,-0.588095949255
ACH-000485,-0.303002925797
ACH-000486,-0.403431104069
ACH-000487,-0.424076893869
ACH-000488,-0.281286599117
ACH-000490,-0.372479408297
ACH-000491,-0.424448800558
ACH-000495,-0.662074671945
ACH-000496,-0.227428429421
ACH-000499,-0.007533229377220001
ACH-000500,-1.16627817468
ACH-000502,-0.382578499289
ACH-000503,-0.312175549431
ACH-000505,-0.5806626952880001
ACH-000507,-0.465144828474
ACH-000510,-0.42341151845200004
ACH-000511,-0.370497249588
ACH-000512,-0.80810747119
ACH-000516,-0.397349227332
ACH-000517,-0.32892460973000004
ACH-000518,-0.36499879018299997
ACH-000520,-0.495334509303
ACH-000521,-0.567620047562
ACH-000522,-0.264236030822
ACH-000524,-0.346625911311
ACH-000527,-0.439290375539
ACH-000528,-0.314147395563
ACH-000537,-0.297860571264
ACH-000541,0.037288119979699996
ACH-000542,-0.37442610344800004
ACH-000544,-0.425283386488
ACH-000545,-0.390733837615
ACH-000547,-0.48199270147
ACH-000548,-0.375205487175
ACH-000549,-0.513159154286
ACH-000550,-0.414164511993
ACH-000552,-0.263136461708
ACH-000556,-0.48348291060099996
ACH-000557,-0.317689172225
ACH-000570,-0.37514815354599995
ACH-000571,-0.361422825903
ACH-000573,-0.388355188861
ACH-000576,-0.420505728471
ACH-000580,-0.23030965832699998
ACH-000584,-0.27316547927900003
ACH-000585,-0.406755720789
ACH-000588,-0.22179462045899997
ACH-000589,-0.354495307019
ACH-000591,0.024660800376200002
ACH-000593,-0.25047653360800004
ACH-000600,-0.56215363623
ACH-000601,-0.410814985546
ACH-000604,-0.230814742808
ACH-000605,-0.447091735748
ACH-000606,-0.5530160000240001
ACH-000608,-0.471210332311
ACH-000614,-0.345039831906
ACH-000616,-0.37354708779
ACH-000618,-0.41762466714900004
ACH-000619,-0.176775768809
ACH-000620,-0.323315312227
ACH-000621,-0.11801130499399999
ACH-000622,-0.264561761571
ACH-000623,-0.371363740166
ACH-000624,-0.286565798129
ACH-000627,-0.515459116582
ACH-000630,-0.38428018177
ACH-000632,-0.163634312356
ACH-000633,-0.540341937447
ACH-000637,-0.114612557192
ACH-000638,-0.353985348917
ACH-000646,-0.43226757457099996
ACH-000647,-0.5297281339100001
ACH-000648,-0.22432276432300002
ACH-000649,-0.292417651949
ACH-000651,-0.376381997778
ACH-000652,-0.197614507004
ACH-000653,-0.442247355488
ACH-000657,-0.4373688123899999
ACH-000658,-0.549717423328
ACH-000661,-0.451743547989
ACH-000662,-0.269533808157
ACH-000663,-0.351081634057
ACH-000665,-0.485081382016
ACH-000671,-0.41991386580300005
ACH-000673,-0.455636891265
ACH-000676,-0.319221518078
ACH-000677,-0.435553623895
ACH-000681,-0.25083423132599997
ACH-000682,-0.382614110525
ACH-000683,-0.736679209319
ACH-000684,-0.283928349651
ACH-000688,-0.0339181678622
ACH-000693,-0.507454884476
ACH-000694,-0.37582786105800003
ACH-000695,-0.23254257270300002
ACH-000696,-0.318397561826
ACH-000697,-0.328420936908
ACH-000699,-0.38099876439999997
ACH-000701,-0.549485318169
ACH-000706,-0.32532764660700003
ACH-000711,-0.343855594976
ACH-000713,-0.591715228505
ACH-000714,-0.552327822688
ACH-000718,-0.279087536374
ACH-000720,-0.413510092464
ACH-000721,-0.360450629066
ACH-000724,-0.341175281487
ACH-000725,-0.644098745139
ACH-000732,-0.309854703892
ACH-000734,-0.439596802715
ACH-000735,-0.45854114168300003
ACH-000736,-0.27818204411200004
ACH-000738,-0.280757102807
ACH-000746,-0.527522741215
ACH-000747,-0.47571711811800005
ACH-000748,-0.263984851225
ACH-000753,-0.489240741747
ACH-000756,-0.756344217085
ACH-000757,-0.46724472312200005
ACH-000758,-0.414700011359
ACH-000760,-0.7033501937350001
ACH-000763,-0.235145241599
ACH-000764,-0.451815928289
ACH-000765,-0.384858738448
ACH-000766,-0.183699773141
ACH-000767,-0.784050076833
ACH-000768,-0.30819112458299996
ACH-000769,-0.6437441280139999
ACH-000770,-0.164407719642
ACH-000771,-0.23227259094900002
ACH-000773,-0.55533119849
ACH-000776,-0.5553971127539999
ACH-000777,-0.452967217262
ACH-000778,-0.22048699078
ACH-000781,-0.353173102871
ACH-000782,-0.21263726303599997
ACH-000783,-0.35023798678900003
ACH-000784,-0.250715386076
ACH-000785,-0.8284567528810001
ACH-000787,-0.44439608711
ACH-000788,-0.392960401561
ACH-000791,-0.43998174143799995
ACH-000792,-0.341426340419
ACH-000794,-0.46506431264200004
ACH-000796,-0.479390630353
ACH-000799,-0.431916101514
ACH-000800,-0.585957597556
ACH-000802,-0.290052686428
ACH-000804,-0.319993635724
ACH-000805,-0.465628964406
ACH-000809,-0.414053017218
ACH-000810,-0.26686390538000004
ACH-000811,-0.34333305539399994
ACH-000817,-0.577057115904
ACH-000819,-0.381474571453
ACH-000820,-0.357967622095
ACH-000821,-0.45257299414200003
ACH-000822,-0.543770248286
ACH-000823,-0.35570564928900006
ACH-000824,-0.592179359251
ACH-000827,-0.42370065394900003
ACH-000829,-0.036455683748
ACH-000831,-0.259184652661
ACH-000832,-0.3750358171
ACH-000833,-0.25676814963100003
ACH-000834,-0.177917543955
ACH-000835,-0.333942134977
ACH-000836,-0.493270980686
ACH-000837,-0.35675508339699996
ACH-000838,-0.519842577501
ACH-000839,-0.49595780047
ACH-000840,-0.333149319663
ACH-000841,-0.562329402252
ACH-000843,-0.448512188131
ACH-000846,-0.612407764234
ACH-000847,-0.262606851311
ACH-000848,-0.44337914452
ACH-000849,-0.373883814695
ACH-000851,-0.262701001663
ACH-000855,-0.23942361000999998
ACH-000856,-0.27259618829300003
ACH-000858,-0.371392966605
ACH-000859,-0.36438040706200003
ACH-000861,-0.33854615145000005
ACH-000862,-0.281328377927
ACH-000865,-0.281870394441
ACH-000866,-0.25081694969
ACH-000867,-0.422617553578
ACH-000869,-0.829001131511
ACH-000872,-0.238502040381
ACH-000873,-0.310102999956
ACH-000876,-0.254614817606
ACH-000878,-0.221379893378
ACH-000880,-0.556641205815
ACH-000881,-0.312903048437
ACH-000882,-0.28573384071999997
ACH-000884,-0.391397163385
ACH-000885,-0.367951370986
ACH-000887,-0.43116791767499996
ACH-000888,-0.427171797597
ACH-000889,-0.453206654269
ACH-000890,-0.35992144753300004
ACH-000896,-0.43525418063199994
ACH-000898,-0.316688389841
ACH-000900,-0.6840523710490001
ACH-000901,-0.352666464672
ACH-000905,-0.448161660563
ACH-000906,-0.31204381397
ACH-000907,-0.427780767316
ACH-000910,-0.3576513541
ACH-000911,-0.271276741014
ACH-000912,-0.377268646643
ACH-000913,-0.425955890013
ACH-000915,-0.105807171273
ACH-000916,-0.498071696403
ACH-000917,-0.35091244130000004
ACH-000921,-0.347301463094
ACH-000924,-0.390164892481
ACH-000926,-0.259707123446
ACH-000928,-0.32113784297
ACH-000929,-0.483433581053
ACH-000932,-0.34426793759499996
ACH-000935,-0.380964627743
ACH-000936,-0.464047286448
ACH-000937,-0.418579986334
ACH-000938,-0.298469041605
ACH-000939,-0.20696867480999998
ACH-000941,-0.20532032706099998
ACH-000943,-0.287075830927
ACH-000946,-0.43110255718699997
ACH-000947,-0.522669779531
ACH-000948,-0.439523333038
ACH-000950,-0.09594291915269999
ACH-000953,-0.449137496597
ACH-000957,-0.40024506088
ACH-000958,-0.20558183353300002
ACH-000960,-0.31266285127099996
ACH-000963,-0.410383652623
ACH-000968,-0.288321749707
ACH-000969,-0.452165662986
ACH-000973,-0.420911902217
ACH-000974,-0.48421205722599997
ACH-000975,-0.503759316645
ACH-000976,-0.37442091641900005
ACH-000978,-0.5893377041
ACH-000980,-0.308109971235
ACH-000984,-0.513262492575
ACH-000986,-0.412322265272
ACH-000988,-0.298804642969
ACH-000993,-0.340855398345
ACH-000994,-0.38886956550499996
ACH-000996,-0.249916498463
ACH-001001,-0.331100626372
ACH-001020,-0.494107255897
ACH-001028,-0.35402564453900004
ACH-001031,-0.329609427424
ACH-001038,-0.527214835696
ACH-001048,-0.27296990441
ACH-001050,-0.276370454657
ACH-001053,-0.591187555281
ACH-001054,-0.26898600633499997
ACH-001061,-0.28055310266899997
ACH-001067,-0.46236659939900004
ACH-001075,-0.221164464222
ACH-001096,-0.383985886377
ACH-001128,-0.463004393385
ACH-001134,-0.381401069907
ACH-001151,-0.409443713934
ACH-001163,-0.646657466525
ACH-001164,-0.462280365749
ACH-001173,-0.210662651426
ACH-001183,-0.29885602936
ACH-001184,-0.370555709897
ACH-001190,-0.6272174274660001
ACH-001192,-0.30727934827799996
ACH-001193,-0.599489289954
ACH-001196,-0.454943907453
ACH-001197,-0.487142233809
ACH-001205,-0.7066143964630001
ACH-001211,-0.543005153106
ACH-001212,-0.364754491997
ACH-001228,0.0761445990257
ACH-001232,-0.505653424188
ACH-001239,-0.209188772415
ACH-001274,-0.329796783995
ACH-001275,-0.183762775187
ACH-001277,-0.303796896005
ACH-001278,-0.381134491738
ACH-001280,-0.117395589792
ACH-001283,-0.235809988578
ACH-001289,-0.22771628044199999
ACH-001295,-0.316137303162
ACH-001300,-0.358324762171
ACH-001301,-0.279255119643
ACH-001302,0.135110569194
ACH-001303,-0.0936138491482
ACH-001306,-0.38139635896799995
ACH-001318,-0.41028973424000004
ACH-001322,-0.109035806832
ACH-001328,-0.346890246841
ACH-001332,-0.172284334014
ACH-001333,-0.263196556115
ACH-001336,-0.394533349833
ACH-001340,-0.245430475004
ACH-001346,-0.40440611703
ACH-001353,-0.399551087249
ACH-001354,-0.316410326792
ACH-001367,-0.18613540427
ACH-001368,-0.338627506854
ACH-001374,-0.21487904928100002
ACH-001375,-0.442297689887
ACH-001377,-0.491418683213
ACH-001380,-0.38283772165700003
ACH-001391,-0.24581406968299999
ACH-001407,-0.236274231769
ACH-001408,-0.37246239777900003
ACH-001413,-0.271143609143
ACH-001430,-0.5025373736300001
ACH-001431,-0.424435983389
ACH-001450,-0.145497101244
ACH-001496,-0.259342105848
ACH-001500,-0.400274226201
ACH-001521,-0.13684046842599998
ACH-001523,-0.227485147708
ACH-001532,-0.238579194359
ACH-001536,-0.24263401625300002
ACH-001550,-0.329221524847
ACH-001552,-0.406708535044
ACH-001554,-0.239349433123
ACH-001645,-0.481101873351
ACH-001654,-0.37134856635499996
ACH-001715,-0.454580239614
ACH-001735,-0.36592344337099997
ACH-001736,-0.280388658039
ACH-001737,-0.698998460978
ACH-001740,-0.21889897699799998
ACH-001745,-0.382527300753
ACH-001750,-0.575445760599
ACH-001765,-0.406355863919
ACH-001956,-0.424269171246
ACH-001957,-0.408508468293
