,PLA2G3 (50487)
ACH-000004,0.0161394737995
ACH-000007,0.0842096063712
ACH-000009,-0.0432783549679
ACH-000011,-0.030126741825799996
ACH-000012,0.15071086461400002
ACH-000013,-0.00219049186135
ACH-000014,0.0872103216539
ACH-000015,-0.0594018179994
ACH-000017,0.0139804636036
ACH-000018,-0.041329991449699996
ACH-000019,-0.22954560178199998
ACH-000021,-0.145846354933
ACH-000022,-0.046269919206900004
ACH-000025,-0.181729569682
ACH-000028,0.015605699340299999
ACH-000030,-0.147588069063
ACH-000035,-0.138274800194
ACH-000036,-0.20421970228100003
ACH-000037,0.00618034703147
ACH-000039,0.125571455315
ACH-000040,-0.0792060165192
ACH-000041,-0.12530987003
ACH-000042,-0.126466987642
ACH-000045,0.09755968897230001
ACH-000047,-0.0370071042344
ACH-000052,0.09763586297389999
ACH-000053,0.00805568614095
ACH-000054,-0.0324906972362
ACH-000055,0.055082417599599996
ACH-000060,-0.030667785438700003
ACH-000067,0.135828865033
ACH-000070,0.18365253543200002
ACH-000075,0.128442748114
ACH-000078,0.0772383432047
ACH-000082,-0.169489347302
ACH-000085,-0.251977460588
ACH-000086,-0.0127874887027
ACH-000087,-0.101220621035
ACH-000092,-0.15597522778200001
ACH-000095,0.164104984943
ACH-000097,-0.044610291373199995
ACH-000098,0.158540956664
ACH-000099,0.020647618266700002
ACH-000108,-0.118119499576
ACH-000113,-0.0013733521805
ACH-000115,0.049846007919800005
ACH-000116,0.083422430147
ACH-000118,-0.0505801665118
ACH-000120,-0.192032004957
ACH-000123,-0.109560644089
ACH-000127,0.15072677156300002
ACH-000128,0.12103005439999999
ACH-000132,0.0420002311871
ACH-000133,-0.0864559966247
ACH-000137,0.010572937304400001
ACH-000138,0.208370757918
ACH-000142,0.0384047956508
ACH-000143,-0.14862652646900001
ACH-000146,0.105046048792
ACH-000148,0.0697422279282
ACH-000150,0.16343443574000002
ACH-000152,0.128034941717
ACH-000153,-0.155012576969
ACH-000159,0.181020221437
ACH-000160,-0.11346318135
ACH-000163,-0.00551023308204
ACH-000167,0.202165309191
ACH-000168,0.022079702995599998
ACH-000169,0.032283577123
